row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,pretreatment,object_no_in_nuclei,intensity_cytoplasm_region_tmrm_mean,intensity_cytoplasm_region_tmrm_stddev,sd/mean_tmrm,intensity_annexinv-647_mean,number_of_spots,number_of_legio-_per_cell_,legio_area_[um²]-_sum_per_cell_,object_no_in_real_nuclei,number_of_real_nuclei-_per_infected_cell_,intensity_cytoplasm_region_tmrm_mean-_mean_per_infected_cell_,intensity_cytoplasm_region_tmrm_stddev-_mean_per_infected_cell_,sd/mean_tmrm-_mean_per_infected_cell_,intensity_annexinv-647_mean-_mean_per_infected_cell_,legio_area_[um²]-_sum_per_cell_-_mean_per_infected_cell,well_id,cell_lbl
5,7,1,1,8,12,199,1962,_124_1896_313_2030_,-479.35,515.11,NT,dotA,NONE,40,400.349,284.857,0.711523,108.998,1,1,1.88787,39,1,400.349,284.857,0.711523,108.998,1.88787,17,w17_f8_c12
5,7,1,1,8,13,1610,2055,_1487_1938_1749_2158_,-348.02,504.75,NT,dotA,NONE,42,373.552,295.705,0.791603,123.97,1,1,1.34848,41,1,373.552,295.705,0.791603,123.97,1.34848,17,w17_f8_c13
5,7,1,1,8,14,243,2062,_59_1944_331_2158_,-479.94,505.26,NT,dotA,NONE,43,350.868,199.022,0.567228,108.233,1,1,2.19236,42,1,350.868,199.022,0.567228,108.233,2.19236,17,w17_f8_c14
5,7,1,1,8,2,410,199,_336_1_516_269_,-458.91,684.31,NT,dotA,NONE,9,292.571,149.244,0.51011,113.574,6,6,0.287095,9,1,292.571,149.244,0.51011,113.574,0.287095,17,w17_f8_c2
5,7,1,1,8,3,2033,569,_1891_310_2158_764_,-310.03,646.64,NT,dotA,NONE,16,422.258,334.427,0.791997,114.718,1,1,2.34896,16,1,422.258,334.427,0.791997,114.718,2.34896,17,w17_f8_c3
5,7,1,1,8,4,270,576,_1_339_601_906_,-471.88,640.95,NT,dotA,NONE,17,300.653,194.795,0.647907,111.582,2,2,0.287095,17,1,300.653,194.795,0.647907,111.582,0.287095,17,w17_f8_c4
5,7,1,1,8,5,1035,633,_912_529_1149_764_,-402.24,638,NT,dotA,NONE,18,215.674,129.902,0.602307,122.8,2,2,0.809086,18,1,215.674,129.902,0.602307,122.8,0.809086,17,w17_f8_c5
5,7,1,1,8,6,1767,817,_1633_485_1875_1089_,-335.63,625.14,NT,dotA,NONE,20,320.939,255.198,0.79516,119.113,7,7,7.31657,20,1,320.939,255.198,0.79516,119.113,7.31657,17,w17_f8_c6
5,7,1,1,8,7,310,1133,_48_993_445_1263_,-474.93,592.2,NT,dotA,NONE,26,173.007,69.0396,0.399058,110.874,1,1,1.71387,26,1,173.007,69.0396,0.399058,110.874,1.71387,17,w17_f8_c7
5,7,1,1,8,8,1106,1299,_849_1020_1337_1522_,-392.88,579.12,NT,dotA,NONE,27,252.457,157.891,0.625419,122.747,1,1,2.34026,27,1,252.457,157.891,0.625419,122.747,2.34026,17,w17_f8_c8
5,7,1,1,8,9,153,1393,_1_1237_335_1542_,-483.19,565.84,NT,dotA,NONE,28,233.272,155.247,0.665519,108.708,1,1,1.13968,28,1,233.272,155.247,0.665519,108.708,1.13968,17,w17_f8_c9
5,7,1,1,9,1,242,94,_107_1_431_199_,-276.5,688.86,NT,dotA,NONE,3,315.415,222.687,0.706012,108.857,1,1,0.0521991,3,1,315.415,222.687,0.706012,108.857,0.0521991,17,w17_f9_c1
5,7,1,1,9,10,635,1696,_486_1586_763_1818_,-241.95,538.53,NT,dotA,NONE,42,169.113,49.8206,0.2946,118.975,2,2,2.47946,41,1,169.113,49.8206,0.2946,118.975,2.47946,17,w17_f9_c10
5,7,1,1,9,11,889,1891,_674_1636_1155_2158_,-213.82,519.42,NT,dotA,NONE,44,313.595,221.248,0.705521,119.806,2,2,1.62687,43,1,313.595,221.248,0.705521,119.806,1.62687,17,w17_f9_c11
5,7,1,1,9,12,1593,1919,_1371_1719_1771_2042_,-150.74,522.13,NT,dotA,NONE,46,233.618,125.251,0.536133,120.933,1,1,1.70517,45,1,233.618,125.251,0.536133,120.933,1.70517,17,w17_f9_c12
5,7,1,1,9,13,1449,2048,_1301_1942_1609_2158_,-165.45,505.39,NT,dotA,NONE,49,280.519,182.638,0.651072,119.773,1,1,1.83567,48,1,280.519,182.638,0.651072,119.773,1.83567,17,w17_f9_c13
5,7,1,1,9,2,785,505,_552_150_967_772_,-226.08,652.97,NT,dotA,NONE,9,216.098,112.162,0.519032,119.579,3,3,7.27307,9,1,216.098,112.162,0.519032,119.579,7.27307,17,w17_f9_c2
5,7,1,1,9,3,2069,548,_1872_480_2158_642_,-107.49,646.53,NT,dotA,NONE,11,241.768,150.35,0.621878,113.937,1,1,1.00918,11,1,241.768,150.35,0.621878,113.937,1.00918,17,w17_f9_c3
5,7,1,1,9,4,1243,613,_1030_407_1480_841_,-181.16,639.1,NT,dotA,NONE,12,223.645,107.417,0.480302,122.182,2,2,2.93185,12,1,223.645,107.417,0.480302,122.182,2.93185,17,w17_f9_c4
5,7,1,1,9,5,1936,725,_1674_547_2158_854_,-122.41,629.26,NT,dotA,NONE,15,264.336,181.387,0.686199,116.581,5,5,9.55243,15,1,264.336,181.387,0.686199,116.581,9.55243,17,w17_f9_c5
5,7,1,1,9,6,1824,1276,_1661_1137_2060_1572_,-128.26,573.86,NT,dotA,NONE,31,229.039,106.669,0.465722,119.428,1,1,1.31368,31,1,229.039,106.669,0.465722,119.428,1.31368,17,w17_f9_c6
5,7,1,1,9,7,1324,1300,_1157_1134_1796_1535_,-166.21,573.05,NT,dotA,NONE,32,238.044,135.489,0.569177,122.584,4,4,0.217496,32,1,238.044,135.489,0.569177,122.584,0.217496,17,w17_f9_c7
5,7,1,1,9,8,2118,1467,_2055_1282_2158_1712_,-101.58,556.72,NT,dotA,NONE,37,273.434,181.121,0.662396,113.902,1,1,1.80957,36,1,273.434,181.121,0.662396,113.902,1.80957,17,w17_f9_c8
5,7,1,1,9,9,785,1506,_676_1385_894_1640_,-226.37,556.77,NT,dotA,NONE,39,263.795,191.326,0.725283,120.885,1,1,1.86177,38,1,263.795,191.326,0.725283,120.885,1.86177,17,w17_f9_c9
5,7,1,10,1,1,419,238,_235_145_582_460_,-63.4,671.03,NT,dotA,NONE,9,166.133,50.9806,0.306866,113.606,2,2,3.60174,9,1,166.133,50.9806,0.306866,113.606,3.60174,17,w17_f1_c1
5,7,1,10,1,2,1680,420,_1410_104_2055_783_,60.43,657.8,NT,dotA,NONE,12,179.169,58.6386,0.327281,118.062,1,1,1.53987,12,1,179.169,58.6386,0.327281,118.062,1.53987,17,w17_f1_c2
5,7,1,10,1,3,468,401,_344_289_613_492_,-57.05,660.14,NT,dotA,NONE,13,157.411,45.3525,0.288114,115.816,1,1,1.65297,13,1,157.411,45.3525,0.288114,115.816,1.65297,17,w17_f1_c3
5,7,1,10,1,4,451,757,_284_552_656_1109_,-59.77,621.58,NT,dotA,NONE,18,183.957,66.7565,0.362892,116.624,4,4,8.31705,18,1,183.957,66.7565,0.362892,116.624,8.31705,17,w17_f1_c4
5,7,1,10,1,5,1814,1086,_1695_938_1976_1363_,70.32,589.73,NT,dotA,NONE,22,171.175,53.0921,0.310163,118.993,1,1,1.61817,22,1,171.175,53.0921,0.310163,118.993,1.61817,17,w17_f1_c5
5,7,1,10,1,6,1101,1082,_929_912_1292_1209_,3.17,597.8,NT,dotA,NONE,23,194.997,70.9745,0.363978,123.073,3,3,6.26389,23,1,194.997,70.9745,0.363978,123.073,6.26389,17,w17_f1_c6
5,7,1,10,1,7,2066,1367,_1947_1220_2158_1434_,92.66,572.16,NT,dotA,NONE,26,242.333,112.55,0.464441,115.163,1,1,1.33978,26,1,242.333,112.55,0.464441,115.163,1.33978,17,w17_f1_c7
5,7,1,10,1,8,1112,1713,_1028_1444_1189_2051_,2.71,536.44,NT,dotA,NONE,32,203.651,109.02,0.53533,124.948,1,1,0.252296,32,1,203.651,109.02,0.53533,124.948,0.252296,17,w17_f1_c8
5,7,1,10,1,9,289,1929,_157_1857_374_2007_,-75.15,516.78,NT,dotA,NONE,34,184.806,131.854,0.713474,113.981,1,1,1.95747,34,1,184.806,131.854,0.713474,113.981,1.95747,17,w17_f1_c9
5,7,1,10,2,1,1083,136,_740_1_1412_364_,-393.18,1078.99,NT,dotA,NONE,1,433.099,289.706,0.668914,120.233,1,1,1.96617,1,1,433.099,289.706,0.668914,120.233,1.96617,17,w17_f2_c1
5,7,1,10,2,2,2021,494,_1873_366_2158_589_,-309.26,1049.85,NT,dotA,NONE,5,223.106,176.061,0.789137,115.542,2,2,2.21846,5,1,223.106,176.061,0.789137,115.542,2.21846,17,w17_f2_c2
5,7,1,10,2,3,1561,479,_1370_339_1712_616_,-355.88,1047.73,NT,dotA,NONE,7,187.423,77.1887,0.411842,122.124,1,1,1.25278,7,1,187.423,77.1887,0.411842,122.124,1.25278,17,w17_f2_c3
5,7,1,10,2,4,988,669,_620_513_1268_874_,-411.53,1030.8,NT,dotA,NONE,12,243.212,110.211,0.45315,124.372,3,3,4.23683,12,1,243.212,110.211,0.45315,124.372,4.23683,17,w17_f2_c4
5,7,1,10,2,5,594,820,_503_686_745_932_,-441.53,1018.33,NT,dotA,NONE,14,181.201,54.0464,0.298267,125.001,1,1,2.26196,14,1,181.201,54.0464,0.298267,125.001,2.26196,17,w17_f2_c5
5,7,1,10,2,6,2030,1758,_1974_1644_2095_1858_,-308.38,931.86,NT,dotA,NONE,37,237.806,114.288,0.480594,119.468,1,1,1.52247,37,1,237.806,114.288,0.480594,119.468,1.52247,17,w17_f2_c6
5,7,1,10,2,7,1723,1736,_1462_1609_1848_1932_,-343.27,931.64,NT,dotA,NONE,39,256.404,145.71,0.568281,121.564,2,2,0.139198,39,1,256.404,145.71,0.568281,121.564,0.139198,17,w17_f2_c7
5,7,1,10,2,8,547,1925,_403_1760_748_2036_,-444.29,915.06,NT,dotA,NONE,43,217.8,96.9648,0.445202,118.729,1,1,1.83567,43,1,217.8,96.9648,0.445202,118.729,1.83567,17,w17_f2_c8
5,7,1,10,2,9,1722,2015,_1561_1895_1893_2158_,-338.46,906.56,NT,dotA,NONE,44,190.486,100.256,0.526315,118.314,1,1,1.80957,44,1,190.486,100.256,0.526315,118.314,1.80957,17,w17_f2_c9
5,7,1,10,3,1,415,250,_227_51_575_406_,-263.23,1073.31,NT,dotA,NONE,4,290.896,241.165,0.829043,112.618,3,3,0.104398,3,1,290.896,241.165,0.829043,112.618,0.104398,17,w17_f3_c1
5,7,1,10,3,2,1266,730,_1062_446_1495_1063_,-181.38,1025.77,NT,dotA,NONE,12,157.647,36.5547,0.231877,122.661,1,1,3.06235,11,1,157.647,36.5547,0.231877,122.661,3.06235,17,w17_f3_c2
5,7,1,10,3,3,738,816,_589_511_920_1120_,-230.16,1018.52,NT,dotA,NONE,13,191.829,77.1697,0.402283,120.499,1,1,1.65297,12,1,191.829,77.1697,0.402283,120.499,1.65297,17,w17_f3_c3
5,7,1,10,3,4,565,1340,_439_1183_719_1500_,-246.53,968.85,NT,dotA,NONE,19,292.612,239.046,0.816936,117.188,3,3,3.68874,18,1,292.612,239.046,0.816936,117.188,3.68874,17,w17_f3_c4
5,7,1,10,3,5,968,1401,_689_1256_1177_1565_,-212.32,962.91,NT,dotA,NONE,22,397.474,342.535,0.86178,122.006,2,2,2.21846,21,1,397.474,342.535,0.86178,122.006,2.21846,17,w17_f3_c5
5,7,1,10,3,6,29,1678,_1_1618_74_1736_,-297.03,938.28,NT,dotA,NONE,25,174.244,56.6058,0.324865,108.524,1,1,1.56597,24,1,174.244,56.6058,0.324865,108.524,1.56597,17,w17_f3_c6
5,7,1,10,4,1,1050,106,_848_1_1211_363_,-3.32,1080.79,NT,dotA,NONE,3,204.136,83.4397,0.408745,121.403,1,1,2.01836,3,1,204.136,83.4397,0.408745,121.403,2.01836,17,w17_f4_c1
5,7,1,10,4,2,1804,187,_1684_23_1922_326_,67.97,1078.21,NT,dotA,NONE,6,143.793,18.06,0.125597,116.298,3,3,0.600289,6,1,143.793,18.06,0.125597,116.298,0.600289,17,w17_f4_c2
5,7,1,10,4,3,1662,510,_1571_393_1779_614_,55.56,1047.47,NT,dotA,NONE,17,178.936,66.0472,0.369111,122.338,1,1,1.65297,17,1,178.936,66.0472,0.369111,122.338,1.65297,17,w17_f4_c3
5,7,1,10,4,4,1428,454,_1310_329_1617_717_,35.08,1048.38,NT,dotA,NONE,18,162.787,41.5961,0.255525,122.315,1,1,2.34896,18,1,162.787,41.5961,0.255525,122.315,2.34896,17,w17_f4_c4
5,7,1,10,4,5,977,1166,_829_964_1236_1347_,-7.55,984.39,NT,dotA,NONE,27,201.829,101.111,0.500975,122.503,1,1,1.30498,27,1,201.829,101.111,0.500975,122.503,1.30498,17,w17_f4_c5
5,7,1,10,4,6,1454,1396,_1312_1186_1694_1568_,36.53,967.16,NT,dotA,NONE,30,192.508,77.6813,0.403523,127.691,2,2,2.46206,30,1,192.508,77.6813,0.403523,127.691,2.46206,17,w17_f4_c6
5,7,1,10,4,7,1266,1645,_1053_1472_1481_1854_,18.38,940.48,NT,dotA,NONE,37,232.519,166.18,0.714695,143.455,1,1,1.51377,37,1,232.519,166.18,0.714695,143.455,1.51377,17,w17_f4_c7
5,7,1,10,4,8,303,1763,_31_1611_537_1939_,-72.83,931.03,NT,dotA,NONE,39,193.958,92.0482,0.474578,111.778,2,2,0.121798,39,1,193.958,92.0482,0.474578,111.778,0.121798,17,w17_f4_c8
5,7,1,10,4,9,921,1982,_746_1790_1149_2158_,-13.87,909.16,NT,dotA,NONE,44,209.556,103.837,0.495511,120.005,1,1,2.09666,44,1,209.556,103.837,0.495511,120.005,2.09666,17,w17_f4_c9
5,7,1,10,5,1,1045,1030,_909_737_1166_1131_,-4.07,803.12,NT,dotA,NONE,16,175.042,54.9878,0.314141,124.988,1,1,1.08748,15,1,175.042,54.9878,0.314141,124.988,1.08748,17,w17_f5_c1
5,7,1,10,5,2,365,1111,_162_1018_567_1219_,-67.22,792.25,NT,dotA,NONE,17,159.788,42.8933,0.268439,113.254,2,2,3.76703,16,1,159.788,42.8933,0.268439,113.254,3.76703,17,w17_f5_c2
5,7,1,10,5,3,777,1032,_645_799_960_1207_,-26.34,801.44,NT,dotA,NONE,18,189.698,73.127,0.385492,121.277,1,1,0.408893,17,1,189.698,73.127,0.385492,121.277,0.408893,17,w17_f5_c3
5,7,1,10,5,4,1247,1620,_912_1342_1610_1802_,17.36,747.51,NT,dotA,NONE,27,181.895,54.1153,0.297508,125.208,1,1,2.06186,26,1,181.895,54.1153,0.297508,125.208,2.06186,17,w17_f5_c4
5,7,1,10,5,5,1201,1835,_977_1576_1525_2035_,13.89,727.35,NT,dotA,NONE,30,185.987,69.2979,0.372596,124.347,1,1,0.321894,29,1,185.987,69.2979,0.372596,124.347,0.321894,17,w17_f5_c5
5,7,1,10,5,6,912,2024,_726_1842_1178_2158_,-13.5,706.98,NT,dotA,NONE,33,195.035,64.5134,0.330779,192.799,1,1,1.31368,32,1,195.035,64.5134,0.330779,192.799,1.31368,17,w17_f5_c6
5,7,1,10,5,7,2087,1985,_1975_1905_2158_2071_,94.15,710.93,NT,dotA,NONE,34,172.184,53.2473,0.309247,113.72,1,1,1.94007,33,1,172.184,53.2473,0.309247,113.72,1.94007,17,w17_f5_c7
5,7,1,10,5,8,2069,2104,_1998_2034_2158_2158_,92.83,699.99,NT,dotA,NONE,36,148.961,50.7338,0.340586,111.377,1,1,2.22716,35,1,148.961,50.7338,0.340586,111.377,2.22716,17,w17_f5_c8
5,7,1,10,6,1,2095,73,_2000_1_2158_241_,-103.97,888,NT,dotA,NONE,2,162.421,58.767,0.361819,111.498,1,1,4.72402,2,1,162.421,58.767,0.361819,111.498,4.72402,17,w17_f6_c1
5,7,1,10,6,10,1838,1690,_1751_1451_1932_1828_,-127.01,742.9,NT,dotA,NONE,33,157.782,39.3601,0.249458,119.434,4,4,2.26196,32,1,157.782,39.3601,0.249458,119.434,2.26196,17,w17_f6_c10
5,7,1,10,6,11,946,2050,_824_1891_1202_2158_,-208.73,704.22,NT,dotA,NONE,37,459.86,339.099,0.737397,119.506,2,2,4.97631,36,1,459.86,339.099,0.737397,119.506,4.97631,17,w17_f6_c11
5,7,1,10,6,12,626,2066,_512_1960_722_2158_,-241.7,702.41,NT,dotA,NONE,38,213.308,101.529,0.475972,116.667,1,1,1.89657,37,1,213.308,101.529,0.475972,116.667,1.89657,17,w17_f6_c12
5,7,1,10,6,2,1726,418,_1401_280_2031_598_,-141.67,856.2,NT,dotA,NONE,8,226.291,123.699,0.546636,119.292,2,2,3.34074,7,1,226.291,123.699,0.546636,119.292,3.34074,17,w17_f6_c2
5,7,1,10,6,3,1212,510,_1068_351_1350_651_,-187.15,848.22,NT,dotA,NONE,11,185.505,64.7144,0.348855,124.143,1,1,2.47076,10,1,185.505,64.7144,0.348855,124.143,2.47076,17,w17_f6_c3
5,7,1,10,6,4,159,1054,_1_923_252_1253_,-287.42,793.59,NT,dotA,NONE,19,165.23,57.445,0.347667,108.339,1,1,0.55679,18,1,165.23,57.445,0.347667,108.339,0.55679,17,w17_f6_c4
5,7,1,10,6,5,2016,1082,_1871_918_2158_1204_,-110.01,796.78,NT,dotA,NONE,20,337.945,274.33,0.811761,116.262,2,2,4.57612,19,1,337.945,274.33,0.811761,116.262,4.57612,17,w17_f6_c5
5,7,1,10,6,6,1078,1142,_875_807_1246_1357_,-199.65,794.12,NT,dotA,NONE,23,228.755,129.794,0.567394,122.986,2,2,3.46254,22,1,228.755,129.794,0.567394,122.986,3.46254,17,w17_f6_c6
5,7,1,10,6,7,532,1186,_317_981_633_1415_,-253.84,781.59,NT,dotA,NONE,25,156.94,38.7875,0.247148,119.52,1,1,1.35718,24,1,156.94,38.7875,0.247148,119.52,1.35718,17,w17_f6_c7
5,7,1,10,6,8,1623,1293,_1457_1173_1819_1379_,-146.7,776.64,NT,dotA,NONE,26,263.529,187.924,0.713104,124.472,1,1,1.35718,25,1,263.529,187.924,0.713104,124.472,1.35718,17,w17_f6_c8
5,7,1,10,6,9,2062,1610,_1875_1352_2158_1920_,-110.73,745.72,NT,dotA,NONE,32,193.565,92.6485,0.478644,115.916,2,2,2.80135,31,1,193.565,92.6485,0.478644,115.916,2.80135,17,w17_f6_c9
5,7,1,10,7,1,126,819,_1_561_250_879_,-490.18,824.34,NT,dotA,NONE,15,172.861,60.4363,0.349623,109.591,1,1,2.14016,15,1,172.861,60.4363,0.349623,109.591,2.14016,17,w17_f7_c1
5,7,1,10,7,10,930,2080,_721_1982_1115_2158_,-412.65,700.74,NT,dotA,NONE,39,156.647,41.2039,0.263037,118.173,1,1,1.55727,39,1,156.647,41.2039,0.263037,118.173,1.55727,17,w17_f7_c10
5,7,1,10,7,2,691,743,_601_658_807_949_,-434.41,824.11,NT,dotA,NONE,16,198.822,86.1947,0.433526,122.535,1,1,2.54036,16,1,198.822,86.1947,0.433526,122.535,2.54036,17,w17_f7_c2
5,7,1,10,7,3,428,838,_279_526_544_1143_,-457.82,822.21,NT,dotA,NONE,19,226.089,101.369,0.44836,116.446,2,2,3.31464,19,1,226.089,101.369,0.44836,116.446,3.31464,17,w17_f7_c3
5,7,1,10,7,4,1016,770,_820_653_1141_909_,-405.88,824.72,NT,dotA,NONE,20,188.645,65.3284,0.346303,126.274,1,1,2.01836,20,1,188.645,65.3284,0.346303,126.274,2.01836,17,w17_f7_c4
5,7,1,10,7,5,1296,952,_1198_841_1406_1124_,-376.75,804.14,NT,dotA,NONE,21,185.876,62.2502,0.334901,124.582,2,2,0.313195,21,1,185.876,62.2502,0.334901,124.582,0.313195,17,w17_f7_c5
5,7,1,10,7,6,1463,1310,_1193_1015_1719_1434_,-362.17,781.33,NT,dotA,NONE,25,239.815,142.736,0.595193,122.668,1,1,2.48816,25,1,239.815,142.736,0.595193,122.668,2.48816,17,w17_f7_c6
5,7,1,10,7,7,1278,1439,_1142_1242_1501_1716_,-374.59,756.82,NT,dotA,NONE,29,249.696,130.814,0.523891,124.429,1,1,3.72353,29,1,249.696,130.814,0.523891,124.429,3.72353,17,w17_f7_c7
5,7,1,10,7,8,1527,1714,_1288_1172_1764_1827_,-353.06,747.82,NT,dotA,NONE,31,259.394,196.484,0.757474,123.258,1,1,1.47897,31,1,259.394,196.484,0.757474,123.258,1.47897,17,w17_f7_c8
5,7,1,10,7,9,1516,1956,_1262_1763_1690_2158_,-358.13,712.3,NT,dotA,NONE,38,259.636,178.802,0.688662,125.16,1,1,12.9019,38,1,259.636,178.802,0.688662,125.16,12.9019,17,w17_f7_c9
5,7,1,10,8,1,1918,115,_1698_1_2129_252_,-320.78,687.02,NT,dotA,NONE,5,177.567,73.9895,0.416685,117.809,1,1,1.13098,5,1,177.567,73.9895,0.416685,117.809,1.13098,17,w17_f8_c1
5,7,1,10,8,2,2029,515,_1812_402_2158_626_,-311.49,649.2,NT,dotA,NONE,13,203.913,86.7895,0.42562,116.692,1,1,2.16626,13,1,203.913,86.7895,0.42562,116.692,2.16626,17,w17_f8_c2
5,7,1,10,8,3,1334,648,_1156_428_1502_990_,-375,633.4,NT,dotA,NONE,15,205.243,86.956,0.423673,122.283,1,1,1.46157,15,1,205.243,86.956,0.423673,122.283,1.46157,17,w17_f8_c3
5,7,1,10,8,4,175,1393,_1_1234_327_1534_,-482.5,567.39,NT,dotA,NONE,20,222.772,135.405,0.607819,109.144,1,1,1.89657,20,1,222.772,135.405,0.607819,109.144,1.89657,17,w17_f8_c4
5,7,1,10,8,5,502,1654,_292_1512_617_1703_,-454.89,546.63,NT,dotA,NONE,24,151.43,29.9382,0.197704,115.537,2,2,0.661188,24,1,151.43,29.9382,0.197704,115.537,0.661188,17,w17_f8_c5
5,7,1,10,9,1,766,436,_576_142_931_756_,-229.53,655.39,NT,dotA,NONE,6,192.314,85.0064,0.442018,120.254,2,2,4.69792,6,1,192.314,85.0064,0.442018,120.254,4.69792,17,w17_f9_c1
5,7,1,10,9,2,1903,517,_1752_446_2158_590_,-119.58,648.87,NT,dotA,NONE,9,199.067,98.4389,0.4945,115.907,1,1,1.16578,9,1,199.067,98.4389,0.4945,115.907,1.16578,17,w17_f9_c2
5,7,1,10,9,3,178,621,_111_487_252_742_,-282.68,639.98,NT,dotA,NONE,10,169.448,54.3601,0.320808,111.279,1,1,2.30546,10,1,169.448,54.3601,0.320808,111.279,2.30546,17,w17_f9_c3
5,7,1,10,9,4,1874,800,_1784_696_2053_929_,-122.32,620.74,NT,dotA,NONE,13,153.401,41.9763,0.273638,117.34,1,1,1.64427,13,1,153.401,41.9763,0.273638,117.34,1.64427,17,w17_f9_c4
5,7,1,10,9,5,1335,1176,_1291_1121_1377_1240_,-175.08,587.31,NT,dotA,NONE,20,149.11,25.7652,0.172793,125.287,1,1,0.956983,20,1,149.11,25.7652,0.172793,125.287,0.956983,17,w17_f9_c5
5,7,1,10,9,6,1429,1369,_1227_1227_1638_1694_,-166.42,564.85,NT,dotA,NONE,23,192.955,73.4293,0.380551,123.138,1,1,1.00918,23,1,192.955,73.4293,0.380551,123.138,1.00918,17,w17_f9_c6
5,7,1,10,9,7,2052,1391,_1880_1285_2158_1718_,-108.19,560.93,NT,dotA,NONE,27,211.849,104.94,0.495351,116.253,5,5,4.86321,27,1,211.849,104.94,0.495351,116.253,4.86321,17,w17_f9_c7
5,7,1,10,9,8,687,1598,_564_1496_745_1690_,-237.26,548.69,NT,dotA,NONE,31,150.44,25.5609,0.169908,121.137,1,1,0.287095,31,1,150.44,25.5609,0.169908,121.137,0.287095,17,w17_f9_c8
5,7,1,11,1,1,378,279,_247_191_586_450_,-64.63,669.27,NT,dotA,NONE,7,146.351,23.8987,0.163297,113.406,1,1,1.77477,7,1,146.351,23.8987,0.163297,113.406,1.77477,17,w17_f1_c1
5,7,1,11,1,2,1663,494,_1408_119_1950_747_,56.07,657.32,NT,dotA,NONE,8,167.408,40.769,0.24353,118.767,1,1,2.79265,8,1,167.408,40.769,0.24353,118.767,2.79265,17,w17_f1_c2
5,7,1,11,1,3,456,395,_343_299_589_474_,-57.64,660.82,NT,dotA,NONE,9,145.88,28.6277,0.196241,115.411,1,1,2.20106,9,1,145.88,28.6277,0.196241,115.411,2.20106,17,w17_f1_c3
5,7,1,11,1,4,374,958,_170_636_574_1196_,-65.88,611.51,NT,dotA,NONE,15,181.759,71.0777,0.391055,114.598,4,4,9.07394,15,1,181.759,71.0777,0.391055,114.598,9.07394,17,w17_f1_c4
5,7,1,11,1,5,1955,1218,_1739_937_2158_1420_,84.8,586.58,NT,dotA,NONE,18,189.756,65.4978,0.345169,116.647,4,4,0.226196,18,1,189.756,65.4978,0.345169,116.647,0.226196,17,w17_f1_c5
5,7,1,11,1,6,910,1280,_716_1149_1100_1415_,-15.24,578.48,NT,dotA,NONE,20,150.896,27.8936,0.184853,122.646,1,1,0.669888,20,1,150.896,27.8936,0.184853,122.646,0.669888,17,w17_f1_c6
5,7,1,11,1,7,1107,1069,_966_905_1294_1203_,3.51,598.75,NT,dotA,NONE,32,174.749,47.0961,0.269507,123.389,3,3,4.55002,31,1,174.749,47.0961,0.269507,123.389,4.55002,17,w17_f1_c7
5,7,1,11,2,1,1048,152,_739_1_1466_364_,-398.2,1080.04,NT,dotA,NONE,2,402.117,245.073,0.609456,120.115,1,1,1.47897,2,1,402.117,245.073,0.609456,120.115,1.47897,17,w17_f2_c1
5,7,1,11,2,10,529,1928,_453_1848_678_2013_,-447.75,915.72,NT,dotA,NONE,43,185.764,50.7878,0.2734,120.466,1,1,1.10488,43,1,185.764,50.7878,0.2734,120.466,1.10488,17,w17_f2_c10
5,7,1,11,2,2,2040,403,_1896_351_2107_539_,-312.3,1054.93,NT,dotA,NONE,5,164.226,39.7066,0.24178,115.634,7,7,0.434992,5,1,164.226,39.7066,0.24178,115.634,0.434992,17,w17_f2_c2
5,7,1,11,2,3,1530,494,_1382_242_1727_611_,-354.68,1050.19,NT,dotA,NONE,7,187.035,79.4976,0.42504,121.791,1,1,1.69647,7,1,187.035,79.4976,0.42504,121.791,1.69647,17,w17_f2_c3
5,7,1,11,2,4,2054,672,_1888_441_2158_841_,-307.19,1033.49,NT,dotA,NONE,11,424.886,301.715,0.710108,114.662,1,1,2.00096,11,1,424.886,301.715,0.710108,114.662,2.00096,17,w17_f2_c4
5,7,1,11,2,5,679,701,_618_652_766_795_,-434.17,1028.25,NT,dotA,NONE,12,184.161,47.8037,0.259576,122.221,1,1,0.713388,12,1,184.161,47.8037,0.259576,122.221,0.713388,17,w17_f2_c5
5,7,1,11,2,6,942,689,_564_500_1187_797_,-416.99,1033.32,NT,dotA,NONE,13,285.787,123.222,0.431165,123.523,1,1,0.852585,13,1,285.787,123.222,0.431165,123.523,0.852585,17,w17_f2_c6
5,7,1,11,2,7,557,834,_454_595_681_946_,-447.01,1020.76,NT,dotA,NONE,15,170.132,75.0654,0.441218,122.871,1,1,2.37506,15,1,170.132,75.0654,0.441218,122.871,2.37506,17,w17_f2_c7
5,7,1,11,2,8,611,1322,_333_1205_707_1496_,-447.14,968.61,NT,dotA,NONE,28,256.993,155.464,0.604933,118.56,2,2,4.20203,28,1,256.993,155.464,0.604933,118.56,4.20203,17,w17_f2_c8
5,7,1,11,2,9,1788,1816,_1685_1713_1871_1936_,-331.85,924.59,NT,dotA,NONE,40,224.661,84.8203,0.377548,124.096,1,1,1.05268,40,1,224.661,84.8203,0.377548,124.096,1.05268,17,w17_f2_c9
5,7,1,11,3,1,395,233,_229_19_561_424_,-263.38,1074.55,NT,dotA,NONE,2,260.22,197.788,0.76008,112.042,3,3,0.0956983,2,1,260.22,197.788,0.76008,112.042,0.0956983,17,w17_f3_c1
