,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,disp_x_um,disp_y_um,track_point_x,track_point_y,bacterial_area_[um²]-_sum_per_cell_,infected,ni,intensity_real_cytoplasm_alexa_647_mean,intensity_real_cytoplasm_dsred_mean,far_red_sdmean,red_sdmean,real_cytoplasm_alexa_647_ser_edge_0.0675675675676_um,real_cytoplasm_alexa_647_ser_ridge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_edge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_ridge_0.0675675675676_um,intensity_nucleus_alexa_647_mean,intensity_nucleus_hoechst_33342_mean,farredbyred_sdmean,number_of_dsred_spots-_per_cell_,dsred_spot_area_[um²]-_sum_per_cell_,number_of_alexa_647_spots-_per_cell_,alexa_647_spot_area_[um²]-_sum_per_cell,well_id,cell_lbl,growth
145204,6,16,1,9,3,32,679,1649,_619_1533_731_1720_,-60.14,236.52,NI,7,-0.148415,-12.0216,674,1640,6.45389,1,0,9376.57,118.33,0.717557,0.0499838,0.160832,0.0287293,1.39083,0.889964,13598.6,1961.87,14.3558,1,0.0440538,58,106.39,62,w62_f3_c32,1
142298,6,16,1,10,3,32,672,1660,_612_1490_752_1722_,-60.23,238.15,NI,7,-0.148415,-13.6541,674,1629,50.6399,1,0,7855.39,118.449,0.760181,0.0492704,0.156199,0.028255,1.42115,0.909342,6954.68,3571.76,15.4288,0,0.0,83,138.219,62,w62_f3_c32,1
142478,6,16,1,11,3,32,680,1649,_624_1592_737_1725_,-59.35,234.0,NI,7,0.742073,-9.49854,680,1657,48.3711,1,0,8157.78,118.435,0.70511,0.0471163,0.159407,0.0269379,1.41453,0.896629,7691.16,3294.61,14.9653,0,0.0,48,83.8124,62,w62_f3_c32,1
142657,6,16,1,12,3,32,682,1654,_626_1575_739_1716_,-58.73,235.19,NI,7,1.33573,-10.6859,684,1649,41.2564,1,0,8616.72,118.583,0.616932,0.0489736,0.16696,0.0275907,1.39861,0.909547,7649.45,3529.58,12.5972,0,0.0,55,99.3194,62,w62_f3_c32,1
142836,6,16,1,13,3,32,682,1656,_624_1588_743_1726_,-58.78,233.74,NI,7,1.18732,-9.20171,683,1659,25.9697,1,0,9063.03,119.903,0.670237,0.0533046,0.170472,0.028622,1.38882,0.886494,8913.86,3740.61,12.5737,0,0.0,45,95.1342,62,w62_f3_c32,1
143014,6,16,1,14,3,32,683,1656,_623_1595_744_1724_,-59.04,233.88,NI,7,1.0389,-9.35012,682,1658,38.2387,1,0,9976.82,121.254,0.679474,0.0623211,0.165559,0.0285096,1.37585,0.887792,11870.1,3933.34,10.9028,1,0.0440538,48,95.1783,62,w62_f3_c32,1
143192,6,16,1,15,3,32,682,1656,_628_1599_737_1719_,-59.16,234.12,NI,7,0.890488,-9.64695,681,1656,66.6314,1,0,10134.3,122.997,0.669377,0.0757607,0.16596,0.0277863,1.35307,0.919628,12191.7,4417.92,8.83541,1,0.0440538,33,82.8212,62,w62_f3_c32,1
143371,6,16,1,16,3,32,679,1652,_621_1593_741_1722_,-59.96,234.27,NI,7,0.0,-9.79537,675,1655,58.6577,1,0,9660.73,122.466,0.672741,0.079634,0.173607,0.029474,1.35699,0.914366,11633.3,4898.11,8.44792,0,0.0,38,87.8874,62,w62_f3_c32,1
143548,6,16,1,17,3,32,675,1650,_609_1592_742_1716_,-60.3,234.99,NI,7,-0.296829,-10.5374,673,1650,52.9968,1,0,9221.1,122.761,0.658096,0.0769382,0.188678,0.0303915,1.35415,0.906022,10272.6,5219.84,8.55357,1,0.0440538,38,82.8653,62,w62_f3_c32,1
143720,6,16,1,18,3,32,677,1654,_600_1581_731_1707_,-60.87,235.95,NI,7,-0.890488,-11.4279,669,1644,57.9969,1,0,8955.13,123.722,0.680761,0.0767082,0.200717,0.0329104,1.33864,0.906153,10781.0,5188.98,8.87469,1,0.0440538,40,83.504,62,w62_f3_c32,1
141965,6,16,1,0,3,33,483,1798,_422_1732_549_1879_,-88.15,212.3,NI,7,0.0,0.0,486,1803,0.0,0,1,5648.19,115.612,0.671819,0.0532845,0.195647,0.0330506,1.40528,0.889338,4247.07,306.758,12.6081,0,0.0,56,93.6805,62,w62_f3_c33,0
142128,6,16,1,1,3,33,484,1777,_413_1711_551_1846_,-88.66,216.5,NI,7,-0.593659,-4.15561,482,1775,0.0,0,1,5861.88,114.936,0.732711,0.0503363,0.206451,0.0326898,1.42005,0.889483,5039.73,672.34,14.5563,2,0.0881077,50,83.6582,62,w62_f3_c33,0
143908,6,16,1,2,3,33,481,1785,_411_1721_546_1848_,-89.36,215.11,NI,7,-1.33573,-2.81988,477,1784,0.0,0,1,6863.26,115.673,0.669783,0.0536111,0.197584,0.032424,1.4008,0.90291,4999.49,873.776,12.4934,2,0.0881077,44,89.5835,62,w62_f3_c33,0
144092,6,16,1,3,3,33,482,1784,_415_1716_554_1851_,-88.37,215.18,NI,7,-0.296829,-2.81988,484,1784,0.0,0,1,6979.66,115.572,0.736388,0.0566707,0.220381,0.0348591,1.39917,0.893562,4775.91,854.154,12.9942,1,0.0440538,54,97.359,62,w62_f3_c33,0
144277,6,16,1,4,3,33,481,1784,_416_1718_548_1850_,-88.59,215.33,NI,7,-0.445244,-2.96829,483,1783,0.0,0,1,6818.63,115.526,0.815684,0.0522682,0.194156,0.0310523,1.40658,0.901299,4027.06,1180.15,15.6057,2,0.110135,54,91.4778,62,w62_f3_c33,0
144461,6,16,1,5,3,33,487,1773,_423_1710_552_1849_,-87.56,215.75,NI,7,0.593659,-3.41354,490,1780,0.0,0,1,6302.4,115.123,0.754364,0.0479414,0.199318,0.0327821,1.43327,0.899654,4225.29,1254.47,15.7351,0,0.0,53,92.0285,62,w62_f3_c33,0
144648,6,16,1,6,3,33,487,1783,_420_1716_558_1850_,-87.62,215.2,NI,7,0.445244,-2.96829,489,1783,0.0,0,1,7155.21,115.099,0.770835,0.0493413,0.171135,0.0289971,1.42964,0.894955,4479.1,1763.16,15.6225,1,0.0440538,62,98.9449,62,w62_f3_c33,0
144835,6,16,1,7,3,33,486,1777,_421_1711_551_1847_,-88.04,215.68,NI,7,0.0,-3.41354,486,1780,0.0,0,1,7362.17,115.029,0.780132,0.0494449,0.168477,0.028037,1.40067,0.885481,4603.76,1778.35,15.7778,0,0.0,62,94.5615,62,w62_f3_c33,0
145020,6,16,1,8,3,33,480,1783,_417_1717_548_1849_,-88.55,215.17,NI,7,-0.445244,-2.81988,483,1784,0.0,0,1,6799.12,114.228,0.79421,0.044981,0.16686,0.0275718,1.43153,0.894527,3978.26,1817.18,17.6566,0,0.0,53,91.1694,62,w62_f3_c33,0
145205,6,16,1,9,3,33,483,1785,_418_1718_551_1849_,-88.48,214.92,NI,7,-0.445244,-2.67146,483,1785,0.0,0,1,6394.57,114.322,0.7518,0.0444487,0.178907,0.0296786,1.42462,0.900405,5387.17,1800.25,16.9139,0,0.0,48,87.9094,62,w62_f3_c33,0
142299,6,16,1,10,3,33,481,1783,_418_1717_545_1852_,-88.67,214.89,NI,7,-0.593659,-2.52305,482,1786,0.0,0,1,6854.86,114.233,0.711617,0.0450437,0.168322,0.028564,1.4217,0.894681,5299.1,1779.05,15.7984,0,0.0,48,90.3544,62,w62_f3_c33,0
142479,6,16,1,11,3,33,479,1780,_414_1710_546_1846_,-89.19,216.1,NI,7,-1.0389,-3.85878,479,1777,0.0,0,1,6470.46,113.929,0.657074,0.0435372,0.193159,0.0333682,1.42767,0.896321,5784.53,1713.35,15.0922,0,0.0,58,100.355,62,w62_f3_c33,0
142658,6,16,1,12,3,33,484,1767,_419_1704_549_1846_,-88.24,216.66,NI,7,-0.148415,-4.30403,485,1774,0.0,0,1,5902.28,114.233,0.667893,0.0423603,0.196265,0.0320934,1.42076,0.886493,5523.24,1670.33,15.7669,0,0.0,48,93.1959,62,w62_f3_c33,0
142837,6,16,1,13,3,33,475,1782,_408_1718_543_1849_,-89.51,215.4,NI,7,-1.48415,-3.11671,476,1782,0.0,0,1,5788.19,113.836,0.604043,0.0423198,0.196887,0.0349825,1.43939,0.882288,6598.52,1558.57,14.2733,0,0.0,55,99.6057,62,w62_f3_c33,0
143015,6,16,1,14,3,33,488,1774,_424_1709_553_1847_,-87.57,216.24,NI,7,0.445244,-4.0072,489,1776,0.0,0,1,6456.95,114.119,0.656515,0.0438285,0.189738,0.0342549,1.44895,0.891098,6644.36,1485.77,14.9792,0,0.0,66,95.0021,62,w62_f3_c33,0
143193,6,16,1,15,3,33,488,1786,_423_1713_555_1852_,-87.97,215.39,NI,7,0.148415,-3.11671,487,1782,0.0,0,1,6425.93,114.099,0.704728,0.0438343,0.175237,0.0292389,1.43906,0.884549,6494.78,1587.81,16.0771,1,0.0660807,53,94.8479,62,w62_f3_c33,0
143372,6,16,1,16,3,33,484,1775,_418_1689_553_1847_,-88.51,216.43,NI,7,-0.445244,-4.15561,483,1775,0.0,0,1,6296.96,114.13,0.696156,0.0446676,0.171843,0.0303494,1.41109,0.895836,6080.16,1354.17,15.5852,1,0.0440538,68,103.504,62,w62_f3_c33,0
143549,6,16,1,17,3,33,480,1775,_415_1709_549_1847_,-88.73,216.11,NI,7,-0.593659,-3.85878,482,1777,0.0,0,1,6721.94,114.106,0.680804,0.0440726,0.16794,0.0275958,1.43901,0.895557,6326.26,1356.12,15.4473,2,0.0881077,46,94.7818,62,w62_f3_c33,0
143721,6,16,1,18,3,33,483,1774,_419_1709_548_1843_,-88.54,216.54,NI,7,-0.445244,-4.30403,483,1774,0.0,0,1,7220.3,114.623,0.678321,0.0441613,0.173821,0.0294629,1.43917,0.882663,7370.29,1244.05,15.3601,0,0.0,50,96.0594,62,w62_f3_c33,0
141966,6,16,1,0,3,34,1972,1852,_1877_1737_2082_1970_,132.87,205.45,NI,7,0.0,0.0,1975,1849,4.64768,1,0,3206.16,112.973,0.687659,0.0507049,0.235151,0.0514932,1.42225,0.893573,,,13.562,0,0.0,134,162.669,62,w62_f3_c34,1
142129,6,16,1,1,3,34,1972,1824,_1875_1696_2082_1944_,132.72,209.8,NI,7,-0.148415,-4.30403,1974,1820,5.52876,1,0,3100.44,112.98,0.641133,0.0496921,0.230421,0.0528368,1.40606,0.900591,2212.41,316.216,12.9021,1,0.0660807,156,192.449,62,w62_f3_c34,1
143909,6,16,1,2,3,34,1977,1821,_1877_1708_2080_1945_,132.87,209.19,NI,7,0.0,-3.71037,1975,1824,4.36133,1,0,3285.79,113.285,0.626345,0.0504477,0.24182,0.0547884,1.42996,0.880223,2253.0,454.446,12.4157,2,0.0881077,161,205.511,62,w62_f3_c34,1
144093,6,16,1,3,3,34,1979,1807,_1877_1693_2080_1946_,132.93,210.28,NI,7,0.0,-4.74927,1975,1817,4.51552,1,0,3387.21,112.866,0.679632,0.0494151,0.240827,0.0568092,1.4223,0.900226,2718.97,534.959,13.7535,0,0.0,191,225.886,62,w62_f3_c34,1
144278,6,16,1,4,3,34,1975,1813,_1879_1668_2078_1945_,133.32,211.45,NI,7,0.445244,-5.93659,1978,1809,8.21604,1,0,3395.77,112.586,0.684482,0.0498376,0.246006,0.0600372,1.42343,0.895863,2998.07,567.361,13.7342,0,0.0,201,224.983,62,w62_f3_c34,1
144462,6,16,1,5,3,34,1975,1816,_1879_1681_2075_1952_,133.14,211.45,NI,7,0.296829,-5.93659,1977,1809,7.66537,1,0,3456.19,112.728,0.667892,0.0477515,0.221085,0.0561017,1.43774,0.892398,3163.1,607.025,13.9868,1,0.0440538,212,240.49,62,w62_f3_c34,1
144649,6,16,1,6,3,34,1983,1789,_1871_1678_2068_1953_,132.39,211.31,NI,7,-0.445244,-5.78817,1972,1810,13.6567,1,0,3475.97,112.939,0.66868,0.0490309,0.233075,0.0571473,1.42685,0.89197,3862.87,600.694,13.6379,1,0.0660807,224,252.34,62,w62_f3_c34,1
144836,6,16,1,7,3,34,1980,1787,_1892_1683_2067_1924_,133.39,212.35,NI,7,0.445244,-6.82707,1978,1803,12.4012,1,0,3887.82,112.988,0.726177,0.0499884,0.207253,0.0475349,1.43147,0.888049,2791.0,530.594,14.5269,0,0.0,185,221.679,62,w62_f3_c34,1
145021,6,16,1,8,3,34,1979,1821,_1895_1701_2060_1932_,133.34,210.73,NI,7,0.445244,-5.19451,1978,1814,10.9033,1,0,4240.5,113.583,0.71046,0.0515366,0.221188,0.0486284,1.42537,0.8914,2762.8,478.665,13.7855,0,0.0,162,210.445,62,w62_f3_c34,1
145206,6,16,1,9,3,34,1989,1791,_1886_1679_2082_1945_,133.21,211.06,NI,7,0.296829,-5.63976,1977,1811,11.2337,1,0,3979.79,113.315,0.754933,0.0512739,0.222899,0.0477756,1.41832,0.899501,2480.77,525.336,14.7235,1,0.0440538,206,250.182,62,w62_f3_c34,1
142300,6,16,1,10,3,34,1974,1812,_1877_1689_2076_1948_,132.34,211.16,NI,7,-0.593659,-5.63976,1971,1811,10.3527,1,0,4011.67,113.326,0.752451,0.0518585,0.23016,0.0474939,1.42884,0.888697,2521.62,511.938,14.5097,0,0.0,230,275.645,62,w62_f3_c34,1
142480,6,16,1,11,3,34,1976,1828,_1873_1687_2075_1940_,132.39,211.3,NI,7,-0.445244,-5.78817,1972,1810,11.1676,1,0,4008.42,113.564,0.797005,0.0526865,0.232634,0.0465079,1.42286,0.893187,2826.76,537.97,15.1273,0,0.0,228,271.856,62,w62_f3_c34,1
142659,6,16,1,12,3,34,1965,1794,_1866_1683_2060_1930_,131.6,211.7,NI,7,-1.33573,-6.23342,1966,1807,12.0928,1,0,4555.46,114.436,0.838188,0.0542956,0.221614,0.0411316,1.4126,0.908751,3216.86,480.975,15.4375,0,0.0,204,252.605,62,w62_f3_c34,1
142838,6,16,1,13,3,34,1965,1795,_1871_1685_2072_1933_,131.81,211.64,NI,7,-1.0389,-6.23342,1968,1807,12.4893,1,0,4611.72,114.459,0.90337,0.0555143,0.220277,0.0400632,1.41052,0.891438,3157.03,484.473,16.2728,1,0.0440538,229,268.42,62,w62_f3_c34,1
143016,6,16,1,14,3,34,1971,1803,_1874_1695_2072_1937_,132.61,211.51,NI,7,-0.296829,-6.085,1973,1808,13.7888,1,0,4734.16,114.316,0.957572,0.057058,0.219146,0.038039,1.40614,0.882931,3833.46,513.263,16.7824,1,0.0440538,208,239.234,62,w62_f3_c34,1
143194,6,16,1,15,3,34,1946,1808,_1881_1709_2040_1886_,129.92,213.28,NI,7,-2.96829,-7.86598,1955,1796,11.8505,1,0,6748.19,117.571,0.917997,0.0601384,0.19252,0.0292772,1.37819,0.900897,3266.78,402.453,15.2647,1,0.0440538,89,125.377,62,w62_f3_c34,1
143373,6,16,1,16,3,34,1952,1804,_1884_1711_2038_1887_,130.39,211.99,NI,7,-2.52305,-6.53025,1958,1805,5.61686,1,0,7924.76,118.324,0.907565,0.0578579,0.185981,0.0271426,1.3708,0.893846,3448.97,448.213,15.6861,3,0.154188,70,96.9845,62,w62_f3_c34,1
143550,6,16,1,17,3,34,1951,1818,_1876_1704_2047_1910_,130.85,212.64,NI,7,-2.07781,-7.1239,1961,1801,20.6612,1,0,6079.15,116.395,1.01143,0.0583743,0.20386,0.0313905,1.37928,0.879608,4316.74,443.319,17.3267,2,0.0881077,116,156.171,62,w62_f3_c34,1
143722,6,16,1,18,3,34,1952,1788,_1875_1712_2045_1891_,129.97,213.01,NI,7,-2.96829,-7.56915,1955,1798,19.604,1,0,6916.26,117.867,0.931853,0.0565121,0.19735,0.0309738,1.35811,0.878794,3948.99,381.645,16.4895,0,0.0,95,122.866,62,w62_f3_c34,1
141967,6,16,1,0,3,35,1301,1891,_1238_1825_1364_1960_,32.92,199.03,NI,7,0.0,0.0,1301,1892,1.56391,1,0,5858.95,120.287,0.728883,0.0434963,0.203811,0.0338595,1.41657,0.900854,3975.34,242.742,16.7574,0,0.0,55,87.7112,62,w62_f3_c35,1
142130,6,16,1,1,3,35,1302,1880,_1233_1813_1375_1955_,33.84,200.48,NI,7,1.0389,-1.33573,1308,1883,13.1721,1,0,6461.55,120.522,0.701848,0.0468905,0.194405,0.0358654,1.411,0.881447,4406.93,577.882,14.9678,0,0.0,58,101.28,62,w62_f3_c35,1
143910,6,16,1,2,3,35,1309,1876,_1246_1809_1373_1946_,34.29,201.53,NI,7,1.48415,-2.37463,1311,1876,16.1237,1,0,6335.31,120.651,0.645501,0.0458548,0.193557,0.0342465,1.40158,0.880014,5294.91,940.39,14.0771,0,0.0,65,96.1915,62,w62_f3_c35,1
144094,6,16,1,3,3,35,1305,1877,_1241_1809_1371_1948_,34.16,201.2,NI,7,1.33573,-2.07781,1310,1878,12.1148,1,0,6173.34,119.998,0.664418,0.0446601,0.198718,0.0336658,1.42732,0.914498,4278.13,1259.01,14.8772,0,0.0,59,90.4645,62,w62_f3_c35,1
144279,6,16,1,4,3,35,1308,1878,_1221_1812_1375_1947_,33.31,201.08,NI,7,0.445244,-1.92939,1304,1879,23.6569,1,0,6155.38,119.841,0.732363,0.0456986,0.17964,0.0331079,1.42773,0.89288,4929.36,1335.45,16.0259,0,0.0,61,107.756,62,w62_f3_c35,1
144463,6,16,1,5,3,35,1308,1880,_1240_1814_1375_1948_,33.4,201.04,NI,7,0.593659,-1.92939,1305,1879,11.5641,1,0,6675.65,120.385,0.775029,0.0474755,0.176196,0.0312889,1.41014,0.914612,4874.99,1576.68,16.3248,0,0.0,61,99.3854,62,w62_f3_c35,1
144650,6,16,1,6,3,35,1299,1871,_1235_1801_1363_1944_,32.61,202.33,NI,7,-0.296829,-3.26512,1299,1870,19.1194,1,0,7117.39,120.953,0.846202,0.0506092,0.162197,0.0284043,1.41127,0.900591,5192.28,1664.83,16.7203,0,0.0,55,109.914,62,w62_f3_c35,1
144837,6,16,1,7,3,35,1307,1879,_1241_1809_1373_1959_,32.97,201.18,NI,7,0.148415,-2.07781,1302,1878,25.3089,1,0,7276.75,121.07,0.876294,0.0514119,0.158301,0.0280526,1.40337,0.88956,5850.81,1545.38,17.0446,1,0.0440538,59,108.923,62,w62_f3_c35,1
145022,6,16,1,8,3,35,1295,1875,_1240_1819_1356_1933_,32.55,201.45,NI,7,-0.296829,-2.37463,1299,1876,4.66971,1,0,8820.83,122.834,0.887432,0.0651333,0.150915,0.0252469,1.37951,0.891016,4509.45,1673.51,13.6249,1,0.0440538,37,76.3233,62,w62_f3_c35,1
145207,6,16,1,9,3,35,1299,1874,_1238_1813_1361_1943_,32.6,201.34,NI,7,-0.296829,-2.22622,1299,1877,4.03093,1,0,8527.25,123.198,0.914874,0.0787436,0.155998,0.0263731,1.36062,0.878199,4499.07,1778.29,11.6184,1,0.0660807,54,86.2794,62,w62_f3_c35,1
142301,6,16,1,10,3,35,1297,1867,_1235_1803_1358_1938_,32.33,202.16,NI,7,-0.593659,-3.11671,1297,1871,26.5424,1,0,8923.13,122.649,0.950674,0.0604955,0.151769,0.0271643,1.3936,0.899453,5190.85,1606.63,15.7148,1,0.0440538,64,98.0859,62,w62_f3_c35,1
142481,6,16,1,11,3,35,1302,1871,_1235_1798_1369_1941_,33.02,202.0,NI,7,0.148415,-2.96829,1302,1872,45.3094,1,0,7473.39,121.363,1.05113,0.0536067,0.165764,0.0279061,1.4035,0.902831,4218.22,1673.85,19.6082,1,0.0440538,57,98.0198,62,w62_f3_c35,1
142660,6,16,1,12,3,35,1300,1870,_1235_1804_1365_1938_,32.85,202.16,NI,7,0.0,-3.11671,1301,1871,49.7808,1,0,7680.37,121.475,0.93787,0.0524175,0.150037,0.0257043,1.39631,0.900656,6481.55,1438.66,17.8923,1,0.0440538,52,96.9845,62,w62_f3_c35,1
142839,6,16,1,13,3,35,1301,1881,_1233_1814_1371_1947_,32.59,201.02,NI,7,-0.296829,-1.92939,1299,1879,40.5075,1,0,7876.55,121.72,1.0061,0.0587463,0.15737,0.0277075,1.39045,0.910007,5171.91,1661.72,17.1261,1,0.0440538,57,106.831,62,w62_f3_c35,1
143017,6,16,1,14,3,35,1300,1877,_1234_1813_1363_1945_,32.39,201.12,NI,7,-0.445244,-2.07781,1298,1878,29.0535,1,0,6823.58,121.382,0.873862,0.0592788,0.165756,0.0274836,1.38989,0.89863,5717.39,1489.75,14.7416,1,0.0440538,43,89.7597,62,w62_f3_c35,1
143195,6,16,1,15,3,35,1299,1868,_1232_1801_1366_1942_,32.72,202.22,NI,7,-0.148415,-3.11671,1300,1871,28.9213,1,0,7225.2,123.124,1.0328,0.0720958,0.163143,0.0267616,1.36891,0.894141,5861.97,1683.68,14.3254,1,0.0440538,56,105.663,62,w62_f3_c35,1
143374,6,16,1,16,3,35,1297,1877,_1233_1800_1361_1946_,32.54,201.67,NI,7,-0.296829,-2.52305,1299,1875,26.1239,1,0,6932.81,123.043,0.913851,0.0745979,0.183587,0.0311039,1.35958,0.90555,5918.22,1658.87,12.2504,1,0.0440538,55,98.1519,62,w62_f3_c35,1
143551,6,16,1,17,3,35,1296,1869,_1232_1805_1362_1939_,32.38,202.04,NI,7,-0.445244,-2.96829,1298,1872,34.7805,1,0,7527.5,123.112,0.97213,0.0805107,0.181346,0.0306698,1.35299,0.890309,6153.96,1666.74,12.0746,1,0.0440538,61,97.0946,62,w62_f3_c35,1
143723,6,16,1,18,3,35,1298,1868,_1231_1798_1365_1941_,32.45,202.45,NI,7,-0.445244,-3.41354,1298,1869,35.7497,1,0,6764.45,123.454,1.06338,0.0818108,0.184151,0.0305961,1.36025,0.884475,4185.95,1652.99,12.998,0,0.0,62,96.544,62,w62_f3_c35,1
141968,6,16,1,0,3,4,960,244,_883_126_1044_320_,-17.86,445.58,NI,7,0.0,0.0,959,231,4.71376,1,0,8991.58,118.566,0.541571,0.0430881,0.173361,0.035766,1.42761,0.890824,12355.9,2814.83,12.5689,0,0.0,128,184.211,62,w62_f3_c4,0
142135,6,16,1,1,3,4,958,210,_887_114_1026_286_,-18.23,449.51,NI,7,-0.296829,-3.85878,957,205,5.81511,1,0,16974.9,119.755,0.528707,0.0461754,0.119236,0.0231857,1.39254,0.911975,25226.5,2209.45,11.45,0,0.0,92,153.219,62,w62_f3_c4,0
143915,6,16,1,2,3,4,959,217,_892_119_1026_287_,-17.8,449.06,NI,7,0.148415,-3.41354,960,208,4.88998,1,0,24296.4,121.807,0.547744,0.0489797,0.0985319,0.0176872,1.39271,0.886689,38760.9,1935.39,11.1831,0,0.0,72,143.66,62,w62_f3_c4,0
144099,6,16,1,3,3,4,960,214,_891_122_1023_284_,-17.94,449.0,NI,7,0.0,-3.41354,959,208,4.77984,1,0,25620.6,121.864,0.547006,0.0505526,0.0976411,0.0176448,1.37797,0.883083,42395.3,2271.23,10.8205,0,0.0,65,137.47,62,w62_f3_c4,0
144284,6,16,1,4,3,4,959,218,_894_124_1020_283_,-17.9,448.95,NI,7,0.0,-3.26512,959,209,4.93403,1,0,26038.7,121.698,0.565443,0.050124,0.0967748,0.0168826,1.37954,0.89825,45311.3,2742.09,11.2809,1,0.0440538,57,131.038,62,w62_f3_c4,0
144468,6,16,1,5,3,4,959,216,_895_124_1019_281_,-17.95,449.07,NI,7,0.0,-3.41354,959,208,4.82389,1,0,25676.3,121.674,0.570327,0.0504423,0.0990789,0.0169237,1.37691,0.907475,44156.1,2770.18,11.3065,0,0.0,57,131.919,62,w62_f3_c4,0
144655,6,16,1,6,3,4,959,218,_896_125_1018_279_,-17.98,449.2,NI,7,-0.148415,-3.56195,958,207,4.16309,1,0,26092.3,122.486,0.575052,0.0525172,0.0992093,0.0168229,1.36402,0.900591,46241.4,3074.75,10.9498,1,0.0440538,60,133.836,62,w62_f3_c4,0
144842,6,16,1,7,3,4,957,205,_895_124_1015_277_,-18.16,449.46,NI,7,-0.296829,-3.85878,957,205,4.71376,1,0,26231.8,122.081,0.571283,0.0513849,0.102881,0.0171569,1.37665,0.899369,46239.7,3117.0,11.1177,0,0.0,59,126.412,62,w62_f3_c4,0
145027,6,16,1,8,3,4,954,198,_894_128_1013_279_,-18.49,448.99,NI,7,-0.593659,-3.41354,955,208,3.87674,1,0,27126.0,122.911,0.574422,0.0526061,0.103654,0.0172937,1.36145,0.888864,,,10.9193,0,0.0,53,119.166,62,w62_f3_c4,0
145212,6,16,1,9,3,4,954,215,_892_128_1012_279_,-18.87,448.99,NI,7,-1.0389,-3.41354,952,208,3.54633,1,0,26072.6,121.874,0.562554,0.0521762,0.109208,0.0181248,1.37605,0.89281,,,10.7818,1,0.0440538,59,123.219,62,w62_f3_c4,0
142306,6,16,1,10,3,4,954,212,_893_127_1010_276_,-18.81,449.3,NI,7,-0.890488,-3.71037,953,206,3.89876,1,0,26825.6,122.374,0.567362,0.0539561,0.107622,0.0178897,1.366,0.892059,,,10.5153,0,0.0,57,115.179,62,w62_f3_c4,0
142486,6,16,1,11,3,4,954,202,_895_127_1011_275_,-18.63,449.32,NI,7,-0.742073,-3.71037,954,206,1.9604,1,0,26803.7,122.484,0.568559,0.0529879,0.109393,0.0182918,1.38118,0.908812,,,10.73,1,0.0440538,56,116.544,62,w62_f3_c4,0
142665,6,16,1,12,3,4,955,218,_895_129_1010_276_,-18.72,449.13,NI,7,-0.890488,-3.56195,953,207,2.00445,1,0,27198.9,122.929,0.564109,0.0520864,0.108401,0.0177508,1.3806,0.897811,,,10.8302,0,0.0,50,106.764,62,w62_f3_c4,0
142844,6,16,1,13,3,4,953,197,_895_132_1009_278_,-18.72,448.81,NI,7,-0.890488,-3.26512,953,209,2.00445,1,0,27969.1,123.161,0.569462,0.0551773,0.106425,0.0172767,1.35776,0.917718,,,10.3206,0,0.0,51,114.32,62,w62_f3_c4,0
143022,6,16,1,14,3,4,955,199,_898_130_1011_276_,-18.35,449.09,NI,7,-0.445244,-3.41354,956,208,2.13661,1,0,27845.4,122.819,0.56556,0.0541841,0.108177,0.0178061,1.36978,0.903465,,,10.4377,0,0.0,54,114.474,62,w62_f3_c4,0
143200,6,16,1,15,3,4,953,191,_896_130_1010_274_,-18.6,449.28,NI,7,-0.742073,-3.71037,954,206,1.78418,1,0,29439.2,123.896,0.576507,0.0567309,0.101108,0.0162482,1.35759,0.905525,,,10.1621,2,0.0881077,45,99.3414,62,w62_f3_c4,0
143379,6,16,1,16,3,4,953,190,_897_131_1008_272_,-18.68,449.35,NI,7,-0.742073,-3.71037,954,206,1.89431,1,0,29781.2,123.578,0.566214,0.0561812,0.102579,0.0164748,1.35872,0.904547,,,10.0783,0,0.0,51,113.108,62,w62_f3_c4,0
143556,6,16,1,17,3,4,951,194,_896_132_1007_274_,-18.88,449.17,NI,7,-1.0389,-3.56195,952,207,2.09256,1,0,30123.3,123.774,0.568033,0.0579512,0.100992,0.0164856,1.35219,0.896764,,,9.80192,1,0.0440538,46,103.13,62,w62_f3_c4,0
143727,6,16,1,18,3,4,952,201,_896_129_1007_270_,-18.88,449.63,NI,7,-1.0389,-4.0072,952,204,2.0485,1,0,30211.7,123.815,0.566552,0.0563795,0.10127,0.0164677,1.34512,0.891671,,,10.0489,2,0.0881077,47,107.249,62,w62_f3_c4,0
141969,6,16,1,0,3,5,1171,283,_1128_237_1238_335_,14.65,438.26,NI,7,0.0,0.0,1178,281,4.912,1,0,12706.9,123.716,0.92241,0.0646029,0.137294,0.0215823,1.3909,0.899551,,,14.2782,1,0.0440538,22,55.0893,62,w62_f3_c5,0
142140,6,16,1,1,3,5,1170,254,_1127_209_1237_315_,14.42,442.41,NI,7,-0.148415,-4.15561,1177,253,6.82834,1,0,11360.4,124.083,0.931514,0.0701572,0.143849,0.0220576,1.34296,0.910474,,,13.2775,1,0.0440538,22,55.8382,62,w62_f3_c5,0
143923,6,16,1,2,3,5,1173,257,_1130_212_1240_305_,14.95,442.29,NI,7,0.296829,-4.15561,1180,253,0.0,0,1,10654.3,124.643,0.883518,0.0699566,0.145284,0.0226328,1.35519,0.878145,,,12.6295,0,0.0,21,48.3271,62,w62_f3_c5,0
