,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,disp_x_um,disp_y_um,track_point_x,track_point_y,bacterial_area_[um²]-_sum_per_cell_,infected,ni,intensity_real_cytoplasm_alexa_647_mean,intensity_real_cytoplasm_dsred_mean,far_red_sdmean,red_sdmean,real_cytoplasm_alexa_647_ser_edge_0.0675675675676_um,real_cytoplasm_alexa_647_ser_ridge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_edge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_ridge_0.0675675675676_um,intensity_nucleus_alexa_647_mean,intensity_nucleus_hoechst_33342_mean,farredbyred_sdmean,number_of_dsred_spots-_per_cell_,dsred_spot_area_[um²]-_sum_per_cell_,number_of_alexa_647_spots-_per_cell_,alexa_647_spot_area_[um²]-_sum_per_cell,well_id,cell_lbl,growth
48869,3,17,1,2,1,24,450,1169,_379_1087_537_1232_,-92.96,-11.65,WT,8,1.483,-6.52519,453,1158,0.0,0,1,114.415,111.063,0.0428244,0.0401595,1.40098,0.910213,1.43776,0.882584,113.491,2129.7,1.06636,0,0.0,0,0.0,15,w15_f1_c24,0
49055,3,17,1,3,1,24,441,1166,_379_1088_526_1229_,-93.38,-11.53,WT,8,1.0381,-6.67349,450,1157,0.0,0,1,114.442,111.364,0.0408942,0.0405903,1.41246,0.90035,1.4338,0.895209,113.829,2439.87,1.00749,0,0.0,0,0.0,15,w15_f1_c24,0
49238,3,17,1,4,1,24,397,1162,_331_1100_474_1228_,-101.11,-11.91,WT,8,-6.67349,-6.22859,398,1160,0.0,0,1,113.073,109.491,0.0417588,0.0423345,1.40373,0.885027,1.46881,0.891786,112.532,2659.99,0.986401,0,0.0,0,0.0,15,w15_f1_c24,0
49424,3,17,1,5,1,24,400,1160,_342_1095_492_1227_,-99.75,-11.4,WT,8,-5.3388,-6.82179,407,1156,0.0,0,1,113.157,109.813,0.0422643,0.0410467,1.39714,0.904497,1.43529,0.911667,112.693,3195.52,1.02966,0,0.0,0,0.0,15,w15_f1_c24,0
49610,3,17,1,6,1,24,401,1153,_346_1097_472_1213_,-100.1,-10.56,WT,8,-5.63539,-7.56329,405,1151,0.0,0,1,113.351,110.149,0.0419364,0.0408947,1.40592,0.896797,1.46249,0.901793,112.837,3536.68,1.02547,1,0.0439857,0,0.0,15,w15_f1_c24,0
49793,3,17,1,7,1,24,401,1151,_341_1082_497_1210_,-99.0,-9.12,WT,8,-4.5973,-9.04629,412,1141,0.0,0,1,113.418,109.909,0.0418382,0.0419616,1.41483,0.909481,1.45843,0.889601,112.974,2755.76,0.997061,0,0.0,0,0.0,15,w15_f1_c24,0
49972,3,17,1,8,1,24,385,1151,_324_1088_468_1210_,-102.5,-9.74,WT,8,-8.15649,-8.45309,388,1145,0.0,0,1,112.562,109.125,0.0420489,0.0419648,1.4178,0.903234,1.4665,0.894772,112.001,2530.02,1.002,1,0.0439857,0,0.0,15,w15_f1_c24,0
50143,3,17,1,9,1,24,379,1157,_320_1079_467_1219_,-102.66,-10.22,WT,8,-8.30479,-8.00819,387,1148,0.0,0,1,113.263,109.067,0.0419238,0.0412977,1.39537,0.909745,1.45951,0.893337,112.634,1797.07,1.01516,0,0.0,0,0.0,15,w15_f1_c24,0
47828,3,17,1,10,1,24,379,1149,_323_1086_461_1207_,-102.7,-9.34,WT,8,-8.30479,-8.89799,387,1142,0.0,0,1,112.825,109.495,0.0423699,0.0419637,1.40058,0.891222,1.43943,0.908785,112.599,2818.07,1.00968,1,0.0439857,0,0.0,15,w15_f1_c24,0
47987,3,17,1,11,1,24,398,1141,_328_1084_471_1209_,-101.32,-9.18,WT,8,-6.97009,-9.04629,396,1141,0.0,0,1,113.163,110.106,0.0417028,0.0421619,1.40433,0.928704,1.45695,0.883454,112.87,3577.35,0.989111,0,0.0,0,0.0,15,w15_f1_c24,0
48140,3,17,1,12,1,24,386,1151,_326_1095_457_1207_,-102.9,-10.0,WT,8,-8.45309,-8.15649,386,1147,0.0,0,1,112.604,109.73,0.0416694,0.0421109,1.41919,0.888863,1.48712,0.891606,112.394,3094.97,0.989516,0,0.0,0,0.0,15,w15_f1_c24,0
48281,3,17,1,13,1,24,377,1150,_323_1094_460_1207_,-103.02,-9.73,WT,8,-8.60139,-8.45309,385,1145,0.0,0,1,112.681,109.416,0.0420221,0.0412717,1.40376,0.91126,1.45713,0.887093,112.406,3869.78,1.01818,0,0.0,0,0.0,15,w15_f1_c24,0
48417,3,17,1,14,1,24,364,1181,_307_1126_444_1239_,-105.25,-15.05,WT,8,-10.8259,-3.1143,370,1181,0.0,0,1,112.606,108.3,0.0424798,0.0413805,1.409,0.907677,1.45726,0.897092,112.388,2231.42,1.02657,0,0.0,0,0.0,15,w15_f1_c24,0
48539,3,17,1,15,1,24,358,1186,_302_1131_432_1244_,-106.27,-15.73,WT,8,-11.864,-2.3728,363,1186,0.0,0,1,111.952,108.812,0.0422359,0.0410235,1.41802,0.89767,1.46014,0.894122,111.9,3106.88,1.02955,0,0.0,0,0.0,15,w15_f1_c24,0
48655,3,17,1,16,1,24,371,1184,_320_1133_429_1238_,-105.04,-15.71,WT,8,-10.6776,-2.5211,371,1185,0.0,0,1,112.373,108.874,0.0419419,0.0408979,1.42644,0.89893,1.48738,0.89791,112.582,3233.28,1.02553,0,0.0,0,0.0,15,w15_f1_c24,0
48764,3,17,1,17,1,24,365,1171,_306_1114_450_1229_,-104.62,-13.62,WT,8,-10.2327,-4.5973,374,1171,0.0,0,1,111.78,109.239,0.0418964,0.0414941,1.41731,0.876045,1.49258,0.881077,111.523,1728.33,1.0097,0,0.0,0,0.0,15,w15_f1_c24,0
47487,3,17,1,0,1,25,760,1216,_692_1148_874_1300_,-46.06,-21.96,WT,8,0.0,0.0,769,1228,3.51886,1,0,118.985,115.465,0.0390314,0.0375234,1.42541,0.899795,1.4677,0.896727,118.662,1150.43,1.04019,0,0.0,0,0.0,15,w15_f1_c25,0
47652,3,17,1,1,1,25,773,1201,_714_1137_831_1258_,-45.69,-17.89,WT,8,0.2966,-4.1524,771,1200,0.0,0,1,119.357,115.67,0.0394539,0.0376506,1.40357,0.891904,1.45748,0.870409,119.387,2437.79,1.0479,0,0.0,0,0.0,15,w15_f1_c25,0
48870,3,17,1,2,1,25,770,1189,_716_1127_822_1240_,-46.13,-15.78,WT,8,-0.1483,-6.22859,768,1186,0.0,0,1,119.263,115.39,0.0399911,0.0373159,1.42439,0.902771,1.49045,0.893221,119.403,2892.06,1.07169,0,0.0,0,0.0,15,w15_f1_c25,0
49056,3,17,1,3,1,25,761,1191,_703_1115_819_1248_,-47.44,-15.71,WT,8,-1.3347,-6.37689,760,1185,0.0,0,1,119.65,115.547,0.0391303,0.0375528,1.41108,0.895747,1.4716,0.883243,119.88,2325.74,1.04201,0,0.0,0,0.0,15,w15_f1_c25,0
49239,3,17,1,4,1,25,697,1193,_637_1114_761_1252_,-56.25,-16.08,WT,8,-10.2327,-5.93199,700,1188,0.0,0,1,118.277,114.34,0.0397339,0.0373652,1.40611,0.892317,1.47864,0.882644,118.413,2323.4,1.06339,0,0.0,0,0.0,15,w15_f1_c25,0
49425,3,17,1,5,1,25,702,1197,_639_1108_767_1256_,-55.43,-15.35,WT,8,-9.34289,-6.67349,706,1183,4.9264,1,0,118.18,114.491,0.0395528,0.0375164,1.39595,0.8961,1.479,0.883217,117.809,2338.01,1.05428,0,0.0,0,0.0,15,w15_f1_c25,0
49611,3,17,1,6,1,25,702,1190,_640_1104_760_1251_,-55.47,-15.15,WT,8,-9.49119,-6.82179,705,1182,5.30028,1,0,118.463,114.979,0.0405119,0.0377409,1.39601,0.896088,1.45697,0.897845,118.114,2314.68,1.07342,0,0.0,0,0.0,15,w15_f1_c25,0
49794,3,17,1,7,1,25,707,1183,_637_1104_763_1244_,-55.79,-14.58,WT,8,-9.78779,-7.41499,703,1178,6.02604,1,0,118.619,114.763,0.0402015,0.0384671,1.39366,0.89514,1.44934,0.878813,118.681,2266.91,1.04509,0,0.0,0,0.0,15,w15_f1_c25,0
49973,3,17,1,8,1,25,685,1195,_624_1106_745_1245_,-57.96,-14.89,WT,8,-11.864,-7.11839,689,1180,5.49821,1,0,117.778,114.116,0.0394242,0.038275,1.40912,0.891851,1.44719,0.904805,117.585,2330.64,1.03003,0,0.0,0,0.0,15,w15_f1_c25,0
50144,3,17,1,9,1,25,680,1196,_617_1108_736_1248_,-58.68,-15.53,WT,8,-12.6055,-6.52519,684,1184,6.136,1,0,118.149,113.869,0.0403562,0.0376584,1.39611,0.906498,1.48258,0.872191,117.888,1539.52,1.07164,1,0.0439857,0,0.0,15,w15_f1_c25,0
47829,3,17,1,10,1,25,680,1170,_619_1101_749_1235_,-58.43,-13.16,WT,8,-12.4572,-8.89799,685,1168,5.19031,1,0,118.188,114.498,0.0400331,0.0390918,1.41389,0.898999,1.44293,0.877117,117.751,2128.09,1.02408,0,0.0,0,0.0,15,w15_f1_c25,0
47988,3,17,1,11,1,25,682,1171,_619_1108_754_1232_,-58.16,-13.32,WT,8,-12.1606,-8.74969,687,1169,3.14498,1,0,118.31,114.913,0.0401284,0.0385905,1.39,0.904882,1.4741,0.896793,117.78,2937.31,1.03985,0,0.0,0,0.0,15,w15_f1_c25,0
48141,3,17,1,12,1,25,679,1172,_610_1110_744_1232_,-59.54,-13.44,WT,8,-13.4953,-8.60139,678,1170,1.82541,1,0,117.7,114.649,0.0399658,0.0385133,1.41785,0.902681,1.44877,0.893613,117.487,2190.63,1.03772,1,0.0439857,0,0.0,15,w15_f1_c25,0
48282,3,17,1,13,1,25,663,1176,_605_1111_735_1233_,-60.6,-13.46,WT,8,-14.5334,-8.60139,671,1170,1.93537,1,0,118.126,114.297,0.0399054,0.038614,1.41694,0.875674,1.46687,0.88726,118.049,2468.09,1.03344,0,0.0,0,0.0,15,w15_f1_c25,0
48418,3,17,1,14,1,25,636,1214,_589_1160_711_1263_,-64.74,-19.71,WT,8,-18.6858,-2.3728,643,1212,0.0,0,1,117.466,113.156,0.0402871,0.0383708,1.4058,0.894357,1.47438,0.89635,117.444,1636.17,1.04994,0,0.0,0,0.0,15,w15_f1_c25,0
48540,3,17,1,15,1,25,630,1219,_584_1165_698_1265_,-66.32,-20.25,WT,8,-20.3171,-1.7796,632,1216,0.0,0,1,116.821,113.173,0.0408452,0.0387157,1.40647,0.897845,1.47115,0.858477,116.656,1840.58,1.055,1,0.0439857,0,0.0,15,w15_f1_c25,0
48656,3,17,1,16,1,25,632,1209,_585_1151_698_1257_,-66.03,-18.73,WT,8,-20.0205,-3.2626,634,1206,0.0,0,1,117.261,113.143,0.040537,0.0386492,1.37877,0.900721,1.46016,0.870178,116.845,1449.67,1.04884,0,0.0,0,0.0,15,w15_f1_c25,0
48765,3,17,1,17,1,25,632,1200,_589_1150_710_1244_,-64.33,-17.11,WT,8,-18.2409,-4.8939,646,1195,2.24327,1,0,117.002,113.738,0.0413578,0.0389803,1.40119,0.913411,1.44867,0.900938,116.915,2383.12,1.06099,0,0.0,0,0.0,15,w15_f1_c25,0
47490,3,17,1,0,1,28,572,1352,_512_1285_638_1410_,-75.28,-40.49,WT,8,0.0,0.0,572,1353,11.9421,1,0,116.09,112.837,0.0408399,0.0396756,1.3935,0.907487,1.45954,0.903941,115.852,2030.92,1.02935,0,0.0,0,0.0,15,w15_f1_c28,1
47655,3,17,1,1,1,28,598,1314,_539_1257_670_1367_,-70.94,-34.87,WT,8,4.3007,-5.63539,601,1315,8.9291,1,0,117.072,113.854,0.0401849,0.0386682,1.40948,0.908062,1.45784,0.890057,116.642,2772.38,1.03922,0,0.0,0,0.0,15,w15_f1_c28,1
48873,3,17,1,2,1,28,616,1319,_569_1277_677_1361_,-67.92,-35.21,WT,8,7.26669,-5.3388,621,1317,8.33529,1,0,117.673,113.705,0.0407562,0.0389437,1.38631,0.901267,1.47009,0.871338,117.634,3500.27,1.04654,0,0.0,0,0.0,15,w15_f1_c28,1
49059,3,17,1,3,1,28,620,1316,_569_1265_679_1370_,-67.61,-35.61,WT,8,7.71159,-4.8939,624,1320,9.80881,1,0,117.618,114.034,0.0402339,0.0379329,1.3847,0.879197,1.47297,0.910373,117.629,3057.11,1.06066,0,0.0,0,0.0,15,w15_f1_c28,1
49242,3,17,1,4,1,28,586,1307,_529_1252_654_1357_,-73.36,-33.6,WT,8,1.9279,-6.97009,585,1306,14.3173,1,0,116.927,112.763,0.0405756,0.0397877,1.38661,0.874252,1.44985,0.901353,116.607,3987.03,1.0198,0,0.0,0,0.0,15,w15_f1_c28,1
49428,3,17,1,5,1,28,600,1311,_545_1268_651_1357_,-71.94,-34.24,WT,8,3.2626,-6.37689,594,1310,10.1827,1,0,116.752,112.994,0.0410867,0.03777,1.40689,0.899533,1.46474,0.899162,116.74,3373.97,1.08781,0,0.0,0,0.0,15,w15_f1_c28,1
49614,3,17,1,6,1,28,610,1307,_552_1252_664_1356_,-69.87,-33.28,WT,8,5.3388,-7.26669,608,1304,16.0768,1,0,117.466,113.605,0.041269,0.0384233,1.37775,0.904212,1.43301,0.878928,117.627,2495.14,1.07406,0,0.0,0,0.0,15,w15_f1_c28,1
49797,3,17,1,7,1,28,626,1292,_548_1241_679_1339_,-67.63,-30.7,WT,8,7.56329,-9.78779,623,1287,25.5117,1,0,117.406,113.352,0.0401035,0.0382854,1.41187,0.904905,1.45932,0.887705,117.599,3101.34,1.04749,0,0.0,0,0.0,15,w15_f1_c28,1
49976,3,17,1,8,1,28,614,1296,_572_1240_658_1341_,-69.07,-31.57,WT,8,6.22859,-9.04629,614,1292,24.3241,1,0,116.66,113.355,0.040048,0.0378082,1.38871,0.864405,1.49102,0.891182,116.431,3429.02,1.05924,1,0.0439857,0,0.0,15,w15_f1_c28,1
50146,3,17,1,9,1,28,616,1293,_572_1242_666_1344_,-68.96,-32.1,WT,8,6.37689,-8.45309,615,1296,27.0292,1,0,116.502,113.128,0.0401928,0.0385441,1.41393,0.890452,1.46991,0.892652,116.711,2598.79,1.04277,0,0.0,0,0.0,15,w15_f1_c28,1
47831,3,17,1,10,1,28,622,1295,_578_1236_664_1343_,-68.18,-31.73,WT,8,7.11839,-8.89799,620,1293,25.1158,1,0,116.618,112.989,0.0397417,0.0383189,1.39531,0.897777,1.48281,0.88529,116.399,3117.41,1.03713,0,0.0,0,0.0,15,w15_f1_c28,1
47990,3,17,1,11,1,28,602,1315,_533_1232_642_1355_,-72.37,-32.69,WT,8,2.8177,-7.85989,591,1300,33.2752,1,0,116.522,112.856,0.0417103,0.0385995,1.40254,0.873838,1.45432,0.886601,116.583,4070.82,1.08059,0,0.0,0,0.0,15,w15_f1_c28,1
48143,3,17,1,12,1,28,602,1315,_533_1232_642_1355_,-72.37,-32.69,WT,8,2.8177,-7.85989,591,1300,22.1248,1,0,116.58,112.706,0.0414346,0.0381337,1.40008,0.874773,1.47355,0.884966,,,1.08656,0,0.0,0,0.0,15,w15_f1_c28,1
48284,3,17,1,13,1,28,577,1297,_533_1230_606_1330_,-75.1,-30.31,WT,8,0.1483,-10.2327,573,1284,31.9776,1,0,116.311,112.466,0.0404438,0.0385967,1.39366,0.876812,1.46147,0.873375,,,1.04786,0,0.0,0,0.0,15,w15_f1_c28,1
48420,3,17,1,14,1,28,560,1332,_516_1267_596_1369_,-77.68,-36.1,WT,8,-2.3728,-4.449,556,1323,33.0333,1,0,116.342,112.633,0.0397372,0.0392061,1.40395,0.892053,1.48554,0.894076,,,1.01355,0,0.0,0,0.0,15,w15_f1_c28,1
48542,3,17,1,15,1,28,553,1332,_510_1280_587_1370_,-78.35,-37.22,WT,8,-3.1143,-3.2626,551,1331,22.4327,1,0,115.67,112.385,0.0407939,0.0383486,1.4065,0.88698,1.4815,0.882972,,,1.06376,0,0.0,0,0.0,15,w15_f1_c28,1
48657,3,17,1,16,1,28,564,1331,_520_1276_602_1368_,-76.67,-36.69,WT,8,-1.483,-3.8558,562,1327,25.1158,1,0,116.016,112.716,0.040886,0.0388062,1.38909,0.897757,1.477,0.89235,,,1.05359,0,0.0,0,0.0,15,w15_f1_c28,1
48766,3,17,1,17,1,28,564,1325,_509_1265_602_1365_,-77.41,-35.44,WT,8,-2.0762,-5.1905,558,1318,33.0772,1,0,116.381,112.278,0.0393762,0.0393503,1.38676,0.915155,1.44551,0.884808,,,1.00066,0,0.0,0,0.0,15,w15_f1_c28,1
47493,3,17,1,0,1,30,218,1453,_155_1377_285_1526_,-127.33,-55.48,WT,8,0.0,0.0,221,1454,2.33124,1,0,108.978,106.863,0.0437865,0.0417052,1.39293,0.888573,1.45234,0.903578,108.735,1491.45,1.0499,0,0.0,0,0.0,15,w15_f1_c30,0
47658,3,17,1,1,1,30,260,1401,_183_1334_333_1471_,-121.84,-47.98,WT,8,5.48709,-7.56329,258,1403,1.47352,1,0,109.794,107.175,0.0431766,0.041392,1.408,0.89327,1.46107,0.892339,109.291,1911.24,1.04311,0,0.0,0,0.0,15,w15_f1_c30,0
48876,3,17,1,2,1,30,293,1394,_231_1333_367_1457_,-116.33,-46.7,WT,8,10.9742,-8.89799,295,1394,4.55252,1,0,110.484,108.091,0.0425103,0.0415433,1.41244,0.895166,1.44814,0.883782,110.003,2723.77,1.02328,0,0.0,0,0.0,15,w15_f1_c30,0
49062,3,17,1,3,1,30,306,1378,_243_1316_375_1438_,-114.65,-43.97,WT,8,12.6055,-11.5674,306,1376,0.241921,1,0,110.882,108.193,0.0430377,0.0412198,1.4177,0.877356,1.46934,0.889062,109.967,2824.18,1.0441,0,0.0,0,0.0,15,w15_f1_c30,0
49245,3,17,1,4,1,30,249,1374,_187_1311_328_1443_,-121.86,-44.18,WT,8,5.48709,-11.4191,258,1377,1.71544,1,0,110.006,106.876,0.0438122,0.0412752,1.40216,0.899484,1.45792,0.895958,109.234,2745.74,1.06147,0,0.0,0,0.0,15,w15_f1_c30,0
49431,3,17,1,5,1,30,261,1371,_186_1308_327_1437_,-121.87,-43.36,WT,8,5.48709,-12.1606,258,1372,2.22128,1,0,109.522,107.185,0.0429769,0.0415238,1.40012,0.879246,1.43947,0.907101,108.741,2725.91,1.03499,0,0.0,0,0.0,15,w15_f1_c30,0
49617,3,17,1,6,1,30,277,1372,_206_1308_337_1440_,-119.47,-43.49,WT,8,7.85989,-12.0123,274,1373,4.44256,1,0,110.266,107.433,0.0427053,0.041173,1.40705,0.894227,1.46119,0.893864,109.653,2619.59,1.03722,0,0.0,0,0.0,15,w15_f1_c30,0
49800,3,17,1,7,1,30,292,1382,_219_1314_359_1464_,-117.2,-44.58,WT,8,10.0844,-10.9742,289,1380,4.26661,1,0,110.403,107.608,0.0434331,0.0412757,1.41096,0.882057,1.4598,0.901758,110.083,2366.06,1.05227,0,0.0,0,0.0,15,w15_f1_c30,0
49979,3,17,1,8,1,30,291,1374,_227_1311_355_1428_,-116.67,-42.59,WT,8,10.6776,-12.9021,293,1367,3.01302,1,0,110.435,108.028,0.0414514,0.0420305,1.4092,0.881593,1.44602,0.897154,109.834,2367.31,0.986222,0,0.0,0,0.0,15,w15_f1_c30,0
50149,3,17,1,9,1,30,284,1362,_225_1301_347_1435_,-117.69,-42.08,WT,8,9.63949,-13.4953,286,1363,6.59785,1,0,109.94,107.386,0.0428901,0.0410153,1.41826,0.915651,1.46051,0.89332,109.588,2004.43,1.04571,0,0.0,0,0.0,15,w15_f1_c30,0
47834,3,17,1,10,1,30,283,1344,_219_1281_352_1409_,-117.72,-39.37,WT,8,9.63949,-16.1647,286,1345,8.55522,1,0,109.994,107.565,0.0434878,0.0413048,1.40118,0.889088,1.47351,0.903008,109.796,2002.78,1.05285,1,0.0439857,1,0.0439857,15,w15_f1_c30,0
47993,3,17,1,11,1,30,298,1338,_220_1274_371_1404_,-116.07,-38.44,WT,8,11.2708,-17.0545,297,1339,3.45288,1,0,110.52,107.607,0.0431264,0.0417745,1.413,0.87633,1.45733,0.870855,109.923,2043.99,1.03236,0,0.0,0,0.0,15,w15_f1_c30,0
48145,3,17,1,12,1,30,279,1331,_213_1269_362_1400_,-117.04,-37.82,WT,8,10.2327,-17.6477,290,1335,6.4439,1,0,110.583,107.548,0.0428258,0.0406583,1.40756,0.875698,1.49074,0.878732,110.12,2063.42,1.05331,0,0.0,0,0.0,15,w15_f1_c30,0
48286,3,17,1,13,1,30,285,1327,_197_1261_359_1400_,-118.31,-36.94,WT,8,9.04629,-18.5375,282,1329,5.14633,1,0,109.856,107.297,0.0435224,0.0405765,1.40283,0.885169,1.46642,0.891894,109.677,1981.55,1.0726,0,0.0,0,0.0,15,w15_f1_c30,0
48421,3,17,1,14,1,30,266,1361,_189_1302_345_1427_,-120.85,-42.09,WT,8,6.52519,-13.4953,265,1363,6.81778,1,0,110.383,107.218,0.0424784,0.0416245,1.4315,0.896179,1.46557,0.884263,110.14,1251.26,1.02052,0,0.0,0,0.0,15,w15_f1_c30,0
48543,3,17,1,15,1,30,246,1363,_167_1294_353_1442_,-121.46,-43.24,WT,8,5.78369,-12.3089,260,1371,4.72846,1,0,109.718,106.78,0.0433586,0.041917,1.40249,0.885056,1.46331,0.906226,109.27,1172.09,1.03439,0,0.0,0,0.0,15,w15_f1_c30,0
48658,3,17,1,16,1,30,276,1363,_176_1295_350_1432_,-120.7,-42.37,WT,8,6.67349,-13.1987,266,1365,3.54085,1,0,110.172,106.892,0.0421809,0.0408516,1.43086,0.873388,1.46204,0.89402,109.77,1162.23,1.03254,0,0.0,0,0.0,15,w15_f1_c30,0
48767,3,17,1,17,1,30,245,1361,_174_1296_311_1435_,-123.34,-41.89,WT,8,4.0041,-13.6436,248,1362,1.42954,1,0,109.93,106.633,0.0432877,0.0407638,1.42279,0.890373,1.47419,0.894007,109.937,1237.07,1.06191,0,0.0,0,0.0,15,w15_f1_c30,0
47497,3,17,1,0,1,34,664,1566,_602_1505_744_1640_,-60.62,-72.08,WT,8,0.0,0.0,671,1566,4.42056,1,0,118.112,115.391,0.0400118,0.0390543,1.42313,0.902622,1.45488,0.897851,117.689,1343.08,1.02452,1,0.0439857,0,0.0,15,w15_f1_c34,0
47662,3,17,1,1,1,34,685,1523,_619_1458_764_1596_,-57.7,-65.67,WT,8,2.8177,-6.52519,690,1522,5.27828,1,0,117.943,114.806,0.0399464,0.0393328,1.39492,0.904828,1.47058,0.879595,117.39,1694.42,1.0156,0,0.0,0,0.0,15,w15_f1_c34,0
48880,3,17,1,2,1,34,687,1506,_637_1457_755_1573_,-57.59,-64.38,WT,8,2.966,-7.71159,691,1514,6.158,1,0,118.197,114.811,0.0395016,0.0391242,1.40635,0.881932,1.43583,0.905037,118.234,2204.54,1.00965,0,0.0,0,0.0,15,w15_f1_c34,0
49066,3,17,1,3,1,34,689,1522,_639_1463_757_1581_,-57.38,-65.51,WT,8,3.2626,-6.67349,693,1521,5.27828,1,0,117.541,114.826,0.040595,0.0392755,1.38521,0.877225,1.44195,0.925617,117.146,1983.64,1.0336,0,0.0,0,0.0,15,w15_f1_c34,0
49248,3,17,1,4,1,34,690,1503,_633_1440_756_1569_,-57.38,-62.76,WT,8,3.2626,-9.34289,693,1503,6.72981,1,0,117.573,114.899,0.0396468,0.0380663,1.41118,0.893985,1.48483,0.90014,117.451,2145.81,1.04152,0,0.0,0,0.0,15,w15_f1_c34,0
49434,3,17,1,5,1,34,696,1496,_641_1448_743_1584_,-57.72,-64.56,WT,8,2.8177,-7.56329,690,1515,6.94974,1,0,118.074,114.734,0.0398581,0.0379588,1.42297,0.898222,1.48542,0.872679,118.082,3128.01,1.05004,0,0.0,0,0.0,15,w15_f1_c34,0
49620,3,17,1,6,1,34,695,1495,_644_1441_738_1560_,-57.6,-62.37,WT,8,2.966,-9.78779,691,1500,7.34561,1,0,118.312,115.178,0.0394313,0.0379389,1.41654,0.891761,1.50602,0.867032,118.359,2961.33,1.03934,0,0.0,0,0.0,15,w15_f1_c34,0
49803,3,17,1,7,1,34,704,1497,_659_1456_745_1556_,-56.16,-63.17,WT,8,4.449,-9.04629,701,1505,18.32,1,0,118.347,115.21,0.0392492,0.0381863,1.42313,0.923445,1.45471,0.894661,118.148,4203.71,1.02783,0,0.0,0,0.0,15,w15_f1_c34,0
49982,3,17,1,8,1,34,697,1498,_647_1452_746_1547_,-57.18,-62.32,WT,8,3.4109,-9.78779,694,1500,2.96903,1,0,118.104,114.567,0.0394247,0.0387817,1.4005,0.889844,1.45736,0.900815,118.348,4325.56,1.01658,0,0.0,0,0.0,15,w15_f1_c34,0
50151,3,17,1,9,1,34,685,1514,_639_1470_733_1558_,-58.23,-64.56,WT,8,2.3728,-7.56329,687,1515,9.06105,1,0,117.804,114.524,0.0396712,0.0385601,1.42433,0.89992,1.47184,0.879873,117.582,3512.5,1.02881,0,0.0,0,0.0,15,w15_f1_c34,0
47836,3,17,1,10,1,34,688,1503,_638_1451_738_1552_,-58.01,-62.82,WT,8,2.5211,-9.34289,688,1503,26.2155,1,0,117.619,114.688,0.0403667,0.0376451,1.40131,0.912947,1.46387,0.916727,117.344,3846.17,1.0723,0,0.0,0,0.0,15,w15_f1_c34,0
47995,3,17,1,11,1,34,681,1522,_630_1475_733_1571_,-58.95,-65.87,WT,8,1.6313,-6.22859,682,1524,37.9597,1,0,117.975,115.687,0.0388654,0.0384154,1.40835,0.888527,1.45295,0.859581,117.686,3291.33,1.01171,0,0.0,0,0.0,15,w15_f1_c34,0
48147,3,17,1,12,1,34,678,1530,_616_1487_728_1577_,-60.81,-67.19,WT,8,-0.2966,-4.8939,669,1533,14.0974,1,0,117.699,114.545,0.0395814,0.038414,1.41515,0.906524,1.45232,0.910179,117.317,2366.6,1.03039,0,0.0,0,0.0,15,w15_f1_c34,0
48288,3,17,1,13,1,34,662,1535,_609_1475_720_1586_,-61.51,-67.23,WT,8,-0.889799,-4.8939,665,1533,17.2644,1,0,117.651,114.468,0.0393332,0.0382063,1.42257,0.879006,1.48078,0.907666,117.299,2286.32,1.0295,0,0.0,0,0.0,15,w15_f1_c34,0
48422,3,17,1,14,1,34,630,1559,_596_1490_712_1593_,-63.63,-69.16,WT,8,-3.1143,-2.966,650,1546,22.7846,1,0,117.595,113.803,0.0394501,0.0387561,1.40957,0.899356,1.47693,0.912015,,,1.0179,0,0.0,0,0.0,15,w15_f1_c34,0
48544,3,17,1,15,1,34,630,1559,_596_1490_712_1593_,-63.63,-69.16,WT,8,-3.1143,-2.966,650,1546,10.4246,1,0,117.72,114.347,0.038743,0.0371273,1.39468,0.887378,1.47335,0.871813,,,1.04352,0,0.0,0,0.0,15,w15_f1_c34,0
48659,3,17,1,16,1,34,654,1537,_606_1491_717_1585_,-62.62,-67.77,WT,8,-2.0762,-4.449,657,1536,17.7262,1,0,117.234,114.036,0.0396838,0.0381381,1.40362,0.919286,1.47125,0.880767,,,1.04053,0,0.0,0,0.0,15,w15_f1_c34,0
48768,3,17,1,17,1,34,647,1534,_613_1490_708_1575_,-62.64,-67.11,WT,8,-2.0762,-5.0422,657,1532,15.461,1,0,117.783,114.379,0.0400842,0.0384969,1.39058,0.876598,1.45039,0.889406,,,1.04123,0,0.0,0,0.0,15,w15_f1_c34,0
47503,3,17,1,0,1,4,407,290,_334_214_497_360_,-98.93,116.56,WT,8,0.0,0.0,412,293,3.71679,1,0,112.806,110.762,0.042753,0.0417658,1.39514,0.894878,1.43424,0.895276,113.183,3092.81,1.02364,0,0.0,1,0.0439857,15,w15_f1_c4,0
47668,3,17,1,1,1,4,425,248,_363_194_479_301_,-96.97,123.33,WT,8,2.0762,-6.67349,426,248,0.0,0,1,113.699,110.597,0.0418774,0.041431,1.41389,0.913626,1.45655,0.893403,113.728,4338.5,1.01077,0,0.0,0,0.0,15,w15_f1_c4,0
