,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,bacteria_area,infected,well_id,cell_lbl,growth
54470,4,7,1,17,12,6,1847,227,Lpp_WT,0.50684,0.106209,560.174,640.989,1,6.85509,1,10,w10_f12_c6,0
54678,4,7,1,2,12,7,646,1513,Lpp_WT,0.418892,0.258179,124.832,551.544,5,13.6316,1,10,w10_f12_c7,0
54859,4,7,1,3,12,7,669,1503,Lpp_WT,0.475651,0.149767,127.137,700.686,3,6.03423,1,10,w10_f12_c7,0
55046,4,7,1,4,12,7,670,1500,Lpp_WT,0.443972,0.215572,126.667,757.727,3,8.65401,1,10,w10_f12_c7,0
55236,4,7,1,5,12,7,713,1493,Lpp_WT,0.447444,0.255866,128.275,801.874,4,4.30517,1,10,w10_f12_c7,0
55427,4,7,1,6,12,7,676,1521,Lpp_WT,0.46981,0.152388,128.88,867.511,5,6.30494,1,10,w10_f12_c7,0
55621,4,7,1,7,12,7,677,1514,Lpp_WT,0.468891,0.168739,129.33,1026.7,9,8.04272,1,10,w10_f12_c7,0
55817,4,7,1,8,12,7,662,1505,Lpp_WT,0.459657,0.203136,131.288,1236.96,4,5.73732,1,10,w10_f12_c7,0
56015,4,7,1,9,12,7,662,1516,Lpp_WT,0.462694,0.209903,132.957,1248.83,6,11.6493,1,10,w10_f12_c7,0
53082,4,7,1,10,12,7,694,1418,Lpp_WT,0.460316,0.211751,133.502,1426.27,6,12.147,1,10,w10_f12_c7,0
53275,4,7,1,11,12,7,695,1408,Lpp_WT,0.478168,0.170165,135.632,1398.18,6,9.21289,1,10,w10_f12_c7,0
53469,4,7,1,12,12,7,683,1414,Lpp_WT,0.473296,0.190402,135.094,1858.1,6,16.8976,1,10,w10_f12_c7,0
53663,4,7,1,13,12,7,682,1413,Lpp_WT,0.46755,0.199863,136.833,2045.23,5,16.2776,1,10,w10_f12_c7,0
53861,4,7,1,14,12,7,681,1417,Lpp_WT,0.464791,0.223416,136.319,1881.02,8,12.313,1,10,w10_f12_c7,0
54061,4,7,1,15,12,7,672,1419,Lpp_WT,0.461427,0.251596,134.715,1746.3,10,16.688,1,10,w10_f12_c7,0
54262,4,7,1,16,12,7,669,1416,Lpp_WT,0.43838,0.287926,138.144,2045.25,4,21.7791,1,10,w10_f12_c7,0
54471,4,7,1,17,12,7,674,1415,Lpp_WT,0.438918,0.303095,137.187,2169.73,6,18.5306,1,10,w10_f12_c7,0
54679,4,7,1,2,12,8,1712,2025,Lpp_WT,0.306295,0.915538,120.24,285.566,3,13.1164,1,10,w10_f12_c8,0
54860,4,7,1,3,12,8,1721,1993,Lpp_WT,0.300715,0.798795,120.095,321.987,1,8.31343,1,10,w10_f12_c8,0
55047,4,7,1,4,12,8,1739,2003,Lpp_WT,0.284753,0.924585,119.504,417.87,1,7.49257,1,10,w10_f12_c8,0
55237,4,7,1,5,12,8,1743,2072,Lpp_WT,0.299545,0.804076,118.462,385.565,2,3.74629,1,10,w10_f12_c8,0
55428,4,7,1,6,12,8,1733,2049,Lpp_WT,0.283342,0.938235,119.26,419.066,1,8.32217,1,10,w10_f12_c8,0
55622,4,7,1,7,12,8,1740,2041,Lpp_WT,0.278224,0.947769,118.344,397.08,1,11.4834,1,10,w10_f12_c8,0
55818,4,7,1,8,12,8,1737,2051,Lpp_WT,0.379727,0.550354,228.652,836.18,1,11.2389,1,10,w10_f12_c8,0
56016,4,7,1,9,12,8,1746,2046,Lpp_WT,0.44285,0.294035,420.151,1265.99,1,11.8152,1,10,w10_f12_c8,0
53083,4,7,1,10,12,8,1742,1964,Lpp_WT,0.486143,0.183244,621.281,2281.3,3,13.4657,1,10,w10_f12_c8,0
53276,4,7,1,11,12,8,1742,1958,Lpp_WT,0.497371,0.162892,886.678,2213.52,2,9.1605,1,10,w10_f12_c8,0
53470,4,7,1,12,12,8,1739,1960,Lpp_WT,0.490776,0.165703,972.28,2346.35,2,10.68,1,10,w10_f12_c8,0
53664,4,7,1,13,12,8,1738,1962,Lpp_WT,0.494721,0.172423,1005.19,2313.18,2,12.4178,1,10,w10_f12_c8,0
53862,4,7,1,14,12,8,1739,1960,Lpp_WT,0.486788,0.183246,1038.49,2471.23,2,9.74558,1,10,w10_f12_c8,0
54062,4,7,1,15,12,8,1737,1958,Lpp_WT,0.495052,0.167541,1078.64,2506.1,2,10.8721,1,10,w10_f12_c8,0
54263,4,7,1,16,12,8,1734,1957,Lpp_WT,0.476771,0.203563,1087.21,2436.73,3,12.9417,1,10,w10_f12_c8,0
54472,4,7,1,17,12,8,1733,1954,Lpp_WT,0.487399,0.171407,1121.85,2502.31,2,11.2563,1,10,w10_f12_c8,0
52776,4,7,1,0,13,1,1655,387,Lpp_WT,0.387385,0.403485,125.498,290.502,1,1.41468,1,10,w10_f13_c1,0
52910,4,7,1,1,13,1,1626,361,Lpp_WT,0.430199,0.253178,131.938,495.211,1,1.47581,1,10,w10_f13_c1,0
54680,4,7,1,2,13,1,1612,303,Lpp_WT,0.432216,0.27089,136.444,647.96,1,2.07836,1,10,w10_f13_c1,0
54861,4,7,1,3,13,1,1614,301,Lpp_WT,0.424217,0.275793,141.413,753.776,1,1.58933,1,10,w10_f13_c1,0
55048,4,7,1,4,13,1,1620,313,Lpp_WT,0.471497,0.177463,192.643,2114.44,1,2.15695,1,10,w10_f13_c1,0
55238,4,7,1,5,13,1,1626,324,Lpp_WT,0.505376,0.0926798,218.945,3784.83,1,1.9823,1,10,w10_f13_c1,0
55429,4,7,1,6,13,1,1646,329,Lpp_WT,0.514362,0.0691193,652.464,4806.92,1,1.9299,1,10,w10_f13_c1,0
55623,4,7,1,7,13,1,1643,321,Lpp_WT,0.51362,0.0863835,665.151,4575.18,1,1.65046,1,10,w10_f13_c1,0
55819,4,7,1,8,13,1,1642,318,Lpp_WT,0.511848,0.0777854,754.119,4827.43,1,1.82511,1,10,w10_f13_c1,0
56018,4,7,1,9,13,1,1650,326,Lpp_WT,0.509104,0.0706238,806.741,4804.57,1,2.16568,1,10,w10_f13_c1,0
53084,4,7,1,10,13,1,1674,233,Lpp_WT,0.506523,0.0769564,883.982,4477.35,1,2.13949,1,10,w10_f13_c1,0
53277,4,7,1,11,13,1,1670,226,Lpp_WT,0.504329,0.0768478,884.473,4491.43,1,2.27921,1,10,w10_f13_c1,0
53471,4,7,1,12,13,1,1672,230,Lpp_WT,0.503826,0.0749764,958.122,4120.18,1,1.97357,1,10,w10_f13_c1,0
53665,4,7,1,13,13,1,1672,228,Lpp_WT,0.505643,0.0822516,1003.06,4241.87,1,2.06089,1,10,w10_f13_c1,0
53863,4,7,1,14,13,1,1670,231,Lpp_WT,0.502241,0.0794699,1048.98,4124.43,1,2.20935,1,10,w10_f13_c1,0
54063,4,7,1,15,13,1,1669,228,Lpp_WT,0.505185,0.0890999,1085.09,4450.37,1,1.87751,1,10,w10_f13_c1,0
54264,4,7,1,16,13,1,1670,224,Lpp_WT,0.502784,0.0987178,1088.36,4401.67,1,1.96483,1,10,w10_f13_c1,0
54473,4,7,1,17,13,1,1670,223,Lpp_WT,0.501814,0.10429,1101.25,4533.08,1,2.27048,1,10,w10_f13_c1,0
52777,4,7,1,0,13,2,740,527,Lpp_WT,0.371211,0.313447,121.748,365.409,5,5.49281,1,10,w10_f13_c2,1
52911,4,7,1,1,13,2,592,497,Lpp_WT,0.42914,0.214644,120.484,636.781,2,3.08261,1,10,w10_f13_c2,1
54681,4,7,1,2,13,2,648,464,Lpp_WT,0.441489,0.203585,124.645,794.771,7,9.72812,1,10,w10_f13_c2,1
54862,4,7,1,3,13,2,631,454,Lpp_WT,0.412525,0.258316,125.704,867.887,9,6.85509,1,10,w10_f13_c2,1
55049,4,7,1,4,13,2,625,461,Lpp_WT,0.391621,0.302564,126.62,923.11,7,14.8542,1,10,w10_f13_c2,1
55239,4,7,1,5,13,2,635,472,Lpp_WT,0.393384,0.308796,126.321,929.895,9,16.8714,1,10,w10_f13_c2,1
55430,4,7,1,6,13,2,670,433,Lpp_WT,0.376114,0.327661,126.75,949.951,8,14.531,1,10,w10_f13_c2,1
55624,4,7,1,7,13,2,637,454,Lpp_WT,0.372109,0.352522,126.475,943.134,9,20.2771,1,10,w10_f13_c2,1
55820,4,7,1,8,13,2,640,509,Lpp_WT,0.384613,0.352363,125.193,968.787,8,21.1766,1,10,w10_f13_c2,1
56019,4,7,1,9,13,2,654,500,Lpp_WT,0.376269,0.352928,125.04,1004.26,9,22.4428,1,10,w10_f13_c2,1
53085,4,7,1,10,13,2,677,385,Lpp_WT,0.365194,0.386501,125.194,987.461,14,32.9132,1,10,w10_f13_c2,1
53278,4,7,1,11,13,2,696,387,Lpp_WT,0.364141,0.389456,124.585,1001.74,7,31.6644,1,10,w10_f13_c2,1
53472,4,7,1,12,13,2,684,376,Lpp_WT,0.362969,0.379411,124.533,1024.61,12,32.0312,1,10,w10_f13_c2,1
53666,4,7,1,13,13,2,690,381,Lpp_WT,0.346404,0.416553,126.827,1101.03,7,37.5676,1,10,w10_f13_c2,1
53864,4,7,1,14,13,2,667,412,Lpp_WT,0.359611,0.374077,125.292,1028.34,8,40.266,1,10,w10_f13_c2,1
54064,4,7,1,15,13,2,670,389,Lpp_WT,0.335565,0.428244,126.213,1061.54,7,43.1303,1,10,w10_f13_c2,1
54265,4,7,1,16,13,2,693,377,Lpp_WT,0.329897,0.43088,126.01,1115.08,8,43.2438,1,10,w10_f13_c2,1
54474,4,7,1,17,13,2,662,391,Lpp_WT,0.324691,0.452631,125.882,1075.79,9,47.2172,1,10,w10_f13_c2,1
52778,4,7,1,0,13,3,1085,848,Lpp_WT,0.370288,0.419463,123.478,245.987,7,6.36607,1,10,w10_f13_c3,0
52912,4,7,1,1,13,3,1043,804,Lpp_WT,0.391234,0.352304,125.402,398.442,4,11.0293,1,10,w10_f13_c3,0
54682,4,7,1,2,13,3,1028,802,Lpp_WT,0.42005,0.276806,125.668,510.596,5,10.4966,1,10,w10_f13_c3,0
54863,4,7,1,3,13,3,962,769,Lpp_WT,0.434927,0.275677,126.511,528.839,10,10.4355,1,10,w10_f13_c3,0
55050,4,7,1,4,13,3,1000,778,Lpp_WT,0.423743,0.28307,126.63,533.253,8,12.9592,1,10,w10_f13_c3,0
55240,4,7,1,5,13,3,999,779,Lpp_WT,0.433065,0.2887,126.281,558.672,6,11.2825,1,10,w10_f13_c3,0
55431,4,7,1,6,13,3,1005,754,Lpp_WT,0.430524,0.291219,126.892,559.002,8,13.5967,1,10,w10_f13_c3,0
55625,4,7,1,7,13,3,1011,753,Lpp_WT,0.415942,0.35937,127.074,565.621,9,11.3524,1,10,w10_f13_c3,0
55821,4,7,1,8,13,3,988,760,Lpp_WT,0.426877,0.373695,126.726,596.248,7,12.2256,1,10,w10_f13_c3,0
56020,4,7,1,9,13,3,1018,728,Lpp_WT,0.466251,0.159093,128.22,645.608,4,14.8018,1,10,w10_f13_c3,0
53086,4,7,1,10,13,3,1086,655,Lpp_WT,0.487599,0.134995,146.502,2294.8,5,13.9896,1,10,w10_f13_c3,0
53279,4,7,1,11,13,3,1077,650,Lpp_WT,0.498932,0.115901,166.465,5194.65,6,13.8761,1,10,w10_f13_c3,0
53473,4,7,1,12,13,3,1046,674,Lpp_WT,0.512973,0.0754964,531.56,4474.69,7,11.7715,1,10,w10_f13_c3,0
53667,4,7,1,13,13,3,1044,675,Lpp_WT,0.509264,0.0959963,676.396,4954.66,3,9.82417,1,10,w10_f13_c3,0
53865,4,7,1,14,13,3,1043,679,Lpp_WT,0.512783,0.0817202,717.482,5311.38,5,14.7144,1,10,w10_f13_c3,0
54065,4,7,1,15,13,3,1043,677,Lpp_WT,0.512918,0.0904456,705.816,6465.73,9,13.8324,1,10,w10_f13_c3,0
54266,4,7,1,16,13,3,1039,672,Lpp_WT,0.513225,0.0983874,684.092,6599.13,6,14.2341,1,10,w10_f13_c3,0
54475,4,7,1,17,13,3,1056,668,Lpp_WT,0.514505,0.0912856,671.609,7330.42,7,15.7449,1,10,w10_f13_c3,0
52779,4,7,1,0,13,4,318,1188,Lpp_WT,0.368414,0.387969,114.369,,0,0.0,0,10,w10_f13_c4,0
52913,4,7,1,1,13,4,297,1140,Lpp_WT,0.375992,0.343016,117.867,311.447,0,0.0,0,10,w10_f13_c4,0
54683,4,7,1,2,13,4,299,1132,Lpp_WT,0.414189,0.271973,116.674,368.554,0,0.0,0,10,w10_f13_c4,0
54864,4,7,1,3,13,4,318,1151,Lpp_WT,0.405913,0.274757,117.385,405.403,0,0.0,0,10,w10_f13_c4,0
55051,4,7,1,4,13,4,329,1125,Lpp_WT,0.399534,0.284243,118.29,394.168,0,0.0,0,10,w10_f13_c4,0
55241,4,7,1,5,13,4,335,1131,Lpp_WT,0.417648,0.285587,117.471,431.161,0,0.0,0,10,w10_f13_c4,0
55432,4,7,1,6,13,4,329,1163,Lpp_WT,0.40559,0.277372,117.02,425.81,1,1.30116,1,10,w10_f13_c4,0
55626,4,7,1,7,13,4,297,1134,Lpp_WT,0.39903,0.310737,117.585,414.07,0,0.0,0,10,w10_f13_c4,0
55822,4,7,1,8,13,4,315,1115,Lpp_WT,0.389797,0.309474,119.755,430.119,1,0.305641,1,10,w10_f13_c4,0
56021,4,7,1,9,13,4,309,1129,Lpp_WT,0.400083,0.288137,120.289,432.82,1,1.51074,1,10,w10_f13_c4,0
53087,4,7,1,10,13,4,341,1012,Lpp_WT,0.382414,0.325067,120.259,451.041,1,1.81638,1,10,w10_f13_c4,0
53280,4,7,1,11,13,4,336,1010,Lpp_WT,0.368391,0.368494,120.063,494.403,1,1.32736,1,10,w10_f13_c4,0
53474,4,7,1,12,13,4,336,1010,Lpp_WT,0.376025,0.318828,120.294,456.049,3,0.366769,1,10,w10_f13_c4,0
53668,4,7,1,13,13,4,365,1000,Lpp_WT,0.385765,0.312673,120.881,454.634,3,0.847062,1,10,w10_f13_c4,0
53866,4,7,1,14,13,4,334,1007,Lpp_WT,0.42683,0.233991,120.772,452.126,0,0.0,0,10,w10_f13_c4,0
54066,4,7,1,15,13,4,361,1018,Lpp_WT,0.407523,0.263816,123.731,481.206,2,1.73779,1,10,w10_f13_c4,0
54267,4,7,1,16,13,4,381,1029,Lpp_WT,0.416412,0.275268,126.385,484.925,1,0.768469,1,10,w10_f13_c4,0
54476,4,7,1,17,13,4,380,1048,Lpp_WT,0.418907,0.277134,127.42,532.664,2,1.69412,1,10,w10_f13_c4,0
52780,4,7,1,0,13,5,1048,1397,Lpp_WT,0.498647,0.13863,362.848,2162.68,11,31.9264,1,10,w10_f13_c5,0
52914,4,7,1,1,13,5,1051,1372,Lpp_WT,0.498853,0.129398,427.795,2669.89,5,29.7432,1,10,w10_f13_c5,0
54684,4,7,1,2,13,5,1053,1356,Lpp_WT,0.485178,0.154883,417.175,2987.58,7,26.9663,1,10,w10_f13_c5,0
54865,4,7,1,3,13,5,1021,1362,Lpp_WT,0.482921,0.155757,409.458,3158.85,7,27.8308,1,10,w10_f13_c5,0
55052,4,7,1,4,13,5,1018,1365,Lpp_WT,0.498649,0.122781,400.21,3288.65,8,30.8086,1,10,w10_f13_c5,0
55242,4,7,1,5,13,5,1042,1364,Lpp_WT,0.486052,0.160794,390.519,3483.79,7,28.4857,1,10,w10_f13_c5,0
55433,4,7,1,6,13,5,1044,1366,Lpp_WT,0.480459,0.173804,381.916,3599.57,8,20.4343,1,10,w10_f13_c5,0
55627,4,7,1,7,13,5,1039,1356,Lpp_WT,0.493751,0.129718,367.04,3660.32,10,24.4425,1,10,w10_f13_c5,0
55823,4,7,1,8,13,5,1013,1354,Lpp_WT,0.490679,0.15097,382.913,3771.22,8,24.4076,1,10,w10_f13_c5,0
56022,4,7,1,9,13,5,1062,1358,Lpp_WT,0.483919,0.16207,374.337,3814.97,12,25.3507,1,10,w10_f13_c5,0
53088,4,7,1,10,13,5,1084,1264,Lpp_WT,0.495099,0.140888,365.22,4097.36,9,22.8357,1,10,w10_f13_c5,0
53281,4,7,1,11,13,5,1079,1257,Lpp_WT,0.491694,0.141719,362.978,4144.06,14,25.9708,1,10,w10_f13_c5,0
53475,4,7,1,12,13,5,1071,1263,Lpp_WT,0.491786,0.147446,361.907,4138.37,7,20.8185,1,10,w10_f13_c5,0
53669,4,7,1,13,13,5,1079,1257,Lpp_WT,0.49164,0.14173,364.711,4187.43,7,20.8534,1,10,w10_f13_c5,0
53867,4,7,1,14,13,5,1078,1258,Lpp_WT,0.489432,0.157982,361.663,4189.81,9,20.836,1,10,w10_f13_c5,0
54067,4,7,1,15,13,5,1078,1258,Lpp_WT,0.493088,0.137296,354.169,4234.63,13,25.473,1,10,w10_f13_c5,0
54268,4,7,1,16,13,5,1043,1253,Lpp_WT,0.489553,0.140993,357.799,4176.35,9,25.5167,1,10,w10_f13_c5,0
54477,4,7,1,17,13,5,1045,1253,Lpp_WT,0.485829,0.143936,350.758,4171.37,8,27.6125,1,10,w10_f13_c5,0
52915,4,7,1,1,13,6,1699,2023,Lpp_WT,0.437697,0.197376,120.036,,2,2.19188,1,10,w10_f13_c6,0
54685,4,7,1,2,13,6,1661,2007,Lpp_WT,0.4636,0.153394,120.198,275.156,3,3.24853,1,10,w10_f13_c6,0
54866,4,7,1,3,13,6,1668,2033,Lpp_WT,0.459636,0.165661,120.553,281.475,3,3.73755,1,10,w10_f13_c6,0
55053,4,7,1,4,13,6,1678,2012,Lpp_WT,0.460515,0.173317,120.898,,3,3.37078,1,10,w10_f13_c6,0
55243,4,7,1,5,13,6,1678,2019,Lpp_WT,0.437545,0.227608,121.579,,3,4.06066,1,10,w10_f13_c6,0
55434,4,7,1,6,13,6,1676,2021,Lpp_WT,0.423823,0.279409,121.058,339.859,3,3.27472,1,10,w10_f13_c6,0
55628,4,7,1,7,13,6,1638,1971,Lpp_WT,0.513397,0.0444187,123.754,868.984,1,1.10031,1,10,w10_f13_c6,0
55824,4,7,1,8,13,6,1642,2009,Lpp_WT,0.516823,0.0926639,605.058,2782.62,3,3.5629,1,10,w10_f13_c6,0
56023,4,7,1,9,13,6,1645,2011,Lpp_WT,0.518091,0.0875332,732.715,2748.57,3,3.88601,1,10,w10_f13_c6,0
53089,4,7,1,10,13,6,1670,1930,Lpp_WT,0.513197,0.123875,837.862,2929.0,3,3.66769,1,10,w10_f13_c6,0
53282,4,7,1,11,13,6,1665,1923,Lpp_WT,0.510944,0.123788,944.803,2937.93,3,3.80741,1,10,w10_f13_c6,0
53476,4,7,1,12,13,6,1671,1924,Lpp_WT,0.51223,0.125797,1000.57,3023.32,3,3.60656,1,10,w10_f13_c6,0
53670,4,7,1,13,13,6,1670,1923,Lpp_WT,0.513093,0.123937,1013.46,2906.0,3,3.58037,1,10,w10_f13_c6,0
53868,4,7,1,14,13,6,1670,1924,Lpp_WT,0.513049,0.129662,1029.7,3002.76,3,3.39698,1,10,w10_f13_c6,0
54068,4,7,1,15,13,6,1666,1923,Lpp_WT,0.513045,0.12078,1038.42,2958.39,3,4.768,1,10,w10_f13_c6,0
54269,4,7,1,16,13,6,1667,1919,Lpp_WT,0.513191,0.118662,1055.55,2581.5,3,4.40123,1,10,w10_f13_c6,0
54478,4,7,1,17,13,6,1666,1918,Lpp_WT,0.511611,0.118364,1066.61,2625.51,3,3.78122,1,10,w10_f13_c6,0
52917,4,7,1,1,14,10,672,1096,Lpp_WT,0.453817,0.197791,122.828,255.691,6,26.1105,1,10,w10_f14_c10,0
54686,4,7,1,2,14,10,666,1101,Lpp_WT,0.437371,0.222033,122.907,266.967,5,28.7739,1,10,w10_f14_c10,0
54867,4,7,1,3,14,10,673,1085,Lpp_WT,0.450739,0.222262,123.051,277.603,9,25.5516,1,10,w10_f14_c10,0
55054,4,7,1,4,14,10,642,1066,Lpp_WT,0.436961,0.249931,122.732,272.942,7,17.3691,1,10,w10_f14_c10,0
55244,4,7,1,5,14,10,689,1076,Lpp_WT,0.448077,0.219587,124.434,,7,17.2382,1,10,w10_f14_c10,0
55435,4,7,1,6,14,10,656,1061,Lpp_WT,0.442499,0.236442,125.234,,6,15.7623,1,10,w10_f14_c10,0
55629,4,7,1,7,14,10,703,1074,Lpp_WT,0.454224,0.205777,124.616,,7,17.8669,1,10,w10_f14_c10,0
55826,4,7,1,8,14,10,732,1092,Lpp_WT,0.422412,0.285199,126.607,272.054,7,22.1109,1,10,w10_f14_c10,0
56025,4,7,1,9,14,10,708,1110,Lpp_WT,0.413506,0.299064,144.392,264.694,14,27.5863,1,10,w10_f14_c10,0
53091,4,7,1,10,14,10,707,986,Lpp_WT,0.411001,0.301638,149.105,274.591,8,29.0184,1,10,w10_f14_c10,0
53284,4,7,1,11,14,10,717,1002,Lpp_WT,0.429349,0.273592,151.734,,9,32.0574,1,10,w10_f14_c10,0
53478,4,7,1,12,14,10,716,1006,Lpp_WT,0.429455,0.251854,151.635,276.247,8,34.2755,1,10,w10_f14_c10,0
53672,4,7,1,13,14,10,727,994,Lpp_WT,0.440782,0.232302,150.753,283.343,7,34.8605,1,10,w10_f14_c10,0
53870,4,7,1,14,14,10,719,987,Lpp_WT,0.427969,0.262427,154.335,294.404,8,33.8912,1,10,w10_f14_c10,0
54070,4,7,1,15,14,10,723,983,Lpp_WT,0.438497,0.239785,165.818,484.639,5,27.2981,1,10,w10_f14_c10,0
54271,4,7,1,16,14,10,603,994,Lpp_WT,0.510483,0.122579,295.913,1091.3,2,27.5514,1,10,w10_f14_c10,0
54480,4,7,1,17,14,10,596,970,Lpp_WT,0.515979,0.0899499,537.643,4225.2,2,10.1298,1,10,w10_f14_c10,0
52918,4,7,1,1,14,11,1849,1339,Lpp_WT,0.493954,0.102845,124.297,343.899,6,16.9849,1,10,w10_f14_c11,0
54687,4,7,1,2,14,11,1900,1334,Lpp_WT,0.448758,0.255323,265.363,2235.23,7,15.937,1,10,w10_f14_c11,0
54868,4,7,1,3,14,11,1889,1316,Lpp_WT,0.435264,0.258778,439.957,2684.02,5,9.99009,1,10,w10_f14_c11,0
55055,4,7,1,4,14,11,1897,1331,Lpp_WT,0.435562,0.290856,523.668,2915.64,4,9.38754,1,10,w10_f14_c11,0
55245,4,7,1,5,14,11,1889,1339,Lpp_WT,0.441879,0.260407,540.316,3160.87,6,8.97711,1,10,w10_f14_c11,0
55436,4,7,1,6,14,11,1890,1342,Lpp_WT,0.424427,0.300899,576.576,3318.62,4,9.58839,1,10,w10_f14_c11,0
55630,4,7,1,7,14,11,1908,1349,Lpp_WT,0.442981,0.25449,582.575,3321.46,4,9.49234,1,10,w10_f14_c11,0
55827,4,7,1,8,14,11,1902,1346,Lpp_WT,0.433539,0.288318,492.738,3110.73,4,10.2957,1,10,w10_f14_c11,0
56026,4,7,1,9,14,11,1908,1351,Lpp_WT,0.434811,0.293091,500.3,3118.39,4,9.03824,1,10,w10_f14_c11,0
53092,4,7,1,10,14,11,1938,1263,Lpp_WT,0.451316,0.280251,690.032,3698.58,8,10.9769,1,10,w10_f14_c11,0
53285,4,7,1,11,14,11,1933,1249,Lpp_WT,0.467946,0.217515,759.13,3814.58,5,8.42696,1,10,w10_f14_c11,0
53479,4,7,1,12,14,11,1917,1284,Lpp_WT,0.47725,0.21269,550.073,3625.67,4,7.72835,1,10,w10_f14_c11,0
53673,4,7,1,13,14,11,1920,1330,Lpp_WT,0.490742,0.189677,618.237,3318.06,5,12.2693,1,10,w10_f14_c11,0
53871,4,7,1,14,14,11,1916,1332,Lpp_WT,0.475178,0.2475,707.743,3645.49,5,8.58415,1,10,w10_f14_c11,0
54071,4,7,1,15,14,11,1914,1320,Lpp_WT,0.513353,0.101318,802.549,3492.46,4,8.04272,1,10,w10_f14_c11,0
54272,4,7,1,16,14,11,1913,1320,Lpp_WT,0.515966,0.104213,812.198,3480.06,5,5.09984,1,10,w10_f14_c11,0
54481,4,7,1,17,14,11,1913,1331,Lpp_WT,0.489017,0.202694,737.726,3681.79,4,5.9731,1,10,w10_f14_c11,0
55828,4,7,1,8,14,12,1897,2086,Lpp_WT,0.527447,0.0542718,114.78,256.839,0,0.0,0,10,w10_f14_c12,0
56027,4,7,1,9,14,12,1942,2103,Lpp_WT,0.528653,0.0471128,346.28,848.162,0,0.0,0,10,w10_f14_c12,0
53093,4,7,1,10,14,12,1900,2037,Lpp_WT,0.511716,0.116424,666.284,1267.39,3,5.58013,1,10,w10_f14_c12,0
53286,4,7,1,11,14,12,1885,2042,Lpp_WT,0.51247,0.116871,816.9,1481.43,4,6.48832,1,10,w10_f14_c12,0
53480,4,7,1,12,14,12,1884,2048,Lpp_WT,0.507369,0.126508,876.138,1349.45,3,5.01251,1,10,w10_f14_c12,0
53674,4,7,1,13,14,12,1901,2049,Lpp_WT,0.507393,0.12851,913.869,1280.17,4,5.34435,1,10,w10_f14_c12,0
53872,4,7,1,14,14,12,1915,2046,Lpp_WT,0.506137,0.143388,938.957,1475.11,4,7.44891,1,10,w10_f14_c12,0
54072,4,7,1,15,14,12,1890,2048,Lpp_WT,0.507192,0.136577,953.326,1391.34,4,7.33538,1,10,w10_f14_c12,0
54273,4,7,1,16,14,12,1922,2050,Lpp_WT,0.508919,0.129379,952.704,1374.83,6,5.06491,1,10,w10_f14_c12,0
54482,4,7,1,17,14,12,1905,2054,Lpp_WT,0.507135,0.124832,970.331,1518.36,4,7.24806,1,10,w10_f14_c12,0
52782,4,7,1,0,14,2,379,273,Lpp_WT,0.328347,0.437676,114.97,251.126,2,1.34482,1,10,w10_f14_c2,0
52919,4,7,1,1,14,2,426,376,Lpp_WT,0.42287,0.251157,118.215,303.615,8,14.1992,1,10,w10_f14_c2,0
54688,4,7,1,2,14,2,431,352,Lpp_WT,0.513482,0.10834,418.556,859.891,20,6.87256,1,10,w10_f14_c2,0
54869,4,7,1,3,14,2,310,235,Lpp_WT,0.509257,0.110309,652.401,2698.66,8,12.9766,1,10,w10_f14_c2,0
55056,4,7,1,4,14,2,352,248,Lpp_WT,0.502569,0.151601,876.38,2951.31,9,13.1426,1,10,w10_f14_c2,0
55246,4,7,1,5,14,2,353,243,Lpp_WT,0.502055,0.121733,901.74,3112.83,9,13.1426,1,10,w10_f14_c2,0
55437,4,7,1,6,14,2,366,251,Lpp_WT,0.494187,0.151827,914.638,3283.12,7,13.2736,1,10,w10_f14_c2,0
55631,4,7,1,7,14,2,358,238,Lpp_WT,0.508447,0.101718,921.944,3184.53,8,11.8763,1,10,w10_f14_c2,0
55829,4,7,1,8,14,2,360,234,Lpp_WT,0.505211,0.111842,857.507,2919.48,13,12.1208,1,10,w10_f14_c2,0
56028,4,7,1,9,14,2,356,232,Lpp_WT,0.504123,0.109962,785.397,2851.32,11,7.8768,1,10,w10_f14_c2,0
53094,4,7,1,10,14,2,409,163,Lpp_WT,0.504128,0.124212,918.096,3025.44,10,12.3217,1,10,w10_f14_c2,0
53287,4,7,1,11,14,2,445,245,Lpp_WT,0.496075,0.156573,951.772,3203.13,7,12.0597,1,10,w10_f14_c2,0
53481,4,7,1,12,14,2,448,249,Lpp_WT,0.501887,0.127365,878.16,2995.52,8,13.1338,1,10,w10_f14_c2,0
53675,4,7,1,13,14,2,450,251,Lpp_WT,0.507242,0.106285,793.87,2815.76,14,7.92047,1,10,w10_f14_c2,0
53873,4,7,1,14,14,2,446,247,Lpp_WT,0.503854,0.12408,917.95,3231.53,8,10.645,1,10,w10_f14_c2,0
54073,4,7,1,15,14,2,443,244,Lpp_WT,0.504613,0.106544,827.087,2957.83,14,8.26104,1,10,w10_f14_c2,0
54276,4,7,1,16,14,2,410,167,Lpp_WT,0.506423,0.102964,813.543,2952.52,13,7.41398,1,10,w10_f14_c2,0
54486,4,7,1,17,14,2,448,248,Lpp_WT,0.503333,0.130414,910.605,3305.83,7,12.147,1,10,w10_f14_c2,0
