Unnamed: 0,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,bacteria_area,infected,well_id,cell_lbl,growth,duplication
52896,4,7,1,1,10,2,1630,362,Lpp_WT,0.417408,0.30108,124.208,341.716,5,10.287,1,10,w10_f10_c2,1,0
54665,4,7,1,2,10,2,1664,369,Lpp_WT,0.433579,0.24731,123.612,418.305,5,10.2259,1,10,w10_f10_c2,1,0
54846,4,7,1,3,10,2,1689,334,Lpp_WT,0.42528,0.270964,122.984,481.462,5,9.85911,1,10,w10_f10_c2,1,0
55032,4,7,1,4,10,2,1682,287,Lpp_WT,0.4166,0.278131,123.549,495.909,4,10.4791,1,10,w10_f10_c2,1,0
55222,4,7,1,5,10,2,1672,277,Lpp_WT,0.419314,0.281414,123.125,539.858,4,8.57541,1,10,w10_f10_c2,1,0
55412,4,7,1,6,10,2,1683,290,Lpp_WT,0.420109,0.296042,123.901,510.653,4,6.75903,1,10,w10_f10_c2,1,0
55608,4,7,1,7,10,2,1693,291,Lpp_WT,0.405158,0.303653,124.313,482.369,5,8.52302,1,10,w10_f10_c2,1,0
55804,4,7,1,8,10,2,1677,316,Lpp_WT,0.409244,0.308907,124.462,502.59,4,7.78075,1,10,w10_f10_c2,1,0
56000,4,7,1,9,10,2,1680,308,Lpp_WT,0.420258,0.269544,124.11,534.497,4,9.51853,1,10,w10_f10_c2,1,0
53068,4,7,1,10,10,2,1707,212,Lpp_WT,0.405535,0.274987,123.924,422.403,6,12.1121,1,10,w10_f10_c2,1,0
53261,4,7,1,11,10,2,1694,195,Lpp_WT,0.425161,0.246474,123.588,464.234,6,18.1725,1,10,w10_f10_c2,1,0
53455,4,7,1,12,10,2,1708,226,Lpp_WT,0.413352,0.285866,124.55,350.971,8,21.5521,1,10,w10_f10_c2,1,1
53649,4,7,1,13,10,2,1692,208,Lpp_WT,0.420952,0.259355,124.309,418.793,15,22.6698,1,10,w10_f10_c2,1,1
53847,4,7,1,14,10,2,1697,224,Lpp_WT,0.409487,0.265257,125.337,292.932,7,30.1711,1,10,w10_f10_c2,1,1
54047,4,7,1,15,10,2,1679,199,Lpp_WT,0.427934,0.235235,124.469,458.195,15,33.6816,1,10,w10_f10_c2,1,1
54248,4,7,1,16,10,2,1674,196,Lpp_WT,0.41638,0.260415,125.248,355.801,8,39.8556,1,10,w10_f10_c2,1,1
54456,4,7,1,17,10,2,1687,199,Lpp_WT,0.411687,0.256497,125.525,374.691,8,35.8823,1,10,w10_f10_c2,1,1
52777,4,7,1,0,13,2,740,527,Lpp_WT,0.371211,0.313447,121.748,365.409,5,5.49281,1,10,w10_f13_c2,1,0
52911,4,7,1,1,13,2,592,497,Lpp_WT,0.42914,0.214644,120.484,636.781,2,3.08261,1,10,w10_f13_c2,1,0
54681,4,7,1,2,13,2,648,464,Lpp_WT,0.441489,0.203585,124.645,794.771,7,9.72812,1,10,w10_f13_c2,1,1
54862,4,7,1,3,13,2,631,454,Lpp_WT,0.412525,0.258316,125.704,867.887,9,6.85509,1,10,w10_f13_c2,1,0
55049,4,7,1,4,13,2,625,461,Lpp_WT,0.391621,0.302564,126.62,923.11,7,14.8542,1,10,w10_f13_c2,1,1
55239,4,7,1,5,13,2,635,472,Lpp_WT,0.393384,0.308796,126.321,929.895,9,16.8714,1,10,w10_f13_c2,1,1
55430,4,7,1,6,13,2,670,433,Lpp_WT,0.376114,0.327661,126.75,949.951,8,14.531,1,10,w10_f13_c2,1,0
55624,4,7,1,7,13,2,637,454,Lpp_WT,0.372109,0.352522,126.475,943.134,9,20.2771,1,10,w10_f13_c2,1,0
55820,4,7,1,8,13,2,640,509,Lpp_WT,0.384613,0.352363,125.193,968.787,8,21.1766,1,10,w10_f13_c2,1,0
56019,4,7,1,9,13,2,654,500,Lpp_WT,0.376269,0.352928,125.04,1004.26,9,22.4428,1,10,w10_f13_c2,1,0
53085,4,7,1,10,13,2,677,385,Lpp_WT,0.365194,0.386501,125.194,987.461,14,32.9132,1,10,w10_f13_c2,1,1
53278,4,7,1,11,13,2,696,387,Lpp_WT,0.364141,0.389456,124.585,1001.74,7,31.6644,1,10,w10_f13_c2,1,1
53472,4,7,1,12,13,2,684,376,Lpp_WT,0.362969,0.379411,124.533,1024.61,12,32.0312,1,10,w10_f13_c2,1,0
53666,4,7,1,13,13,2,690,381,Lpp_WT,0.346404,0.416553,126.827,1101.03,7,37.5676,1,10,w10_f13_c2,1,1
53864,4,7,1,14,13,2,667,412,Lpp_WT,0.359611,0.374077,125.292,1028.34,8,40.266,1,10,w10_f13_c2,1,1
54064,4,7,1,15,13,2,670,389,Lpp_WT,0.335565,0.428244,126.213,1061.54,7,43.1303,1,10,w10_f13_c2,1,1
54265,4,7,1,16,13,2,693,377,Lpp_WT,0.329897,0.43088,126.01,1115.08,8,43.2438,1,10,w10_f13_c2,1,0
54474,4,7,1,17,13,2,662,391,Lpp_WT,0.324691,0.452631,125.882,1075.79,9,47.2172,1,10,w10_f13_c2,1,1
52796,4,7,1,0,16,4,1811,1015,Lpp_WT,0.354997,0.356318,123.057,246.324,2,8.51428,1,10,w10_f16_c4,1,0
52933,4,7,1,1,16,4,1798,1003,Lpp_WT,0.375506,0.309489,128.195,496.139,1,11.2563,1,10,w10_f16_c4,1,0
54702,4,7,1,2,16,4,1799,964,Lpp_WT,0.379339,0.305637,129.566,541.749,3,16.6967,1,10,w10_f16_c4,1,0
54883,4,7,1,3,16,4,1816,960,Lpp_WT,0.413518,0.242637,168.17,615.91,3,18.0154,1,10,w10_f16_c4,1,0
55070,4,7,1,4,16,4,1842,916,Lpp_WT,0.408506,0.268688,184.13,657.33,2,18.7314,1,10,w10_f16_c4,1,0
55260,4,7,1,5,16,4,1758,1005,Lpp_WT,0.390367,0.321731,133.315,734.247,2,19.5174,1,10,w10_f16_c4,1,0
55451,4,7,1,6,16,4,1772,1018,Lpp_WT,0.403775,0.289504,124.794,730.056,9,16.5308,1,10,w10_f16_c4,1,0
55645,4,7,1,7,16,4,1762,1027,Lpp_WT,0.40334,0.314162,126.944,723.482,13,10.9594,1,10,w10_f16_c4,1,0
55843,4,7,1,8,16,4,1746,1011,Lpp_WT,0.388714,0.347238,126.201,740.15,2,9.29149,1,10,w10_f16_c4,1,0
56042,4,7,1,9,16,4,1739,1030,Lpp_WT,0.388082,0.386428,126.297,755.232,8,23.3859,1,10,w10_f16_c4,1,0
53107,4,7,1,10,16,4,1733,928,Lpp_WT,0.36937,0.404615,127.066,738.914,6,19.6658,1,10,w10_f16_c4,1,0
53301,4,7,1,11,16,4,1733,952,Lpp_WT,0.382851,0.398403,128.788,812.822,8,17.4652,1,10,w10_f16_c4,1,0
53495,4,7,1,12,16,4,1717,938,Lpp_WT,0.390001,0.347987,138.131,876.016,8,12.8282,1,10,w10_f16_c4,1,0
53689,4,7,1,13,16,4,1726,917,Lpp_WT,0.365449,0.414623,143.068,883.446,11,27.2719,1,10,w10_f16_c4,1,0
53887,4,7,1,14,16,4,1732,933,Lpp_WT,0.381514,0.374774,147.898,846.732,7,37.1485,1,10,w10_f16_c4,1,1
54087,4,7,1,15,16,4,1731,918,Lpp_WT,0.440948,0.229358,139.589,855.175,20,30.0751,1,10,w10_f16_c4,1,0
54290,4,7,1,16,16,4,1714,928,Lpp_WT,0.408115,0.291034,143.94,914.475,3,37.7423,1,10,w10_f16_c4,1,1
54501,4,7,1,17,16,4,1726,942,Lpp_WT,0.419924,0.275298,140.924,943.891,6,36.9389,1,10,w10_f16_c4,1,0
52824,4,7,1,0,22,5,555,856,Lpp_WT,0.408879,0.281009,116.427,267.36,13,18.2249,1,10,w10_f22_c5,1,0
52977,4,7,1,1,22,5,535,818,Lpp_WT,0.425369,0.247585,119.547,391.86,7,26.7742,1,10,w10_f22_c5,1,0
54749,4,7,1,2,22,5,554,830,Lpp_WT,0.463951,0.191143,119.357,426.885,16,28.2762,1,10,w10_f22_c5,1,0
54933,4,7,1,3,22,5,559,823,Lpp_WT,0.433113,0.258661,120.319,505.181,6,20.1985,1,10,w10_f22_c5,1,0
55123,4,7,1,4,22,5,539,847,Lpp_WT,0.430978,0.267315,120.508,515.265,8,25.211,1,10,w10_f22_c5,1,0
55313,4,7,1,5,22,5,578,841,Lpp_WT,0.450571,0.21517,121.025,506.236,16,22.0673,1,10,w10_f22_c5,1,0
55506,4,7,1,6,22,5,560,838,Lpp_WT,0.424631,0.296579,123.845,562.876,6,17.212,1,10,w10_f22_c5,1,0
55700,4,7,1,7,22,5,579,848,Lpp_WT,0.437439,0.267491,130.852,549.435,14,26.2065,1,10,w10_f22_c5,1,0
55897,4,7,1,8,22,5,568,833,Lpp_WT,0.428978,0.265549,127.653,545.638,12,25.4206,1,10,w10_f22_c5,1,0
56098,4,7,1,9,22,5,551,842,Lpp_WT,0.412961,0.301382,132.8,563.152,10,28.7826,1,10,w10_f22_c5,1,0
53163,4,7,1,10,22,5,597,747,Lpp_WT,0.40776,0.316508,134.421,525.022,18,35.14,1,10,w10_f22_c5,1,0
53357,4,7,1,11,22,5,595,736,Lpp_WT,0.401308,0.315577,134.893,530.094,18,35.0876,1,10,w10_f22_c5,1,0
53553,4,7,1,12,22,5,608,740,Lpp_WT,0.395131,0.344591,134.835,550.733,15,34.7034,1,10,w10_f22_c5,1,0
53748,4,7,1,13,22,5,599,737,Lpp_WT,0.396195,0.35871,132.528,592.268,11,50.2212,1,10,w10_f22_c5,1,0
53947,4,7,1,14,22,5,598,731,Lpp_WT,0.37847,0.377608,131.055,633.699,10,57.0064,1,10,w10_f22_c5,1,1
54147,4,7,1,15,22,5,589,740,Lpp_WT,0.396799,0.350847,130.089,650.266,12,62.211,1,10,w10_f22_c5,1,1
54354,4,7,1,16,22,5,595,743,Lpp_WT,0.42402,0.305263,129.437,650.824,6,69.2582,1,10,w10_f22_c5,1,1
54565,4,7,1,17,22,5,586,744,Lpp_WT,0.379684,0.379602,130.267,725.157,4,71.2318,1,10,w10_f22_c5,1,1
52858,4,7,1,0,4,9,1697,1701,Lpp_WT,0.407497,0.268227,120.694,273.854,4,4.8204,1,10,w10_f4_c9,1,0
53025,4,7,1,1,4,9,1692,1664,Lpp_WT,0.399165,0.295622,123.996,460.78,9,6.28747,1,10,w10_f4_c9,1,0
54797,4,7,1,2,4,9,1700,1639,Lpp_WT,0.45473,0.203179,123.325,552.303,1,1.79018,1,10,w10_f4_c9,1,0
54983,4,7,1,3,4,9,1698,1647,Lpp_WT,0.453718,0.19395,123.595,578.058,2,0.104791,1,10,w10_f4_c9,1,0
55171,4,7,1,4,4,9,1686,1639,Lpp_WT,0.467987,0.17141,128.491,533.979,3,6.13902,1,10,w10_f4_c9,1,0
55359,4,7,1,5,4,9,1702,1658,Lpp_WT,0.458387,0.18363,131.358,484.335,9,8.98585,1,10,w10_f4_c9,1,1
55552,4,7,1,6,4,9,1709,1641,Lpp_WT,0.446166,0.213986,139.935,529.664,7,11.4834,1,10,w10_f4_c9,1,1
55749,4,7,1,7,4,9,1726,1630,Lpp_WT,0.455529,0.188999,139.307,563.774,2,3.47557,1,10,w10_f4_c9,1,0
55946,4,7,1,8,4,9,1718,1630,Lpp_WT,0.439256,0.219684,144.981,549.836,4,9.33515,1,10,w10_f4_c9,1,0
56147,4,7,1,9,4,9,1718,1602,Lpp_WT,0.439021,0.226421,139.023,551.685,12,12.3217,1,10,w10_f4_c9,1,1
53211,4,7,1,10,4,9,1729,1535,Lpp_WT,0.416062,0.254147,138.101,550.741,9,17.9368,1,10,w10_f4_c9,1,1
53405,4,7,1,11,4,9,1736,1530,Lpp_WT,0.397156,0.300545,140.594,552.319,5,22.3904,1,10,w10_f4_c9,1,1
53600,4,7,1,12,4,9,1727,1532,Lpp_WT,0.388744,0.312465,138.0,562.748,8,24.0932,1,10,w10_f4_c9,1,1
53794,4,7,1,13,4,9,1729,1540,Lpp_WT,0.383975,0.317582,139.485,533.972,5,27.0536,1,10,w10_f4_c9,1,1
53993,4,7,1,14,4,9,1727,1546,Lpp_WT,0.380056,0.338271,150.843,485.754,10,28.3373,1,10,w10_f4_c9,1,1
54194,4,7,1,15,4,9,1724,1532,Lpp_WT,0.367831,0.352295,146.797,515.789,5,35.3583,1,10,w10_f4_c9,1,1
54402,4,7,1,16,4,9,1722,1541,Lpp_WT,0.390748,0.300225,140.055,569.8,6,35.8299,1,10,w10_f4_c9,1,1
54613,4,7,1,17,4,9,1724,1539,Lpp_WT,0.354582,0.401243,145.47,516.653,8,38.6767,1,10,w10_f4_c9,1,1
52873,4,7,1,0,7,10,1634,1914,Lpp_WT,0.378389,0.354708,123.254,236.344,3,5.9469,1,10,w10_f7_c10,1,0
53045,4,7,1,1,7,10,1663,1890,Lpp_WT,0.411151,0.274083,126.99,305.288,4,9.92023,1,10,w10_f7_c10,1,0
54818,4,7,1,2,7,10,1612,1873,Lpp_WT,0.440981,0.202159,123.221,390.789,4,14.1992,1,10,w10_f7_c10,1,0
55004,4,7,1,3,7,10,1569,1928,Lpp_WT,0.437095,0.212225,125.011,407.872,4,11.7366,1,10,w10_f7_c10,1,0
55193,4,7,1,4,7,10,1574,1962,Lpp_WT,0.410397,0.26463,125.262,328.418,9,25.8398,1,10,w10_f7_c10,1,1
55382,4,7,1,5,7,10,1541,1993,Lpp_WT,0.410436,0.276423,125.608,295.739,9,26.5995,1,10,w10_f7_c10,1,0
55575,4,7,1,6,7,10,1599,2008,Lpp_WT,0.400794,0.292302,126.321,271.42,9,29.752,1,10,w10_f7_c10,1,0
55771,4,7,1,7,7,10,1612,2009,Lpp_WT,0.413913,0.269416,126.113,275.493,9,28.4071,1,10,w10_f7_c10,1,0
55969,4,7,1,8,7,10,1568,2032,Lpp_WT,0.412258,0.265154,124.647,298.619,10,24.984,1,10,w10_f7_c10,1,0
56169,4,7,1,9,7,10,1592,2028,Lpp_WT,0.416257,0.2541,127.871,285.505,13,31.7779,1,10,w10_f7_c10,1,0
53232,4,7,1,10,7,10,1609,1974,Lpp_WT,0.399046,0.291661,128.061,261.948,14,38.5282,1,10,w10_f7_c10,1,0
53427,4,7,1,11,7,10,1610,1939,Lpp_WT,0.40078,0.2826,130.095,329.663,10,38.9125,1,10,w10_f7_c10,1,0
53622,4,7,1,12,7,10,1623,1899,Lpp_WT,0.405332,0.303938,130.449,351.69,11,35.1487,1,10,w10_f7_c10,1,0
53816,4,7,1,13,7,10,1627,1902,Lpp_WT,0.403655,0.309988,130.117,388.664,10,29.1145,1,10,w10_f7_c10,1,0
54016,4,7,1,14,7,10,1626,1884,Lpp_WT,0.401144,0.307011,130.133,412.005,9,29.9179,1,10,w10_f7_c10,1,0
54217,4,7,1,15,7,10,1631,1901,Lpp_WT,0.405161,0.320642,127.788,407.883,8,41.6545,1,10,w10_f7_c10,1,0
54425,4,7,1,16,7,10,1606,1872,Lpp_WT,0.385782,0.348712,128.247,439.366,8,43.5582,1,10,w10_f7_c10,1,0
54635,4,7,1,17,7,10,1604,1862,Lpp_WT,0.364851,0.390201,127.491,395.059,11,48.8851,1,10,w10_f7_c10,1,0
52878,4,7,1,0,7,6,812,1051,Lpp_WT,0.33044,0.687933,124.717,231.925,0,0.0,0,10,w10_f7_c6,1,0
53051,4,7,1,1,7,6,766,1026,Lpp_WT,0.373006,0.40488,123.741,325.26,0,0.0,0,10,w10_f7_c6,1,1
54827,4,7,1,2,7,6,713,1072,Lpp_WT,0.428932,0.20292,123.355,417.133,1,1.71159,1,10,w10_f7_c6,1,1
55013,4,7,1,3,7,6,658,1070,Lpp_WT,0.422944,0.249505,123.191,481.031,1,2.19188,1,10,w10_f7_c6,1,1
55202,4,7,1,4,7,6,621,1070,Lpp_WT,0.421274,0.264436,122.342,553.549,1,1.30989,1,10,w10_f7_c6,1,0
55391,4,7,1,5,7,6,662,1045,Lpp_WT,0.394906,0.344725,123.136,599.32,2,4.66321,1,10,w10_f7_c6,1,1
55585,4,7,1,6,7,6,664,1041,Lpp_WT,0.397517,0.36566,123.154,619.462,2,4.37503,1,10,w10_f7_c6,1,1
55781,4,7,1,7,7,6,628,1059,Lpp_WT,0.387694,0.390325,122.771,620.063,3,6.13028,1,10,w10_f7_c6,1,1
55978,4,7,1,8,7,6,653,1024,Lpp_WT,0.397424,0.365895,122.092,655.284,4,6.58438,1,10,w10_f7_c6,1,1
56178,4,7,1,9,7,6,667,1023,Lpp_WT,0.400113,0.321743,121.737,617.412,5,12.4527,1,10,w10_f7_c6,1,1
53242,4,7,1,10,7,6,673,963,Lpp_WT,0.379039,0.408022,122.739,639.781,2,11.9287,1,10,w10_f7_c6,1,1
53436,4,7,1,11,7,6,689,933,Lpp_WT,0.386261,0.360795,121.762,649.168,6,10.6014,1,10,w10_f7_c6,1,1
53630,4,7,1,12,7,6,722,936,Lpp_WT,0.381771,0.407321,122.334,638.746,3,16.3998,1,10,w10_f7_c6,1,1
53826,4,7,1,13,7,6,730,943,Lpp_WT,0.379652,0.414736,122.981,627.037,6,17.8844,1,10,w10_f7_c6,1,1
54026,4,7,1,14,7,6,656,990,Lpp_WT,0.382126,0.376974,122.195,665.435,5,15.9195,1,10,w10_f7_c6,1,1
54227,4,7,1,15,7,6,663,1000,Lpp_WT,0.383639,0.382467,123.835,764.82,3,10.3569,1,10,w10_f7_c6,1,0
54435,4,7,1,16,7,6,676,994,Lpp_WT,0.388218,0.346983,124.876,741.326,5,18.3123,1,10,w10_f7_c6,1,1
54643,4,7,1,17,7,6,732,981,Lpp_WT,0.377339,0.375737,123.827,748.11,8,32.3281,1,10,w10_f7_c6,1,1
27252,4,3,1,0,10,6,95,1222,Lpp_WT,0.350905,0.423307,109.424,223.06,2,3.03021,1,6,w6_f10_c6,1,0
27442,4,3,1,1,10,6,128,1188,Lpp_WT,0.424695,0.216092,109.959,279.073,5,11.1515,1,6,w6_f10_c6,1,1
30612,4,3,1,2,10,6,94,1263,Lpp_WT,0.448769,0.183976,111.743,322.111,6,8.53175,1,6,w6_f10_c6,1,0
30936,4,3,1,3,10,6,78,1256,Lpp_WT,0.448069,0.155097,110.95,390.643,1,1.22256,1,6,w6_f10_c6,1,0
31276,4,3,1,4,10,6,97,1255,Lpp_WT,0.449765,0.227655,173.466,415.951,2,4.29644,1,6,w6_f10_c6,1,0
31622,4,3,1,5,10,6,97,1267,Lpp_WT,0.442746,0.195767,110.522,383.688,3,1.71159,1,6,w6_f10_c6,1,0
31968,4,3,1,6,10,6,118,1260,Lpp_WT,0.444487,0.194686,111.436,401.776,8,6.75903,1,6,w6_f10_c6,1,0
32316,4,3,1,7,10,6,90,1213,Lpp_WT,0.395878,0.317666,112.456,388.801,4,14.6708,1,6,w6_f10_c6,1,1
32664,4,3,1,8,10,6,95,1211,Lpp_WT,0.398455,0.294544,113.218,386.202,6,22.3293,1,6,w6_f10_c6,1,1
33014,4,3,1,9,10,6,88,1175,Lpp_WT,0.405496,0.270037,113.434,416.201,11,30.8086,1,6,w6_f10_c6,1,1
27734,4,3,1,10,10,6,94,1069,Lpp_WT,0.399733,0.268816,115.316,479.141,7,41.4624,1,6,w6_f10_c6,1,1
28084,4,3,1,11,10,6,122,1027,Lpp_WT,0.429279,0.221262,117.584,507.741,4,44.8856,1,6,w6_f10_c6,1,1
28442,4,3,1,12,10,6,111,1038,Lpp_WT,0.387403,0.289579,123.151,508.235,7,61.8705,1,6,w6_f10_c6,1,1
28800,4,3,1,13,10,6,109,1026,Lpp_WT,0.403961,0.265502,124.507,506.085,8,63.2677,1,6,w6_f10_c6,1,1
29159,4,3,1,14,10,6,117,1041,Lpp_WT,0.412006,0.271167,138.543,1553.99,7,63.8266,1,6,w6_f10_c6,1,1
29518,4,3,1,15,10,6,92,1071,Lpp_WT,0.478242,0.184279,238.638,2789.51,7,62.0189,1,6,w6_f10_c6,1,1
29877,4,3,1,16,10,6,157,1036,Lpp_WT,0.507556,0.110991,662.514,4110.66,15,48.4659,1,6,w6_f10_c6,1,0
30244,4,3,1,17,10,6,157,1037,Lpp_WT,0.497792,0.137321,868.132,4035.13,11,70.245,1,6,w6_f10_c6,1,1
30958,4,3,1,3,11,28,1396,2109,Lpp_WT,0.434794,0.20823,133.324,246.067,1,2.13949,1,6,w6_f11_c28,1,0
31296,4,3,1,4,11,28,1399,2100,Lpp_WT,0.419088,0.237869,146.298,243.448,1,2.12202,1,6,w6_f11_c28,1,0
31641,4,3,1,5,11,28,1355,2094,Lpp_WT,0.404788,0.244955,149.173,255.094,2,3.32712,1,6,w6_f11_c28,1,0
31987,4,3,1,6,11,28,1344,2105,Lpp_WT,0.428741,0.236858,144.57,250.831,2,3.29219,1,6,w6_f11_c28,1,0
32334,4,3,1,7,11,28,1325,2100,Lpp_WT,0.413471,0.273924,147.832,244.357,2,3.55417,1,6,w6_f11_c28,1,0
32682,4,3,1,8,11,28,1421,2102,Lpp_WT,0.43163,0.209878,171.742,231.725,1,2.7595,1,6,w6_f11_c28,1,0
33032,4,3,1,9,11,28,1418,2110,Lpp_WT,0.414769,0.263081,184.848,227.92,1,2.55865,1,6,w6_f11_c28,1,0
27750,4,3,1,10,11,28,1390,2071,Lpp_WT,0.399539,0.285125,188.172,230.896,4,22.8794,1,6,w6_f11_c28,1,1
28098,4,3,1,11,11,28,1461,2026,Lpp_WT,0.395638,0.330254,187.645,236.918,6,44.0472,1,6,w6_f11_c28,1,1
28456,4,3,1,12,11,28,1484,2030,Lpp_WT,0.388674,0.342988,177.375,223.746,7,40.1962,1,6,w6_f11_c28,1,1
28814,4,3,1,13,11,28,1458,2033,Lpp_WT,0.365149,0.398012,190.244,242.856,9,45.2349,1,6,w6_f11_c28,1,1
29173,4,3,1,14,11,28,1491,2036,Lpp_WT,0.368553,0.42038,188.151,231.131,12,54.8233,1,6,w6_f11_c28,1,1
29532,4,3,1,15,11,28,1497,2034,Lpp_WT,0.357097,0.430407,195.817,244.171,7,50.4919,1,6,w6_f11_c28,1,1
29891,4,3,1,16,11,28,1478,2043,Lpp_WT,0.346063,0.463264,202.936,249.829,6,56.8492,1,6,w6_f11_c28,1,1
30258,4,3,1,17,11,28,1481,2012,Lpp_WT,0.33478,0.478699,206.642,249.815,6,75.3187,1,6,w6_f11_c28,1,1
27273,4,3,1,0,13,3,522,983,Lpp_WT,0.409321,0.323473,118.816,257.407,4,22.3467,1,6,w6_f13_c3,1,0
27484,4,3,1,1,13,3,434,933,Lpp_WT,0.407277,0.402508,117.968,478.818,4,18.1987,1,6,w6_f13_c3,1,0
30661,4,3,1,2,13,3,430,926,Lpp_WT,0.420927,0.329843,131.279,615.223,5,22.5301,1,6,w6_f13_c3,1,0
30989,4,3,1,3,13,3,480,898,Lpp_WT,0.444714,0.245521,133.312,755.218,3,23.1065,1,6,w6_f13_c3,1,0
31330,4,3,1,4,13,3,496,912,Lpp_WT,0.441618,0.269187,125.104,886.206,6,25.3769,1,6,w6_f13_c3,1,0
31677,4,3,1,5,13,3,451,907,Lpp_WT,0.446433,0.213985,121.221,942.649,9,22.9755,1,6,w6_f13_c3,1,0
32025,4,3,1,6,13,3,459,916,Lpp_WT,0.427562,0.277145,123.383,994.248,6,27.6212,1,6,w6_f13_c3,1,0
32371,4,3,1,7,13,3,493,918,Lpp_WT,0.430004,0.268812,126.975,1041.7,5,31.6033,1,6,w6_f13_c3,1,0
32720,4,3,1,8,13,3,509,919,Lpp_WT,0.442455,0.2742839999999999,132.235,1277.34,11,24.0758,1,6,w6_f13_c3,1,0
33068,4,3,1,9,13,3,520,927,Lpp_WT,0.421945,0.310921,130.553,1256.48,12,29.9004,1,6,w6_f13_c3,1,0
27786,4,3,1,10,13,3,502,845,Lpp_WT,0.44744,0.220225,125.36,1373.07,10,33.638,1,6,w6_f13_c3,1,0
28137,4,3,1,11,13,3,532,784,Lpp_WT,0.439529,0.235512,126.325,1243.54,4,43.9948,1,6,w6_f13_c3,1,0
28495,4,3,1,12,13,3,518,786,Lpp_WT,0.419498,0.279213,132.141,1222.45,5,45.3047,1,6,w6_f13_c3,1,0
28854,4,3,1,13,13,3,546,796,Lpp_WT,0.446621,0.232833,143.389,1264.87,9,45.9335,1,6,w6_f13_c3,1,0
29214,4,3,1,14,13,3,538,802,Lpp_WT,0.439913,0.238704,131.38,1295.48,11,56.0284,1,6,w6_f13_c3,1,0
29575,4,3,1,15,13,3,506,776,Lpp_WT,0.419661,0.265949,135.528,1380.87,11,54.0373,1,6,w6_f13_c3,1,0
29936,4,3,1,16,13,3,508,791,Lpp_WT,0.442015,0.205053,133.063,1352.16,13,54.8669,1,6,w6_f13_c3,1,0
30304,4,3,1,17,13,3,508,784,Lpp_WT,0.416502,0.292296,232.572,2591.27,6,45.7414,1,6,w6_f13_c3,1,0
27284,4,3,1,0,14,7,1858,848,Lpp_WT,0.361467,0.563812,129.53,241.488,3,7.903,1,6,w6_f14_c7,1,0
27498,4,3,1,1,14,7,1767,789,Lpp_WT,0.389366,0.349671,136.88,421.016,7,12.051,1,6,w6_f14_c7,1,0
30676,4,3,1,2,14,7,1729,762,Lpp_WT,0.403366,0.316801,134.905,590.856,3,10.2521,1,6,w6_f14_c7,1,0
31003,4,3,1,3,14,7,1764,743,Lpp_WT,0.413101,0.27,133.607,584.304,1,1.46708,1,6,w6_f14_c7,1,0
31344,4,3,1,4,14,7,1805,733,Lpp_WT,0.406845,0.283343,131.596,845.828,13,6.97735,1,6,w6_f14_c7,1,0
31690,4,3,1,5,14,7,1825,744,Lpp_WT,0.400346,0.324219,130.818,807.316,3,10.3132,1,6,w6_f14_c7,1,0
32038,4,3,1,6,14,7,1806,736,Lpp_WT,0.390329,0.356902,134.047,831.23,8,23.2811,1,6,w6_f14_c7,1,1
32383,4,3,1,7,14,7,1795,725,Lpp_WT,0.391385,0.338786,133.102,881.666,7,21.7354,1,6,w6_f14_c7,1,1
32732,4,3,1,8,14,7,1826,722,Lpp_WT,0.395985,0.344904,130.892,692.637,7,19.9453,1,6,w6_f14_c7,1,0
33081,4,3,1,9,14,7,1800,726,Lpp_WT,0.381342,0.362534,125.648,750.383,7,14.7144,1,6,w6_f14_c7,1,0
27798,4,3,1,10,14,7,1800,657,Lpp_WT,0.379863,0.36174,125.737,766.459,5,12.8544,1,6,w6_f14_c7,1,0
28148,4,3,1,11,14,7,1839,620,Lpp_WT,0.380167,0.403936,136.38,739.494,3,17.1159,1,6,w6_f14_c7,1,0
28506,4,3,1,12,14,7,1816,628,Lpp_WT,0.386191,0.385522,132.041,867.827,6,18.0939,1,6,w6_f14_c7,1,0
28866,4,3,1,13,14,7,1830,630,Lpp_WT,0.376669,0.351077,127.888,795.314,7,22.2507,1,6,w6_f14_c7,1,0
29225,4,3,1,14,14,7,1823,617,Lpp_WT,0.379333,0.34302,128.033,748.399,5,25.5167,1,6,w6_f14_c7,1,0
29586,4,3,1,15,14,7,1821,614,Lpp_WT,0.376008,0.364001,132.238,740.956,5,28.0404,1,6,w6_f14_c7,1,0
29947,4,3,1,16,14,7,1821,623,Lpp_WT,0.363819,0.397177,129.961,762.05,5,34.5025,1,6,w6_f14_c7,1,1
30315,4,3,1,17,14,7,1786,612,Lpp_WT,0.366539,0.392676,131.943,766.017,8,40.3009,1,6,w6_f14_c7,1,1
27350,4,3,1,0,21,3,1928,564,Lpp_WT,0.443743,0.186608,123.518,248.098,2,6.36607,1,6,w6_f21_c3,1,0
27589,4,3,1,1,21,3,1838,482,Lpp_WT,0.451938,0.203658,125.716,376.106,3,5.72859,1,6,w6_f21_c3,1,0
30775,4,3,1,2,21,3,1835,456,Lpp_WT,0.444983,0.202161,124.927,467.296,3,2.16568,1,6,w6_f21_c3,1,0
31102,4,3,1,3,21,3,1810,476,Lpp_WT,0.436051,0.225192,124.976,471.486,0,0.0,0,6,w6_f21_c3,1,0
