Unnamed: 0.1,Unnamed: 0,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,treatment,track_point_x,track_point_y,bacteria_area,if,ni,intensity_cell_alexa_647_mean,intensity_cell_dsred_mean,far_red_sdmean,red_sdmean,well_id,cell_lbl,growth,significant_growth
356259,374588,11,4,1,12,8,34,2032,1491,_1901_1382_2158_1619_,-300.73,-39.57,WT,5,none,2033,1504,3.88736,1,0,131.102,142.166,0.156987,0.210638,98,w98_f8_c34,0,0
356260,374789,11,4,1,13,8,34,2040,1500,_1908_1368_2158_1618_,-300.58,-39.07,WT,5,none,2034,1499,3.29732,1,0,132.331,140.304,0.158611,0.19645,98,w98_f8_c34,0,0
356261,374991,11,4,1,14,8,34,2048,1495,_1923_1384_2158_1609_,-299.4,-39.11,WT,5,none,2047,1499,5.45792,1,0,132.934,138.741,0.162387,0.192833,98,w98_f8_c34,0,0
356262,375195,11,4,1,15,8,34,2042,1495,_1894_1374_2157_1617_,-300.67,-39.41,WT,5,none,2033,1503,6.65537,1,0,133.733,137.124,0.176111,0.198276,98,w98_f8_c34,0,0
356263,375401,11,4,1,16,8,34,2040,1499,_1906_1382_2156_1612_,-300.68,-39.03,WT,5,none,2033,1498,5.99591,1,0,137.385,136.12,0.179009,0.178329,98,w98_f8_c34,0,0
356264,375596,11,4,1,17,8,34,2030,1512,_1869_1390_2147_1614_,-301.14,-39.35,WT,5,none,2029,1502,4.67698,1,0,136.923,131.211,0.186847,0.150674,98,w98_f8_c34,0,0
356280,375984,11,4,1,3,8,36,2121,764,_2062_656_2158_859_,-292.22,28.99,WT,5,none,2124,768,0.0,0,1,116.545,140.427,0.173338,0.492965,98,w98_f8_c36,0,1
356281,376175,11,4,1,4,8,36,2093,870,_2003_699_2158_952_,-294.27,22.17,WT,5,none,2102,842,1.44041,1,0,128.59,177.564,0.160331,0.403746,98,w98_f8_c36,0,0
356282,376364,11,4,1,5,8,36,2085,801,_2004_644_2158_876_,-295.05,28.95,WT,5,none,2094,769,1.84823,1,0,127.632,186.108,0.137367,0.412072,98,w98_f8_c36,0,0
356283,376558,11,4,1,6,8,36,2067,730,_1969_617_2158_869_,-296.69,31.85,WT,5,none,2076,738,2.94155,1,0,128.381,184.44,0.147643,0.445926,98,w98_f8_c36,0,0
356284,376753,11,4,1,7,8,36,2086,746,_2008_621_2158_848_,-294.89,31.82,WT,5,none,2096,738,3.27996,1,0,132.31,213.039,0.176315,0.507617,98,w98_f8_c36,0,0
356285,376949,11,4,1,8,8,36,2086,754,_2003_646_2158_888_,-294.83,29.77,WT,5,none,2096,760,1.94368,1,0,128.506,213.097,0.154122,0.487918,98,w98_f8_c36,0,0
356286,377147,11,4,1,9,8,36,2076,742,_1988_653_2158_882_,-295.72,29.14,WT,5,none,2087,767,2.25606,1,0,128.064,204.223,0.140521,0.465266,98,w98_f8_c36,0,0
356287,374183,11,4,1,10,8,36,2074,761,_1988_641_2158_869_,-295.86,30.25,WT,5,none,2085,755,1.34496,1,0,125.759,193.462,0.132115,0.462532,98,w98_f8_c36,0,0
356288,374388,11,4,1,11,8,36,2073,745,_1981_639_2158_861_,-296.21,30.76,WT,5,none,2081,749,1.64866,1,0,130.71,210.343,0.151031,0.480532,98,w98_f8_c36,0,0
356289,374590,11,4,1,12,8,36,2076,758,_1991_646_2158_869_,-295.76,30.36,WT,5,none,2086,754,3.63572,1,0,130.257,207.773,0.151975,0.483085,98,w98_f8_c36,0,0
356290,374791,11,4,1,13,8,36,2072,732,_1982_637_2158_871_,-296.19,30.53,WT,5,none,2082,752,5.1629,1,0,133.386,207.872,0.174052,0.510094,98,w98_f8_c36,0,0
356291,374993,11,4,1,14,8,36,2078,736,_1991_641_2158_863_,-295.82,30.48,WT,5,none,2086,752,3.93075,1,0,131.635,203.788,0.170582,0.520303,98,w98_f8_c36,0,0
356292,375197,11,4,1,15,8,36,2070,755,_1980_652_2158_879_,-296.49,29.62,WT,5,none,2078,762,3.42747,1,0,135.017,194.131,0.17197,0.465237,98,w98_f8_c36,0,0
356293,375403,11,4,1,16,8,36,2069,764,_1977_656_2158_867_,-296.52,29.79,WT,5,none,2078,760,4.06958,1,0,137.327,187.95,0.192283,0.461898,98,w98_f8_c36,0,0
356294,375598,11,4,1,17,8,36,2070,757,_1976_653_2158_886_,-296.33,29.32,WT,5,none,2080,765,4.48608,1,0,138.962,187.971,0.196494,0.458519,98,w98_f8_c36,0,0
356295,373850,11,4,1,0,8,8,839,1283,_741_1154_992_1378_,-409.94,-17.88,WT,5,none,861,1271,2.42092,1,0,167.487,241.066,0.237593,0.42574,98,w98_f8_c8,0,0
356296,373996,11,4,1,1,8,8,809,1241,_701_1140_934_1341_,-414.24,-14.57,WT,5,none,814,1236,2.44695,1,0,154.5,248.578,0.20193,0.462784,98,w98_f8_c8,0,0
356297,375800,11,4,1,2,8,8,784,1233,_673_1110_922_1345_,-416.49,-13.4,WT,5,none,790,1223,2.58579,1,0,143.196,215.297,0.152442,0.358048,98,w98_f8_c8,0,0
356298,375989,11,4,1,3,8,8,770,1226,_663_1122_884_1340_,-418.5,-13.57,WT,5,none,769,1225,2.45563,1,0,135.745,194.593,0.135435,0.350855,98,w98_f8_c8,0,0
356299,376180,11,4,1,4,8,8,758,1238,_656_1123_875_1349_,-418.76,-14.01,WT,5,none,766,1230,2.71595,1,0,132.435,183.998,0.119207,0.309404,98,w98_f8_c8,0,0
356300,376374,11,4,1,5,8,8,768,1188,_655_1068_889_1294_,-418.53,-9.22,WT,5,none,768,1179,2.79404,1,0,129.38,168.042,0.111795,0.288479,98,w98_f8_c8,0,0
356301,376568,11,4,1,6,8,8,768,1189,_656_1079_901_1305_,-417.87,-9.67,WT,5,none,775,1183,2.34283,1,0,130.908,176.041,0.109653,0.2945,98,w98_f8_c8,0,0
356302,376764,11,4,1,7,8,8,768,1187,_649_1064_899_1299_,-418.37,-9.51,WT,5,none,770,1182,2.6205,1,0,130.533,170.043,0.110749,0.268314,98,w98_f8_c8,0,0
356303,376959,11,4,1,8,8,8,763,1199,_646_1081_887_1311_,-418.67,-10.34,WT,5,none,767,1191,2.50769,1,0,130.805,173.562,0.124947,0.299713,98,w98_f8_c8,0,0
356304,377159,11,4,1,9,8,8,745,1199,_626_1087_872_1306_,-420.27,-10.54,WT,5,none,750,1193,2.56843,1,0,129.912,167.481,0.114189,0.277219,98,w98_f8_c8,0,0
356305,374196,11,4,1,10,8,8,751,1197,_638_1081_878_1310_,-419.54,-10.18,WT,5,none,757,1189,2.48166,1,0,129.588,165.565,0.114248,0.280448,98,w98_f8_c8,0,0
356306,374401,11,4,1,11,8,8,747,1188,_627_1072_876_1304_,-420.18,-9.49,WT,5,none,751,1181,2.3168,1,0,131.59,163.921,0.123148,0.262477,98,w98_f8_c8,0,0
356307,374603,11,4,1,12,8,8,747,1193,_628_1081_876_1305_,-420.49,-9.92,WT,5,none,747,1186,2.76801,1,0,132.59,164.841,0.134,0.279064,98,w98_f8_c8,0,0
356308,374802,11,4,1,13,8,8,732,1192,_616_1078_866_1303_,-421.25,-9.95,WT,5,none,739,1186,2.57711,1,0,133.442,164.507,0.131199,0.259274,98,w98_f8_c8,0,0
356309,375004,11,4,1,14,8,8,743,1189,_627_1069_863_1303_,-420.33,-9.81,WT,5,none,749,1185,1.94368,1,0,132.055,157.938,0.120056,0.23286,98,w98_f8_c8,0,0
356310,375208,11,4,1,15,8,8,732,1204,_619_1084_849_1312_,-421.44,-11.08,WT,5,none,737,1198,1.76146,1,0,134.944,159.169,0.132933,0.225696,98,w98_f8_c8,0,0
356311,375414,11,4,1,16,8,8,734,1199,_613_1081_869_1307_,-421.55,-10.64,WT,5,none,736,1194,1.89162,1,0,136.605,158.26,0.137295,0.227982,98,w98_f8_c8,0,0
356312,375609,11,4,1,17,8,8,739,1203,_615_1083_859_1315_,-421.44,-10.9,WT,5,none,737,1196,2.03045,1,0,137.878,156.221,0.139685,0.218974,98,w98_f8_c8,0,0
356313,373852,11,4,1,0,9,1,1037,112,_900_1_1198_247_,-198.79,90.61,WT,5,none,1036,107,4.90259,1,0,143.53,163.322,0.180963,0.25605,98,w98_f9_c1,0,0
356314,373997,11,4,1,1,9,1,1015,89,_878_1_1142_188_,-200.99,93.27,WT,5,none,1013,78,4.59889,1,0,140.035,183.665,0.159473,0.307687,98,w98_f9_c1,0,0
356315,375801,11,4,1,2,9,1,966,91,_835_1_1137_200_,-203.5,92.84,WT,5,none,986,83,5.38851,1,0,135.365,175.12,0.15766,0.336943,98,w98_f9_c1,0,0
356316,375990,11,4,1,3,9,1,951,93,_830_1_1125_219_,-204.75,92.59,WT,5,none,972,85,5.11952,1,0,132.894,164.584,0.135858,0.304407,98,w98_f9_c1,0,0
356317,376181,11,4,1,4,9,1,963,104,_830_1_1106_216_,-205.65,91.88,WT,5,none,963,93,5.43189,1,0,130.176,157.983,0.125344,0.282007,98,w98_f9_c1,0,0
356318,376375,11,4,1,5,9,1,952,72,_838_1_1102_171_,-205.4,94.2,WT,5,none,965,68,0.0,0,1,128.551,159.176,0.0980126,0.249203,98,w98_f9_c1,0,0
356319,376569,11,4,1,6,9,1,944,88,_839_1_1123_186_,-204.77,93.58,WT,5,none,972,75,1.6313,1,0,126.258,151.523,0.0809728,0.201838,98,w98_f9_c1,0,0
356320,376765,11,4,1,7,9,1,961,78,_859_1_1114_174_,-204.33,94.07,WT,5,none,977,70,1.69204,1,0,127.706,154.11,0.0930877,0.236005,98,w98_f9_c1,0,0
356321,376960,11,4,1,8,9,1,968,86,_836_1_1118_212_,-205.03,93.8,WT,5,none,969,72,1.85691,1,0,126.507,148.984,0.0771964,0.188984,98,w98_f9_c1,0,0
356322,377160,11,4,1,9,9,1,952,77,_825_1_1078_192_,-207.17,94.05,WT,5,none,946,70,2.25606,1,0,126.999,154.518,0.0811877,0.227116,98,w98_f9_c1,0,0
356323,374197,11,4,1,10,9,1,957,87,_844_1_1105_200_,-206.14,93.04,WT,5,none,957,81,2.94155,1,0,125.667,147.738,0.0778032,0.201787,98,w98_f9_c1,0,0
356324,374402,11,4,1,11,9,1,955,81,_841_1_1078_191_,-206.75,93.85,WT,5,none,951,72,3.4535,1,0,127.014,147.014,0.0857714,0.205028,98,w98_f9_c1,0,0
356325,374604,11,4,1,12,9,1,950,95,_843_1_1096_216_,-206.75,92.14,WT,5,none,951,90,3.47086,1,0,126.82,143.623,0.085952,0.197356,98,w98_f9_c1,0,0
356326,374803,11,4,1,13,9,1,938,99,_834_1_1092_232_,-207.18,91.99,WT,5,none,946,92,3.02832,1,0,125.837,138.49,0.0726822,0.13697,98,w98_f9_c1,0,0
356327,375005,11,4,1,14,9,1,960,84,_862_1_1093_191_,-205.34,93.46,WT,5,none,966,76,4.43402,1,0,126.895,141.876,0.0806504,0.164272,98,w98_f9_c1,0,0
356328,375209,11,4,1,15,9,1,955,88,_845_1_1088_212_,-206.65,92.79,WT,5,none,952,83,5.02407,1,0,129.921,144.856,0.0846715,0.154411,98,w98_f9_c1,0,0
356329,375415,11,4,1,16,9,1,949,82,_840_1_1084_204_,-207.23,93.43,WT,5,none,946,76,4.65963,1,0,130.413,141.458,0.0863295,0.140292,98,w98_f9_c1,0,0
356330,375610,11,4,1,17,9,1,934,99,_815_1_1089_212_,-207.67,92.3,WT,5,none,941,89,4.19106,1,0,130.698,139.63,0.0942515,0.146035,98,w98_f9_c1,0,0
356331,373998,11,4,1,1,9,10,2103,55,_2022_1_2158_172_,-99.09,94.16,WT,5,none,2107,69,0.0,0,1,115.309,136.973,0.0920651,0.203895,98,w98_f9_c10,0,0
356332,375802,11,4,1,2,9,10,2092,68,_1997_1_2158_181_,-100.09,94.01,WT,5,none,2096,70,0.0,0,1,115.374,141.922,0.0936941,0.234996,98,w98_f9_c10,0,0
356333,375991,11,4,1,3,9,10,2077,76,_1975_1_2158_184_,-101.24,93.41,WT,5,none,2084,77,0.0,0,1,115.958,146.051,0.100531,0.291453,98,w98_f9_c10,0,0
356334,376182,11,4,1,4,9,10,2079,79,_1982_1_2158_210_,-101.09,92.57,WT,5,none,2085,86,0.0,0,1,115.6,141.376,0.0852984,0.25375,98,w98_f9_c10,0,0
356335,376376,11,4,1,5,9,10,2086,58,_1998_1_2158_162_,-100.32,95.02,WT,5,none,2093,59,0.0,0,1,114.464,141.219,0.0950982,0.234957,98,w98_f9_c10,0,0
356336,376570,11,4,1,6,9,10,2095,63,_1998_1_2158_170_,-100.33,94.53,WT,5,none,2093,65,0.0,0,1,117.253,143.886,0.091932,0.251634,98,w98_f9_c10,0,0
356337,376766,11,4,1,7,9,10,2094,65,_2007_1_2158_155_,-100.09,94.53,WT,5,none,2096,65,0.0,0,1,117.456,141.359,0.102105,0.25173,98,w98_f9_c10,0,0
356338,376961,11,4,1,8,9,10,2092,66,_1996_1_2158_146_,-100.47,94.77,WT,5,none,2092,62,0.0,0,1,118.559,143.192,0.114582,0.260472,98,w98_f9_c10,0,0
356339,377161,11,4,1,9,9,10,2084,73,_1980_1_2158_156_,-101.22,94.4,WT,5,none,2084,66,0.0,0,1,116.463,137.445,0.104168,0.24941,98,w98_f9_c10,0,0
356340,374198,11,4,1,10,9,10,2099,60,_2000_1_2158_134_,-100.37,95.4,WT,5,none,2093,55,0.0,0,1,116.754,134.109,0.0891422,0.185489,98,w98_f9_c10,0,0
356341,374403,11,4,1,11,9,10,2102,55,_1982_1_2158_116_,-101.15,95.8,WT,5,none,2085,51,0.0,0,1,117.59,135.016,0.0864492,0.174437,98,w98_f9_c10,0,0
356342,374605,11,4,1,12,9,10,2101,56,_1968_1_2158_118_,-101.61,95.88,WT,5,none,2080,50,0.0,0,1,119.935,138.076,0.106286,0.190564,98,w98_f9_c10,0,0
356343,374804,11,4,1,13,9,10,2083,60,_1983_1_2158_158_,-101.32,95.37,WT,5,none,2083,56,0.0,0,1,121.686,139.163,0.111978,0.177154,98,w98_f9_c10,0,0
356344,375006,11,4,1,14,9,10,2101,54,_1981_1_2158_116_,-101.34,96.1,WT,5,none,2082,48,0.0,0,1,120.184,130.257,0.118339,0.170207,98,w98_f9_c10,0,0
356345,375210,11,4,1,15,9,10,2083,67,_1979_1_2158_153_,-101.77,94.78,WT,5,none,2078,62,0.0,0,1,121.045,120.841,0.0926629,0.0675819,98,w98_f9_c10,0,0
356346,375416,11,4,1,16,9,10,2088,67,_1975_1_2158_133_,-102.12,95.1,WT,5,none,2074,59,0.0,0,1,118.356,118.447,0.0766628,0.0605235,98,w98_f9_c10,0,0
356347,375611,11,4,1,17,9,10,2063,97,_1967_29_2115_146_,-104.96,92.1,WT,5,none,2044,91,0.0,0,1,116.189,116.919,0.0704733,0.0479502,98,w98_f9_c10,0,0
356348,373999,11,4,1,1,9,11,1970,228,_1781_22_2121_372_,-114.04,81.1,WT,5,none,1946,209,1.77881,1,0,133.757,219.544,0.162946,0.42404,98,w98_f9_c11,0,0
356349,375803,11,4,1,2,9,11,1949,223,_1748_48_2085_360_,-116.26,81.24,WT,5,none,1922,207,2.14325,1,0,130.964,212.436,0.13332,0.367743,98,w98_f9_c11,0,0
356350,375992,11,4,1,3,9,11,1927,221,_1690_1_2070_366_,-118.93,82.17,WT,5,none,1894,197,2.35151,1,0,127.545,201.613,0.116715,0.336386,98,w98_f9_c11,0,0
356351,376183,11,4,1,4,9,11,1913,212,_1713_1_2042_365_,-119.49,82.55,WT,5,none,1888,193,2.4296,1,0,127.173,196.759,0.120526,0.345792,98,w98_f9_c11,0,0
356352,376377,11,4,1,5,9,11,1911,170,_1730_1_2051_321_,-119.0,85.87,WT,5,none,1893,158,2.36018,1,0,125.921,190.755,0.11255,0.321477,98,w98_f9_c11,0,0
356353,376571,11,4,1,6,9,11,1919,188,_1731_1_2064_327_,-118.63,84.84,WT,5,none,1897,169,1.83088,1,0,126.604,188.844,0.113026,0.3017,98,w98_f9_c11,0,0
356354,376767,11,4,1,7,9,11,1925,190,_1717_2_2070_317_,-118.33,85.0,WT,5,none,1900,167,2.66388,1,0,126.693,181.459,0.125287,0.326643,98,w98_f9_c11,0,0
356355,376962,11,4,1,8,9,11,1904,177,_1742_1_2076_328_,-117.59,84.36,WT,5,none,1908,174,0.156189,1,0,127.462,185.227,0.113458,0.270793,98,w98_f9_c11,0,0
356356,377162,11,4,1,9,9,11,1897,185,_1729_1_2034_324_,-119.72,84.22,WT,5,none,1885,175,1.2148,1,0,128.065,185.782,0.123563,0.29592,98,w98_f9_c11,0,0
356357,374199,11,4,1,10,9,11,1902,176,_1743_1_2043_318_,-119.3,85.17,WT,5,none,1890,165,1.30157,1,0,129.477,186.174,0.138641,0.338095,98,w98_f9_c11,0,0
356358,374404,11,4,1,11,9,11,1883,156,_1729_1_2022_300_,-120.34,86.44,WT,5,none,1879,152,1.11067,1,0,132.081,190.529,0.149847,0.336392,98,w98_f9_c11,0,0
356359,374606,11,4,1,12,9,11,1886,169,_1724_9_2045_292_,-120.63,85.64,WT,5,none,1875,160,1.72675,1,0,133.408,190.356,0.155322,0.334678,98,w98_f9_c11,0,0
356360,374805,11,4,1,13,9,11,1882,170,_1713_1_2038_325_,-120.66,85.86,WT,5,none,1875,158,2.55108,1,0,133.891,188.07,0.143887,0.27721,98,w98_f9_c11,0,0
356361,375007,11,4,1,14,9,11,1888,162,_1726_1_2014_280_,-120.88,87.04,WT,5,none,1873,145,6.42976,1,0,133.551,176.276,0.163315,0.328411,98,w98_f9_c11,0,0
356362,375211,11,4,1,15,9,11,1875,167,_1702_17_2008_317_,-121.94,85.41,WT,5,none,1861,163,6.12606,1,0,137.65,179.474,0.169591,0.294305,98,w98_f9_c11,0,0
356363,375417,11,4,1,16,9,11,1888,176,_1717_28_2002_314_,-121.33,85.2,WT,5,none,1868,165,8.09578,1,0,141.726,180.231,0.189676,0.313413,98,w98_f9_c11,0,1
356364,375612,11,4,1,17,9,11,1877,180,_1723_28_2034_308_,-120.96,84.45,WT,5,none,1872,173,8.21726,1,0,142.656,176.814,0.191036,0.269486,98,w98_f9_c11,0,1
356365,374000,11,4,1,1,9,12,1354,249,_1207_131_1507_451_,-168.02,74.57,WT,5,none,1367,279,2.89817,1,0,126.462,147.857,0.0824866,0.171341,98,w98_f9_c12,0,0
356366,375804,11,4,1,2,9,12,1328,305,_1182_130_1491_468_,-170.59,73.59,WT,5,none,1339,290,3.30599,1,0,125.385,143.528,0.0796083,0.143716,98,w98_f9_c12,0,0
356367,375993,11,4,1,3,9,12,1333,296,_1152_136_1467_483_,-171.32,73.25,WT,5,none,1331,293,3.2279,1,0,126.474,149.055,0.0750025,0.136091,98,w98_f9_c12,0,0
356368,376184,11,4,1,4,9,12,1299,254,_1173_135_1463_478_,-172.05,73.22,WT,5,none,1323,293,3.32335,1,0,125.58,151.61,0.0732691,0.150385,98,w98_f9_c12,0,0
356369,376378,11,4,1,5,9,12,1322,220,_1180_89_1453_444_,-170.89,77.22,WT,5,none,1336,251,1.85691,1,0,129.083,172.09,0.0859805,0.210598,98,w98_f9_c12,0,0
356370,376572,11,4,1,6,9,12,1311,236,_1189_102_1452_427_,-171.47,77.09,WT,5,none,1330,252,2.53373,1,0,131.687,180.874,0.097229,0.222179,98,w98_f9_c12,0,0
356371,376768,11,4,1,7,9,12,1316,237,_1208_111_1468_414_,-170.55,76.19,WT,5,none,1340,262,3.19319,1,0,132.046,173.631,0.116176,0.258546,98,w98_f9_c12,0,0
356372,376963,11,4,1,8,9,12,1313,240,_1191_102_1462_405_,-171.61,76.71,WT,5,none,1328,256,3.31467,1,0,133.857,182.533,0.113363,0.255988,98,w98_f9_c12,0,0
356373,377163,11,4,1,9,9,12,1300,232,_1196_118_1438_398_,-172.87,76.34,WT,5,none,1315,260,1.74411,1,0,134.796,180.49,0.120992,0.252571,98,w98_f9_c12,0,0
356374,374200,11,4,1,10,9,12,1324,267,_1211_102_1443_395_,-171.81,77.0,WT,5,none,1326,253,4.17371,1,0,135.417,171.754,0.128118,0.232475,98,w98_f9_c12,0,0
356375,374405,11,4,1,11,9,12,1308,257,_1207_96_1445_395_,-172.42,77.54,WT,5,none,1319,247,2.97626,1,0,137.975,175.492,0.12389,0.204631,98,w98_f9_c12,0,0
356376,374607,11,4,1,12,9,12,1307,269,_1197_96_1426_395_,-173.03,77.53,WT,5,none,1313,247,2.75933,1,0,138.477,171.444,0.132588,0.203825,98,w98_f9_c12,0,0
356377,374806,11,4,1,13,9,12,1289,221,_1184_90_1425_397_,-173.85,77.93,WT,5,none,1304,243,2.71595,1,0,138.921,168.606,0.122079,0.161764,98,w98_f9_c12,0,0
356378,375008,11,4,1,14,9,12,1298,198,_1198_95_1412_358_,-173.16,79.51,WT,5,none,1311,226,5.31041,1,0,140.583,159.357,0.149022,0.187843,98,w98_f9_c12,0,1
356379,375212,11,4,1,15,9,12,1283,201,_1176_89_1399_369_,-174.85,79.27,WT,5,none,1293,229,5.6575,1,0,143.845,163.042,0.157437,0.178851,98,w98_f9_c12,0,1
356380,374001,11,4,1,1,9,13,1883,448,_1732_327_2007_632_,-121.59,58.17,WT,5,none,1865,455,0.0,0,1,129.317,179.298,0.133725,0.351743,98,w98_f9_c13,0,0
356381,375805,11,4,1,2,9,13,1853,435,_1720_318_1995_607_,-123.55,59.38,WT,5,none,1844,442,0.0,0,1,127.81,179.335,0.119715,0.361859,98,w98_f9_c13,0,0
356382,375994,11,4,1,3,9,13,1829,439,_1704_326_1983_606_,-125.27,58.83,WT,5,none,1826,448,0.0,0,1,127.819,184.166,0.115139,0.358657,98,w98_f9_c13,0,0
356383,376185,11,4,1,4,9,13,1831,441,_1697_322_1974_601_,-125.73,58.55,WT,5,none,1821,451,0.0,0,1,125.762,175.085,0.113626,0.360591,98,w98_f9_c13,0,0
356384,376379,11,4,1,5,9,13,1825,393,_1693_263_1997_570_,-125.69,63.07,WT,5,none,1821,402,0.0,0,1,124.343,164.617,0.0942311,0.27998,98,w98_f9_c13,0,0
356385,376573,11,4,1,6,9,13,1841,407,_1704_286_1989_578_,-124.98,61.44,WT,5,none,1829,420,0.0,0,1,124.699,161.46,0.0939303,0.253825,98,w98_f9_c13,0,0
356386,376769,11,4,1,7,9,13,1837,416,_1712_297_1966_611_,-125.19,59.65,WT,5,none,1826,439,0.0,0,1,125.023,161.474,0.101717,0.286977,98,w98_f9_c13,0,0
356387,376964,11,4,1,8,9,13,1837,410,_1706_288_1983_607_,-125.3,59.75,WT,5,none,1825,438,0.0,0,1,126.818,175.959,0.0983627,0.297659,98,w98_f9_c13,0,0
356388,377164,11,4,1,9,9,13,1820,408,_1703_293_1944_614_,-126.92,59.27,WT,5,none,1808,443,0.0,0,1,127.157,175.474,0.105268,0.314434,98,w98_f9_c13,0,0
356389,374201,11,4,1,10,9,13,1833,421,_1719_304_1967_610_,-125.49,59.23,WT,5,none,1823,444,0.0,0,1,128.641,169.475,0.114774,0.302496,98,w98_f9_c13,0,0
356390,374406,11,4,1,11,9,13,1823,396,_1702_277_1967_609_,-126.26,61.09,WT,5,none,1815,424,0.0,0,1,130.734,174.363,0.115918,0.288818,98,w98_f9_c13,0,0
356391,374608,11,4,1,12,9,13,1820,412,_1696_288_1968_618_,-126.7,60.0,WT,5,none,1810,435,0.0,0,1,131.564,175.777,0.128957,0.301244,98,w98_f9_c13,0,0
356392,374807,11,4,1,13,9,13,1813,406,_1695_288_1963_612_,-127.19,60.18,WT,5,none,1805,433,0.0,0,1,133.533,176.203,0.130511,0.286503,98,w98_f9_c13,0,0
356393,375009,11,4,1,14,9,13,1822,411,_1704_283_1965_603_,-126.39,60.59,WT,5,none,1814,429,0.0,0,1,132.186,166.721,0.139988,0.294015,98,w98_f9_c13,0,0
356394,375213,11,4,1,15,9,13,1807,417,_1691_297_1958_621_,-127.61,59.5,WT,5,none,1800,441,0.0,0,1,137.382,169.272,0.154003,0.277843,98,w98_f9_c13,0,0
356395,375418,11,4,1,16,9,13,1808,416,_1690_296_1943_615_,-127.64,59.65,WT,5,none,1800,439,0.0,0,1,139.163,169.747,0.165486,0.288988,98,w98_f9_c13,0,0
356396,375613,11,4,1,17,9,13,1810,430,_1692_302_1951_628_,-127.63,58.78,WT,5,none,1800,449,0.0,0,1,141.419,171.045,0.177019,0.299049,98,w98_f9_c13,0,0
356397,374002,11,4,1,1,9,14,2069,581,_1951_455_2158_687_,-101.95,46.57,WT,5,none,2076,580,2.94155,1,0,146.262,200.929,0.212764,0.412811,98,w98_f9_c14,0,0
356398,375806,11,4,1,2,9,14,2055,574,_1931_465_2158_675_,-103.65,46.85,WT,5,none,2058,577,2.94155,1,0,144.035,203.958,0.203712,0.405543,98,w98_f9_c14,0,0
356399,375995,11,4,1,3,9,14,2033,577,_1915_461_2158_691_,-105.22,46.48,WT,5,none,2041,581,3.27996,1,0,143.837,209.077,0.213779,0.427436,98,w98_f9_c14,0,0
356400,376186,11,4,1,4,9,14,2040,568,_1900_454_2158_687_,-104.8,47.7,WT,5,none,2045,567,3.57498,1,0,141.56,198.252,0.196277,0.384273,98,w98_f9_c14,0,0
356401,376380,11,4,1,5,9,14,2050,539,_1915_406_2158_650_,-104.23,50.68,WT,5,none,2051,535,2.94155,1,0,140.617,192.248,0.192877,0.38802,98,w98_f9_c14,0,0
356402,376574,11,4,1,6,9,14,2056,543,_1909_410_2158_661_,-104.04,50.21,WT,5,none,2053,540,2.39489,1,0,140.962,189.709,0.180342,0.344746,98,w98_f9_c14,0,0
356403,376770,11,4,1,7,9,14,2057,534,_1915_426_2158_662_,-104.07,49.82,WT,5,none,2053,545,2.25606,1,0,140.966,174.374,0.206874,0.347688,98,w98_f9_c14,0,0
356404,376965,11,4,1,8,9,14,2058,526,_1926_410_2158_654_,-103.7,50.5,WT,5,none,2057,537,1.92633,1,0,145.891,186.007,0.198426,0.322403,98,w98_f9_c14,0,0
356405,377165,11,4,1,9,9,14,2053,525,_1909_397_2158_651_,-104.83,51.01,WT,5,none,2045,532,2.38621,1,0,142.37,176.343,0.207122,0.320604,98,w98_f9_c14,0,0
356406,374202,11,4,1,10,9,14,2061,519,_1930_408_2158_637_,-103.3,51.26,WT,5,none,2061,529,1.78749,1,0,146.49,176.407,0.212926,0.30924,98,w98_f9_c14,0,0
356407,374407,11,4,1,11,9,14,2053,518,_1906_392_2158_645_,-104.54,51.72,WT,5,none,2048,524,2.00442,1,0,147.759,173.539,0.19531,0.283801,98,w98_f9_c14,0,0
356408,374609,11,4,1,12,9,14,2053,532,_1908_400_2158_658_,-104.48,50.8,WT,5,none,2049,534,2.55976,1,0,145.825,169.347,0.208531,0.286903,98,w98_f9_c14,0,0
356409,374808,11,4,1,13,9,14,2052,513,_1889_394_2158_667_,-105.06,50.81,WT,5,none,2043,534,2.2387,1,0,148.433,170.8,0.209796,0.269938,98,w98_f9_c14,0,0
356410,375010,11,4,1,14,9,14,2062,507,_1949_398_2158_645_,-103.56,51.81,WT,5,none,2059,523,2.36886,1,0,147.459,159.063,0.226595,0.266144,98,w98_f9_c14,0,0
356411,375214,11,4,1,15,9,14,2051,529,_1924_399_2158_654_,-104.43,51.72,WT,5,none,2049,524,2.67256,1,0,154.887,165.39,0.228073,0.256827,98,w98_f9_c14,0,0
356412,375419,11,4,1,16,9,14,2051,519,_1905_400_2158_658_,-104.89,51.36,WT,5,none,2044,528,2.04781,1,0,153.987,158.885,0.241351,0.249001,98,w98_f9_c14,0,0
356413,375614,11,4,1,17,9,14,2032,532,_1875_397_2158_662_,-105.29,51.18,WT,5,none,2040,530,2.47299,1,0,156.297,159.931,0.238677,0.231691,98,w98_f9_c14,0,0
356414,374003,11,4,1,1,9,15,1971,1003,_1882_822_2072_1215_,-111.35,7.93,WT,5,none,1975,994,0.0,0,1,142.042,220.182,0.205999,0.478093,98,w98_f9_c15,0,0
