Unnamed: 0.1,Unnamed: 0,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,treatment,track_point_x,track_point_y,bacteria_area,if,ni,intensity_cell_alexa_647_mean,intensity_cell_dsred_mean,far_red_sdmean,red_sdmean,well_id,cell_lbl,growth,duplication
352403,372104,11,3,1,3,6,1,1208,452,_1058_328_1342_641_,-182.54,250.51,WT,5,none,1211,481,3.93075,1,0,130.544,163.801,0.105471,0.235244,97,w97_f6_c1,1,0
352404,372352,11,3,1,4,6,1,1192,484,_995_367_1330_615_,-184.52,249.49,WT,5,none,1190,492,4.26916,1,0,131.46,166.887,0.102141,0.241705,97,w97_f6_c1,1,0
352405,372611,11,3,1,5,6,1,1179,481,_1024_337_1349_619_,-184.79,251.04,WT,5,none,1187,475,4.35593,1,0,127.122,155.709,0.0795898,0.217518,97,w97_f6_c1,1,0
352406,372870,11,3,1,6,6,1,1207,437,_1005_290_1393_573_,-183.5,253.45,WT,5,none,1201,450,5.11952,1,0,128.532,174.44,0.076464,0.262169,97,w97_f6_c1,1,0
352407,373135,11,3,1,7,6,1,1177,443,_1004_314_1324_561_,-185.97,254.5,WT,5,none,1174,438,6.08268,1,0,132.412,185.084,0.0969544,0.315749,97,w97_f6_c1,1,0
352408,373402,11,3,1,8,6,1,1192,431,_1026_317_1327_560_,-185.71,254.3,WT,5,none,1177,440,7.61853,1,0,133.918,185.045,0.104991,0.321371,97,w97_f6_c1,1,0
352409,373666,11,3,1,9,6,1,1178,431,_1022_277_1315_562_,-185.43,254.6,WT,5,none,1180,437,9.05894,1,0,134.518,190.144,0.0983679,0.302683,97,w97_f6_c1,1,1
352410,369725,11,3,1,10,6,1,1184,437,_1021_294_1315_570_,-184.99,254.46,WT,5,none,1185,439,10.5341,1,0,131.724,186.334,0.0871245,0.317954,97,w97_f6_c1,1,1
352411,369995,11,3,1,11,6,1,1185,418,_1002_263_1355_569_,-184.8,255.88,WT,5,none,1186,423,7.34954,1,0,127.843,159.782,0.0711844,0.201574,97,w97_f6_c1,1,0
352412,370268,11,3,1,12,6,1,1193,423,_1048_274_1333_569_,-184.35,255.18,WT,5,none,1191,431,12.5992,1,0,136.298,174.951,0.109193,0.280147,97,w97_f6_c1,1,1
352413,370537,11,3,1,13,6,1,1167,431,_1035_289_1309_567_,-185.97,254.87,WT,5,none,1174,434,13.3107,1,0,138.753,176.342,0.113769,0.289689,97,w97_f6_c1,1,1
352414,370806,11,3,1,14,6,1,1199,441,_1034_313_1338_557_,-184.5,254.25,WT,5,none,1190,441,15.992,1,0,136.442,178.696,0.113481,0.285566,97,w97_f6_c1,1,1
352415,371079,11,3,1,15,6,1,1177,461,_1011_323_1312_586_,-186.16,252.0,WT,5,none,1172,465,16.3911,1,0,140.582,170.687,0.121097,0.267655,97,w97_f6_c1,1,1
352416,371352,11,3,1,16,6,1,1179,444,_1008_312_1319_564_,-186.4,253.72,WT,5,none,1169,447,19.1071,1,0,146.089,169.99,0.138621,0.254416,97,w97_f6_c1,1,1
352417,371618,11,3,1,17,6,1,1185,455,_1012_331_1312_586_,-186.96,252.43,WT,5,none,1163,461,19.3934,1,0,148.462,164.971,0.157596,0.261888,97,w97_f6_c1,1,1
352506,369494,11,3,1,1,6,17,572,858,_437_749_689_1015_,-243.3,212.99,WT,5,none,558,884,3.92207,1,0,129.657,130.813,0.180124,0.170088,97,w97_f6_c17,1,0
352507,371870,11,3,1,2,6,17,531,869,_396_716_643_1050_,-246.58,212.96,WT,5,none,523,884,2.26473,1,0,123.767,130.279,0.124753,0.15551,97,w97_f6_c17,1,0
352508,372112,11,3,1,3,6,17,490,912,_380_680_600_1050_,-249.27,213.23,WT,5,none,494,881,2.95023,1,0,130.655,149.27,0.169549,0.279348,97,w97_f6_c17,1,0
352509,372359,11,3,1,4,6,17,485,911,_367_711_599_1059_,-249.31,211.3,WT,5,none,494,902,3.29732,1,0,137.584,162.284,0.214034,0.350155,97,w97_f6_c17,1,0
352510,372618,11,3,1,5,6,17,502,919,_374_774_714_1065_,-246.58,208.98,WT,5,none,523,927,6.43844,1,0,123.843,130.788,0.110229,0.168633,97,w97_f6_c17,1,1
352511,372877,11,3,1,6,6,17,496,897,_379_709_691_1034_,-248.05,212.12,WT,5,none,508,893,11.0026,1,0,130.91,156.675,0.141293,0.294671,97,w97_f6_c17,1,1
352512,373142,11,3,1,7,6,17,482,904,_363_733_672_1045_,-249.26,211.81,WT,5,none,495,897,14.0309,1,0,133.599,148.377,0.151076,0.281782,97,w97_f6_c17,1,1
352513,373409,11,3,1,8,6,17,488,892,_374_722_662_1050_,-248.77,212.19,WT,5,none,500,893,14.0223,1,0,131.519,144.808,0.141093,0.259277,97,w97_f6_c17,1,1
352514,373673,11,3,1,9,6,17,475,896,_369_762_607_1074_,-250.84,210.4,WT,5,none,478,912,13.6405,1,0,131.598,146.516,0.151829,0.270146,97,w97_f6_c17,1,0
352515,369732,11,3,1,10,6,17,491,904,_381_766_692_1049_,-247.94,210.87,WT,5,none,509,907,17.4411,1,0,130.836,145.559,0.135158,0.270773,97,w97_f6_c17,1,1
352516,370002,11,3,1,11,6,17,499,894,_370_744_667_1056_,-249.2,211.57,WT,5,none,495,899,19.3847,1,0,132.213,150.231,0.121233,0.216731,97,w97_f6_c17,1,1
352517,370274,11,3,1,12,6,17,482,891,_386_781_588_1035_,-250.06,210.81,WT,5,none,486,907,18.8901,1,0,138.871,155.579,0.170401,0.311718,97,w97_f6_c17,1,0
352518,370543,11,3,1,13,6,17,475,896,_370_772_593_1030_,-250.47,211.22,WT,5,none,481,903,23.5671,1,0,140.521,156.268,0.178392,0.336761,97,w97_f6_c17,1,1
352519,370812,11,3,1,14,6,17,506,896,_404_763_620_1011_,-248.16,212.7,WT,5,none,506,887,24.6431,1,0,136.22,157.079,0.153455,0.338961,97,w97_f6_c17,1,1
352520,371085,11,3,1,15,6,17,486,889,_383_771_602_1015_,-249.92,211.44,WT,5,none,487,901,28.9383,1,0,142.379,156.551,0.172804,0.326358,97,w97_f6_c17,1,1
352521,371358,11,3,1,16,6,17,472,890,_371_770_576_1015_,-250.69,211.89,WT,5,none,479,896,35.3247,1,0,156.767,170.245,0.226503,0.401819,97,w97_f6_c17,1,1
352522,371624,11,3,1,17,6,17,466,899,_370_780_563_1012_,-251.55,211.41,WT,5,none,470,901,39.6285,1,0,160.495,173.81,0.225731,0.41176,97,w97_f6_c17,1,1
352624,371879,11,3,1,2,6,25,2067,1225,_1959_1082_2158_1340_,-102.03,182.32,WT,5,none,2075,1213,10.1089,1,0,121.983,141.173,0.120058,0.244742,97,w97_f6_c25,1,0
352625,372121,11,3,1,3,6,25,2068,1223,_1962_1059_2158_1331_,-102.1,182.81,WT,5,none,2074,1208,10.2043,1,0,124.518,146.035,0.144786,0.298589,97,w97_f6_c25,1,0
352626,372368,11,3,1,4,6,25,2088,1195,_1997_1094_2158_1291_,-100.29,184.1,WT,5,none,2094,1194,14.2999,1,0,128.232,148.544,0.175174,0.337411,97,w97_f6_c25,1,0
352627,372627,11,3,1,5,6,25,2102,1173,_2045_1088_2158_1259_,-98.73,186.12,WT,5,none,2110,1172,9.77047,1,0,125.263,140.398,0.135371,0.328395,97,w97_f6_c25,1,0
352628,372886,11,3,1,6,6,25,2102,1173,_2045_1088_2158_1259_,-98.73,186.12,WT,5,none,2110,1172,8.94614,1,0,126.322,151.982,0.1423,0.328624,97,w97_f6_c25,1,0
352629,373149,11,3,1,7,6,25,2101,1159,_2037_1052_2158_1248_,-98.69,188.55,WT,5,none,2111,1146,16.1742,1,0,137.107,173.475,0.162876,0.37895,97,w97_f6_c25,1,0
352630,373416,11,3,1,8,6,25,2094,1127,_2029_1042_2158_1234_,-99.4,189.74,WT,5,none,2103,1133,19.4455,1,0,136.294,170.533,0.148019,0.367546,97,w97_f6_c25,1,0
352631,373680,11,3,1,9,6,25,2086,1149,_2006_1051_2158_1248_,-100.16,188.63,WT,5,none,2095,1145,27.7322,1,0,138.551,172.705,0.148605,0.343923,97,w97_f6_c25,1,1
352632,369739,11,3,1,10,6,25,2083,1149,_2003_1048_2158_1240_,-100.75,189.17,WT,5,none,2089,1140,35.1858,1,0,138.747,174.122,0.137964,0.376885,97,w97_f6_c25,1,1
352633,370009,11,3,1,11,6,25,2069,1131,_1963_1015_2158_1254_,-102.01,189.74,WT,5,none,2075,1133,35.3247,1,0,144.971,173.972,0.144793,0.275087,97,w97_f6_c25,1,1
352634,370281,11,3,1,12,6,25,2073,1151,_1969_1034_2158_1257_,-102.08,188.65,WT,5,none,2074,1145,39.5504,1,0,141.713,149.272,0.161009,0.323275,97,w97_f6_c25,1,1
352635,370550,11,3,1,13,6,25,2066,1143,_1973_1032_2158_1246_,-102.21,189.8,WT,5,none,2073,1133,35.6891,1,0,143.589,145.732,0.156024,0.29534,97,w97_f6_c25,1,0
352636,370819,11,3,1,14,6,25,2059,1138,_1986_1027_2158_1247_,-101.54,189.6,WT,5,none,2080,1135,40.3227,1,0,139.039,139.717,0.138383,0.265615,97,w97_f6_c25,1,0
352637,371092,11,3,1,15,6,25,2068,1155,_1959_1044_2158_1264_,-102.53,188.19,WT,5,none,2070,1150,44.3489,1,0,144.095,138.737,0.149123,0.24307,97,w97_f6_c25,1,0
352638,371365,11,3,1,16,6,25,2061,1152,_1936_1028_2158_1260_,-103.33,188.66,WT,5,none,2061,1145,46.8306,1,0,148.405,136.861,0.179286,0.22286,97,w97_f6_c25,1,0
352639,371631,11,3,1,17,6,25,2067,1152,_1974_1037_2158_1246_,-102.4,188.78,WT,5,none,2071,1144,41.2164,1,0,152.06,136.241,0.168646,0.246842,97,w97_f6_c25,1,0
352640,371880,11,3,1,2,6,26,452,1910,_328_1790_569_2071_,-254.17,115.0,WT,5,none,442,1936,3.97413,1,0,122.77,151.136,0.111332,0.271868,97,w97_f6_c26,1,0
352641,372122,11,3,1,3,6,26,404,1895,_279_1758_528_2035_,-257.01,118.66,WT,5,none,411,1897,1.74411,1,0,127.084,189.258,0.134257,0.402993,97,w97_f6_c26,1,0
352642,372369,11,3,1,4,6,26,417,1911,_283_1754_560_2031_,-255.94,118.48,WT,5,none,423,1898,2.87214,1,0,123.544,151.292,0.115149,0.286149,97,w97_f6_c26,1,0
352643,372628,11,3,1,5,6,26,396,1928,_276_1753_547_2061_,-258.12,116.64,WT,5,none,399,1918,3.54895,1,0,117.583,134.033,0.0818114,0.190727,97,w97_f6_c26,1,0
352644,372887,11,3,1,6,6,26,416,1915,_292_1703_557_2071_,-256.69,117.48,WT,5,none,415,1909,4.39931,1,0,118.582,133.461,0.0830205,0.170358,97,w97_f6_c26,1,0
352645,373150,11,3,1,7,6,26,408,1924,_290_1713_541_2076_,-257.42,117.55,WT,5,none,407,1908,7.01113,1,0,120.082,130.668,0.092806,0.16334,97,w97_f6_c26,1,1
352646,373417,11,3,1,8,6,26,394,1918,_284_1745_513_2068_,-258.58,116.85,WT,5,none,394,1916,8.84201,1,0,120.872,132.201,0.0970786,0.162343,97,w97_f6_c26,1,1
352647,373681,11,3,1,9,6,26,380,1915,_270_1740_513_2072_,-259.44,116.43,WT,5,none,385,1921,9.00688,1,0,120.748,132.571,0.0958409,0.164053,97,w97_f6_c26,1,0
352648,369740,11,3,1,10,6,26,399,1934,_285_1788_507_2077_,-258.25,115.5,WT,5,none,398,1930,8.95481,1,0,121.601,135.236,0.103025,0.173908,97,w97_f6_c26,1,0
352649,370010,11,3,1,11,6,26,392,1955,_272_1759_516_2072_,-259.35,116.06,WT,5,none,386,1924,8.92878,1,0,124.254,138.095,0.11356,0.177167,97,w97_f6_c26,1,0
352650,370282,11,3,1,12,6,26,381,1942,_266_1785_500_2101_,-259.62,114.88,WT,5,none,383,1937,16.9812,1,0,124.781,134.061,0.129194,0.181856,97,w97_f6_c26,1,1
352651,370551,11,3,1,13,6,26,377,1939,_263_1790_491_2083_,-260.34,115.25,WT,5,none,376,1933,19.4802,1,0,127.06,136.961,0.149671,0.192891,97,w97_f6_c26,1,1
352652,370820,11,3,1,14,6,26,401,1951,_295_1790_505_2080_,-258.26,115.32,WT,5,none,398,1932,30.7865,1,0,127.41,137.158,0.147396,0.18054,97,w97_f6_c26,1,1
352653,371093,11,3,1,15,6,26,376,1948,_276_1814_486_2094_,-259.95,113.38,WT,5,none,380,1953,31.472,1,0,131.696,139.423,0.155753,0.19398,97,w97_f6_c26,1,1
352654,371366,11,3,1,16,6,26,371,1940,_264_1813_478_2072_,-260.66,114.57,WT,5,none,372,1940,37.3117,1,0,138.256,142.124,0.175805,0.200482,97,w97_f6_c26,1,1
352655,371632,11,3,1,17,6,26,368,1940,_268_1833_477_2072_,-260.72,113.8,WT,5,none,372,1949,36.4006,1,0,140.085,141.422,0.189267,0.214643,97,w97_f6_c26,1,1
352656,372123,11,3,1,3,6,27,1899,1360,_1835_1298_1965_1439_,-118.3,168.02,WT,5,none,1900,1367,12.2521,1,0,142.847,187.411,0.228239,0.414537,97,w97_f6_c27,1,0
352657,372370,11,3,1,4,6,27,1886,1364,_1806_1294_1956_1439_,-119.84,167.79,WT,5,none,1884,1369,11.3844,1,0,137.348,151.321,0.223514,0.297659,97,w97_f6_c27,1,0
352658,372629,11,3,1,5,6,27,1884,1356,_1820_1290_1948_1427_,-119.78,168.89,WT,5,none,1884,1357,13.2153,1,0,135.112,148.398,0.183133,0.245766,97,w97_f6_c27,1,0
352659,372888,11,3,1,6,6,27,1893,1322,_1830_1260_1957_1393_,-119.06,171.74,WT,5,none,1892,1327,16.3044,1,0,133.521,148.734,0.172969,0.233395,97,w97_f6_c27,1,0
352660,373151,11,3,1,7,6,27,1894,1322,_1832_1258_1956_1389_,-118.87,171.98,WT,5,none,1894,1324,18.76,1,0,137.251,148.118,0.187783,0.235903,97,w97_f6_c27,1,0
352661,373418,11,3,1,8,6,27,1882,1312,_1822_1254_1943_1373_,-119.78,172.95,WT,5,none,1885,1314,17.0506,1,0,134.971,135.14,0.156736,0.179342,97,w97_f6_c27,1,0
352662,373682,11,3,1,9,6,27,1877,1315,_1820_1259_1936_1371_,-120.31,172.79,WT,5,none,1879,1315,19.4802,1,0,138.768,135.869,0.170754,0.1879,97,w97_f6_c27,1,0
352663,369741,11,3,1,10,6,27,1883,1309,_1823_1245_1947_1367_,-119.45,173.31,WT,5,none,1888,1310,21.7276,1,0,132.403,130.032,0.133522,0.165142,97,w97_f6_c27,1,0
352664,370011,11,3,1,11,6,27,1875,1309,_1802_1242_1961_1375_,-120.64,173.41,WT,5,none,1875,1309,21.3197,1,0,129.44,134.73,0.125342,0.124611,97,w97_f6_c27,1,0
352665,370283,11,3,1,12,6,27,1862,1322,_1797_1256_1971_1407_,-121.1,172.03,WT,5,none,1870,1324,24.7559,1,0,135.171,127.828,0.164997,0.159615,97,w97_f6_c27,1,0
352666,370552,11,3,1,13,6,27,1865,1318,_1782_1259_1938_1379_,-121.83,172.35,WT,5,none,1863,1320,31.4547,1,0,136.066,129.293,0.160614,0.148804,97,w97_f6_c27,1,0
352667,370821,11,3,1,14,6,27,1882,1311,_1802_1250_1975_1376_,-119.64,173.05,WT,5,none,1886,1313,28.8949,1,0,136.113,128.911,0.173179,0.162409,97,w97_f6_c27,1,0
352668,371094,11,3,1,15,6,27,1870,1326,_1779_1261_1946_1392_,-121.41,171.55,WT,5,none,1867,1329,34.1359,1,0,135.688,127.424,0.173225,0.134958,97,w97_f6_c27,1,0
352669,371367,11,3,1,16,6,27,1858,1319,_1781_1258_1934_1384_,-122.25,172.13,WT,5,none,1858,1323,32.279,1,0,138.796,127.281,0.172453,0.120235,97,w97_f6_c27,1,0
352670,371633,11,3,1,17,6,27,1855,1327,_1782_1268_1936_1388_,-122.44,171.46,WT,5,none,1856,1330,28.1313,1,0,144.725,127.727,0.198412,0.129712,97,w97_f6_c27,1,0
352686,369329,11,3,1,0,6,7,1061,1493,_952_1355_1181_1629_,-195.66,155.98,WT,5,none,1070,1496,5.0501,1,0,145.03,199.001,0.165198,0.354463,97,w97_f6_c7,1,0
352687,369504,11,3,1,1,6,7,1051,1414,_939_1286_1160_1593_,-196.58,161.7,WT,5,none,1060,1434,8.46022,1,0,137.705,195.386,0.125806,0.319126,97,w97_f6_c7,1,0
352688,371883,11,3,1,2,6,7,1078,1421,_947_1284_1216_1560_,-195.18,162.75,WT,5,none,1075,1423,9.57089,1,0,135.156,219.302,0.114572,0.357664,97,w97_f6_c7,1,0
352689,372127,11,3,1,3,6,7,1060,1440,_914_1290_1195_1613_,-196.31,159.69,WT,5,none,1063,1456,9.90062,1,0,134.101,216.777,0.109071,0.403772,97,w97_f6_c7,1,0
352690,372376,11,3,1,4,6,7,1056,1472,_925_1348_1217_1615_,-196.06,157.46,WT,5,none,1066,1480,12.7554,1,0,133.887,212.715,0.108231,0.364676,97,w97_f6_c7,1,0
352691,372636,11,3,1,5,6,7,1015,1446,_874_1313_1208_1584_,-199.05,159.95,WT,5,none,1034,1453,10.2998,1,0,129.299,186.967,0.0833228,0.308831,97,w97_f6_c7,1,0
352692,372898,11,3,1,6,6,7,1035,1412,_867_1251_1192_1549_,-199.63,164.58,WT,5,none,1027,1404,17.3109,1,0,135.406,221.39,0.0993583,0.367518,97,w97_f6_c7,1,0
352693,373161,11,3,1,7,6,7,997,1381,_843_1214_1177_1564_,-201.34,165.41,WT,5,none,1009,1395,17.658,1,0,134.514,192.847,0.107134,0.363877,97,w97_f6_c7,1,0
352694,373429,11,3,1,8,6,7,971,1386,_813_1206_1152_1574_,-203.82,164.86,WT,5,none,982,1401,19.3587,1,0,134.244,186.175,0.112845,0.339772,97,w97_f6_c7,1,0
352695,373694,11,3,1,9,6,7,969,1417,_821_1242_1111_1566_,-205.38,163.38,WT,5,none,966,1416,17.2068,1,0,135.671,166.932,0.103185,0.236235,97,w97_f6_c7,1,0
352696,369754,11,3,1,10,6,7,947,1409,_815_1267_1098_1567_,-206.85,163.04,WT,5,none,950,1420,25.7364,1,0,133.348,145.93,0.0976239,0.167553,97,w97_f6_c7,1,1
352697,370023,11,3,1,11,6,7,910,1423,_752_1242_1079_1556_,-210.44,163.68,WT,5,none,911,1413,20.8425,1,0,136.492,153.475,0.099968,0.17615,97,w97_f6_c7,1,0
352698,370296,11,3,1,12,6,7,891,1422,_694_1291_1032_1544_,-213.16,162.95,WT,5,none,882,1421,31.0121,1,0,138.162,151.519,0.130359,0.21263,97,w97_f6_c7,1,1
352699,370566,11,3,1,13,6,7,901,1431,_758_1299_1043_1557_,-211.18,162.3,WT,5,none,903,1428,29.9795,1,0,141.794,151.424,0.143268,0.192375,97,w97_f6_c7,1,0
352700,370835,11,3,1,14,6,7,941,1416,_805_1284_1063_1536_,-208.25,163.5,WT,5,none,935,1415,31.4199,1,0,140.513,147.905,0.135854,0.168348,97,w97_f6_c7,1,0
352701,371107,11,3,1,15,6,7,924,1424,_793_1291_1066_1549_,-209.09,162.79,WT,5,none,926,1423,34.3008,1,0,145.181,149.674,0.145908,0.169305,97,w97_f6_c7,1,0
352702,371378,11,3,1,16,6,7,920,1397,_798_1266_1077_1530_,-209.09,164.44,WT,5,none,926,1405,39.8368,1,0,154.104,153.323,0.16952,0.184496,97,w97_f6_c7,1,1
352703,371643,11,3,1,17,6,7,920,1412,_791_1293_1072_1534_,-209.12,163.26,WT,5,none,925,1418,42.8477,1,0,153.278,152.579,0.173513,0.195649,97,w97_f6_c7,1,1
352812,369338,11,3,1,0,7,15,884,743,_802_616_992_843_,-406.61,227.22,WT,5,none,896,731,4.56418,1,0,137.4,149.553,0.186051,0.243022,97,w97_f7_c15,1,0
352813,369512,11,3,1,1,7,15,872,721,_797_584_1004_808_,-406.3,228.41,WT,5,none,900,718,7.45367,1,0,134.049,151.79,0.154175,0.292591,97,w97_f7_c15,1,0
352814,371890,11,3,1,2,7,15,829,699,_752_576_912_818_,-412.49,229.1,WT,5,none,833,711,1.81352,1,0,124.864,131.584,0.112957,0.1219,97,w97_f7_c15,1,0
352815,372134,11,3,1,3,7,15,824,711,_745_608_907_847_,-412.72,227.53,WT,5,none,831,728,2.22135,1,0,125.319,136.123,0.108961,0.148465,97,w97_f7_c15,1,0
352816,372383,11,3,1,4,7,15,818,759,_740_612_889_840_,-414.09,226.06,WT,5,none,816,744,2.15193,1,0,124.691,139.07,0.104292,0.163107,97,w97_f7_c15,1,0
352817,372643,11,3,1,5,7,15,819,753,_750_683_897_828_,-413.64,225.18,WT,5,none,821,753,1.99574,1,0,124.567,146.065,0.0769536,0.177087,97,w97_f7_c15,1,0
352818,372905,11,3,1,6,7,15,817,717,_743_633_888_802_,-414.11,228.24,WT,5,none,816,720,3.50557,1,0,126.075,150.714,0.106776,0.181867,97,w97_f7_c15,1,0
352819,373168,11,3,1,7,7,15,800,708,_731_640_868_789_,-415.63,228.8,WT,5,none,799,714,0.0,0,1,127.525,151.681,0.0978485,0.129094,97,w97_f7_c15,1,0
352820,373436,11,3,1,8,7,15,794,702,_711_621_871_792_,-416.19,229.31,WT,5,none,793,709,0.0,0,1,125.575,144.29,0.0875242,0.134146,97,w97_f7_c15,1,0
352821,373701,11,3,1,9,7,15,784,712,_701_609_874_792_,-416.76,229.29,WT,5,none,787,709,0.0,0,1,124.388,141.259,0.0786022,0.122696,97,w97_f7_c15,1,0
352822,369761,11,3,1,10,7,15,795,698,_725_627_869_768_,-415.96,230.38,WT,5,none,796,697,0.0,0,1,130.932,158.552,0.0732408,0.128686,97,w97_f7_c15,1,0
352823,370030,11,3,1,11,7,15,771,667,_684_566_862_769_,-417.71,232.96,WT,5,none,777,669,0.0,0,1,124.749,138.238,0.0794106,0.119322,97,w97_f7_c15,1,0
352824,370303,11,3,1,12,7,15,779,686,_704_612_845_753_,-417.66,231.95,WT,5,none,778,680,0.0,0,1,132.417,146.596,0.0803284,0.105713,97,w97_f7_c15,1,0
352825,370573,11,3,1,13,7,15,918,670,_690_566_1001_767_,-410.2,232.35,WT,5,none,858,676,60.5925,1,0,151.296,247.993,0.188237,0.587961,97,w97_f7_c15,1,1
352826,370842,11,3,1,14,7,15,931,672,_710_554_1013_769_,-408.16,233.12,WT,5,none,880,668,65.6252,1,0,150.872,249.588,0.149471,0.502389,97,w97_f7_c15,1,1
352863,369516,11,3,1,1,7,19,2099,356,_2017_221_2158_493_,-293.71,263.11,WT,5,none,2108,346,0.0,0,1,112.814,123.756,0.101543,0.201103,97,w97_f7_c19,1,0
352864,371894,11,3,1,2,7,19,2096,342,_2034_219_2158_478_,-294.29,263.22,WT,5,none,2102,345,1.78749,1,0,114.185,129.376,0.0986703,0.215096,97,w97_f7_c19,1,1
352865,372138,11,3,1,3,7,19,2087,331,_2012_229_2158_462_,-295.29,263.4,WT,5,none,2091,343,2.91552,1,0,116.569,142.906,0.0985606,0.255235,97,w97_f7_c19,1,1
352866,372387,11,3,1,4,7,19,2079,307,_1992_215_2158_441_,-296.15,265.02,WT,5,none,2082,325,4.98068,1,0,121.14,158.982,0.130278,0.336234,97,w97_f7_c19,1,1
352867,372647,11,3,1,5,7,19,2072,317,_1984_207_2158_437_,-296.71,265.4,WT,5,none,2076,321,5.38851,1,0,120.115,162.087,0.131647,0.366771,97,w97_f7_c19,1,1
352868,372909,11,3,1,6,7,19,2060,263,_1964_175_2158_409_,-296.97,268.85,WT,5,none,2073,284,5.69221,1,0,121.771,172.543,0.139491,0.426655,97,w97_f7_c19,1,0
352869,373172,11,3,1,7,7,19,2067,282,_1971_181_2158_403_,-297.12,267.99,WT,5,none,2072,293,6.90701,1,0,124.743,179.793,0.138375,0.392388,97,w97_f7_c19,1,0
352870,373440,11,3,1,8,7,19,2065,290,_1978_180_2158_398_,-297.4,268.4,WT,5,none,2069,289,7.80943,1,0,126.477,178.426,0.149673,0.379335,97,w97_f7_c19,1,0
352871,373705,11,3,1,9,7,19,2067,278,_1975_181_2158_376_,-297.3,269.15,WT,5,none,2070,281,6.65537,1,0,125.905,167.906,0.144591,0.354808,97,w97_f7_c19,1,0
352872,369764,11,3,1,10,7,19,2076,268,_1991_170_2158_410_,-296.49,268.81,WT,5,none,2078,285,9.20645,1,0,124.915,170.866,0.130334,0.331201,97,w97_f7_c19,1,0
352873,370033,11,3,1,11,7,19,2080,285,_2001_189_2158_397_,-296.19,268.14,WT,5,none,2082,292,11.9571,1,0,125.181,164.198,0.137039,0.322495,97,w97_f7_c19,1,1
352874,370306,11,3,1,12,7,19,2082,359,_2006_221_2158_447_,-296.03,264.24,WT,5,none,2083,334,13.8227,1,0,127.559,164.923,0.140734,0.301399,97,w97_f7_c19,1,1
352875,370576,11,3,1,13,7,19,2070,336,_1982_214_2158_439_,-297.07,263.75,WT,5,none,2072,339,11.5927,1,0,129.205,165.419,0.15024,0.300304,97,w97_f7_c19,1,0
352876,370845,11,3,1,14,7,19,2088,333,_2016_220_2158_441_,-295.27,264.22,WT,5,none,2092,334,10.9332,1,0,126.413,157.829,0.13583,0.271246,97,w97_f7_c19,1,0
352877,371116,11,3,1,15,7,19,2082,339,_2002_226_2158_464_,-296.06,262.78,WT,5,none,2083,349,15.8445,1,0,128.328,152.118,0.14185,0.260372,97,w97_f7_c19,1,1
352878,371387,11,3,1,16,7,19,2075,321,_1991_218_2158_442_,-297.09,264.21,WT,5,none,2072,334,22.3436,1,0,135.9,156.489,0.176206,0.276689,97,w97_f7_c19,1,1
352879,371652,11,3,1,17,7,19,2074,327,_1984_221_2158_454_,-296.98,263.86,WT,5,none,2073,338,22.7688,1,0,139.498,156.23,0.201848,0.347697,97,w97_f7_c19,1,1
352915,369520,11,3,1,1,7,22,1864,668,_1772_445_1936_835_,-316.16,234.85,WT,5,none,1867,649,6.27358,1,0,141.006,203.076,0.194102,0.393273,97,w97_f7_c22,1,0
352916,371898,11,3,1,2,7,22,1825,649,_1738_450_1916_832_,-319.69,235.79,WT,5,none,1829,639,8.04371,1,0,135.978,194.288,0.188698,0.440737,97,w97_f7_c22,1,0
352917,372142,11,3,1,3,7,22,1781,700,_1693_460_1885_822_,-322.43,234.6,WT,5,none,1800,652,9.36264,1,0,137.074,196.96,0.172251,0.404045,97,w97_f7_c22,1,0
352918,372391,11,3,1,4,7,22,1799,613,_1690_461_1875_816_,-322.79,235.0,WT,5,none,1796,648,9.07629,1,0,131.937,168.856,0.142558,0.331632,97,w97_f7_c22,1,0
352919,372651,11,3,1,5,7,22,1791,635,_1690_438_1924_814_,-322.75,236.27,WT,5,none,1797,634,8.56434,1,0,125.388,150.745,0.111328,0.286397,97,w97_f7_c22,1,0
352920,372913,11,3,1,6,7,22,1787,681,_1706_411_1885_779_,-321.92,238.33,WT,5,none,1805,612,10.3605,1,0,125.675,156.562,0.108023,0.29799,97,w97_f7_c22,1,0
352921,373175,11,3,1,7,7,22,1808,582,_1725_414_1878_767_,-322.01,239.06,WT,5,none,1804,604,12.9637,1,0,130.262,160.318,0.13398,0.321886,97,w97_f7_c22,1,0
352922,373443,11,3,1,8,7,22,1798,624,_1710_427_1878_772_,-322.55,238.39,WT,5,none,1799,611,10.4126,1,0,131.65,155.766,0.15113,0.333778,97,w97_f7_c22,1,0
352923,373708,11,3,1,9,7,22,1787,654,_1708_432_1870_756_,-323.09,239.18,WT,5,none,1793,603,17.4237,1,0,133.906,158.582,0.155756,0.332474,97,w97_f7_c22,1,0
352924,369767,11,3,1,10,7,22,1793,628,_1713_428_1879_748_,-322.44,239.64,WT,5,none,1800,598,18.5778,1,0,132.912,161.084,0.142467,0.34106,97,w97_f7_c22,1,0
352925,370036,11,3,1,11,7,22,1791,588,_1703_418_1871_739_,-323.32,240.05,WT,5,none,1790,593,18.1266,1,0,132.758,154.351,0.147322,0.307569,97,w97_f7_c22,1,0
