,row,col,plane,t,field,n,x,y,compound,bacteria,fluo_volt,well_id,cell_lbl
47562,4,4,1,8,4,32,1791,657,NT,NI,1.29624864214978,9,w9_f4_c32
47933,4,4,1,9,4,32,1949,696,NT,NI,0.813122897309611,9,w9_f4_c32
42186,4,4,1,10,4,32,1792,649,NT,NI,1.2579704489606514,9,w9_f4_c32
42554,4,4,1,11,4,32,962,670,NT,NI,0.9195045296828694,9,w9_f4_c32
42916,4,4,1,12,4,32,1140,685,NT,NI,0.9291123087144981,9,w9_f4_c32
43280,4,4,1,13,4,32,1940,701,NT,NI,0.8239962454782269,9,w9_f4_c32
43640,4,4,1,14,4,32,485,711,NT,NI,0.9758961811451291,9,w9_f4_c32
44002,4,4,1,15,4,32,1927,703,NT,NI,0.8278878705744629,9,w9_f4_c32
44361,4,4,1,16,4,32,472,713,NT,NI,0.9686455246311393,9,w9_f4_c32
44711,4,4,1,17,4,32,477,715,NT,NI,0.9631192060662948,9,w9_f4_c32
45065,4,4,1,18,4,32,477,705,NT,NI,0.9615952498971724,9,w9_f4_c32
41416,4,4,1,0,4,33,1128,593,NT,NI,1.2234140808893281,9,w9_f4_c33
41816,4,4,1,1,4,33,1793,661,NT,NI,1.3189684828090893,9,w9_f4_c33
45436,4,4,1,2,4,33,1797,660,NT,NI,1.167276495226658,9,w9_f4_c33
45819,4,4,1,3,4,33,874,631,NT,NI,0.8327235047733419,9,w9_f4_c33
46202,4,4,1,4,4,33,1792,657,NT,NI,0.9890731231353318,9,w9_f4_c33
46580,4,4,1,5,4,33,875,635,NT,NI,0.7679294808847413,9,w9_f4_c33
46821,4,4,1,6,4,33,969,687,NT,NI,0.7610326847259316,9,w9_f4_c33
47195,4,4,1,7,4,33,1950,693,NT,NI,0.7041070129241958,9,w9_f4_c33
47563,4,4,1,8,4,33,1944,690,NT,NI,0.6704319671088704,9,w9_f4_c33
47934,4,4,1,9,4,33,971,680,NT,NI,0.7657695410961902,9,w9_f4_c33
42187,4,4,1,10,4,33,1135,678,NT,NI,0.789558067145773,9,w9_f4_c33
42555,4,4,1,11,4,33,1946,694,NT,NI,0.6506714368811802,9,w9_f4_c33
42917,4,4,1,12,4,33,1948,704,NT,NI,0.6442666733382952,9,w9_f4_c33
43281,4,4,1,13,4,33,963,687,NT,NI,0.7411470614602944,9,w9_f4_c33
43641,4,4,1,14,4,33,1072,737,NT,NI,0.616383435179915,9,w9_f4_c33
44003,4,4,1,15,4,33,478,709,NT,NI,0.7677293320240262,9,w9_f4_c33
44362,4,4,1,16,4,33,1054,735,NT,NI,0.5897844855444571,9,w9_f4_c33
44712,4,4,1,17,4,33,152,724,NT,NI,0.7870478668509704,9,w9_f4_c33
45066,4,4,1,18,4,33,153,715,NT,NI,0.7742341699972688,9,w9_f4_c33
41417,4,4,1,0,4,34,1546,629,NT,NI,1.206662503499214,9,w9_f4_c34
41817,4,4,1,1,4,34,1943,702,NT,NI,1.0198152414996016,9,w9_f4_c34
45437,4,4,1,2,4,34,878,649,NT,NI,0.8876504662029759,9,w9_f4_c34
45820,4,4,1,3,4,34,1794,657,NT,NI,1.112349533797024,9,w9_f4_c34
46203,4,4,1,4,4,34,936,701,NT,NI,0.7468033334051121,9,w9_f4_c34
46581,4,4,1,5,4,34,1941,691,NT,NI,0.7748314993862917,9,w9_f4_c34
46822,4,4,1,6,4,34,1075,732,NT,NI,0.6496306983354508,9,w9_f4_c34
47196,4,4,1,7,4,34,1078,726,NT,NI,0.6849932169082021,9,w9_f4_c34
47564,4,4,1,8,4,34,976,682,NT,NI,0.7593186761127501,9,w9_f4_c34
47935,4,4,1,9,4,34,1146,691,NT,NI,0.8102758457331123,9,w9_f4_c34
42188,4,4,1,10,4,34,1947,693,NT,NI,0.6790284028510519,9,w9_f4_c34
42556,4,4,1,11,4,34,1138,682,NT,NI,0.8010852946876549,9,w9_f4_c34
42918,4,4,1,12,4,34,1078,746,NT,NI,0.6352505437240251,9,w9_f4_c34
43282,4,4,1,13,4,34,492,719,NT,NI,0.8039061995305671,9,w9_f4_c34
43642,4,4,1,14,4,34,1670,788,NT,NI,0.7271345205538448,9,w9_f4_c34
44004,4,4,1,15,4,34,1063,737,NT,NI,0.6417709252998557,9,w9_f4_c34
44363,4,4,1,16,4,34,145,724,NT,NI,0.8190529511832727,9,w9_f4_c34
44713,4,4,1,17,4,34,32,769,NT,NI,0.7149895561919938,9,w9_f4_c34
45067,4,4,1,18,4,34,1673,772,NT,NI,0.7248045823553478,9,w9_f4_c34
41418,4,4,1,0,4,35,315,639,NT,NI,2.3104878995405205,9,w9_f4_c35
41818,4,4,1,1,4,35,491,721,NT,NI,1.508805228299926,9,w9_f4_c35
45438,4,4,1,2,4,35,1944,698,NT,NI,1.0268351007223968,9,w9_f4_c35
45821,4,4,1,3,4,35,1935,698,NT,NI,0.9731648992776032,9,w9_f4_c35
46204,4,4,1,4,4,35,1938,702,NT,NI,1.0579244550724274,9,w9_f4_c35
46582,4,4,1,5,4,35,1075,733,NT,NI,0.7542573835964593,9,w9_f4_c35
46823,4,4,1,6,4,35,492,714,NT,NI,0.9591276150889536,9,w9_f4_c35
47197,4,4,1,7,4,35,496,711,NT,NI,0.9543951022247817,9,w9_f4_c35
47565,4,4,1,8,4,35,1082,757,NT,NI,0.7376059494447436,9,w9_f4_c35
47936,4,4,1,9,4,35,491,713,NT,NI,0.9419102825735856,9,w9_f4_c35
42189,4,4,1,10,4,35,974,682,NT,NI,0.8786899202483943,9,w9_f4_c35
42557,4,4,1,11,4,35,1081,745,NT,NI,0.7254115909005546,9,w9_f4_c35
42919,4,4,1,12,4,35,491,713,NT,NI,0.9182777659534511,9,w9_f4_c35
43283,4,4,1,13,4,35,1076,744,NT,NI,0.7437456962928649,9,w9_f4_c35
43643,4,4,1,14,4,35,346,799,NT,NI,0.9155684649380892,9,w9_f4_c35
44005,4,4,1,15,4,35,146,721,NT,NI,0.9554217319995493,9,w9_f4_c35
44364,4,4,1,16,4,35,1669,783,NT,NI,0.8372992124998434,9,w9_f4_c35
44714,4,4,1,17,4,35,1671,783,NT,NI,0.8401337122682258,9,w9_f4_c35
45068,4,4,1,18,4,35,376,824,NT,NI,0.8571206790780364,9,w9_f4_c35
41419,4,4,1,0,4,36,1417,660,NT,NI,2.1887579158567934,9,w9_f4_c36
41819,4,4,1,1,4,36,1078,763,NT,NI,1.0428490814471127,9,w9_f4_c36
45439,4,4,1,2,4,36,1075,747,NT,NI,1.0056116370932346,9,w9_f4_c36
45822,4,4,1,3,4,36,1065,742,NT,NI,0.9943883629067652,9,w9_f4_c36
46205,4,4,1,4,4,36,1064,728,NT,NI,0.9706815474324408,9,w9_f4_c36
46583,4,4,1,5,4,36,486,716,NT,NI,1.212483541287855,9,w9_f4_c36
46824,4,4,1,6,4,36,167,724,NT,NI,1.2434071101636466,9,w9_f4_c36
47198,4,4,1,7,4,36,171,721,NT,NI,1.2672393253495515,9,w9_f4_c36
47566,4,4,1,8,4,36,497,717,NT,NI,1.1788826885698163,9,w9_f4_c36
47937,4,4,1,9,4,36,1079,737,NT,NI,0.9471001316696971,9,w9_f4_c36
42190,4,4,1,10,4,36,1066,727,NT,NI,0.9026396639287728,9,w9_f4_c36
42558,4,4,1,11,4,36,490,709,NT,NI,1.1498840052667878,9,w9_f4_c36
42920,4,4,1,12,4,36,161,723,NT,NI,1.203975170857107,9,w9_f4_c36
43284,4,4,1,13,4,36,160,730,NT,NI,1.2227161577528372,9,w9_f4_c36
43644,4,4,1,14,4,36,246,863,NT,NI,0.978475139507179,9,w9_f4_c36
44006,4,4,1,15,4,36,34,758,NT,NI,1.054448554768324,9,w9_f4_c36
44365,4,4,1,16,4,36,375,833,NT,NI,1.078067590444542,9,w9_f4_c36
44715,4,4,1,17,4,36,337,802,NT,NI,1.1236942755031663,9,w9_f4_c36
45069,4,4,1,18,4,36,37,781,NT,NI,0.961257759107154,9,w9_f4_c36
41420,4,4,1,0,4,37,650,643,NT,NI,2.462084228640314,9,w9_f4_c37
41820,4,4,1,1,4,37,161,731,NT,NI,1.339417586513111,9,w9_f4_c37
45440,4,4,1,2,4,37,492,719,NT,NI,1.0564146923901592,9,w9_f4_c37
45823,4,4,1,3,4,37,489,717,NT,NI,0.9435853076098409,9,w9_f4_c37
46206,4,4,1,4,4,37,410,730,NT,NI,0.8511022053308916,9,w9_f4_c37
46584,4,4,1,5,4,37,161,726,NT,NI,0.9510161638377267,9,w9_f4_c37
46825,4,4,1,6,4,37,1689,783,NT,NI,0.8932441323842696,9,w9_f4_c37
47199,4,4,1,7,4,37,37,779,NT,NI,1.0337770375039685,9,w9_f4_c37
47567,4,4,1,8,4,37,1153,732,NT,NI,0.8797443601411633,9,w9_f4_c37
47938,4,4,1,9,4,37,162,724,NT,NI,0.9073650597919362,9,w9_f4_c37
42191,4,4,1,10,4,37,491,708,NT,NI,0.8584456397208023,9,w9_f4_c37
42559,4,4,1,11,4,37,165,719,NT,NI,0.8896966462222263,9,w9_f4_c37
42921,4,4,1,12,4,37,26,803,NT,NI,0.9453889581617488,9,w9_f4_c37
43285,4,4,1,13,4,37,47,789,NT,NI,0.8555791236650916,9,w9_f4_c37
43645,4,4,1,14,4,37,403,849,NT,NI,0.783065009639408,9,w9_f4_c37
44007,4,4,1,15,4,37,1665,786,NT,NI,0.7756249511127881,9,w9_f4_c37
44366,4,4,1,16,4,37,234,855,NT,NI,0.7171673484036312,9,w9_f4_c37
44716,4,4,1,17,4,37,235,861,NT,NI,0.7127364415631025,9,w9_f4_c37
45070,4,4,1,18,4,37,235,839,NT,NI,0.7193298886061739,9,w9_f4_c37
41421,4,4,1,0,4,38,384,671,NT,NI,2.3104373337595177,9,w9_f4_c38
41821,4,4,1,1,4,38,40,800,NT,NI,1.1753056541741345,9,w9_f4_c38
45441,4,4,1,2,4,38,161,730,NT,NI,1.0273359284923345,9,w9_f4_c38
45824,4,4,1,3,4,38,169,725,NT,NI,0.9726640715076655,9,w9_f4_c38
46207,4,4,1,4,4,38,160,727,NT,NI,0.9631936437630567,9,w9_f4_c38
46585,4,4,1,5,4,38,31,782,NT,NI,1.0232262925375861,9,w9_f4_c38
46826,4,4,1,6,4,38,352,796,NT,NI,0.825529971803331,9,w9_f4_c38
47200,4,4,1,7,4,38,1692,779,NT,NI,0.8494617518464823,9,w9_f4_c38
47568,4,4,1,8,4,38,166,727,NT,NI,0.8839096336716173,9,w9_f4_c38
47939,4,4,1,9,4,38,1676,791,NT,NI,0.8132786903960091,9,w9_f4_c38
42192,4,4,1,10,4,38,165,718,NT,NI,0.8962750716332378,9,w9_f4_c38
42560,4,4,1,11,4,38,1676,786,NT,NI,0.7840637450199203,9,w9_f4_c38
42922,4,4,1,12,4,38,1688,780,NT,NI,0.7780225801664402,9,w9_f4_c38
43286,4,4,1,13,4,38,1687,786,NT,NI,0.7762234728706949,9,w9_f4_c38
43646,4,4,1,14,4,38,498,856,NT,NI,0.9161017819838125,9,w9_f4_c38
44008,4,4,1,15,4,38,337,798,NT,NI,0.8231372504252331,9,w9_f4_c38
44367,4,4,1,16,4,38,487,859,NT,NI,0.8922430621354125,9,w9_f4_c38
44717,4,4,1,17,4,38,394,855,NT,NI,0.7708581148186623,9,w9_f4_c38
45071,4,4,1,18,4,38,490,849,NT,NI,0.8784027214922544,9,w9_f4_c38
41422,4,4,1,0,4,39,1068,709,NT,NI,1.7854245670484385,9,w9_f4_c39
41822,4,4,1,1,4,39,1684,790,NT,NI,1.4390292691854256,9,w9_f4_c39
45442,4,4,1,2,4,39,34,814,NT,NI,1.0372195763480125,9,w9_f4_c39
45825,4,4,1,3,4,39,39,799,NT,NI,0.9627804236519873,9,w9_f4_c39
46208,4,4,1,4,4,39,59,772,NT,NI,0.8615448784245627,9,w9_f4_c39
46586,4,4,1,5,4,39,1670,795,NT,NI,0.8672523057410505,9,w9_f4_c39
46827,4,4,1,6,4,39,250,855,NT,NI,0.6943227909787748,9,w9_f4_c39
47201,4,4,1,7,4,39,357,798,NT,NI,0.8158897159905856,9,w9_f4_c39
47569,4,4,1,8,4,39,1681,794,NT,NI,0.7789893469868955,9,w9_f4_c39
47940,4,4,1,9,4,39,353,798,NT,NI,0.7725328464357308,9,w9_f4_c39
42193,4,4,1,10,4,39,1675,787,NT,NI,0.7497797469324174,9,w9_f4_c39
42561,4,4,1,11,4,39,386,825,NT,NI,0.7360580872244709,9,w9_f4_c39
42923,4,4,1,12,4,39,354,800,NT,NI,0.7653315287478134,9,w9_f4_c39
43287,4,4,1,13,4,39,351,805,NT,NI,0.7851649450750563,9,w9_f4_c39
43647,4,4,1,14,4,39,1123,891,NT,NI,0.6689479351540921,9,w9_f4_c39
44009,4,4,1,15,4,39,237,859,NT,NI,0.6688372766080602,9,w9_f4_c39
44368,4,4,1,16,4,39,1098,915,NT,NI,0.6492124090791082,9,w9_f4_c39
44718,4,4,1,17,4,39,488,859,NT,NI,0.8335269857888891,9,w9_f4_c39
45072,4,4,1,18,4,39,1111,891,NT,NI,0.651204262907681,9,w9_f4_c39
41423,4,4,1,0,4,4,1398,43,NT,NI,1.7950061168794504,9,w9_f4_c4
41823,4,4,1,1,4,4,402,129,NT,NI,0.9083722826939363,9,w9_f4_c4
45443,4,4,1,2,4,4,247,144,NT,NI,1.016844944948085,9,w9_f4_c4
45826,4,4,1,3,4,4,236,141,NT,NI,0.983155055051915,9,w9_f4_c4
46209,4,4,1,4,4,4,700,181,NT,NI,1.0505850246243609,9,w9_f4_c4
46587,4,4,1,5,4,4,227,146,NT,NI,0.9748862887794472,9,w9_f4_c4
46828,4,4,1,6,4,4,713,185,NT,NI,1.0111484049060508,9,w9_f4_c4
47202,4,4,1,7,4,4,1166,178,NT,NI,1.1462341980614197,9,w9_f4_c4
47570,4,4,1,8,4,4,713,178,NT,NI,1.0094984158850653,9,w9_f4_c4
47941,4,4,1,9,4,4,977,208,NT,NI,0.8426299444775558,9,w9_f4_c4
42194,4,4,1,10,4,4,232,133,NT,NI,0.8996455346780011,9,w9_f4_c4
42562,4,4,1,11,4,4,693,173,NT,NI,1.0028419962985038,9,w9_f4_c4
42924,4,4,1,12,4,4,233,141,NT,NI,0.8818595313529282,9,w9_f4_c4
43288,4,4,1,13,4,4,1176,178,NT,NI,1.060227736127231,9,w9_f4_c4
43648,4,4,1,14,4,4,1196,177,NT,NI,1.0583393456507417,9,w9_f4_c4
44010,4,4,1,15,4,4,939,188,NT,NI,0.8785470058659305,9,w9_f4_c4
44369,4,4,1,16,4,4,945,195,NT,NI,0.8621286740487468,9,w9_f4_c4
44719,4,4,1,17,4,4,672,169,NT,NI,0.9093509834060038,9,w9_f4_c4
45073,4,4,1,18,4,4,984,189,NT,NI,0.8437843094199944,9,w9_f4_c4
41424,4,4,1,0,4,40,1755,693,NT,NI,0.9238678550609025,9,w9_f4_c40
41824,4,4,1,1,4,40,359,825,NT,NI,0.852326419783389,9,w9_f4_c40
45444,4,4,1,2,4,40,1686,787,NT,NI,1.0789625072868407,9,w9_f4_c40
45827,4,4,1,3,4,40,1685,785,NT,NI,0.9210374927131592,9,w9_f4_c40
46210,4,4,1,4,4,40,1681,786,NT,NI,0.8240151259472892,9,w9_f4_c40
46588,4,4,1,5,4,40,378,831,NT,NI,0.6912910747706562,9,w9_f4_c40
46829,4,4,1,6,4,40,413,851,NT,NI,0.6816302580308654,9,w9_f4_c40
47203,4,4,1,7,4,40,253,860,NT,NI,0.6144072346822936,9,w9_f4_c40
47571,4,4,1,8,4,40,355,798,NT,NI,0.6797970423096983,9,w9_f4_c40
47942,4,4,1,9,4,40,253,854,NT,NI,0.6096132605160617,9,w9_f4_c40
42195,4,4,1,10,4,40,350,791,NT,NI,0.704944313196085,9,w9_f4_c40
42563,4,4,1,11,4,40,248,850,NT,NI,0.6087541803454729,9,w9_f4_c40
42925,4,4,1,12,4,40,250,851,NT,NI,0.6022842328107262,9,w9_f4_c40
43289,4,4,1,13,4,40,251,869,NT,NI,0.6067292056576564,9,w9_f4_c40
43649,4,4,1,14,4,40,690,901,NT,NI,0.589536096707882,9,w9_f4_c40
44011,4,4,1,15,4,40,397,844,NT,NI,0.6547840026999662,9,w9_f4_c40
44370,4,4,1,16,4,40,676,902,NT,NI,0.5863989200134998,9,w9_f4_c40
44720,4,4,1,17,4,40,1110,900,NT,NI,0.5769720492130211,9,w9_f4_c40
45074,4,4,1,18,4,40,675,889,NT,NI,0.5754763292731567,9,w9_f4_c40
41425,4,4,1,0,4,41,946,746,NT,NI,1.4194854064443012,9,w9_f4_c41
41825,4,4,1,1,4,41,246,863,NT,NI,1.0217813094899242,9,w9_f4_c41
45445,4,4,1,2,4,41,350,793,NT,NI,1.0301115309589155,9,w9_f4_c41
45828,4,4,1,3,4,41,383,830,NT,NI,0.9698884690410844,9,w9_f4_c41
46211,4,4,1,4,4,41,378,833,NT,NI,0.9529721133432392,9,w9_f4_c41
46589,4,4,1,5,4,41,242,857,NT,NI,0.8592610388491237,9,w9_f4_c41
46830,4,4,1,6,4,41,505,859,NT,NI,1.0770532429108248,9,w9_f4_c41
47204,4,4,1,7,4,41,411,847,NT,NI,0.9030116753668301,9,w9_f4_c41
47572,4,4,1,8,4,41,255,859,NT,NI,0.8426058186205259,9,w9_f4_c41
47943,4,4,1,9,4,41,412,848,NT,NI,0.8991729839688936,9,w9_f4_c41
42196,4,4,1,10,4,41,250,846,NT,NI,0.83120986674257,9,w9_f4_c41
42564,4,4,1,11,4,41,502,853,NT,NI,1.0240218518160666,9,w9_f4_c41
42926,4,4,1,12,4,41,409,852,NT,NI,0.8926184836907843,9,w9_f4_c41
43290,4,4,1,13,4,41,408,857,NT,NI,0.8904615047148009,9,w9_f4_c41
43650,4,4,1,14,4,41,566,1029,NT,NI,0.9177240477042276,9,w9_f4_c41
44012,4,4,1,15,4,41,490,854,NT,NI,1.0282261328709494,9,w9_f4_c41
44371,4,4,1,16,4,41,570,1007,NT,NI,0.8871764205116689,9,w9_f4_c41
44721,4,4,1,17,4,41,678,904,NT,NI,0.7766064401229427,9,w9_f4_c41
45075,4,4,1,18,4,41,480,1119,NT,NI,0.8714351744254367,9,w9_f4_c41
41426,4,4,1,0,4,42,1150,727,NT,NI,1.588376169237978,9,w9_f4_c42
41826,4,4,1,1,4,42,502,864,NT,NI,1.7564456322417552,9,w9_f4_c42
45446,4,4,1,2,4,42,250,852,NT,NI,1.019864753078921,9,w9_f4_c42
45829,4,4,1,3,4,42,249,856,NT,NI,0.980135246921079,9,w9_f4_c42
46212,4,4,1,4,4,42,245,855,NT,NI,0.9241390879799154,9,w9_f4_c42
46590,4,4,1,5,4,42,499,860,NT,NI,1.255806419890206,9,w9_f4_c42
46831,4,4,1,6,4,42,708,900,NT,NI,0.9299469540519121,9,w9_f4_c42
47205,4,4,1,7,4,42,508,855,NT,NI,1.220999716548369,9,w9_f4_c42
47573,4,4,1,8,4,42,415,854,NT,NI,1.0152369713482463,9,w9_f4_c42
47944,4,4,1,9,4,42,505,856,NT,NI,1.1758904141286177,9,w9_f4_c42
42197,4,4,1,10,4,42,413,845,NT,NI,0.9923410212357333,9,w9_f4_c42
42565,4,4,1,11,4,42,690,895,NT,NI,0.8932602143819887,9,w9_f4_c42
42927,4,4,1,12,4,42,504,857,NT,NI,1.153000248743268,9,w9_f4_c42
43291,4,4,1,13,4,42,504,862,NT,NI,1.1688677553523188,9,w9_f4_c42
43651,4,4,1,14,4,42,110,992,NT,NI,0.9076526155643869,9,w9_f4_c42
44013,4,4,1,15,4,42,1114,899,NT,NI,0.9010638113253387,9,w9_f4_c42
44372,4,4,1,16,4,42,117,1004,NT,NI,0.8824485593137,9,w9_f4_c42
44722,4,4,1,17,4,42,118,1005,NT,NI,0.8744540663739595,9,w9_f4_c42
45076,4,4,1,18,4,42,116,989,NT,NI,0.8839178800131892,9,w9_f4_c42
41427,4,4,1,0,4,43,1013,722,NT,NI,1.2436549166269357,9,w9_f4_c43
41827,4,4,1,1,4,43,667,905,NT,NI,0.7536743383507839,9,w9_f4_c43
45447,4,4,1,2,4,43,501,862,NT,NI,1.0191265796920181,9,w9_f4_c43
45830,4,4,1,3,4,43,503,860,NT,NI,0.9808734203079819,9,w9_f4_c43
46213,4,4,1,4,4,43,499,861,NT,NI,0.9729767661694623,9,w9_f4_c43
46591,4,4,1,5,4,43,679,909,NT,NI,0.7079744648706215,9,w9_f4_c43
46832,4,4,1,6,4,43,1130,902,NT,NI,0.7131425835227003,9,w9_f4_c43
47206,4,4,1,7,4,43,696,898,NT,NI,0.6633106918550532,9,w9_f4_c43
47574,4,4,1,8,4,43,508,860,NT,NI,0.8227710940354048,9,w9_f4_c43
47945,4,4,1,9,4,43,680,910,NT,NI,0.661940232276387,9,w9_f4_c43
42198,4,4,1,10,4,43,504,851,NT,NI,0.8046537835210492,9,w9_f4_c43
42566,4,4,1,11,4,43,1134,894,NT,NI,0.6509930672082458,9,w9_f4_c43
42928,4,4,1,12,4,43,695,903,NT,NI,0.6373173666536638,9,w9_f4_c43
43292,4,4,1,13,4,43,688,902,NT,NI,0.6441655366566977,9,w9_f4_c43
43652,4,4,1,14,4,43,1589,1046,NT,NI,0.9170273410813834,9,w9_f4_c43
44014,4,4,1,15,4,43,676,897,NT,NI,0.6349314460618894,9,w9_f4_c43
44373,4,4,1,16,4,43,1579,1045,NT,NI,0.9131141010796496,9,w9_f4_c43
44723,4,4,1,17,4,43,516,1102,NT,NI,0.713291187573399,9,w9_f4_c43
45077,4,4,1,18,4,43,1603,1031,NT,NI,0.8641408105938176,9,w9_f4_c43
41428,4,4,1,0,4,44,865,746,NT,NI,1.8586150063790527,9,w9_f4_c44
41828,4,4,1,1,4,44,1122,921,NT,NI,1.143164557655137,9,w9_f4_c44
45448,4,4,1,2,4,44,413,853,NT,NI,1.0344523597019093,9,w9_f4_c44
45831,4,4,1,3,4,44,682,910,NT,NI,0.9655476402980907,9,w9_f4_c44
46214,4,4,1,4,4,44,684,905,NT,NI,0.9403709159005416,9,w9_f4_c44
46592,4,4,1,5,4,44,1123,908,NT,NI,0.8625848030707062,9,w9_f4_c44
46833,4,4,1,6,4,44,1605,1004,NT,NI,1.1965405275175356,9,w9_f4_c44
47207,4,4,1,7,4,44,1131,913,NT,NI,0.8663903323130501,9,w9_f4_c44
47575,4,4,1,8,4,44,700,899,NT,NI,0.8892837391651929,9,w9_f4_c44
47946,4,4,1,9,4,44,1120,910,NT,NI,0.8221750105404947,9,w9_f4_c44
42199,4,4,1,10,4,44,689,895,NT,NI,0.8719535232630087,9,w9_f4_c44
42567,4,4,1,11,4,44,123,996,NT,NI,0.7824168122258787,9,w9_f4_c44
42929,4,4,1,12,4,44,1124,905,NT,NI,0.8544261864216527,9,w9_f4_c44
43293,4,4,1,13,4,44,1130,910,NT,NI,0.8546725875956174,9,w9_f4_c44
43653,4,4,1,14,4,44,1300,1062,NT,NI,0.8400308822804702,9,w9_f4_c44
44015,4,4,1,15,4,44,577,1000,NT,NI,0.9482612290490559,9,w9_f4_c44
44374,4,4,1,16,4,44,1270,1083,NT,NI,0.821364624457233,9,w9_f4_c44
44724,4,4,1,17,4,44,1579,1046,NT,NI,1.1912237377415416,9,w9_f4_c44
45078,4,4,1,18,4,44,593,1103,NT,NI,0.791046328896287,9,w9_f4_c44
41429,4,4,1,0,4,45,1948,758,NT,NI,2.605079381242098,9,w9_f4_c45
41829,4,4,1,1,4,45,122,1019,NT,NI,0.9384947404446934,9,w9_f4_c45
45449,4,4,1,2,4,45,690,915,NT,NI,0.997609935878398,9,w9_f4_c45
45832,4,4,1,3,4,45,1124,926,NT,NI,1.002390064121602,9,w9_f4_c45
46215,4,4,1,4,4,45,1118,924,NT,NI,0.9356210065422701,9,w9_f4_c45
46593,4,4,1,5,4,45,129,1012,NT,NI,0.9081395118612234,9,w9_f4_c45
46834,4,4,1,6,4,45,137,1005,NT,NI,0.8823041915219192,9,w9_f4_c45
47208,4,4,1,7,4,45,125,996,NT,NI,0.8875425332416906,9,w9_f4_c45
47576,4,4,1,8,4,45,1133,911,NT,NI,0.9160309661798856,9,w9_f4_c45
47947,4,4,1,9,4,45,586,1022,NT,NI,1.1379816544900676,9,w9_f4_c45
42200,4,4,1,10,4,45,1132,898,NT,NI,0.8637946298511937,9,w9_f4_c45
42568,4,4,1,11,4,45,579,1033,NT,NI,1.0325359853145408,9,w9_f4_c45
42930,4,4,1,12,4,45,133,1007,NT,NI,0.8768056298031096,9,w9_f4_c45
43294,4,4,1,13,4,45,520,1118,NT,NI,0.9987413271785646,9,w9_f4_c45
43654,4,4,1,14,4,45,588,1111,NT,NI,0.9377876208820892,9,w9_f4_c45
44016,4,4,1,15,4,45,116,1001,NT,NI,0.8561068259665616,9,w9_f4_c45
44375,4,4,1,16,4,45,584,1112,NT,NI,0.8926507649619427,9,w9_f4_c45
44725,4,4,1,17,4,45,1277,1088,NT,NI,0.8794870271845044,9,w9_f4_c45
45079,4,4,1,18,4,45,1275,1069,NT,NI,0.8778691376252662,9,w9_f4_c45
41430,4,4,1,0,4,46,2100,798,NT,NI,1.282319604411705,9,w9_f4_c46
41830,4,4,1,1,4,46,1605,1012,NT,NI,1.263720442798421,9,w9_f4_c46
45450,4,4,1,2,4,46,1121,914,NT,NI,1.1802989296324937,9,w9_f4_c46
45833,4,4,1,3,4,46,127,1009,NT,NI,0.8197010703675065,9,w9_f4_c46
46216,4,4,1,4,4,46,565,1044,NT,NI,1.1548268283749137,9,w9_f4_c46
46594,4,4,1,5,4,46,1622,1005,NT,NI,1.1329565341255954,9,w9_f4_c46
46835,4,4,1,6,4,46,567,1050,NT,NI,1.1257223963208662,9,w9_f4_c46
47209,4,4,1,7,4,46,1624,1005,NT,NI,1.176620813153718,9,w9_f4_c46
47577,4,4,1,8,4,46,582,1049,NT,NI,1.0260825770216924,9,w9_f4_c46
47948,4,4,1,9,4,46,137,1007,NT,NI,0.7932420332912783,9,w9_f4_c46
42201,4,4,1,10,4,46,122,991,NT,NI,0.7914970900655245,9,w9_f4_c46
42569,4,4,1,11,4,46,1607,1027,NT,NI,1.1264447926417323,9,w9_f4_c46
42931,4,4,1,12,4,46,522,1106,NT,NI,0.942605103577388,9,w9_f4_c46
43295,4,4,1,13,4,46,129,1007,NT,NI,0.7987057913800822,9,w9_f4_c46
43655,4,4,1,14,4,46,215,1155,NT,NI,0.8601603516340403,9,w9_f4_c46
44017,4,4,1,15,4,46,1582,1037,NT,NI,1.1252187538154736,9,w9_f4_c46
44376,4,4,1,16,4,46,2128,1175,NT,NI,1.015658703349477,9,w9_f4_c46
44726,4,4,1,17,4,46,603,1084,NT,NI,0.7539324813804893,9,w9_f4_c46
45080,4,4,1,18,4,46,1688,1106,NT,NI,0.6980027267917465,9,w9_f4_c46
41431,4,4,1,0,4,47,25,810,NT,NI,1.2660611947293048,9,w9_f4_c47
41831,4,4,1,1,4,47,530,1089,NT,NI,1.1929385460819297,9,w9_f4_c47
45451,4,4,1,2,4,47,134,1017,NT,NI,0.8550192297119339,9,w9_f4_c47
45834,4,4,1,3,4,47,565,1045,NT,NI,1.144980770288066,9,w9_f4_c47
46217,4,4,1,4,4,47,118,1004,NT,NI,0.8232777691963314,9,w9_f4_c47
46595,4,4,1,5,4,47,560,1050,NT,NI,1.2076259094514885,9,w9_f4_c47
46836,4,4,1,6,4,47,1310,1107,NT,NI,0.9453844764256036,9,w9_f4_c47
47210,4,4,1,7,4,47,568,1052,NT,NI,1.079628548464372,9,w9_f4_c47
47578,4,4,1,8,4,47,1640,1005,NT,NI,1.1751985150316393,9,w9_f4_c47
47949,4,4,1,9,4,47,1625,1007,NT,NI,1.2092072227269275,9,w9_f4_c47
42202,4,4,1,10,4,47,574,1035,NT,NI,1.0393469490340637,9,w9_f4_c47
