,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id
9567,4,Lpp WT,0.47386,0.171835,2.3345172694229146,2183.66,4.0,6.48832,1.0,w2_f17_c8,
9568,5,Lpp WT,0.471286,0.179498,2.3432806094504657,2688.06,4.0,6.6979,1.0,w2_f17_c8,
9569,6,Lpp WT,0.5306850000000001,0.0596213,2.8987153740186886,347.94300000000004,11.0,2.82063,1.0,w2_f17_c8,
9570,7,Lpp WT,0.528148,0.0879258999999999,4.321422051086289,407.802,3.0,6.42719,1.0,w2_f17_c8,
9571,8,Lpp WT,0.5212720000000001,0.0907781999999999,5.097259796517901,405.031,4.0,6.89875,1.0,w2_f17_c8,
9572,9,Lpp WT,0.527302,0.0749138999999999,5.273705000746875,373.605,5.0,6.95115,1.0,w2_f17_c8,
9573,10,Lpp WT,0.5205850000000001,0.0829575,5.10945046555244,359.405,3.0,5.25703,1.0,w2_f17_c8,
9574,11,Lpp WT,0.508394,0.114967,5.832882441785198,446.674,3.0,6.47959,1.0,w2_f17_c8,
9575,12,Lpp WT,0.51471,0.0967744,5.901893744502167,432.98,3.0,7.28299,1.0,w2_f17_c8,
9576,13,Lpp WT,0.521224,0.0853386,5.990249124495859,435.336,4.0,6.846360000000001,1.0,w2_f17_c8,
9577,14,Lpp WT,0.5212220000000001,0.0857023999999999,6.164553285422649,488.239,3.0,6.01676,1.0,w2_f17_c8,
9578,15,Lpp WT,0.527794,0.0732323999999999,4.660868699274701,364.125,3.0,4.55842,1.0,w2_f17_c8,
9579,16,Lpp WT,0.51905,0.0886383999999999,5.145217506763373,376.841,2.0,4.51475,1.0,w2_f17_c8,
9580,17,Lpp WT,0.527093,0.0792734,4.423669316691839,348.80400000000003,2.0,3.5367,1.0,w2_f17_c8,
9581,1,Lpp WT,0.34928,0.45751,1.0,301.85400000000004,4.0,11.0817,1.0,w2_f17_c9,
9582,2,Lpp WT,0.380734,0.387628,1.0125079284536345,434.067,4.0,10.8197,1.0,w2_f17_c9,
9583,3,Lpp WT,0.392987,0.367453,1.039189817751279,404.201,5.0,13.553,1.0,w2_f17_c9,
9584,4,Lpp WT,0.506684,0.125575,2.0389953063554485,640.545,7.0,13.9809,1.0,w2_f17_c9,
9585,5,Lpp WT,0.5226770000000001,0.0825111,4.3979534018351725,1432.05,7.0,20.2509,1.0,w2_f17_c9,
9586,6,Lpp WT,0.519354,0.0963373999999999,6.124140555626029,1888.2,10.0,19.9191,1.0,w2_f17_c9,
9587,7,Lpp WT,0.505991,0.13564,6.960886295403611,2342.58,7.0,18.4782,1.0,w2_f17_c9,
9588,8,Lpp WT,0.4952399999999999,0.163899,7.2124233582815345,2501.98,5.0,16.95,1.0,w2_f17_c9,
9589,9,Lpp WT,0.512363,0.110374,6.650759017294599,2512.23,7.0,17.1072,1.0,w2_f17_c9,
9590,10,Lpp WT,0.515858,0.0970309,6.658006681043596,2670.81,12.0,19.4038,1.0,w2_f17_c9,
9591,11,Lpp WT,0.499829,0.146282,7.188337773267368,3164.63,8.0,17.8494,1.0,w2_f17_c9,
9592,12,Lpp WT,0.503559,0.1278359999999999,6.9909002494820065,3165.94,6.0,18.4171,1.0,w2_f17_c9,
9593,13,Lpp WT,0.5061770000000001,0.113874,7.085026851029641,3203.73,6.0,17.3517,1.0,w2_f17_c9,
9594,14,Lpp WT,0.486217,0.161658,7.874184954966383,3361.86,8.0,16.9762,1.0,w2_f17_c9,
9595,15,Lpp WT,0.493038,0.147874,6.427443020846548,3114.49,8.0,18.5655,1.0,w2_f17_c9,
9596,16,Lpp WT,0.498942,0.141036,6.891310414816695,3206.93,6.0,15.8497,1.0,w2_f17_c9,
9597,17,Lpp WT,0.50817,0.1215349999999999,6.311040635967693,3047.71,6.0,17.2032,1.0,w2_f17_c9,
9652,0,Lpp WT,0.398914,0.346394,1.0,215.891,1.0,3.44938,1.0,w2_f18_c2,
9653,1,Lpp WT,0.4226569999999999,0.265605,0.9923416105825017,382.733,2.0,3.9646,1.0,w2_f18_c2,
9654,2,Lpp WT,0.499821,0.0920981999999999,0.985233318721367,520.705,3.0,0.192117,1.0,w2_f18_c2,
9655,3,Lpp WT,0.467933,0.164581,0.9964071753350008,620.707,5.0,6.13028,1.0,w2_f18_c2,
9656,4,Lpp WT,0.41148,0.332264,1.0043921851765898,621.6709999999999,2.0,7.96413,1.0,w2_f18_c2,
9657,5,Lpp WT,0.405852,0.284706,1.0228806202349947,697.138,1.0,10.1909,1.0,w2_f18_c2,
9658,6,Lpp WT,0.402707,0.286287,1.016494331416587,753.533,1.0,7.30045,1.0,w2_f18_c2,
9659,7,Lpp WT,0.491097,0.126737,0.9939747127029559,764.693,3.0,0.5326890000000001,1.0,w2_f18_c2,
9660,8,Lpp WT,0.501708,0.150398,0.9929432797847744,680.324,4.0,4.64574,1.0,w2_f18_c2,
9661,9,Lpp WT,0.48855,0.155783,1.0101252331468158,846.845,1.0,0.0261978,1.0,w2_f18_c2,
9662,1,Lpp WT,0.427356,0.264523,1.0,239.52,3.0,6.52325,1.0,w2_f18_c3,
9663,2,Lpp WT,0.4394649999999999,0.1668359999999999,1.0235029596659477,244.509,6.0,6.27874,1.0,w2_f18_c3,
9664,3,Lpp WT,0.438718,0.227717,1.0239985316385996,295.918,7.0,16.2776,1.0,w2_f18_c3,
9665,4,Lpp WT,0.42473,0.247748,1.0434634974533106,319.608,5.0,20.1636,1.0,w2_f18_c3,
9666,5,Lpp WT,0.426952,0.259168,1.060248703712201,307.127,9.0,25.1586,1.0,w2_f18_c3,
9667,6,Lpp WT,0.4386199999999999,0.249267,1.0653420823200108,315.148,6.0,11.6144,1.0,w2_f18_c3,
9668,7,Lpp WT,0.432425,0.278837,1.0764098563759004,347.708,7.0,11.4135,1.0,w2_f18_c3,
9669,8,Lpp WT,0.418295,0.3007,1.0823016564952048,339.189,5.0,10.2608,1.0,w2_f18_c3,
9670,9,Lpp WT,0.444727,0.210426,1.064662965172303,350.785,7.0,13.6665,1.0,w2_f18_c3,
9671,10,Lpp WT,0.4326649999999999,0.215164,1.0943605744963978,301.425,8.0,20.8622,1.0,w2_f18_c3,
9672,12,Lpp WT,0.425306,0.209576,1.102298903317579,297.296,10.0,24.9403,1.0,w2_f18_c3,
9673,13,Lpp WT,0.437821,0.201765,1.102051117331253,324.813,7.0,25.3769,1.0,w2_f18_c3,
9674,14,Lpp WT,0.4330199999999999,0.228565,2.701124214197219,717.762,11.0,27.7347,1.0,w2_f18_c3,
9675,17,Lpp WT,0.513207,0.103756,6.723544257330336,1777.07,15.0,14.7232,1.0,w2_f18_c3,
9676,1,Lpp WT,0.37566,0.383887,1.0,290.619,2.0,1.75525,1.0,w2_f18_c4,
9677,2,Lpp WT,0.366702,0.345556,1.0143251554027246,343.742,1.0,1.13524,1.0,w2_f18_c4,
9678,3,Lpp WT,0.346618,0.377505,1.0071832429572807,353.60900000000004,1.0,0.785934,1.0,w2_f18_c4,
9679,4,Lpp WT,0.341183,0.413412,1.0051084512630604,378.265,1.0,1.18763,1.0,w2_f18_c4,
9680,5,Lpp WT,0.342364,0.423446,1.0007687475201694,396.847,2.0,2.64598,1.0,w2_f18_c4,
9681,6,Lpp WT,0.363281,0.3758,1.0114485517788652,379.827,3.0,4.68941,1.0,w2_f18_c4,
9682,7,Lpp WT,0.3684659999999999,0.380362,1.0145400740642772,382.523,6.0,3.10881,1.0,w2_f18_c4,
9683,8,Lpp WT,0.359859,0.391092,1.0108368602036768,389.664,5.0,1.1439700000000002,1.0,w2_f18_c4,
9684,9,Lpp WT,0.370417,0.370982,1.0078610633514087,388.753,4.0,2.93415,1.0,w2_f18_c4,
9685,10,Lpp WT,0.3445789999999999,0.455979,1.0129364502049993,350.385,2.0,5.38801,1.0,w2_f18_c4,
9686,11,Lpp WT,0.3486309999999999,0.376112,1.0060755852400476,365.122,4.0,5.990559999999999,1.0,w2_f18_c4,
9687,12,Lpp WT,0.344423,0.49646,1.0105971432350218,337.73800000000006,2.0,7.75455,1.0,w2_f18_c4,
9688,13,Lpp WT,0.331834,0.461244,1.01334975532337,350.31699999999995,2.0,7.85061,1.0,w2_f18_c4,
9689,14,Lpp WT,0.348056,0.413303,1.021987832297315,388.274,2.0,9.49234,1.0,w2_f18_c4,
9690,15,Lpp WT,0.358646,0.38515,1.0941839703742893,405.147,2.0,11.1952,1.0,w2_f18_c4,
9691,16,Lpp WT,0.351923,0.4235899999999999,1.0823551778865228,413.819,2.0,9.05571,1.0,w2_f18_c4,
9692,17,Lpp WT,0.4068179999999999,0.251752,1.076155601110964,443.571,8.0,11.7541,1.0,w2_f18_c4,
9693,1,Lpp WT,0.474455,0.695608,1.0,237.995,2.0,2.0085,1.0,w2_f18_c5,
9694,2,Lpp WT,0.466785,0.165147,0.9717766529629367,318.58,1.0,1.29242,1.0,w2_f18_c5,
9695,3,Lpp WT,0.469861,0.171298,0.9573045634213382,537.816,2.0,2.02596,1.0,w2_f18_c5,
9696,4,Lpp WT,0.458156,0.1952829999999999,0.9557599233224813,670.102,4.0,5.07364,1.0,w2_f18_c5,
9697,5,Lpp WT,0.458632,0.204254,0.9698755574566511,761.309,6.0,5.23956,1.0,w2_f18_c5,
9698,6,Lpp WT,0.480489,0.13036,0.971206324311051,831.945,3.0,4.06066,1.0,w2_f18_c5,
9699,7,Lpp WT,0.490066,0.125302,0.9763947307969552,856.8580000000001,3.0,3.84234,1.0,w2_f18_c5,
9700,8,Lpp WT,0.483587,0.124904,0.9760620390833552,965.005,2.0,2.18315,1.0,w2_f18_c5,
9701,9,Lpp WT,0.486612,0.132168,0.9648693392900993,1198.13,2.0,2.0085,1.0,w2_f18_c5,
9702,10,Lpp WT,0.478433,0.135226,0.9732896081366887,1355.17,4.0,5.07364,1.0,w2_f18_c5,
9703,11,Lpp WT,0.4808939999999999,0.103823,0.9629524013212615,1342.53,2.0,2.54992,1.0,w2_f18_c5,
9704,12,Lpp WT,0.465372,0.2314429999999999,0.9540330949042719,1203.22,3.0,2.87303,1.0,w2_f18_c5,
9705,13,Lpp WT,0.51913,0.0642196,0.9378500194070167,314.27,0.0,0.0,0.0,w2_f18_c5,
9706,1,Lpp WT,0.41928,0.228863,1.0,348.021,2.0,2.95162,1.0,w2_f18_c6,
9707,2,Lpp WT,0.460879,0.14682,1.005199867375078,407.452,4.0,4.4187,1.0,w2_f18_c6,
9708,3,Lpp WT,0.466742,0.139893,1.006606985451693,468.209,4.0,5.44914,1.0,w2_f18_c6,
9709,4,Lpp WT,0.454787,0.154824,1.005806383787412,446.705,5.0,4.96012,1.0,w2_f18_c6,
9710,5,Lpp WT,0.450084,0.183138,1.0083537527192152,440.443,6.0,5.66746,1.0,w2_f18_c6,
9711,6,Lpp WT,0.446034,0.1826549999999999,1.010157128185222,478.818,3.0,6.31367,1.0,w2_f18_c6,
9712,7,Lpp WT,0.443064,0.18728,1.0109092085365163,468.625,5.0,7.431439999999999,1.0,w2_f18_c6,
9713,8,Lpp WT,0.447768,0.17436,1.0188424432098466,494.083,5.0,8.18245,1.0,w2_f18_c6,
9714,9,Lpp WT,0.455384,0.15437,1.0113863347808858,559.729,6.0,8.81119,1.0,w2_f18_c6,
9715,10,Lpp WT,0.452042,0.181921,1.0160120332856208,477.505,6.0,10.5926,1.0,w2_f18_c6,
9716,11,Lpp WT,0.475597,0.144627,1.019206353057247,565.611,9.0,9.69319,1.0,w2_f18_c6,
9717,12,Lpp WT,0.455685,0.170932,1.0193438301107096,520.163,4.0,9.95516,1.0,w2_f18_c6,
9718,13,Lpp WT,0.464439,0.154845,1.0209935547522584,496.355,4.0,11.8327,1.0,w2_f18_c6,
9719,14,Lpp WT,0.458794,0.156171,1.0212523350881875,605.987,5.0,14.5747,1.0,w2_f18_c6,
9720,15,Lpp WT,0.473996,0.14754,1.0176536710416717,608.447,8.0,13.2124,1.0,w2_f18_c6,
9721,16,Lpp WT,0.470383,0.156028,1.0190284415762958,591.203,4.0,15.3519,1.0,w2_f18_c6,
9722,17,Lpp WT,0.511329,0.1133579999999999,1.0252876909515838,755.8560000000001,5.0,15.9457,1.0,w2_f18_c6,
9723,1,Lpp WT,0.338293,0.418778,1.0,259.002,1.0,1.32736,1.0,w2_f18_c7,
9724,2,Lpp WT,0.381811,0.3367469999999999,1.0025039983198978,338.82199999999995,1.0,1.48454,1.0,w2_f18_c7,
9725,3,Lpp WT,0.503843,0.0573145,1.0024232241805464,1046.63,0.0,0.0,0.0,w2_f18_c7,
9726,4,Lpp WT,0.511605,0.0647024,1.00731813702525,1959.72,0.0,0.0,0.0,w2_f18_c7,
9727,5,Lpp WT,0.499956,0.0703733,1.0093778775787143,2615.9,0.0,0.0,0.0,w2_f18_c7,
9728,6,Lpp WT,0.498118,0.0738409,1.0539732799147026,3246.72,0.0,0.0,0.0,w2_f18_c7,
9729,7,Lpp WT,0.506977,0.10142,1.3928450267362402,3396.97,1.0,1.26623,1.0,w2_f18_c7,
9730,8,Lpp WT,0.517008,0.0695325,2.1861763137913766,3947.39,1.0,1.35355,1.0,w2_f18_c7,
9731,9,Lpp WT,0.514429,0.0783674,4.390139093067964,6215.3,1.0,1.2051,1.0,w2_f18_c7,
9732,10,Lpp WT,0.520429,0.070011,3.3304793137429116,5024.29,1.0,1.16144,1.0,w2_f18_c7,
9733,11,Lpp WT,0.5173260000000001,0.0569285999999999,4.027358200998369,6142.39,1.0,1.27496,1.0,w2_f18_c7,
9734,12,Lpp WT,0.521625,0.0590086,3.552188171435033,5008.22,1.0,0.864527,1.0,w2_f18_c7,
9735,13,Lpp WT,0.51995,0.0614126,3.676006849647017,4920.03,1.0,1.25749,1.0,w2_f18_c7,
9736,14,Lpp WT,0.516745,0.0638439,4.3487019595806204,5759.41,1.0,1.46708,1.0,w2_f18_c7,
9737,15,Lpp WT,0.511,0.0849654,4.709334259543464,5833.5,1.0,1.1701700000000002,1.0,w2_f18_c7,
9738,16,Lpp WT,0.514586,0.0773026999999999,4.634593948401479,5556.56,1.0,1.29242,1.0,w2_f18_c7,
9739,1,Lpp WT,0.463368,0.1335859999999999,1.0,239.098,4.0,8.13005,1.0,w2_f18_c8,
9740,2,Lpp WT,0.485313,0.0950628999999999,1.073860272350503,246.027,0.0,0.0,0.0,w2_f18_c8,
9741,3,Lpp WT,0.489029,0.0913618,1.0735816529098317,265.556,1.0,2.94289,1.0,w2_f18_c8,
9742,5,Lpp WT,0.518712,0.101011,6.394420645700553,227.279,3.0,1.2051,1.0,w2_f18_c8,
9743,6,Lpp WT,0.522329,0.0823975,6.7462734649810185,225.111,1.0,1.36229,1.0,w2_f18_c8,
9744,8,Lpp WT,0.51244,0.114021,6.709025528506251,227.428,1.0,1.13524,1.0,w2_f18_c8,
9745,10,Lpp WT,0.5119520000000001,0.121043,6.604717375404869,326.928,2.0,1.25749,1.0,w2_f18_c8,
9746,11,Lpp WT,0.391375,0.3719909999999999,5.483187058126981,361.656,2.0,5.7285900000000005,1.0,w2_f18_c8,
9747,12,Lpp WT,0.5046390000000001,0.1424359999999999,6.5435604081774805,418.747,7.0,3.17867,1.0,w2_f18_c8,
9748,13,Lpp WT,0.422879,0.307769,6.43405426113607,455.817,9.0,6.66297,1.0,w2_f18_c8,
9749,14,Lpp WT,0.509596,0.131346,6.843555184062969,398.393,4.0,1.7377900000000002,1.0,w2_f18_c8,
9750,15,Lpp WT,0.504433,0.122424,6.373654790513007,400.451,2.0,1.40595,1.0,w2_f18_c8,
9751,16,Lpp WT,0.491546,0.174423,6.205969421516387,443.392,4.0,2.79443,1.0,w2_f18_c8,
9752,17,Lpp WT,0.4866229999999999,0.155833,6.167633127851496,392.277,3.0,1.6591900000000002,1.0,w2_f18_c8,
9753,1,Lpp WT,0.414728,0.2801599999999999,1.0,258.47,5.0,7.248060000000001,1.0,w2_f18_c9,
9754,2,Lpp WT,0.446166,0.193488,1.020708824413208,331.885,7.0,9.89404,1.0,w2_f18_c9,
9755,3,Lpp WT,0.443776,0.201573,1.0173867316617142,384.783,8.0,39.5587,1.0,w2_f18_c9,
9756,4,Lpp WT,0.396549,0.342804,1.011335180795299,428.949,7.0,11.2301,1.0,w2_f18_c9,
9757,5,Lpp WT,0.454104,0.170536,1.0418183032286066,548.398,9.0,35.4718,1.0,w2_f18_c9,
9758,6,Lpp WT,0.461603,0.181793,1.0465092985209175,584.3240000000001,3.0,20.5565,1.0,w2_f18_c9,
9759,7,Lpp WT,0.457935,0.179608,1.076341357550666,642.8380000000001,8.0,16.8627,1.0,w2_f18_c9,
9760,8,Lpp WT,0.446613,0.194204,1.0826266234850255,621.447,5.0,21.9538,1.0,w2_f18_c9,
9761,9,Lpp WT,0.460133,0.163702,1.0639794998497545,736.959,4.0,10.6538,1.0,w2_f18_c9,
9762,10,Lpp WT,0.444358,0.191497,1.0605572434977129,1135.49,7.0,16.7142,1.0,w2_f18_c9,
9763,11,Lpp WT,0.454612,0.175286,1.0594721378251144,1390.68,4.0,24.9316,1.0,w2_f18_c9,
9764,12,Lpp WT,0.472675,0.173775,1.9880972254682647,1273.75,5.0,18.5917,1.0,w2_f18_c9,
9765,13,Lpp WT,0.493648,0.174589,3.7355597475877267,2144.06,6.0,17.0198,1.0,w2_f18_c9,
9766,14,Lpp WT,0.4861319999999999,0.18193,4.671530165937698,2348.92,8.0,17.6399,1.0,w2_f18_c9,
9767,15,Lpp WT,0.491175,0.16394,5.460836032185903,2438.03,13.0,17.8407,1.0,w2_f18_c9,
9768,16,Lpp WT,0.482068,0.226205,6.184301025007512,2489.41,9.0,19.3252,1.0,w2_f18_c9,
9769,17,Lpp WT,0.492097,0.17762,4.820531868718907,2460.61,6.0,13.4831,1.0,w2_f18_c9,
9778,1,Lpp WT,0.448434,0.209432,1.0,312.611,4.0,4.7942,1.0,w2_f19_c1,
9779,2,Lpp WT,0.4412069999999999,0.207959,1.0118962887646163,405.104,3.0,4.4972900000000005,1.0,w2_f19_c1,
9780,3,Lpp WT,0.459835,0.169285,1.010184714455177,404.587,6.0,4.60208,1.0,w2_f19_c1,
9781,4,Lpp WT,0.4479869999999999,0.188066,1.0068632435180478,397.158,4.0,3.35332,1.0,w2_f19_c1,
9782,5,Lpp WT,0.449061,0.212526,1.011286222674123,355.31300000000005,2.0,2.97782,1.0,w2_f19_c1,
9783,6,Lpp WT,0.443961,0.233481,1.0139213692594475,419.736,1.0,2.7333,1.0,w2_f19_c1,
9784,7,Lpp WT,0.43813,0.238086,1.0134384002711405,436.698,4.0,3.4231800000000003,1.0,w2_f19_c1,
9785,8,Lpp WT,0.431708,0.262836,1.017598712082698,414.423,3.0,8.10385,1.0,w2_f19_c1,
9786,9,Lpp WT,0.443439,0.234578,1.0237078461277749,424.085,6.0,9.05571,1.0,w2_f19_c1,
9787,10,Lpp WT,0.463085,0.1710819999999999,1.0319945771903067,400.708,14.0,4.13925,1.0,w2_f19_c1,
9788,11,Lpp WT,0.436097,0.267636,1.0415946449754279,421.105,10.0,10.3394,1.0,w2_f19_c1,
9789,12,Lpp WT,0.427208,0.261965,1.0448991696322658,420.1880000000001,4.0,5.69366,1.0,w2_f19_c1,
9790,13,Lpp WT,0.449587,0.204438,1.0444077275038128,389.923,6.0,17.7184,1.0,w2_f19_c1,
9791,14,Lpp WT,0.470322,0.171986,1.0448652770716829,414.752,9.0,15.186,1.0,w2_f19_c1,
9792,15,Lpp WT,0.461356,0.18253,1.0486527707168276,431.831,8.0,21.194000000000003,1.0,w2_f19_c1,
9793,16,Lpp WT,0.5099239999999999,0.08489,1.0865615997288596,999.27,1.0,1.9823,1.0,w2_f19_c1,
9794,17,Lpp WT,0.519832,0.0797172,3.840281308252839,3999.61,7.0,25.9009,1.0,w2_f19_c1,
9885,1,Lpp WT,0.354089,0.430739,1.0,243.206,3.0,2.16568,1.0,w2_f19_c10,
9886,2,Lpp WT,0.356095,0.462067,1.0688330196924483,303.108,5.0,8.025260000000001,1.0,w2_f19_c10,
9887,3,Lpp WT,0.366148,0.372479,1.037054242813162,331.269,0.0,0.0,0.0,w2_f19_c10,
9888,4,Lpp WT,0.38171,0.357838,1.02166877947765,352.00300000000004,10.0,6.540719999999999,1.0,w2_f19_c10,
9889,5,Lpp WT,0.3871719999999999,0.355661,1.0719274347850052,390.276,3.0,2.17442,1.0,w2_f19_c10,
9890,6,Lpp WT,0.379979,0.34173,1.030723683692511,362.674,1.0,2.94289,1.0,w2_f19_c10,
9891,7,Lpp WT,0.4433829999999999,0.272065,1.0362274906891962,271.357,1.0,2.0347,1.0,w2_f19_c10,
9892,8,Lpp WT,0.400475,0.336987,1.0292434036991254,345.129,6.0,6.44466,1.0,w2_f19_c10,
9893,9,Lpp WT,0.399475,0.374349,1.032172468366889,394.507,8.0,10.7586,1.0,w2_f19_c10,
9894,10,Lpp WT,0.406186,0.3244309999999999,1.026857633284253,381.932,4.0,9.59713,1.0,w2_f19_c10,
9895,11,Lpp WT,0.3826489999999999,0.412227,1.0421879798115004,461.261,4.0,11.5445,1.0,w2_f19_c10,
9896,12,Lpp WT,0.381467,0.414605,1.0353849909057267,270.97900000000004,3.0,7.143269999999999,1.0,w2_f19_c10,
9897,13,Lpp WT,0.383974,0.384232,1.0422430966197649,252.697,5.0,11.2651,1.0,w2_f19_c10,
9898,14,Lpp WT,0.3975869999999999,0.3941679999999999,1.0239758115950017,324.395,3.0,8.29597,1.0,w2_f19_c10,
9899,15,Lpp WT,0.422019,0.3150679999999999,1.0349676779288677,339.38699999999994,6.0,8.33963,1.0,w2_f19_c10,
9900,16,Lpp WT,0.396897,0.381894,1.0115745297355179,315.105,2.0,8.61908,1.0,w2_f19_c10,
9901,17,Lpp WT,0.407484,0.295344,1.0285111375321843,441.799,5.0,17.2294,1.0,w2_f19_c10,
9902,2,Lpp WT,0.354475,0.446475,1.0,239.058,2.0,13.1513,1.0,w2_f19_c11,
9903,3,Lpp WT,0.413786,0.332264,1.0084980949842424,240.72,2.0,11.3611,1.0,w2_f19_c11,
9904,4,Lpp WT,0.4541659999999999,0.305859,1.5733156681666378,953.84,5.0,10.2695,1.0,w2_f19_c11,
9905,5,Lpp WT,0.413776,0.383386,1.449356371219367,1337.88,2.0,3.73755,1.0,w2_f19_c11,
9906,6,Lpp WT,0.3973489999999999,0.4249979999999999,1.0028928017058907,1381.3,1.0,2.4102,1.0,w2_f19_c11,
9907,7,Lpp WT,0.422752,0.378349,0.9926856802395773,1134.11,1.0,3.84234,1.0,w2_f19_c11,
9908,8,Lpp WT,0.395658,0.4272319999999999,0.9979617115351448,1174.58,4.0,4.575880000000001,1.0,w2_f19_c11,
9909,9,Lpp WT,0.428842,0.3654679999999999,0.9951159472553661,1137.48,4.0,2.95162,1.0,w2_f19_c11,
9910,10,Lpp WT,0.431537,0.292645,1.013382147728876,1114.34,2.0,4.04319,1.0,w2_f19_c11,
9911,11,Lpp WT,0.385266,0.445049,1.0205475156399442,1250.1,3.0,6.6193100000000005,1.0,w2_f19_c11,
9912,12,Lpp WT,0.485697,0.16211,1.7435362736951032,1775.29,5.0,9.39628,1.0,w2_f19_c11,
9913,13,Lpp WT,0.485959,0.1868109999999999,2.466854293733047,2371.35,4.0,7.9816,1.0,w2_f19_c11,
9914,14,Lpp WT,0.498138,0.136497,3.1592216873892656,2890.38,7.0,9.01204,1.0,w2_f19_c11,
9915,15,Lpp WT,0.506274,0.118773,3.1881026670220605,3388.24,6.0,8.2785,1.0,w2_f19_c11,
9916,16,Lpp WT,0.5062770000000001,0.117925,5.70926950877248,5215.86,4.0,9.62332,1.0,w2_f19_c11,
9917,17,Lpp WT,0.504745,0.1206619999999999,6.332264538484455,5316.41,7.0,9.62332,1.0,w2_f19_c11,
9920,9,Lpp WT,0.406565,0.204555,1.0,305.108,0.0,0.0,0.0,w2_f19_c13,
9921,10,Lpp WT,0.418904,0.270358,1.1815068493150687,384.879,0.0,0.0,0.0,w2_f19_c13,
9922,11,Lpp WT,0.406987,0.282447,1.4885932560590094,372.901,1.0,1.57187,1.0,w2_f19_c13,
9923,12,Lpp WT,0.393328,0.289506,1.546426062521953,375.66,1.0,1.45834,1.0,w2_f19_c13,
9924,13,Lpp WT,0.41088,0.2786099999999999,1.4592817000351246,348.032,1.0,1.6504599999999998,1.0,w2_f19_c13,
9925,14,Lpp WT,0.398233,0.28364,1.534834913944503,412.55300000000005,1.0,2.05216,1.0,w2_f19_c13,
9926,15,Lpp WT,0.39789,0.274626,1.7120389884088516,403.926,1.0,1.1439700000000002,1.0,w2_f19_c13,
9927,16,Lpp WT,0.410146,0.245917,1.5358447488584477,431.085,1.0,1.69412,1.0,w2_f19_c13,
9928,17,Lpp WT,0.414693,0.260789,1.560818405338953,423.3130000000001,1.0,1.6766599999999998,1.0,w2_f19_c13,
9795,0,Lpp WT,0.531291,0.0513048,1.0,714.143,2.0,0.043663,1.0,w2_f19_c2,
9796,1,Lpp WT,0.526522,0.0458825,0.8416510395295922,2002.28,1.0,0.785934,1.0,w2_f19_c2,
9797,2,Lpp WT,0.523879,0.0502781,1.5016700972895254,2689.72,1.0,1.51947,1.0,w2_f19_c2,
9798,3,Lpp WT,0.519483,0.0817685,1.7725581821202947,2348.76,2.0,2.87303,1.0,w2_f19_c2,
9799,4,Lpp WT,0.5216,0.0769878,1.8330614833176782,2449.72,2.0,3.19613,1.0,w2_f19_c2,
9800,5,Lpp WT,0.522555,0.051525,2.035426408900856,2779.55,1.0,1.79892,1.0,w2_f19_c2,
9801,6,Lpp WT,0.5190130000000001,0.0828826,1.9449088313388248,2802.02,2.0,2.7333,1.0,w2_f19_c2,
9802,7,Lpp WT,0.517939,0.0892299999999999,1.8776200181082632,2849.89,1.0,1.79018,1.0,w2_f19_c2,
9803,8,Lpp WT,0.505421,0.154346,1.8851244349645466,2846.22,2.0,2.63725,1.0,w2_f19_c2,
9804,9,Lpp WT,0.500909,0.1626119999999999,1.9033479940181695,2962.59,2.0,3.27472,1.0,w2_f19_c2,
9805,10,Lpp WT,0.520523,0.0607701999999999,1.7232148609834754,2677.91,2.0,0.8295969999999999,1.0,w2_f19_c2,
9806,11,Lpp WT,0.513414,0.109593,1.976889922785553,3433.16,2.0,2.31414,1.0,w2_f19_c2,
9807,12,Lpp WT,0.509382,0.160334,1.8501727745317798,3317.79,2.0,2.71584,1.0,w2_f19_c2,
9808,13,Lpp WT,0.513228,0.101749,1.8504677967940917,3495.3,2.0,2.88176,1.0,w2_f19_c2,
9809,14,Lpp WT,0.5146970000000001,0.0833928,1.711319020797374,3116.52,2.0,4.10432,1.0,w2_f19_c2,
9810,15,Lpp WT,0.513772,0.103623,1.7518421936092075,3383.04,1.0,1.77272,1.0,w2_f19_c2,
9811,16,Lpp WT,0.524226,0.0518596999999999,1.63024215562933,3069.12,1.0,0.995516,1.0,w2_f19_c2,
9812,17,Lpp WT,0.522402,0.0522812,1.628967116886464,3023.29,1.0,1.01298,1.0,w2_f19_c2,
9813,0,Lpp WT,0.298512,0.619637,1.0,246.489,0.0,0.0,0.0,w2_f19_c3,
9814,1,Lpp WT,0.364375,0.343197,0.9445782009661537,301.576,0.0,0.0,0.0,w2_f19_c3,
9815,2,Lpp WT,0.355043,0.350238,0.95312135944951,310.749,0.0,0.0,0.0,w2_f19_c3,
9816,3,Lpp WT,0.347411,0.359607,0.9524922723248266,313.885,4.0,0.305641,1.0,w2_f19_c3,
9817,4,Lpp WT,0.339102,0.404352,0.9493468367014091,323.0,1.0,0.8470620000000001,1.0,w2_f19_c3,
9818,5,Lpp WT,0.325964,0.43641,0.9576802994765375,321.416,1.0,1.2313,1.0,w2_f19_c3,
9819,6,Lpp WT,0.334276,0.429017,0.9762810854471179,317.922,1.0,2.0870900000000003,1.0,w2_f19_c3,
