,row,col,plane,t,field,n,x,y,compound,bacteria,fluo_volt,well_id,cell_lbl
29375,3,8,1,14,3,42,973,1636,N_V_KCl,NI,0.814095641338282,6,w6_f3_c42
29553,3,8,1,15,3,42,1732,1621,N_V_KCl,NI,1.0497018745059157,6,w6_f3_c42
29735,3,8,1,16,3,42,1740,1626,N_V_KCl,NI,1.0464003858882802,6,w6_f3_c42
29922,3,8,1,17,3,42,1732,1631,N_V_KCl,NI,1.0311524392694922,6,w6_f3_c42
30093,3,8,1,18,3,42,1732,1634,N_V_KCl,NI,1.0260769364758218,6,w6_f3_c42
28123,3,8,1,0,3,43,1134,708,N_V_KCl,NI,1.1712005714349492,6,w6_f3_c43
28414,3,8,1,1,3,43,1931,1198,N_V_KCl,NI,1.0956282994229847,6,w6_f3_c43
30279,3,8,1,2,3,43,985,1632,N_V_KCl,NI,0.8630721325014787,6,w6_f3_c43
30483,3,8,1,3,3,43,1484,1541,N_V_KCl,NI,1.1369278674985213,6,w6_f3_c43
30698,3,8,1,4,3,43,159,1406,N_V_KCl,NI,0.6329534927845177,6,w6_f3_c43
30913,3,8,1,5,3,43,1714,1410,N_V_KCl,NI,0.6485161664750723,6,w6_f3_c43
31120,3,8,1,6,3,43,1583,1531,N_V_KCl,NI,0.6892487639370974,6,w6_f3_c43
31310,3,8,1,7,3,43,1709,1409,N_V_KCl,NI,0.6591234277168272,6,w6_f3_c43
31524,3,8,1,8,3,43,1547,1417,N_V_KCl,NI,0.6011763524146475,6,w6_f3_c43
31725,3,8,1,9,3,43,1496,1553,N_V_KCl,NI,0.7636870947220392,6,w6_f3_c43
28621,3,8,1,10,3,43,1560,1465,N_V_KCl,NI,0.6425607428654337,6,w6_f3_c43
28820,3,8,1,11,3,43,1495,1552,N_V_KCl,NI,0.7587406109443185,6,w6_f3_c43
29007,3,8,1,12,3,43,2009,1410,N_V_KCl,NI,0.8924697820288173,6,w6_f3_c43
29194,3,8,1,13,3,43,1984,1546,N_V_KCl,NI,0.8431701246665699,6,w6_f3_c43
29376,3,8,1,14,3,43,785,1667,N_V_KCl,NI,0.6785566803200929,6,w6_f3_c43
29554,3,8,1,15,3,43,766,1678,N_V_KCl,NI,0.6740164510764629,6,w6_f3_c43
29736,3,8,1,16,3,43,780,1682,N_V_KCl,NI,0.6661235058426992,6,w6_f3_c43
29923,3,8,1,17,3,43,1621,1795,N_V_KCl,NI,0.9502606055871159,6,w6_f3_c43
30094,3,8,1,18,3,43,1622,1798,N_V_KCl,NI,0.9518231230259265,6,w6_f3_c43
28124,3,8,1,0,3,44,2098,779,N_V_KCl,NI,1.544572352773285,6,w6_f3_c44
28415,3,8,1,1,3,44,1469,1183,N_V_KCl,NI,1.1240855444671998,6,w6_f3_c44
30280,3,8,1,2,3,44,813,1683,N_V_KCl,NI,1.0918836907700704,6,w6_f3_c44
30484,3,8,1,3,3,44,1992,1553,N_V_KCl,NI,0.9081163092299296,6,w6_f3_c44
30699,3,8,1,4,3,44,1528,1503,N_V_KCl,NI,0.6774206470414453,6,w6_f3_c44
30914,3,8,1,5,3,44,155,1403,N_V_KCl,NI,0.7209539880526166,6,w6_f3_c44
31121,3,8,1,6,3,44,1498,1555,N_V_KCl,NI,0.8671066401614349,6,w6_f3_c44
31311,3,8,1,7,3,44,160,1414,N_V_KCl,NI,0.7336274279076056,6,w6_f3_c44
31525,3,8,1,8,3,44,1499,1557,N_V_KCl,NI,0.8469673374760276,6,w6_f3_c44
31726,3,8,1,9,3,44,1994,1546,N_V_KCl,NI,0.8681932211367539,6,w6_f3_c44
28622,3,8,1,10,3,44,1498,1550,N_V_KCl,NI,0.8545934334456634,6,w6_f3_c44
28821,3,8,1,11,3,44,304,1632,N_V_KCl,NI,0.9387759189620898,6,w6_f3_c44
29008,3,8,1,12,3,44,1595,1448,N_V_KCl,NI,0.7642069210701571,6,w6_f3_c44
29195,3,8,1,13,3,44,983,1631,N_V_KCl,NI,0.7489346999884832,6,w6_f3_c44
29377,3,8,1,14,3,44,1731,1628,N_V_KCl,NI,0.9878272887050659,6,w6_f3_c44
29555,3,8,1,15,3,44,1617,1790,N_V_KCl,NI,1.089490208253008,6,w6_f3_c44
29737,3,8,1,16,3,44,1625,1794,N_V_KCl,NI,1.1006714769990336,6,w6_f3_c44
29924,3,8,1,17,3,44,306,2131,N_V_KCl,NI,0.859901156182245,6,w6_f3_c44
30095,3,8,1,18,3,44,309,2131,N_V_KCl,NI,0.874963071268696,6,w6_f3_c44
28125,3,8,1,0,3,45,1948,832,N_V_KCl,NI,1.6875394082267647,6,w6_f3_c45
28416,3,8,1,1,3,45,1588,1255,N_V_KCl,NI,1.4830875975715523,6,w6_f3_c45
30281,3,8,1,2,3,45,1716,1714,N_V_KCl,NI,1.1667974912561991,6,w6_f3_c45
30485,3,8,1,3,3,45,1813,1636,N_V_KCl,NI,0.8332025087438008,6,w6_f3_c45
30700,3,8,1,4,3,45,1490,1553,N_V_KCl,NI,0.9147341086727695,6,w6_f3_c45
30915,3,8,1,5,3,45,1529,1498,N_V_KCl,NI,0.6934252279564855,6,w6_f3_c45
31122,3,8,1,6,3,45,306,1640,N_V_KCl,NI,0.9952208276178,6,w6_f3_c45
31312,3,8,1,7,3,45,1585,1532,N_V_KCl,NI,0.8063392877823559,6,w6_f3_c45
31526,3,8,1,8,3,45,309,1636,N_V_KCl,NI,0.981256482251178,6,w6_f3_c45
31727,3,8,1,9,3,45,1809,1623,N_V_KCl,NI,0.8881436891504808,6,w6_f3_c45
28623,3,8,1,10,3,45,306,1634,N_V_KCl,NI,0.9785542038444414,6,w6_f3_c45
28822,3,8,1,11,3,45,1992,1541,N_V_KCl,NI,0.928806545175661,6,w6_f3_c45
29009,3,8,1,12,3,45,1571,1521,N_V_KCl,NI,0.7806959525016663,6,w6_f3_c45
29196,3,8,1,13,3,45,792,1671,N_V_KCl,NI,0.7833158757569595,6,w6_f3_c45
29378,3,8,1,14,3,45,1621,1794,N_V_KCl,NI,1.1202771250846069,6,w6_f3_c45
29556,3,8,1,15,3,45,303,2127,N_V_KCl,NI,0.8795787534003668,6,w6_f3_c45
29738,3,8,1,16,3,45,1263,1782,N_V_KCl,NI,0.828559737081179,6,w6_f3_c45
29925,3,8,1,17,3,45,1026,2138,N_V_KCl,NI,1.0729280602016156,6,w6_f3_c45
30096,3,8,1,18,3,45,1024,2139,N_V_KCl,NI,1.059478434531515,6,w6_f3_c45
28130,3,8,1,0,3,5,208,41,N_V_KCl,NI,1.258308260134751,6,w6_f3_c5
28421,3,8,1,1,3,5,716,99,N_V_KCl,NI,1.219542695173062,6,w6_f3_c5
30282,3,8,1,2,3,5,314,114,N_V_KCl,NI,1.024608365480079,6,w6_f3_c5
30490,3,8,1,3,3,5,716,79,N_V_KCl,NI,0.9753916345199207,6,w6_f3_c5
30705,3,8,1,4,3,5,702,98,N_V_KCl,NI,0.9521550319446445,6,w6_f3_c5
30920,3,8,1,5,3,5,705,105,N_V_KCl,NI,0.9889804239581044,6,w6_f3_c5
31127,3,8,1,6,3,5,703,86,N_V_KCl,NI,0.9544968813235617,6,w6_f3_c5
31317,3,8,1,7,3,5,712,102,N_V_KCl,NI,0.9782791575405275,6,w6_f3_c5
31531,3,8,1,8,3,5,706,85,N_V_KCl,NI,0.9645842648942379,6,w6_f3_c5
31732,3,8,1,9,3,5,730,72,N_V_KCl,NI,0.9587637460495502,6,w6_f3_c5
28628,3,8,1,10,3,5,883,146,N_V_KCl,NI,1.0117395620969025,6,w6_f3_c5
28827,3,8,1,11,3,5,713,79,N_V_KCl,NI,0.9370050095871828,6,w6_f3_c5
29014,3,8,1,12,3,5,718,70,N_V_KCl,NI,0.9198769202785967,6,w6_f3_c5
29201,3,8,1,13,3,5,718,87,N_V_KCl,NI,0.9293807362046883,6,w6_f3_c5
29381,3,8,1,14,3,5,722,95,N_V_KCl,NI,0.9277285576784619,6,w6_f3_c5
29558,3,8,1,15,3,5,695,104,N_V_KCl,NI,0.9306539747019636,6,w6_f3_c5
29741,3,8,1,16,3,5,697,97,N_V_KCl,NI,0.9134273609858504,6,w6_f3_c5
29926,3,8,1,17,3,5,704,95,N_V_KCl,NI,0.9374445800207659,6,w6_f3_c5
30098,3,8,1,18,3,5,699,98,N_V_KCl,NI,0.931517957967972,6,w6_f3_c5
28141,3,8,1,0,3,6,1707,92,N_V_KCl,NI,1.9856314604883953,6,w6_f3_c6
28430,3,8,1,1,3,6,1983,93,N_V_KCl,NI,1.1052728481947267,6,w6_f3_c6
30283,3,8,1,2,3,6,65,132,N_V_KCl,NI,0.9519458023499175,6,w6_f3_c6
30492,3,8,1,3,3,6,924,134,N_V_KCl,NI,1.0480541976500823,6,w6_f3_c6
30708,3,8,1,4,3,6,926,111,N_V_KCl,NI,1.017175364567873,6,w6_f3_c6
30925,3,8,1,5,3,6,333,111,N_V_KCl,NI,0.9467304433430902,6,w6_f3_c6
31131,3,8,1,6,3,6,300,125,N_V_KCl,NI,0.9293333884427946,6,w6_f3_c6
31323,3,8,1,7,3,6,315,118,N_V_KCl,NI,0.943716957807445,6,w6_f3_c6
31536,3,8,1,8,3,6,307,132,N_V_KCl,NI,0.9287171644679244,6,w6_f3_c6
31735,3,8,1,9,3,6,314,109,N_V_KCl,NI,0.9264175969519458,6,w6_f3_c6
28634,3,8,1,10,3,6,308,112,N_V_KCl,NI,0.9027981828907667,6,w6_f3_c6
28832,3,8,1,11,3,6,313,105,N_V_KCl,NI,0.9026253395807423,6,w6_f3_c6
29023,3,8,1,12,3,6,333,60,N_V_KCl,NI,0.8882718299221829,6,w6_f3_c6
29202,3,8,1,13,3,6,333,64,N_V_KCl,NI,0.8986499434501779,6,w6_f3_c6
29382,3,8,1,14,3,6,295,105,N_V_KCl,NI,0.8998147570612128,6,w6_f3_c6
29559,3,8,1,15,3,6,45,101,N_V_KCl,NI,0.8640512217391794,6,w6_f3_c6
29742,3,8,1,16,3,6,49,118,N_V_KCl,NI,0.8507573167203358,6,w6_f3_c6
29927,3,8,1,17,3,6,55,106,N_V_KCl,NI,0.8780364999981213,6,w6_f3_c6
30099,3,8,1,18,3,6,51,107,N_V_KCl,NI,0.8771347088153845,6,w6_f3_c6
28152,3,8,1,0,3,7,1865,107,N_V_KCl,NI,1.9260979225630066,6,w6_f3_c7
28431,3,8,1,1,3,7,66,134,N_V_KCl,NI,1.0782109782629623,6,w6_f3_c7
30284,3,8,1,2,3,7,404,168,N_V_KCl,NI,1.0099385817978783,6,w6_f3_c7
30493,3,8,1,3,3,7,331,106,N_V_KCl,NI,0.9900614182021217,6,w6_f3_c7
30709,3,8,1,4,3,7,333,108,N_V_KCl,NI,0.9598413523556479,6,w6_f3_c7
30926,3,8,1,5,3,7,61,120,N_V_KCl,NI,0.9256859007682088,6,w6_f3_c7
31132,3,8,1,6,3,7,66,128,N_V_KCl,NI,0.9020504822965403,6,w6_f3_c7
31324,3,8,1,7,3,7,1991,75,N_V_KCl,NI,1.0801979244883422,6,w6_f3_c7
31537,3,8,1,8,3,7,67,117,N_V_KCl,NI,0.902905331253971,6,w6_f3_c7
31736,3,8,1,9,3,7,68,122,N_V_KCl,NI,0.9048229654017214,6,w6_f3_c7
28635,3,8,1,10,3,7,65,112,N_V_KCl,NI,0.8827124126379021,6,w6_f3_c7
28833,3,8,1,11,3,7,1092,77,N_V_KCl,NI,1.0779645353202796,6,w6_f3_c7
29024,3,8,1,12,3,7,1127,68,N_V_KCl,NI,1.023831802691619,6,w6_f3_c7
29203,3,8,1,13,3,7,1100,85,N_V_KCl,NI,1.0371936309902001,6,w6_f3_c7
29383,3,8,1,14,3,7,51,104,N_V_KCl,NI,0.8758659196364966,6,w6_f3_c7
29560,3,8,1,15,3,7,1109,78,N_V_KCl,NI,1.0520110129190012,6,w6_f3_c7
29743,3,8,1,16,3,7,1115,79,N_V_KCl,NI,1.011324823350469,6,w6_f3_c7
29928,3,8,1,17,3,7,1127,74,N_V_KCl,NI,1.0716186295461985,6,w6_f3_c7
30100,3,8,1,18,3,7,1116,81,N_V_KCl,NI,1.0776564816419263,6,w6_f3_c7
28163,3,8,1,0,3,8,1488,160,N_V_KCl,NI,1.7340839054728698,6,w6_f3_c8
28432,3,8,1,1,3,8,314,114,N_V_KCl,NI,0.8284080939401602,6,w6_f3_c8
30285,3,8,1,2,3,8,1466,201,N_V_KCl,NI,1.2625972168884976,6,w6_f3_c8
30494,3,8,1,3,3,8,68,120,N_V_KCl,NI,0.7374027831115024,6,w6_f3_c8
30710,3,8,1,4,3,8,59,128,N_V_KCl,NI,0.7323136292535803,6,w6_f3_c8
30927,3,8,1,5,3,8,1460,198,N_V_KCl,NI,1.202513979562208,6,w6_f3_c8
31133,3,8,1,6,3,8,1465,197,N_V_KCl,NI,1.0849514032639274,6,w6_f3_c8
31325,3,8,1,7,3,8,67,128,N_V_KCl,NI,0.7503161207534446,6,w6_f3_c8
31538,3,8,1,8,3,8,1466,197,N_V_KCl,NI,1.150923072600058,6,w6_f3_c8
31737,3,8,1,9,3,8,1466,191,N_V_KCl,NI,1.1622191208564765,6,w6_f3_c8
28636,3,8,1,10,3,8,1161,56,N_V_KCl,NI,0.8648439378186575,6,w6_f3_c8
28834,3,8,1,11,3,8,61,110,N_V_KCl,NI,0.7153164798041769,6,w6_f3_c8
29025,3,8,1,12,3,8,48,109,N_V_KCl,NI,0.7038206120097786,6,w6_f3_c8
29204,3,8,1,13,3,8,55,127,N_V_KCl,NI,0.7086225252818549,6,w6_f3_c8
29384,3,8,1,14,3,8,1117,79,N_V_KCl,NI,0.8516620926725552,6,w6_f3_c8
29561,3,8,1,15,3,8,1441,184,N_V_KCl,NI,1.0274221094074414,6,w6_f3_c8
29744,3,8,1,16,3,8,1453,190,N_V_KCl,NI,0.9374658511531773,6,w6_f3_c8
29929,3,8,1,17,3,8,1449,191,N_V_KCl,NI,1.0698462950647698,6,w6_f3_c8
30101,3,8,1,18,3,8,1448,192,N_V_KCl,NI,1.074217347458077,6,w6_f3_c8
28174,3,8,1,0,3,9,2001,176,N_V_KCl,NI,0.7485767109467706,6,w6_f3_c9
28433,3,8,1,1,3,9,1465,204,N_V_KCl,NI,0.9609078828658665,6,w6_f3_c9
30286,3,8,1,2,3,9,2032,221,N_V_KCl,NI,1.1948117169688055,6,w6_f3_c9
30495,3,8,1,3,3,9,1463,204,N_V_KCl,NI,0.8051882830311946,6,w6_f3_c9
30711,3,8,1,4,3,9,1461,202,N_V_KCl,NI,0.8100725755198727,6,w6_f3_c9
30928,3,8,1,5,3,9,1778,203,N_V_KCl,NI,0.9353664552658362,6,w6_f3_c9
31134,3,8,1,6,3,9,1784,203,N_V_KCl,NI,0.8830125284991134,6,w6_f3_c9
31326,3,8,1,7,3,9,1464,199,N_V_KCl,NI,0.8533334518481647,6,w6_f3_c9
31539,3,8,1,8,3,9,2034,193,N_V_KCl,NI,0.6247450079330865,6,w6_f3_c9
31738,3,8,1,9,3,9,2035,182,N_V_KCl,NI,0.6381357024448129,6,w6_f3_c9
28637,3,8,1,10,3,9,1466,188,N_V_KCl,NI,0.7606607794424173,6,w6_f3_c9
28835,3,8,1,11,3,9,1465,187,N_V_KCl,NI,0.7519188291919807,6,w6_f3_c9
29026,3,8,1,12,3,9,1454,184,N_V_KCl,NI,0.6910540560960325,6,w6_f3_c9
29205,3,8,1,13,3,9,1454,190,N_V_KCl,NI,0.7138444581724124,6,w6_f3_c9
29385,3,8,1,14,3,9,1448,189,N_V_KCl,NI,0.7191331825232103,6,w6_f3_c9
29562,3,8,1,15,3,9,2005,186,N_V_KCl,NI,0.5934837582830756,6,w6_f3_c9
29745,3,8,1,16,3,9,1946,276,N_V_KCl,NI,0.5649913113814237,6,w6_f3_c9
29930,3,8,1,17,3,9,1966,206,N_V_KCl,NI,0.5914882648095392,6,w6_f3_c9
30102,3,8,1,18,3,9,2015,187,N_V_KCl,NI,0.594283733394961,6,w6_f3_c9
28181,3,8,1,0,4,1,1966,37,N_V_KCl,NI,1.3373596792102826,6,w6_f4_c1
28434,3,8,1,1,4,1,991,34,N_V_KCl,NI,1.0609454334582094,6,w6_f4_c1
30287,3,8,1,2,4,1,990,32,N_V_KCl,NI,1.0045897707091576,6,w6_f4_c1
30496,3,8,1,3,4,1,988,33,N_V_KCl,NI,0.9954102292908427,6,w6_f4_c1
30712,3,8,1,4,4,1,978,33,N_V_KCl,NI,0.9903427006830291,6,w6_f4_c1
30929,3,8,1,5,4,1,978,31,N_V_KCl,NI,0.9766294015505717,6,w6_f4_c1
31135,3,8,1,6,4,1,984,30,N_V_KCl,NI,0.9718254635075337,6,w6_f4_c1
31327,3,8,1,7,4,1,989,31,N_V_KCl,NI,0.9855783012247078,6,w6_f4_c1
31540,3,8,1,8,4,1,984,30,N_V_KCl,NI,0.9759308865539159,6,w6_f4_c1
31739,3,8,1,9,4,1,988,28,N_V_KCl,NI,0.9615717905377579,6,w6_f4_c1
28638,3,8,1,10,4,1,988,28,N_V_KCl,NI,0.945024892833961,6,w6_f4_c1
28836,3,8,1,11,4,1,972,25,N_V_KCl,NI,0.9363329939604812,6,w6_f4_c1
29027,3,8,1,12,4,1,983,24,N_V_KCl,NI,0.9518980168104882,6,w6_f4_c1
29206,3,8,1,13,4,1,976,29,N_V_KCl,NI,0.9494927529069098,6,w6_f4_c1
29386,3,8,1,14,4,1,971,24,N_V_KCl,NI,0.9847743500021418,6,w6_f4_c1
29563,3,8,1,15,4,1,967,23,N_V_KCl,NI,0.9591994754547761,6,w6_f4_c1
29746,3,8,1,16,4,1,981,26,N_V_KCl,NI,0.958243959657464,6,w6_f4_c1
29931,3,8,1,17,4,1,976,26,N_V_KCl,NI,0.9476607984817184,6,w6_f4_c1
30103,3,8,1,18,4,1,975,28,N_V_KCl,NI,0.9632587701523225,6,w6_f4_c1
28182,3,8,1,0,4,10,1944,256,N_V_KCl,NI,1.8809789871243496,6,w6_f4_c10
28435,3,8,1,1,4,10,1465,275,N_V_KCl,NI,1.2175729581499917,6,w6_f4_c10
30288,3,8,1,2,4,10,67,201,N_V_KCl,NI,1.0096326974537184,6,w6_f4_c10
30497,3,8,1,3,4,10,1467,277,N_V_KCl,NI,0.9903673025462818,6,w6_f4_c10
30713,3,8,1,4,4,10,66,204,N_V_KCl,NI,0.9176429236977621,6,w6_f4_c10
30930,3,8,1,5,4,10,64,205,N_V_KCl,NI,0.917477128560865,6,w6_f4_c10
31136,3,8,1,6,4,10,1008,417,N_V_KCl,NI,1.0553324689880197,6,w6_f4_c10
31328,3,8,1,7,4,10,69,201,N_V_KCl,NI,0.9182464179960674,6,w6_f4_c10
31541,3,8,1,8,4,10,214,280,N_V_KCl,NI,0.8770562741853656,6,w6_f4_c10
31740,3,8,1,9,4,10,188,287,N_V_KCl,NI,0.9301902996581304,6,w6_f4_c10
28639,3,8,1,10,4,10,2100,226,N_V_KCl,NI,0.9362252426411828,6,w6_f4_c10
28837,3,8,1,11,4,10,183,278,N_V_KCl,NI,0.9266555473394855,6,w6_f4_c10
29028,3,8,1,12,4,10,1456,256,N_V_KCl,NI,1.061307725721789,6,w6_f4_c10
29207,3,8,1,13,4,10,1456,248,N_V_KCl,NI,1.0145203380894432,6,w6_f4_c10
29387,3,8,1,14,4,10,1441,252,N_V_KCl,NI,1.070008654506146,6,w6_f4_c10
29564,3,8,1,15,4,10,47,191,N_V_KCl,NI,0.841019043229424,6,w6_f4_c10
29747,3,8,1,16,4,10,57,198,N_V_KCl,NI,0.8326165456914818,6,w6_f4_c10
29932,3,8,1,17,4,10,997,414,N_V_KCl,NI,1.0138239985144755,6,w6_f4_c10
30104,3,8,1,18,4,10,358,468,N_V_KCl,NI,0.9279354857963306,6,w6_f4_c10
28183,3,8,1,0,4,11,390,249,N_V_KCl,NI,1.1641105421369222,6,w6_f4_c11
28436,3,8,1,1,4,11,2105,246,N_V_KCl,NI,1.368264018221372,6,w6_f4_c11
30289,3,8,1,2,4,11,1467,270,N_V_KCl,NI,1.1325617574806974,6,w6_f4_c11
30498,3,8,1,3,4,11,187,293,N_V_KCl,NI,0.8674382425193027,6,w6_f4_c11
30714,3,8,1,4,4,11,2101,238,N_V_KCl,NI,0.9271624302403215,6,w6_f4_c11
30931,3,8,1,5,4,11,2095,232,N_V_KCl,NI,0.935736441785209,6,w6_f4_c11
31137,3,8,1,6,4,11,1244,438,N_V_KCl,NI,1.067068320560697,6,w6_f4_c11
31329,3,8,1,7,4,11,2099,232,N_V_KCl,NI,0.933193627631062,6,w6_f4_c11
31542,3,8,1,8,4,11,126,337,N_V_KCl,NI,0.9096949581362066,6,w6_f4_c11
31741,3,8,1,9,4,11,661,357,N_V_KCl,NI,1.0127683771031726,6,w6_f4_c11
28640,3,8,1,10,4,11,1468,263,N_V_KCl,NI,0.9383239788013635,6,w6_f4_c11
28838,3,8,1,11,4,11,658,351,N_V_KCl,NI,0.9929561492338016,6,w6_f4_c11
29029,3,8,1,12,4,11,648,349,N_V_KCl,NI,0.9854554863770968,6,w6_f4_c11
29208,3,8,1,13,4,11,2091,231,N_V_KCl,NI,0.9014403956056594,6,w6_f4_c11
29388,3,8,1,14,4,11,650,345,N_V_KCl,NI,0.9599251211510388,6,w6_f4_c11
29565,3,8,1,15,4,11,2086,218,N_V_KCl,NI,0.9130683397276379,6,w6_f4_c11
29748,3,8,1,16,4,11,2089,231,N_V_KCl,NI,0.909809959781369,6,w6_f4_c11
29933,3,8,1,17,4,11,1229,439,N_V_KCl,NI,0.9542772625775063,6,w6_f4_c11
30105,3,8,1,18,4,11,1376,499,N_V_KCl,NI,0.8327716354831187,6,w6_f4_c11
28184,3,8,1,0,4,12,1897,247,N_V_KCl,NI,1.9732002817971237,6,w6_f4_c12
28437,3,8,1,1,4,12,185,294,N_V_KCl,NI,0.9476095080436845,6,w6_f4_c12
30290,3,8,1,2,4,12,2106,244,N_V_KCl,NI,1.0684169785666038,6,w6_f4_c12
30499,3,8,1,3,4,12,658,365,N_V_KCl,NI,0.9315830214333964,6,w6_f4_c12
30715,3,8,1,4,4,12,1464,272,N_V_KCl,NI,0.8663696007004341,6,w6_f4_c12
30932,3,8,1,5,4,12,1440,300,N_V_KCl,NI,0.8437678478759398,6,w6_f4_c12
31138,3,8,1,6,4,12,1370,474,N_V_KCl,NI,0.7506124448799609,6,w6_f4_c12
31330,3,8,1,7,4,12,1444,334,N_V_KCl,NI,0.8663232143426619,6,w6_f4_c12
31543,3,8,1,8,4,12,659,363,N_V_KCl,NI,0.9269385873614571,6,w6_f4_c12
31742,3,8,1,9,4,12,1008,401,N_V_KCl,NI,0.9142113304477154,6,w6_f4_c12
28641,3,8,1,10,4,12,186,288,N_V_KCl,NI,0.7653922981251213,6,w6_f4_c12
28839,3,8,1,11,4,12,1006,401,N_V_KCl,NI,0.8983298012054656,6,w6_f4_c12
29030,3,8,1,12,4,12,996,400,N_V_KCl,NI,0.898845849435681,6,w6_f4_c12
29209,3,8,1,13,4,12,653,356,N_V_KCl,NI,0.8633892772135715,6,w6_f4_c12
29389,3,8,1,14,4,12,994,407,N_V_KCl,NI,0.9180324066691987,6,w6_f4_c12
29566,3,8,1,15,4,12,1452,251,N_V_KCl,NI,1.0057026228586174,6,w6_f4_c12
29749,3,8,1,16,4,12,1464,256,N_V_KCl,NI,0.9099089957643457,6,w6_f4_c12
29934,3,8,1,17,4,12,357,464,N_V_KCl,NI,0.7911657181622885,6,w6_f4_c12
30106,3,8,1,18,4,12,1483,549,N_V_KCl,NI,0.9887484090928859,6,w6_f4_c12
28185,3,8,1,0,4,13,160,293,N_V_KCl,NI,1.3187421838696902,6,w6_f4_c13
28438,3,8,1,1,4,13,88,338,N_V_KCl,NI,0.9812911857440021,6,w6_f4_c13
30291,3,8,1,2,4,13,187,291,N_V_KCl,NI,0.893482321901382,6,w6_f4_c13
30500,3,8,1,3,4,13,1006,399,N_V_KCl,NI,1.1065176780986183,6,w6_f4_c13
30716,3,8,1,4,4,13,184,293,N_V_KCl,NI,0.8453864170078997,6,w6_f4_c13
30933,3,8,1,5,4,13,179,294,N_V_KCl,NI,0.8449498052399651,6,w6_f4_c13
31139,3,8,1,6,4,13,374,468,N_V_KCl,NI,0.90241415121113,6,w6_f4_c13
31331,3,8,1,7,4,13,192,289,N_V_KCl,NI,0.8522848829412665,6,w6_f4_c13
31544,3,8,1,8,4,13,1015,409,N_V_KCl,NI,0.9923249888508068,6,w6_f4_c13
31743,3,8,1,9,4,13,1249,438,N_V_KCl,NI,1.0614281570929143,6,w6_f4_c13
28642,3,8,1,10,4,13,657,358,N_V_KCl,NI,0.9606893476084591,6,w6_f4_c13
28840,3,8,1,11,4,13,1246,433,N_V_KCl,NI,1.0304599081244095,6,w6_f4_c13
29031,3,8,1,12,4,13,1222,432,N_V_KCl,NI,1.0274098630598378,6,w6_f4_c13
29210,3,8,1,13,4,13,997,414,N_V_KCl,NI,0.9701638229726401,6,w6_f4_c13
29390,3,8,1,14,4,13,1233,432,N_V_KCl,NI,0.9883019232748378,6,w6_f4_c13
29567,3,8,1,15,4,13,647,329,N_V_KCl,NI,0.9301078119201251,6,w6_f4_c13
29750,3,8,1,16,4,13,650,356,N_V_KCl,NI,0.9247749110403524,6,w6_f4_c13
29935,3,8,1,17,4,13,1384,464,N_V_KCl,NI,0.8267555691390329,6,w6_f4_c13
30107,3,8,1,18,4,13,131,692,N_V_KCl,NI,0.8597010456851842,6,w6_f4_c13
28186,3,8,1,0,4,14,280,385,N_V_KCl,NI,1.6088786550793532,6,w6_f4_c14
28439,3,8,1,1,4,14,656,366,N_V_KCl,NI,1.2866250711827478,6,w6_f4_c14
30292,3,8,1,2,4,14,51,325,N_V_KCl,NI,0.9022010943573746,6,w6_f4_c14
30501,3,8,1,3,4,14,1241,449,N_V_KCl,NI,1.0977989056426256,6,w6_f4_c14
30717,3,8,1,4,4,14,657,364,N_V_KCl,NI,0.9799450345391073,6,w6_f4_c14
30934,3,8,1,5,4,14,656,361,N_V_KCl,NI,0.9751355567109857,6,w6_f4_c14
31140,3,8,1,6,4,14,1449,538,N_V_KCl,NI,1.0068954418282205,6,w6_f4_c14
31332,3,8,1,7,4,14,662,355,N_V_KCl,NI,0.9817400777439402,6,w6_f4_c14
31545,3,8,1,8,4,14,1240,447,N_V_KCl,NI,1.0076320285226175,6,w6_f4_c14
31744,3,8,1,9,4,14,1327,559,N_V_KCl,NI,0.7993884473495259,6,w6_f4_c14
28643,3,8,1,10,4,14,1011,411,N_V_KCl,NI,0.9655104112505882,6,w6_f4_c14
28841,3,8,1,11,4,14,1357,525,N_V_KCl,NI,0.7811285250934661,6,w6_f4_c14
29032,3,8,1,12,4,14,1362,483,N_V_KCl,NI,0.7861732154794623,6,w6_f4_c14
29211,3,8,1,13,4,14,1226,435,N_V_KCl,NI,0.9609980440218873,6,w6_f4_c14
29391,3,8,1,14,4,14,1373,488,N_V_KCl,NI,0.8065376711480848,6,w6_f4_c14
29568,3,8,1,15,4,14,989,404,N_V_KCl,NI,0.9627807076184111,6,w6_f4_c14
29751,3,8,1,16,4,14,1000,406,N_V_KCl,NI,0.9559657332442003,6,w6_f4_c14
29936,3,8,1,17,4,14,1478,538,N_V_KCl,NI,1.0215838470870784,6,w6_f4_c14
30108,3,8,1,18,4,14,1879,722,N_V_KCl,NI,1.0887679813810691,6,w6_f4_c14
28187,3,8,1,0,4,15,31,394,N_V_KCl,NI,1.4869751250755125,6,w6_f4_c15
28440,3,8,1,1,4,15,1009,393,N_V_KCl,NI,1.8289294070135735,6,w6_f4_c15
30293,3,8,1,2,4,15,655,365,N_V_KCl,NI,1.142631141549768,6,w6_f4_c15
30502,3,8,1,3,4,15,1374,485,N_V_KCl,NI,0.8573688584502318,6,w6_f4_c15
