,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,treatment,track_point_x,track_point_y,bacteria_area_-_sum_per_cell_,infected,ni,intensity_cell_far_red_mean,intensity_cell_red_mean,far_red_sdmean,red_sdmean,well_id,cell_lbl
83798,12,11,1,5,2,18,1486,1845,_1362_1732_1619_1999_,-351.36,317.11,dotA,tmrm_red_cellros_far_red,none,1489,1857,0.0,0,1,128.426,146.554,0.0876502,0.179533,45,w45_f2_c18
84032,12,11,1,6,2,18,1503,1837,_1366_1711_1626_1999_,-350.78,318.2,dotA,tmrm_red_cellros_far_red,none,1496,1845,0.0,0,1,128.613,145.357,0.0906671,0.187348,45,w45_f2_c18
84268,12,11,1,7,2,18,1505,1843,_1354_1716_1633_2001_,-351.21,317.12,dotA,tmrm_red_cellros_far_red,none,1491,1857,0.0,0,1,133.815,158.011,0.101796,0.232699,45,w45_f2_c18
84506,12,11,1,8,2,18,1486,1851,_1367_1730_1623_1996_,-351.19,317.45,dotA,tmrm_red_cellros_far_red,none,1491,1853,0.0,0,1,131.303,153.905,0.0949067,0.227846,45,w45_f2_c18
84745,12,11,1,9,2,18,1482,1829,_1344_1720_1622_1987_,-352.41,319.09,dotA,tmrm_red_cellros_far_red,none,1478,1836,0.0,0,1,129.247,144.247,0.0896037,0.167778,45,w45_f2_c18
81212,12,11,1,10,2,18,1471,1831,_1358_1706_1619_1976_,-352.12,319.48,dotA,tmrm_red_cellros_far_red,none,1481,1832,0.0,0,1,129.634,142.197,0.0978233,0.178406,45,w45_f2_c18
81450,12,11,1,11,2,18,1489,1826,_1352_1711_1616_1983_,-352.09,319.08,dotA,tmrm_red_cellros_far_red,none,1482,1836,0.0,0,1,135.66,153.704,0.108329,0.213595,45,w45_f2_c18
81690,12,11,1,12,2,18,1479,1829,_1353_1709_1624_1983_,-352.07,319.42,dotA,tmrm_red_cellros_far_red,none,1482,1832,0.0,0,1,128.992,140.398,0.10013,0.169361,45,w45_f2_c18
81934,12,11,1,13,2,18,1484,1838,_1354_1717_1622_2007_,-352.17,318.27,dotA,tmrm_red_cellros_far_red,none,1481,1845,0.0,0,1,142.548,167.901,0.1274,0.267731,45,w45_f2_c18
82176,12,11,1,14,2,18,1479,1853,_1350_1730_1624_2013_,-351.96,316.94,dotA,tmrm_red_cellros_far_red,none,1483,1859,0.0,0,1,146.798,164.01,0.144217,0.248639,45,w45_f2_c18
82416,12,11,1,15,2,18,1473,1844,_1339_1728_1620_2016_,-352.84,317.13,dotA,tmrm_red_cellros_far_red,none,1473,1857,0.0,0,1,147.535,160.948,0.147387,0.245875,45,w45_f2_c18
82657,12,11,1,16,2,18,1462,1858,_1341_1728_1623_2010_,-353.22,316.81,dotA,tmrm_red_cellros_far_red,none,1469,1860,0.0,0,1,144.303,153.775,0.150533,0.224167,45,w45_f2_c18
82898,12,11,1,17,2,18,1457,1849,_1344_1729_1624_1983_,-352.98,318.37,dotA,tmrm_red_cellros_far_red,none,1472,1843,0.0,0,1,142.153,147.843,0.141596,0.204272,45,w45_f2_c18
80845,12,11,1,0,2,19,1239,90,_1066_1_1398_197_,-374.75,481.95,dotA,tmrm_red_cellros_far_red,none,1238,87,0.0,0,1,160.984,218.438,0.229678,0.378255,45,w45_f2_c19
81001,12,11,1,1,2,19,1258,80,_1080_1_1429_182_,-373.35,482.51,dotA,tmrm_red_cellros_far_red,none,1253,81,0.0,0,1,137.826,182.553,0.138499,0.284851,45,w45_f2_c19
83130,12,11,1,2,2,19,1272,97,_1052_1_1408_192_,-373.75,482.07,dotA,tmrm_red_cellros_far_red,none,1249,86,0.0,0,1,143.736,200.69,0.161597,0.34258,45,w45_f2_c19
83347,12,11,1,3,2,19,1257,88,_1051_1_1397_181_,-374.26,482.41,dotA,tmrm_red_cellros_far_red,none,1244,83,0.0,0,1,145.002,216.457,0.168233,0.394938,45,w45_f2_c19
83570,12,11,1,4,2,19,1283,94,_1064_1_1397_205_,-373.88,482.01,dotA,tmrm_red_cellros_far_red,none,1248,87,0.0,0,1,137.208,196.558,0.124312,0.307578,45,w45_f2_c19
83799,12,11,1,5,2,19,1272,89,_1048_1_1414_195_,-372.98,482.65,dotA,tmrm_red_cellros_far_red,none,1257,80,0.0,0,1,134.338,189.888,0.11064,0.294616,45,w45_f2_c19
84033,12,11,1,6,2,19,1280,85,_1068_1_1409_171_,-372.33,483.29,dotA,tmrm_red_cellros_far_red,none,1264,73,0.0,0,1,136.548,185.972,0.115837,0.255976,45,w45_f2_c19
84269,12,11,1,7,2,19,1296,92,_1066_1_1406_189_,-372.94,483.12,dotA,tmrm_red_cellros_far_red,none,1258,75,0.0,0,1,130.495,161.858,0.0878167,0.173284,45,w45_f2_c19
84507,12,11,1,8,2,19,1278,86,_1067_1_1402_179_,-373.69,483.08,dotA,tmrm_red_cellros_far_red,none,1250,75,0.0,0,1,135.854,171.137,0.114715,0.211541,45,w45_f2_c19
84746,12,11,1,9,2,19,1283,78,_1056_1_1378_168_,-375.6,483.59,dotA,tmrm_red_cellros_far_red,none,1229,70,0.0,0,1,141.855,180.631,0.135907,0.240204,45,w45_f2_c19
81213,12,11,1,10,2,19,1288,80,_1077_1_1388_162_,-374.78,483.81,dotA,tmrm_red_cellros_far_red,none,1238,67,0.0,0,1,148.508,186.598,0.160074,0.281731,45,w45_f2_c19
81451,12,11,1,11,2,19,1263,83,_1058_1_1384_166_,-374.93,483.54,dotA,tmrm_red_cellros_far_red,none,1236,70,0.0,0,1,142.899,167.527,0.138175,0.20762,45,w45_f2_c19
81691,12,11,1,12,2,19,1282,83,_1076_1_1374_169_,-375.06,483.65,dotA,tmrm_red_cellros_far_red,none,1235,69,0.0,0,1,148.946,174.382,0.161306,0.237312,45,w45_f2_c19
81935,12,11,1,13,2,19,1292,83,_1059_1_1388_167_,-374.57,483.53,dotA,tmrm_red_cellros_far_red,none,1240,70,0.0,0,1,137.237,152.128,0.103039,0.13874,45,w45_f2_c19
82177,12,11,1,14,2,19,1272,86,_1044_1_1378_176_,-375.32,483.1,dotA,tmrm_red_cellros_far_red,none,1232,75,0.0,0,1,141.36,151.825,0.113356,0.131287,45,w45_f2_c19
82417,12,11,1,15,2,19,1276,87,_1046_1_1379_174_,-375.37,483.23,dotA,tmrm_red_cellros_far_red,none,1232,74,0.0,0,1,142.169,152.977,0.113976,0.13381,45,w45_f2_c19
82658,12,11,1,16,2,19,1271,88,_1038_1_1364_177_,-376.53,483.14,dotA,tmrm_red_cellros_far_red,none,1219,75,0.0,0,1,150.552,160.322,0.139079,0.159287,45,w45_f2_c19
82899,12,11,1,17,2,19,1285,81,_1065_1_1373_162_,-375.0,483.78,dotA,tmrm_red_cellros_far_red,none,1236,68,0.0,0,1,154.905,164.16,0.15619,0.182403,45,w45_f2_c19
80847,12,11,1,0,2,20,1419,797,_1307_667_1545_953_,-356.66,414.67,dotA,tmrm_red_cellros_far_red,none,1433,810,3.39276,1,0,148.982,156.495,0.277254,0.303878,45,w45_f2_c20
81002,12,11,1,1,2,20,1405,772,_1298_662_1514_912_,-358.12,417.83,dotA,tmrm_red_cellros_far_red,none,1417,776,4.69434,1,0,144.757,157.629,0.186954,0.243868,45,w45_f2_c20
83131,12,11,1,2,2,20,1384,777,_1235_668_1496_891_,-361.78,417.16,dotA,tmrm_red_cellros_far_red,none,1378,783,1.61395,1,0,140.667,157.063,0.164777,0.241728,45,w45_f2_c20
83348,12,11,1,3,2,20,1404,792,_1301_683_1517_901_,-359.24,415.68,dotA,tmrm_red_cellros_far_red,none,1405,799,2.25606,1,0,143.038,163.205,0.17324,0.275264,45,w45_f2_c20
83571,12,11,1,4,2,20,1383,790,_1250_677_1494_923_,-360.71,416.34,dotA,tmrm_red_cellros_far_red,none,1389,792,4.15635,1,0,143.067,163.965,0.150623,0.255582,45,w45_f2_c20
83800,12,11,1,5,2,20,1380,780,_1266_684_1474_901_,-362.03,416.97,dotA,tmrm_red_cellros_far_red,none,1375,785,4.70301,1,0,145.607,167.788,0.140907,0.252658,45,w45_f2_c20
84034,12,11,1,6,2,20,1382,768,_1286_657_1482_873_,-361.36,419.14,dotA,tmrm_red_cellros_far_red,none,1382,762,2.79404,1,0,146.484,170.385,0.148289,0.249227,45,w45_f2_c20
84270,12,11,1,7,2,20,1376,759,_1275_667_1486_865_,-361.26,418.55,dotA,tmrm_red_cellros_far_red,none,1383,768,3.91339,1,0,149.524,169.954,0.127623,0.218852,45,w45_f2_c20
84508,12,11,1,8,2,20,1387,781,_1263_672_1483_880_,-361.45,417.91,dotA,tmrm_red_cellros_far_red,none,1381,775,4.33857,1,0,147.006,163.819,0.133775,0.199909,45,w45_f2_c20
84747,12,11,1,9,2,20,1364,778,_1247_677_1474_875_,-363.15,417.85,dotA,tmrm_red_cellros_far_red,none,1363,776,1.46644,1,0,144.112,155.745,0.120725,0.173746,45,w45_f2_c20
81214,12,11,1,10,2,20,1360,746,_1262_652_1460_853_,-362.7,420.29,dotA,tmrm_red_cellros_far_red,none,1368,749,2.8461,1,0,145.875,154.669,0.137154,0.191743,45,w45_f2_c20
81452,12,11,1,11,2,20,1360,742,_1278_657_1459_870_,-362.68,419.04,dotA,tmrm_red_cellros_far_red,none,1368,763,0.0,0,1,149.956,159.27,0.140442,0.186644,45,w45_f2_c20
81692,12,11,1,12,2,20,1382,765,_1292_667_1487_867_,-361.34,418.31,dotA,tmrm_red_cellros_far_red,none,1382,771,5.94384,1,0,145.766,153.528,0.150475,0.206826,45,w45_f2_c20
81936,12,11,1,13,2,20,1360,752,_1269_653_1456_876_,-362.43,419.45,dotA,tmrm_red_cellros_far_red,none,1371,758,4.52947,1,0,152.472,159.336,0.114943,0.15072,45,w45_f2_c20
82178,12,11,1,14,2,20,1373,769,_1280_665_1467_909_,-361.51,417.84,dotA,tmrm_red_cellros_far_red,none,1380,776,4.88523,1,0,156.873,157.862,0.129706,0.146606,45,w45_f2_c20
82418,12,11,1,15,2,20,1372,776,_1262_652_1477_878_,-362.81,418.6,dotA,tmrm_red_cellros_far_red,none,1366,768,3.68779,1,0,159.685,158.416,0.129582,0.140141,45,w45_f2_c20
82659,12,11,1,16,2,20,1359,768,_1241_677_1458_887_,-363.87,416.99,dotA,tmrm_red_cellros_far_red,none,1355,785,3.4535,1,0,158.798,158.311,0.166587,0.195882,45,w45_f2_c20
82900,12,11,1,17,2,20,1359,763,_1271_665_1456_865_,-362.99,419.05,dotA,tmrm_red_cellros_far_red,none,1365,763,4.19974,1,0,159.456,160.367,0.169526,0.21646,45,w45_f2_c20
80848,12,11,1,0,2,21,1419,1728,_1250_1630_1675_1833_,-354.48,328.4,dotA,tmrm_red_cellros_far_red,none,1456,1736,8.77259,1,0,147.607,195.138,0.223392,0.457428,45,w45_f2_c21
81003,12,11,1,1,2,21,1406,1675,_1216_1566_1658_1817_,-356.79,332.17,dotA,tmrm_red_cellros_far_red,none,1431,1695,10.3345,1,0,142.533,180.526,0.164031,0.337569,45,w45_f2_c21
83132,12,11,1,2,2,21,1385,1679,_1244_1579_1630_1800_,-358.47,332.3,dotA,tmrm_red_cellros_far_red,none,1413,1694,8.23461,1,0,136.511,170.434,0.133932,0.29087,45,w45_f2_c21
83349,12,11,1,3,2,21,1402,1658,_1234_1520_1595_1789_,-359.5,334.44,dotA,tmrm_red_cellros_far_red,none,1402,1671,8.95481,1,0,129.055,150.565,0.0881133,0.19628,45,w45_f2_c21
83572,12,11,1,4,2,21,1417,1649,_1257_1467_1594_1763_,-358.87,336.49,dotA,tmrm_red_cellros_far_red,none,1409,1649,11.6534,1,0,132.39,165.589,0.0965043,0.243847,45,w45_f2_c21
83801,12,11,1,5,2,21,1418,1630,_1253_1453_1587_1748_,-358.35,338.69,dotA,tmrm_red_cellros_far_red,none,1414,1625,5.63147,1,0,132.484,162.855,0.0933921,0.222371,45,w45_f2_c21
84035,12,11,1,6,2,21,1403,1616,_1262_1433_1584_1744_,-358.69,339.4,dotA,tmrm_red_cellros_far_red,none,1411,1618,7.00246,1,0,133.973,165.135,0.108426,0.245932,45,w45_f2_c21
84271,12,11,1,7,2,21,1386,1625,_1237_1435_1567_1749_,-360.09,339.68,dotA,tmrm_red_cellros_far_red,none,1396,1615,4.7464,1,0,140.85,173.496,0.122458,0.243565,45,w45_f2_c21
84509,12,11,1,8,2,21,1425,1618,_1253_1480_1575_1740_,-358.58,338.15,dotA,tmrm_red_cellros_far_red,none,1412,1631,6.99378,1,0,138.028,162.574,0.12092,0.220882,45,w45_f2_c21
84748,12,11,1,9,2,21,1393,1621,_1245_1503_1563_1736_,-359.76,338.06,dotA,tmrm_red_cellros_far_red,none,1399,1632,4.11297,1,0,136.389,152.151,0.113832,0.188921,45,w45_f2_c21
81215,12,11,1,10,2,21,1387,1624,_1254_1510_1552_1738_,-359.7,338.83,dotA,tmrm_red_cellros_far_red,none,1400,1624,6.48183,1,0,137.349,148.585,0.13123,0.199219,45,w45_f2_c21
81453,12,11,1,11,2,21,1399,1591,_1263_1454_1553_1715_,-360.22,341.32,dotA,tmrm_red_cellros_far_red,none,1394,1597,4.83317,1,0,144.935,165.079,0.157911,0.253745,45,w45_f2_c21
81693,12,11,1,12,2,21,1412,1603,_1264_1481_1557_1728_,-359.83,340.17,dotA,tmrm_red_cellros_far_red,none,1398,1609,4.8592,1,0,140.455,155.626,0.148335,0.223913,45,w45_f2_c21
81937,12,11,1,13,2,21,1400,1615,_1248_1482_1567_1742_,-360.19,338.82,dotA,tmrm_red_cellros_far_red,none,1395,1624,4.85052,1,0,152.729,177.882,0.154757,0.255524,45,w45_f2_c21
82179,12,11,1,14,2,21,1404,1618,_1242_1466_1541_1748_,-360.63,338.9,dotA,tmrm_red_cellros_far_red,none,1390,1623,6.31696,1,0,157.653,175.204,0.186323,0.256075,45,w45_f2_c21
82419,12,11,1,15,2,21,1394,1594,_1257_1426_1538_1736_,-360.9,341.81,dotA,tmrm_red_cellros_far_red,none,1387,1592,6.50786,1,0,158.03,173.379,0.195898,0.27437,45,w45_f2_c21
82660,12,11,1,16,2,21,1386,1579,_1254_1408_1531_1729_,-361.58,342.54,dotA,tmrm_red_cellros_far_red,none,1380,1584,3.62705,1,0,156.678,171.032,0.195559,0.266026,45,w45_f2_c21
82901,12,11,1,17,2,21,1405,1579,_1257_1414_1548_1712_,-359.81,342.37,dotA,tmrm_red_cellros_far_red,none,1399,1586,4.65095,1,0,150.902,160.72,0.191832,0.242468,45,w45_f2_c21
80849,12,11,1,0,2,3,583,343,_449_214_719_508_,-436.06,457.77,dotA,tmrm_red_cellros_far_red,none,580,347,0.0,0,1,147.213,173.06,0.240077,0.375545,45,w45_f2_c3
81007,12,11,1,1,2,3,580,318,_423_180_794_501_,-435.54,460.65,dotA,tmrm_red_cellros_far_red,none,586,316,2.70727,1,0,130.745,172.713,0.135786,0.349109,45,w45_f2_c3
83137,12,11,1,2,2,3,554,344,_412_149_701_531_,-438.06,460.16,dotA,tmrm_red_cellros_far_red,none,559,321,1.65733,1,0,142.44,209.9,0.182271,0.416037,45,w45_f2_c3
83356,12,11,1,3,2,3,582,336,_420_110_692_557_,-437.7,458.18,dotA,tmrm_red_cellros_far_red,none,563,343,4.10429,1,0,140.715,204.323,0.150684,0.353319,45,w45_f2_c3
83579,12,11,1,4,2,3,552,307,_430_74_704_533_,-437.18,460.22,dotA,tmrm_red_cellros_far_red,none,568,321,2.22135,1,0,127.481,158.976,0.084584,0.194342,45,w45_f2_c3
83807,12,11,1,5,2,3,543,292,_418_62_687_551_,-438.47,462.51,dotA,tmrm_red_cellros_far_red,none,554,296,3.08906,1,0,126.441,158.49,0.0798551,0.185844,45,w45_f2_c3
84041,12,11,1,6,2,3,553,292,_430_45_674_523_,-438.12,462.46,dotA,tmrm_red_cellros_far_red,none,558,297,5.48396,1,0,127.502,155.404,0.0862922,0.179958,45,w45_f2_c3
84277,12,11,1,7,2,3,557,348,_415_88_701_525_,-438.61,462.65,dotA,tmrm_red_cellros_far_red,none,553,295,4.52079,1,0,120.795,137.113,0.0621804,0.115001,45,w45_f2_c3
84515,12,11,1,8,2,3,550,308,_423_73_682_486_,-438.9,462.69,dotA,tmrm_red_cellros_far_red,none,550,294,2.17796,1,0,127.011,152.063,0.0870869,0.171508,45,w45_f2_c3
84754,12,11,1,9,2,3,526,257,_411_47_647_461_,-440.26,464.44,dotA,tmrm_red_cellros_far_red,none,535,275,2.49034,1,0,130.789,158.0,0.0979523,0.186844,45,w45_f2_c3
81221,12,11,1,10,2,3,533,291,_413_75_666_452_,-439.83,463.95,dotA,tmrm_red_cellros_far_red,none,540,281,2.47299,1,0,134.773,161.24,0.113855,0.211016,45,w45_f2_c3
81459,12,11,1,11,2,3,531,284,_406_79_662_498_,-440.14,463.55,dotA,tmrm_red_cellros_far_red,none,536,285,0.0,0,1,127.882,142.203,0.0802386,0.123185,45,w45_f2_c3
81699,12,11,1,12,2,3,520,234,_394_76_652_493_,-440.58,464.19,dotA,tmrm_red_cellros_far_red,none,532,278,0.954486,1,0,131.445,146.384,0.100284,0.14561,45,w45_f2_c3
81941,12,11,1,13,2,3,532,261,_409_61_698_548_,-438.37,461.25,dotA,tmrm_red_cellros_far_red,none,555,310,2.89817,1,0,122.217,131.611,0.060484,0.0846576,45,w45_f2_c3
82183,12,11,1,14,2,3,540,328,_402_78_687_545_,-439.15,461.23,dotA,tmrm_red_cellros_far_red,none,547,310,0.0,0,1,124.575,132.6,0.0657219,0.0812065,45,w45_f2_c3
82422,12,11,1,15,2,3,537,326,_409_61_716_598_,-437.85,459.64,dotA,tmrm_red_cellros_far_red,none,561,327,0.0,0,1,125.664,133.557,0.0643615,0.0845688,45,w45_f2_c3
82663,12,11,1,16,2,3,541,331,_417_59_697_599_,-438.23,458.75,dotA,tmrm_red_cellros_far_red,none,557,336,0.963163,1,0,133.305,143.61,0.0866258,0.121448,45,w45_f2_c3
82904,12,11,1,17,2,3,563,366,_427_79_758_547_,-436.67,459.19,dotA,tmrm_red_cellros_far_red,none,574,332,0.0,0,1,138.233,146.809,0.0995853,0.137601,45,w45_f2_c3
80850,12,11,1,0,2,4,2085,407,_1964_338_2158_527_,-296.23,451.58,dotA,tmrm_red_cellros_far_red,none,2081,413,0.0,0,1,149.084,167.781,0.310205,0.441907,45,w45_f2_c4
81008,12,11,1,1,2,4,2036,364,_1942_303_2158_496_,-297.85,454.18,dotA,tmrm_red_cellros_far_red,none,2064,386,0.0,0,1,128.908,152.651,0.17087,0.330128,45,w45_f2_c4
83138,12,11,1,2,2,4,2096,410,_1942_295_2158_506_,-298.11,453.6,dotA,tmrm_red_cellros_far_red,none,2061,392,0.0,0,1,127.22,154.062,0.16664,0.34892,45,w45_f2_c4
83358,12,11,1,3,2,4,2077,387,_1922_281_2158_489_,-298.79,454.84,dotA,tmrm_red_cellros_far_red,none,2054,378,0.0,0,1,123.492,149.571,0.130287,0.31578,45,w45_f2_c4
83583,12,11,1,4,2,4,2071,384,_1925_285_2158_489_,-298.7,454.48,dotA,tmrm_red_cellros_far_red,none,2055,382,0.0,0,1,124.965,154.385,0.129484,0.308162,45,w45_f2_c4
83812,12,11,1,5,2,4,2078,380,_1927_248_2158_477_,-299.01,455.92,dotA,tmrm_red_cellros_far_red,none,2051,367,0.0,0,1,123.718,149.789,0.116742,0.30849,45,w45_f2_c4
84047,12,11,1,6,2,4,2066,358,_1926_251_2158_469_,-299.18,456.91,dotA,tmrm_red_cellros_far_red,none,2050,356,0.0,0,1,124.15,149.147,0.122051,0.288805,45,w45_f2_c4
84283,12,11,1,7,2,4,2086,387,_1922_253_2158_476_,-299.23,456.55,dotA,tmrm_red_cellros_far_red,none,2049,360,0.0,0,1,125.483,149.326,0.109656,0.248311,45,w45_f2_c4
84521,12,11,1,8,2,4,2091,391,_1915_258_2158_466_,-299.31,456.23,dotA,tmrm_red_cellros_far_red,none,2048,364,0.0,0,1,124.281,148.368,0.117479,0.275652,45,w45_f2_c4
84759,12,11,1,9,2,4,2060,381,_1910_271_2158_470_,-299.55,455.72,dotA,tmrm_red_cellros_far_red,none,2046,369,0.0,0,1,124.213,144.48,0.106292,0.235414,45,w45_f2_c4
81226,12,11,1,10,2,4,2073,375,_1903_260_2158_457_,-299.36,456.84,dotA,tmrm_red_cellros_far_red,none,2048,357,0.0,0,1,125.989,142.294,0.124694,0.247962,45,w45_f2_c4
81467,12,11,1,11,2,4,2055,369,_1913_247_2158_457_,-300.11,456.74,dotA,tmrm_red_cellros_far_red,none,2040,358,0.0,0,1,129.204,145.851,0.119683,0.217091,45,w45_f2_c4
81708,12,11,1,12,2,4,2078,382,_1924_262_2158_467_,-299.38,456.21,dotA,tmrm_red_cellros_far_red,none,2047,364,0.0,0,1,127.526,142.056,0.120104,0.219941,45,w45_f2_c4
81950,12,11,1,13,2,4,2064,374,_1899_246_2158_463_,-299.98,456.72,dotA,tmrm_red_cellros_far_red,none,2041,358,0.0,0,1,133.804,147.113,0.115904,0.189884,45,w45_f2_c4
82191,12,11,1,14,2,4,2063,384,_1905_261_2158_473_,-300.22,455.88,dotA,tmrm_red_cellros_far_red,none,2038,367,0.0,0,1,138.412,148.178,0.132522,0.194138,45,w45_f2_c4
82430,12,11,1,15,2,4,2058,379,_1910_265_2158_477_,-300.2,456.09,dotA,tmrm_red_cellros_far_red,none,2039,365,0.0,0,1,140.456,151.158,0.143782,0.226116,45,w45_f2_c4
82671,12,11,1,16,2,4,2062,386,_1905_271_2158_480_,-300.2,455.43,dotA,tmrm_red_cellros_far_red,none,2039,372,0.0,0,1,138.504,145.944,0.144331,0.207995,45,w45_f2_c4
82910,12,11,1,17,2,4,2059,370,_1903_249_2158_461_,-299.79,456.94,dotA,tmrm_red_cellros_far_red,none,2043,356,0.0,0,1,135.396,143.136,0.145595,0.221056,45,w45_f2_c4
80852,12,11,1,0,2,6,1229,567,_1107_504_1307_695_,-376.19,435.93,dotA,tmrm_red_cellros_far_red,none,1223,582,0.0,0,1,120.75,123.265,0.0488645,0.0470242,45,w45_f2_c6
81010,12,11,1,1,2,6,1221,523,_1183_486_1258_583_,-376.34,440.78,dotA,tmrm_red_cellros_far_red,none,1221,529,0.0,0,1,119.875,124.007,0.0385641,0.0419909,45,w45_f2_c6
83140,12,11,1,2,2,6,1202,519,_1163_482_1240_576_,-378.01,441.06,dotA,tmrm_red_cellros_far_red,none,1203,526,0.0,0,1,120.195,124.205,0.0398835,0.0434364,45,w45_f2_c6
83360,12,11,1,3,2,6,1195,515,_1133_476_1237_577_,-378.71,441.47,dotA,tmrm_red_cellros_far_red,none,1196,522,0.0,0,1,120.846,123.97,0.0402861,0.0445779,45,w45_f2_c6
83585,12,11,1,4,2,6,1193,512,_1156_473_1256_578_,-378.46,441.39,dotA,tmrm_red_cellros_far_red,none,1198,523,0.0,0,1,122.23,124.738,0.0469168,0.0419106,45,w45_f2_c6
83814,12,11,1,5,2,6,1190,496,_1154_459_1226_553_,-379.19,443.24,dotA,tmrm_red_cellros_far_red,none,1191,503,0.0,0,1,121.557,124.281,0.0399092,0.0422577,45,w45_f2_c6
84049,12,11,1,6,2,6,1191,495,_1155_449_1228_545_,-379.03,443.99,dotA,tmrm_red_cellros_far_red,none,1192,495,0.0,0,1,122.178,125.074,0.0412165,0.041733,45,w45_f2_c6
84285,12,11,1,7,2,6,1187,490,_1151_455_1224_533_,-379.46,444.15,dotA,tmrm_red_cellros_far_red,none,1188,493,0.0,0,1,122.52,124.69,0.0400765,0.038769,45,w45_f2_c6
84523,12,11,1,8,2,6,1188,501,_1123_457_1225_553_,-379.61,443.48,dotA,tmrm_red_cellros_far_red,none,1186,500,0.0,0,1,123.539,125.263,0.0411486,0.0412822,45,w45_f2_c6
84761,12,11,1,9,2,6,1167,487,_1097_450_1231_564_,-381.25,443.47,dotA,tmrm_red_cellros_far_red,none,1168,501,0.0,0,1,125.307,124.696,0.065305,0.0418321,45,w45_f2_c6
81228,12,11,1,10,2,6,1171,484,_1089_442_1236_551_,-381.08,444.27,dotA,tmrm_red_cellros_far_red,none,1170,492,0.0,0,1,125.107,124.197,0.0671266,0.042739,45,w45_f2_c6
81469,12,11,1,11,2,6,1169,484,_1100_447_1235_557_,-380.95,443.8,dotA,tmrm_red_cellros_far_red,none,1172,497,0.0,0,1,127.527,125.912,0.0593006,0.0407747,45,w45_f2_c6
81711,12,11,1,12,2,6,1169,489,_1089_448_1238_557_,-381.3,443.68,dotA,tmrm_red_cellros_far_red,none,1168,498,0.0,0,1,126.098,123.926,0.0834223,0.0411113,45,w45_f2_c6
81954,12,11,1,13,2,6,1172,483,_1135_446_1237_560_,-380.18,443.67,dotA,tmrm_red_cellros_far_red,none,1180,498,0.0,0,1,127.401,125.35,0.0491139,0.0389124,45,w45_f2_c6
82195,12,11,1,14,2,6,1170,496,_1087_458_1238_573_,-381.08,442.83,dotA,tmrm_red_cellros_far_red,none,1170,507,0.0,0,1,128.168,125.515,0.0520773,0.0393777,45,w45_f2_c6
82437,12,11,1,15,2,6,1163,493,_1050_450_1232_568_,-382.65,443.2,dotA,tmrm_red_cellros_far_red,none,1153,503,0.0,0,1,129.775,125.687,0.0526439,0.0406181,45,w45_f2_c6
82680,12,11,1,16,2,6,1158,499,_1080_459_1227_575_,-382.21,442.54,dotA,tmrm_red_cellros_far_red,none,1158,511,0.0,0,1,130.882,126.326,0.0625255,0.0413392,45,w45_f2_c6
82917,12,11,1,17,2,6,1165,491,_1053_442_1236_561_,-382.65,443.9,dotA,tmrm_red_cellros_far_red,none,1153,496,0.0,0,1,130.826,126.414,0.0776037,0.0427386,45,w45_f2_c6
80853,12,11,1,0,2,7,1106,705,_904_379_1251_997_,-388.01,425.18,dotA,tmrm_red_cellros_far_red,none,1096,697,0.0,0,1,188.254,205.064,0.299871,0.376287,45,w45_f2_c7
81011,12,11,1,1,2,7,1132,793,_951_399_1232_1025_,-387.4,420.37,dotA,tmrm_red_cellros_far_red,none,1102,749,0.0,0,1,157.499,173.822,0.225998,0.325533,45,w45_f2_c7
83141,12,11,1,2,2,7,1159,929,_848_332_1267_1022_,-390.09,423.73,dotA,tmrm_red_cellros_far_red,none,1074,713,0.0,0,1,154.8,179.054,0.184457,0.307739,45,w45_f2_c7
83361,12,11,1,3,2,7,1085,717,_869_320_1254_1019_,-391.03,426.42,dotA,tmrm_red_cellros_far_red,none,1064,684,0.0,0,1,147.823,173.249,0.148787,0.252913,45,w45_f2_c7
83586,12,11,1,4,2,7,1063,673,_862_311_1230_1027_,-391.86,427.82,dotA,tmrm_red_cellros_far_red,none,1055,668,0.0,0,1,143.135,167.328,0.122503,0.212479,45,w45_f2_c7
83815,12,11,1,5,2,7,1058,690,_883_297_1201_980_,-392.8,430.48,dotA,tmrm_red_cellros_far_red,none,1044,640,0.0,0,1,141.793,166.714,0.113051,0.208223,45,w45_f2_c7
84050,12,11,1,6,2,7,1059,641,_863_290_1212_963_,-392.03,430.09,dotA,tmrm_red_cellros_far_red,none,1053,644,0.0,0,1,142.127,161.525,0.117025,0.183834,45,w45_f2_c7
84286,12,11,1,7,2,7,1047,643,_853_318_1206_975_,-392.39,429.75,dotA,tmrm_red_cellros_far_red,none,1049,648,0.0,0,1,138.697,153.235,0.0987704,0.147923,45,w45_f2_c7
84524,12,11,1,8,2,7,1060,663,_893_319_1212_966_,-392.07,429.33,dotA,tmrm_red_cellros_far_red,none,1052,652,0.0,0,1,141.244,157.978,0.107805,0.161631,45,w45_f2_c7
84762,12,11,1,9,2,7,1053,679,_885_350_1175_958_,-393.73,429.36,dotA,tmrm_red_cellros_far_red,none,1035,652,0.0,0,1,142.591,155.629,0.117758,0.15717,45,w45_f2_c7
