,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,intensity_whole_cell_egfp_mean,number_of_spots-_per_cell_,bacterial__area_[um²]-_sum_per_cell_,infected_cells,non_infected_cells,well_id,cell_lbl,growth
184913,7,8,1,3,1,7,1165,381,_1125_343_1204_424_,-633.73,747.1,N_V_KCl,Lpp_WT_mCherry,188.483,3,3.27242,1,0,34,w34_f1_c7,0
185050,7,8,1,4,1,7,1162,379,_1121_342_1204_423_,-633.99,747.19,N_V_KCl,Lpp_WT_mCherry,186.83,4,3.0613,1,0,34,w34_f1_c7,0
185189,7,8,1,5,1,7,1168,384,_1122_341_1205_423_,-633.78,746.94,N_V_KCl,Lpp_WT_mCherry,183.827,2,1.92123,1,0,34,w34_f1_c7,0
185326,7,8,1,6,1,7,634,402,_605_373_676_442_,-709.63,743.88,N_V_KCl,Lpp_WT_mCherry,205.962,0,0.0,0,1,34,w34_f1_c7,0
185458,7,8,1,7,1,7,1165,375,_1125_338_1209_418_,-633.43,747.78,N_V_KCl,Lpp_WT_mCherry,182.274,2,2.30125,1,0,34,w34_f1_c7,0
185591,7,8,1,8,1,7,1165,374,_1123_338_1208_418_,-633.23,747.76,N_V_KCl,Lpp_WT_mCherry,180.614,2,2.2168,1,0,34,w34_f1_c7,0
185727,7,8,1,9,1,7,1164,371,_1125_335_1207_416_,-633.49,748.15,N_V_KCl,Lpp_WT_mCherry,181.584,2,2.02679,1,0,34,w34_f1_c7,0
183574,7,8,1,10,1,7,1163,376,_1122_338_1205_417_,-633.7,747.79,N_V_KCl,Lpp_WT_mCherry,180.712,2,2.3857,1,0,34,w34_f1_c7,0
183708,7,8,1,11,1,7,1160,371,_1123_338_1203_416_,-633.8,747.83,N_V_KCl,Lpp_WT_mCherry,178.295,2,1.90011,1,0,34,w34_f1_c7,0
183840,7,8,1,12,1,7,623,396,_594_367_665_437_,-711.35,744.66,N_V_KCl,Lpp_WT_mCherry,194.874,1,0.358911,1,0,34,w34_f1_c7,0
183975,7,8,1,13,1,7,1158,379,_1114_338_1195_417_,-634.88,747.78,N_V_KCl,Lpp_WT_mCherry,179.13,2,2.25903,1,0,34,w34_f1_c7,0
184109,7,8,1,14,1,7,1150,375,_1108_333_1190_413_,-635.96,748.27,N_V_KCl,Lpp_WT_mCherry,177.366,2,2.23791,1,0,34,w34_f1_c7,0
184243,7,8,1,15,1,7,1146,375,_1105_335_1188_414_,-636.19,748.01,N_V_KCl,Lpp_WT_mCherry,178.008,2,2.06901,1,0,34,w34_f1_c7,0
184376,7,8,1,16,1,7,1152,376,_1113_339_1196_420_,-635.1,747.44,N_V_KCl,Lpp_WT_mCherry,177.536,2,2.17458,1,0,34,w34_f1_c7,0
184511,7,8,1,17,1,7,626,404,_592_374_666_446_,-711.31,743.11,N_V_KCl,Lpp_WT_mCherry,182.451,1,0.44336,1,0,34,w34_f1_c7,0
184643,7,8,1,18,1,7,623,405,_595_376_666_445_,-711.14,743.44,N_V_KCl,Lpp_WT_mCherry,197.078,0,0.0,0,1,34,w34_f1_c7,0
183323,7,8,1,0,1,8,1250,426,_1215_391_1292_473_,-620.52,739.72,N_V_KCl,Lpp_WT_mCherry,214.017,4,3.44132,1,0,34,w34_f1_c8,0
183438,7,8,1,1,1,8,1132,470,_1073_419_1185_543_,-638.49,733.87,N_V_KCl,Lpp_WT_mCherry,178.056,1,0.422248,1,0,34,w34_f1_c8,0
184781,7,8,1,2,1,8,637,405,_605_377_678_447_,-709.49,743.36,N_V_KCl,Lpp_WT_mCherry,217.604,1,1.16118,1,0,34,w34_f1_c8,0
184914,7,8,1,3,1,8,637,407,_604_377_677_449_,-709.64,743.12,N_V_KCl,Lpp_WT_mCherry,208.445,0,0.0,0,1,34,w34_f1_c8,0
185051,7,8,1,4,1,8,633,406,_600_378_675_448_,-709.99,743.24,N_V_KCl,Lpp_WT_mCherry,205.739,0,0.0,0,1,34,w34_f1_c8,0
185190,7,8,1,5,1,8,636,405,_603_378_677_448_,-709.85,743.13,N_V_KCl,Lpp_WT_mCherry,200.273,0,0.0,0,1,34,w34_f1_c8,0
185327,7,8,1,6,1,8,1127,468,_1070_410_1188_586_,-638.35,731.18,N_V_KCl,Lpp_WT_mCherry,157.18,5,3.35687,1,0,34,w34_f1_c8,0
185459,7,8,1,7,1,8,638,401,_606_370_680_441_,-709.24,743.8,N_V_KCl,Lpp_WT_mCherry,193.634,0,0.0,0,1,34,w34_f1_c8,0
185592,7,8,1,8,1,8,647,398,_607_371_680_443_,-709.11,743.63,N_V_KCl,Lpp_WT_mCherry,189.193,0,0.0,0,1,34,w34_f1_c8,0
185728,7,8,1,9,1,8,639,398,_603_368_680_439_,-709.36,744.16,N_V_KCl,Lpp_WT_mCherry,196.447,0,0.0,0,1,34,w34_f1_c8,0
183575,7,8,1,10,1,8,636,401,_604_370_680_442_,-709.51,743.67,N_V_KCl,Lpp_WT_mCherry,181.414,1,0.44336,1,0,34,w34_f1_c8,0
183709,7,8,1,11,1,8,636,400,_605_373_677_442_,-709.72,743.86,N_V_KCl,Lpp_WT_mCherry,198.829,0,0.0,0,1,34,w34_f1_c8,0
183841,7,8,1,12,1,8,1120,463,_1046_388_1180_583_,-640.23,732.94,N_V_KCl,Lpp_WT_mCherry,154.634,2,1.79455,1,0,34,w34_f1_c8,0
183976,7,8,1,13,1,8,627,399,_593_370_670_441_,-710.77,743.79,N_V_KCl,Lpp_WT_mCherry,185.759,0,0.0,0,1,34,w34_f1_c8,0
184110,7,8,1,14,1,8,630,394,_585_366_661_438_,-711.94,744.37,N_V_KCl,Lpp_WT_mCherry,184.237,0,0.0,0,1,34,w34_f1_c8,0
184244,7,8,1,15,1,8,2103,447,_2054_315_2158_499_,-497.1,740.74,N_V_KCl,Lpp_WT_mCherry,149.588,1,0.675596,1,0,34,w34_f1_c8,0
184377,7,8,1,16,1,8,627,403,_595_375_668_444_,-710.94,743.39,N_V_KCl,Lpp_WT_mCherry,187.935,0,0.0,0,1,34,w34_f1_c8,0
184512,7,8,1,17,1,8,1118,471,_1057_419_1174_584_,-640.61,732.11,N_V_KCl,Lpp_WT_mCherry,160.937,1,0.52781,1,0,34,w34_f1_c8,0
184644,7,8,1,18,1,8,1120,476,_1062_410_1176_585_,-639.87,732.15,N_V_KCl,Lpp_WT_mCherry,157.904,3,2.09013,1,0,34,w34_f1_c8,0
183324,7,8,1,0,1,9,725,460,_695_431_767_501_,-696.43,735.5,N_V_KCl,Lpp_WT_mCherry,328.453,1,0.738933,1,0,34,w34_f1_c9,0
183439,7,8,1,1,1,9,1727,541,_1679_488_1769_583_,-552.41,724.72,N_V_KCl,Lpp_WT_mCherry,160.363,0,0.0,0,1,34,w34_f1_c9,0
184782,7,8,1,2,1,9,1128,466,_1024_363_1185_577_,-640.03,734.23,N_V_KCl,Lpp_WT_mCherry,160.203,1,0.316686,1,0,34,w34_f1_c9,0
184915,7,8,1,3,1,9,1115,474,_1028_415_1186_577_,-640.12,732.32,N_V_KCl,Lpp_WT_mCherry,161.507,1,0.612259,1,0,34,w34_f1_c9,0
185052,7,8,1,4,1,9,1128,473,_1056_401_1196_580_,-638.73,730.75,N_V_KCl,Lpp_WT_mCherry,157.898,4,3.08241,1,0,34,w34_f1_c9,0
185191,7,8,1,5,1,9,1129,474,_1062_418_1184_580_,-638.63,730.74,N_V_KCl,Lpp_WT_mCherry,158.065,3,2.76572,1,0,34,w34_f1_c9,0
185328,7,8,1,6,1,9,1716,533,_1678_500_1763_571_,-552.48,725.11,N_V_KCl,Lpp_WT_mCherry,143.704,0,0.0,0,1,34,w34_f1_c9,0
185460,7,8,1,7,1,9,1132,468,_1076_407_1197_578_,-638.04,731.57,N_V_KCl,Lpp_WT_mCherry,157.557,3,2.74461,1,0,34,w34_f1_c9,0
185593,7,8,1,8,1,9,1133,476,_1078_415_1186_582_,-637.85,731.34,N_V_KCl,Lpp_WT_mCherry,158.249,2,5.51033,1,0,34,w34_f1_c9,0
185729,7,8,1,9,1,9,1129,458,_1076_389_1186_583_,-638.08,732.16,N_V_KCl,Lpp_WT_mCherry,157.74,5,2.8924,1,0,34,w34_f1_c9,0
183576,7,8,1,10,1,9,1129,469,_1062_414_1188_580_,-638.01,731.59,N_V_KCl,Lpp_WT_mCherry,157.628,4,3.20908,1,0,34,w34_f1_c9,0
183710,7,8,1,11,1,9,1129,465,_1074_407_1203_583_,-638.05,731.71,N_V_KCl,Lpp_WT_mCherry,153.529,5,2.78683,1,0,34,w34_f1_c9,0
183842,7,8,1,12,1,9,1714,525,_1654_487_1757_563_,-554.64,726.13,N_V_KCl,Lpp_WT_mCherry,140.425,0,0.0,0,1,34,w34_f1_c9,0
183977,7,8,1,13,1,9,1118,470,_1052_407_1184_582_,-639.53,732.05,N_V_KCl,Lpp_WT_mCherry,156.451,2,2.06901,1,0,34,w34_f1_c9,0
184111,7,8,1,14,1,9,1115,464,_1053_408_1188_576_,-640.32,733.06,N_V_KCl,Lpp_WT_mCherry,158.668,5,3.08241,1,0,34,w34_f1_c9,0
184245,7,8,1,15,1,9,615,402,_586_370_659_441_,-712.17,744.08,N_V_KCl,Lpp_WT_mCherry,188.422,0,0.0,0,1,34,w34_f1_c9,0
184378,7,8,1,16,1,9,1113,472,_1027_386_1176_593_,-641.89,732.43,N_V_KCl,Lpp_WT_mCherry,149.488,2,1.20341,1,0,34,w34_f1_c9,0
184513,7,8,1,17,1,9,1715,534,_1652_477_1758_587_,-554.85,724.52,N_V_KCl,Lpp_WT_mCherry,141.776,0,0.0,0,1,34,w34_f1_c9,0
184645,7,8,1,18,1,9,1718,534,_1652_497_1755_572_,-554.41,724.87,N_V_KCl,Lpp_WT_mCherry,141.117,0,0.0,0,1,34,w34_f1_c9,0
183325,7,8,1,0,2,1,1094,124,_992_76_1130_171_,-968.8,1108.33,N_V_KCl,Lpp_WT_mCherry,259.176,4,7.326,1,0,34,w34_f2_c1,0
183440,7,8,1,1,2,1,999,81,_923_35_1036_122_,-981.98,1114.43,N_V_KCl,Lpp_WT_mCherry,213.062,4,3.99024,1,0,34,w34_f2_c1,0
184783,7,8,1,2,2,1,991,75,_894_11_1066_146_,-982.44,1114.76,N_V_KCl,Lpp_WT_mCherry,170.937,3,3.84245,1,0,34,w34_f2_c1,0
184916,7,8,1,3,2,1,989,77,_887_5_1077_157_,-982.42,1114.15,N_V_KCl,Lpp_WT_mCherry,148.233,5,6.1437,1,0,34,w34_f2_c1,0
185053,7,8,1,4,2,1,972,71,_886_14_1055_142_,-983.01,1114.48,N_V_KCl,Lpp_WT_mCherry,144.963,3,4.79251,1,0,34,w34_f2_c1,0
185192,7,8,1,5,2,1,972,75,_886_16_1068_160_,-982.62,1113.17,N_V_KCl,Lpp_WT_mCherry,140.979,3,4.79251,1,0,34,w34_f2_c1,0
185329,7,8,1,6,2,1,971,70,_890_14_1106_169_,-980.53,1111.46,N_V_KCl,Lpp_WT_mCherry,137.78,4,5.36255,1,0,34,w34_f2_c1,0
185461,7,8,1,7,2,1,988,81,_889_10_1094_158_,-980.26,1112.02,N_V_KCl,Lpp_WT_mCherry,136.171,4,6.33372,1,0,34,w34_f2_c1,0
185594,7,8,1,8,2,1,978,74,_892_11_1066_149_,-982.01,1114.22,N_V_KCl,Lpp_WT_mCherry,139.508,3,4.56027,1,0,34,w34_f2_c1,0
185730,7,8,1,9,2,1,991,79,_888_8_1107_172_,-980.85,1112.53,N_V_KCl,Lpp_WT_mCherry,137.069,5,5.99592,1,0,34,w34_f2_c1,0
183577,7,8,1,10,2,1,992,76,_885_10_1104_181_,-980.29,1111.46,N_V_KCl,Lpp_WT_mCherry,136.437,3,4.53916,1,0,34,w34_f2_c1,0
183711,7,8,1,11,2,1,1000,78,_883_9_1074_174_,-980.9,1112.71,N_V_KCl,Lpp_WT_mCherry,136.982,5,6.56595,1,0,34,w34_f2_c1,0
183843,7,8,1,12,2,1,985,72,_877_4_1069_153_,-982.68,1113.39,N_V_KCl,Lpp_WT_mCherry,137.069,4,4.89807,1,0,34,w34_f2_c1,0
183978,7,8,1,13,2,1,979,82,_879_8_1080_163_,-982.53,1112.88,N_V_KCl,Lpp_WT_mCherry,136.942,5,5.42588,1,0,34,w34_f2_c1,0
184112,7,8,1,14,2,1,963,77,_870_7_1073_171_,-984.12,1113.1,N_V_KCl,Lpp_WT_mCherry,135.878,3,5.82702,1,0,34,w34_f2_c1,0
184246,7,8,1,15,2,1,971,75,_867_4_1066_164_,-984.56,1114.06,N_V_KCl,Lpp_WT_mCherry,139.154,3,5.93258,1,0,34,w34_f2_c1,0
184379,7,8,1,16,2,1,981,81,_878_13_1082_175_,-982.39,1111.38,N_V_KCl,Lpp_WT_mCherry,138.074,5,7.64268,1,0,34,w34_f2_c1,0
184514,7,8,1,17,2,1,969,83,_873_15_1059_153_,-983.94,1113.7,N_V_KCl,Lpp_WT_mCherry,139.852,3,5.15142,1,0,34,w34_f2_c1,0
184646,7,8,1,18,2,1,982,82,_877_12_1070_162_,-983.54,1113.18,N_V_KCl,Lpp_WT_mCherry,141.579,3,5.53144,1,0,34,w34_f2_c1,0
183326,7,8,1,0,2,10,95,596,_48_533_178_656_,-1110.8,1038.96,N_V_KCl,Lpp_WT_mCherry,176.764,2,2.82906,1,0,34,w34_f2_c10,0
183441,7,8,1,1,2,10,1247,515,_1203_468_1297_625_,-944.15,1047.68,N_V_KCl,Lpp_WT_mCherry,171.896,5,3.99024,1,0,34,w34_f2_c10,0
184784,7,8,1,2,2,10,1179,548,_1121_458_1277_618_,-949.98,1047.22,N_V_KCl,Lpp_WT_mCherry,173.853,4,2.57571,1,0,34,w34_f2_c10,0
184917,7,8,1,3,2,10,1186,537,_1124_473_1299_623_,-949.73,1047.16,N_V_KCl,Lpp_WT_mCherry,164.821,4,3.25131,1,0,34,w34_f2_c10,0
185054,7,8,1,4,2,10,1179,542,_1101_472_1275_588_,-951.86,1048.3,N_V_KCl,Lpp_WT_mCherry,181.591,1,1.30897,1,0,34,w34_f2_c10,0
185193,7,8,1,5,2,10,1205,521,_1111_440_1298_623_,-950.82,1047.89,N_V_KCl,Lpp_WT_mCherry,159.453,5,4.49694,1,0,34,w34_f2_c10,0
185330,7,8,1,6,2,10,27,554,_1_483_74_597_,-1121.87,1046.69,N_V_KCl,Lpp_WT_mCherry,129.581,3,0.358911,1,0,34,w34_f2_c10,0
185462,7,8,1,7,2,10,1179,541,_1089_440_1286_623_,-951.44,1048.5,N_V_KCl,Lpp_WT_mCherry,161.161,3,3.18797,1,0,34,w34_f2_c10,0
185595,7,8,1,8,2,10,1170,531,_1114_436_1287_622_,-951.28,1048.75,N_V_KCl,Lpp_WT_mCherry,160.733,2,1.81567,1,0,34,w34_f2_c10,0
185731,7,8,1,9,2,10,1185,531,_1116_467_1286_609_,-950.53,1048.07,N_V_KCl,Lpp_WT_mCherry,163.602,3,3.01907,1,0,34,w34_f2_c10,0
183578,7,8,1,10,2,10,1901,529,_1813_463_1943_667_,-852.53,1045.19,N_V_KCl,Lpp_WT_mCherry,128.078,6,7.93826,1,0,34,w34_f2_c10,0
183712,7,8,1,11,2,10,1902,529,_1850_472_1956_613_,-850.08,1047.57,N_V_KCl,Lpp_WT_mCherry,129.32,5,8.21272,1,0,34,w34_f2_c10,0
183844,7,8,1,12,2,10,1231,501,_1197_438_1292_572_,-945.89,1051.8,N_V_KCl,Lpp_WT_mCherry,179.126,0,0.0,0,1,34,w34_f2_c10,0
183979,7,8,1,13,2,10,1172,516,_1089_439_1273_583_,-954.09,1050.96,N_V_KCl,Lpp_WT_mCherry,163.032,1,1.09784,1,0,34,w34_f2_c10,0
184113,7,8,1,14,2,10,1153,535,_1105_442_1269_653_,-952.68,1048.79,N_V_KCl,Lpp_WT_mCherry,158.721,7,5.08808,1,0,34,w34_f2_c10,0
184247,7,8,1,15,2,10,1156,540,_1063_438_1260_599_,-955.91,1051.4,N_V_KCl,Lpp_WT_mCherry,159.075,1,1.03451,1,0,34,w34_f2_c10,0
184380,7,8,1,16,2,10,1220,534,_1037_440_1272_640_,-955.35,1048.44,N_V_KCl,Lpp_WT_mCherry,151.223,8,6.88264,1,0,34,w34_f2_c10,0
184515,7,8,1,17,2,10,2077,444,_2032_411_2114_476_,-824.27,1061.02,N_V_KCl,Lpp_WT_mCherry,147.868,0,0.0,0,1,34,w34_f2_c10,0
184647,7,8,1,18,2,10,1229,511,_1194_464_1271_656_,-946.06,1046.22,N_V_KCl,Lpp_WT_mCherry,162.468,2,1.22452,1,0,34,w34_f2_c10,0
183327,7,8,1,0,2,11,1261,595,_1216_560_1305_639_,-942.08,1038.93,N_V_KCl,Lpp_WT_mCherry,228.439,1,1.01339,1,0,34,w34_f2_c11,0
183442,7,8,1,1,2,11,29,559,_1_488_65_594_,-1121.97,1046.53,N_V_KCl,Lpp_WT_mCherry,150.496,2,2.53349,1,0,34,w34_f2_c11,0
184785,7,8,1,2,2,11,31,534,_1_475_79_589_,-1121.3,1047.46,N_V_KCl,Lpp_WT_mCherry,134.382,2,1.77344,1,0,34,w34_f2_c11,0
184918,7,8,1,3,2,11,29,555,_1_483_62_595_,-1121.94,1046.61,N_V_KCl,Lpp_WT_mCherry,137.544,2,2.95573,1,0,34,w34_f2_c11,0
185055,7,8,1,4,2,11,25,564,_1_484_79_597_,-1121.53,1046.73,N_V_KCl,Lpp_WT_mCherry,135.698,1,1.41453,1,0,34,w34_f2_c11,0
185194,7,8,1,5,2,11,29,539,_1_491_78_597_,-1121.56,1046.57,N_V_KCl,Lpp_WT_mCherry,133.673,1,1.30897,1,0,34,w34_f2_c11,0
185331,7,8,1,6,2,11,1903,532,_1851_490_1953_609_,-849.79,1047.04,N_V_KCl,Lpp_WT_mCherry,131.996,5,7.87492,1,0,34,w34_f2_c11,0
185463,7,8,1,7,2,11,28,559,_1_485_87_595_,-1121.3,1047.03,N_V_KCl,Lpp_WT_mCherry,130.189,1,0.316686,1,0,34,w34_f2_c11,0
185596,7,8,1,8,2,11,27,562,_1_484_66_589_,-1121.94,1047.05,N_V_KCl,Lpp_WT_mCherry,134.489,1,1.16118,1,0,34,w34_f2_c11,0
185732,7,8,1,9,2,11,1904,533,_1833_483_1957_641_,-849.87,1046.89,N_V_KCl,Lpp_WT_mCherry,128.433,5,7.79047,1,0,34,w34_f2_c11,0
183579,7,8,1,10,2,11,24,557,_1_489_57_588_,-1122.48,1047.09,N_V_KCl,Lpp_WT_mCherry,128.805,0,0.0,0,1,34,w34_f2_c11,0
183713,7,8,1,11,2,11,28,533,_1_485_85_587_,-1121.43,1047.51,N_V_KCl,Lpp_WT_mCherry,126.789,0,0.0,0,1,34,w34_f2_c11,0
183845,7,8,1,12,2,11,1892,530,_1839_485_1936_604_,-851.53,1047.75,N_V_KCl,Lpp_WT_mCherry,127.257,5,8.50829,1,0,34,w34_f2_c11,0
183980,7,8,1,13,2,11,1894,519,_1794_340_1978_612_,-851.18,1055.97,N_V_KCl,Lpp_WT_mCherry,126.531,7,10.3451,1,0,34,w34_f2_c11,0
184114,7,8,1,14,2,11,1884,531,_1819_473_1941_626_,-852.76,1046.33,N_V_KCl,Lpp_WT_mCherry,127.307,7,10.1339,1,0,34,w34_f2_c11,0
184248,7,8,1,15,2,11,1881,527,_1815_479_1930_648_,-853.64,1046.88,N_V_KCl,Lpp_WT_mCherry,128.061,5,7.83269,1,0,34,w34_f2_c11,0
184381,7,8,1,16,2,11,1891,534,_1830_358_1958_634_,-850.44,1051.92,N_V_KCl,Lpp_WT_mCherry,126.63,6,8.59274,1,0,34,w34_f2_c11,0
184516,7,8,1,17,2,11,1179,501,_1091_443_1288_630_,-952.87,1049.24,N_V_KCl,Lpp_WT_mCherry,152.85,2,2.13235,1,0,34,w34_f2_c11,0
184648,7,8,1,18,2,11,18,563,_1_496_49_589_,-1123.22,1046.05,N_V_KCl,Lpp_WT_mCherry,132.342,1,0.97117,1,0,34,w34_f2_c11,0
183328,7,8,1,0,2,12,1706,621,_1671_583_1752_686_,-876.62,1034.22,N_V_KCl,Lpp_WT_mCherry,421.428,4,6.39705,1,0,34,w34_f2_c12,0
183443,7,8,1,1,2,12,1904,529,_1865_488_1952_598_,-849.26,1047.24,N_V_KCl,Lpp_WT_mCherry,172.318,6,8.25494,1,0,34,w34_f2_c12,0
184786,7,8,1,2,2,12,1902,534,_1857_492_1947_610_,-849.82,1047.19,N_V_KCl,Lpp_WT_mCherry,154.879,6,7.85381,1,0,34,w34_f2_c12,0
184919,7,8,1,3,2,12,1902,538,_1858_493_1947_607_,-849.66,1047.17,N_V_KCl,Lpp_WT_mCherry,141.944,6,7.51601,1,0,34,w34_f2_c12,0
185056,7,8,1,4,2,12,1901,535,_1853_486_1945_616_,-850.08,1046.9,N_V_KCl,Lpp_WT_mCherry,135.535,5,7.74824,1,0,34,w34_f2_c12,0
185195,7,8,1,5,2,12,1899,544,_1852_489_1942_614_,-850.17,1046.71,N_V_KCl,Lpp_WT_mCherry,132.667,6,7.326,1,0,34,w34_f2_c12,0
185332,7,8,1,6,2,12,1611,548,_1551_504_1667_603_,-890.77,1045.43,N_V_KCl,Lpp_WT_mCherry,142.143,3,3.33576,1,0,34,w34_f2_c12,0
185464,7,8,1,7,2,12,1905,530,_1855_489_1949_610_,-849.77,1047.09,N_V_KCl,Lpp_WT_mCherry,130.18,5,8.29717,1,0,34,w34_f2_c12,0
185597,7,8,1,8,2,12,1906,534,_1857_467_1956_612_,-849.49,1047.16,N_V_KCl,Lpp_WT_mCherry,128.117,5,8.40273,1,0,34,w34_f2_c12,0
185733,7,8,1,9,2,12,30,555,_1_482_80_594_,-1121.39,1047.15,N_V_KCl,Lpp_WT_mCherry,131.996,1,0.147787,1,0,34,w34_f2_c12,0
183580,7,8,1,10,2,12,1612,547,_1500_495_1664_602_,-893.45,1046.9,N_V_KCl,Lpp_WT_mCherry,142.79,3,4.0958,1,0,34,w34_f2_c12,0
183714,7,8,1,11,2,12,1611,550,_1552_496_1662_598_,-891.29,1045.88,N_V_KCl,Lpp_WT_mCherry,146.86,2,3.04018,1,0,34,w34_f2_c12,0
183846,7,8,1,12,2,12,22,548,_1_486_63_588_,-1122.25,1047.79,N_V_KCl,Lpp_WT_mCherry,129.886,1,1.18229,1,0,34,w34_f2_c12,0
183981,7,8,1,13,2,12,21,559,_1_486_49_587_,-1122.81,1047.01,N_V_KCl,Lpp_WT_mCherry,127.975,0,0.0,0,1,34,w34_f2_c12,0
184115,7,8,1,14,2,12,1599,546,_1544_478_1645_595_,-893.53,1046.86,N_V_KCl,Lpp_WT_mCherry,149.218,2,2.93462,1,0,34,w34_f2_c12,0
184249,7,8,1,15,2,12,1597,548,_1551_507_1641_593_,-893.47,1045.89,N_V_KCl,Lpp_WT_mCherry,154.92,2,2.61794,1,0,34,w34_f2_c12,0
184382,7,8,1,16,2,12,19,546,_1_493_47_587_,-1123.17,1046.6,N_V_KCl,Lpp_WT_mCherry,134.142,1,1.03451,1,0,34,w34_f2_c12,0
184517,7,8,1,17,2,12,1894,532,_1812_366_1952_599_,-851.17,1056.35,N_V_KCl,Lpp_WT_mCherry,125.176,5,7.81158,1,0,34,w34_f2_c12,0
184649,7,8,1,18,2,12,1898,536,_1836_494_1939_642_,-851.46,1046.09,N_V_KCl,Lpp_WT_mCherry,128.041,5,8.71941,1,0,34,w34_f2_c12,0
183329,7,8,1,0,2,13,570,669,_451_624_677_716_,-1044.03,1028.7,N_V_KCl,Lpp_WT_mCherry,342.184,2,3.14575,1,0,34,w34_f2_c13,0
183444,7,8,1,1,2,13,1170,540,_1128_505_1216_587_,-955.04,1046.57,N_V_KCl,Lpp_WT_mCherry,185.842,1,1.01339,1,0,34,w34_f2_c13,0
184787,7,8,1,2,2,13,1610,539,_1568_497_1655_584_,-891.28,1046.87,N_V_KCl,Lpp_WT_mCherry,236.772,3,3.35687,1,0,34,w34_f2_c13,0
184920,7,8,1,3,2,13,1615,552,_1570_507_1666_599_,-890.18,1045.37,N_V_KCl,Lpp_WT_mCherry,165.044,3,3.20908,1,0,34,w34_f2_c13,0
185057,7,8,1,4,2,13,1621,551,_1552_509_1665_603_,-890.61,1045.09,N_V_KCl,Lpp_WT_mCherry,148.474,2,2.5546,1,0,34,w34_f2_c13,0
185196,7,8,1,5,2,13,1612,553,_1566_505_1664_608_,-890.75,1044.93,N_V_KCl,Lpp_WT_mCherry,143.806,2,2.68127,1,0,34,w34_f2_c13,0
185333,7,8,1,6,2,13,494,611,_402_572_535_703_,-1057.59,1033.3,N_V_KCl,Lpp_WT_mCherry,147.751,0,0.0,0,1,34,w34_f2_c13,0
185465,7,8,1,7,2,13,1618,552,_1571_495_1667_615_,-890.24,1045.11,N_V_KCl,Lpp_WT_mCherry,141.794,3,3.23019,1,0,34,w34_f2_c13,0
185598,7,8,1,8,2,13,1623,553,_1571_502_1669_609_,-889.61,1045.21,N_V_KCl,Lpp_WT_mCherry,144.053,6,3.54688,1,0,34,w34_f2_c13,0
185734,7,8,1,9,2,13,1616,548,_1515_501_1669_604_,-891.53,1046.01,N_V_KCl,Lpp_WT_mCherry,142.955,3,3.46243,1,0,34,w34_f2_c13,0
183581,7,8,1,10,2,13,497,612,_418_568_560_653_,-1053.82,1036.71,N_V_KCl,Lpp_WT_mCherry,139.5,0,0.0,0,1,34,w34_f2_c13,0
183715,7,8,1,11,2,13,491,608,_431_561_560_657_,-1053.96,1036.72,N_V_KCl,Lpp_WT_mCherry,139.016,0,0.0,0,1,34,w34_f2_c13,0
183847,7,8,1,12,2,13,1163,534,_1116_495_1201_576_,-956.71,1047.82,N_V_KCl,Lpp_WT_mCherry,168.545,1,1.18229,1,0,34,w34_f2_c13,0
183982,7,8,1,13,2,13,1608,548,_1555_493_1655_603_,-891.87,1045.83,N_V_KCl,Lpp_WT_mCherry,149.907,2,2.8924,1,0,34,w34_f2_c13,0
184116,7,8,1,14,2,13,481,609,_416_567_517_652_,-1056.95,1037.14,N_V_KCl,Lpp_WT_mCherry,141.1,0,0.0,0,1,34,w34_f2_c13,0
184250,7,8,1,15,2,13,474,598,_409_563_519_630_,-1057.76,1038.34,N_V_KCl,Lpp_WT_mCherry,140.746,0,0.0,0,1,34,w34_f2_c13,0
184383,7,8,1,16,2,13,1607,555,_1560_512_1651_600_,-892.02,1044.93,N_V_KCl,Lpp_WT_mCherry,156.431,4,3.01907,1,0,34,w34_f2_c13,0
184518,7,8,1,17,2,13,1606,560,_1558_516_1646_603_,-892.47,1044.4,N_V_KCl,Lpp_WT_mCherry,157.613,3,3.96913,1,0,34,w34_f2_c13,0
184650,7,8,1,18,2,13,1155,543,_1117_498_1200_585_,-956.82,1046.67,N_V_KCl,Lpp_WT_mCherry,168.049,1,1.28786,1,0,34,w34_f2_c13,0
183330,7,8,1,0,2,14,526,721,_478_678_571_813_,-1048.08,1018.69,N_V_KCl,Lpp_WT_mCherry,177.501,1,0.950057,1,0,34,w34_f2_c14,0
183445,7,8,1,1,2,14,1619,552,_1579_513_1659_600_,-890.03,1044.95,N_V_KCl,Lpp_WT_mCherry,315.233,3,4.87696,1,0,34,w34_f2_c14,0
184788,7,8,1,2,2,14,493,605,_424_562_539_648_,-1054.77,1037.41,N_V_KCl,Lpp_WT_mCherry,189.008,0,0.0,0,1,34,w34_f2_c14,0
184921,7,8,1,3,2,14,491,607,_426_566_536_652_,-1055.01,1037.06,N_V_KCl,Lpp_WT_mCherry,171.531,1,0.126674,1,0,34,w34_f2_c14,0
185058,7,8,1,4,2,14,485,610,_421_570_533_657_,-1055.39,1036.64,N_V_KCl,Lpp_WT_mCherry,155.594,0,0.0,0,1,34,w34_f2_c14,0
185197,7,8,1,5,2,14,486,614,_421_570_533_661_,-1055.29,1036.26,N_V_KCl,Lpp_WT_mCherry,147.91,0,0.0,0,1,34,w34_f2_c14,0
