,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id,growth
41379,3,Lpp dotA,0.439609,0.2100179999999999,1.0042880639097744,518.695,10.0,12.0161,1.0,w10_f14_c4,,0
41380,4,Lpp dotA,0.454227,0.1723309999999999,1.0093424256664387,580.696,7.0,15.3432,1.0,w10_f14_c4,,0
41381,5,Lpp dotA,0.45891,0.174253,1.0127867609364318,584.3480000000001,9.0,17.57,1.0,w10_f14_c4,,0
41382,6,Lpp dotA,0.453567,0.1652269999999999,1.0169760338345863,605.15,6.0,17.5613,1.0,w10_f14_c4,,0
41383,7,Lpp dotA,0.461706,0.1608619999999999,1.014292656356801,673.7539999999999,8.0,12.4702,1.0,w10_f14_c4,,0
41384,8,Lpp dotA,0.463575,0.163734,1.0115612183868763,683.1489999999999,6.0,19.4388,1.0,w10_f14_c4,,0
41385,9,Lpp dotA,0.464876,0.163394,1.0117694805194803,663.5089999999999,11.0,19.4388,1.0,w10_f14_c4,,0
41386,10,Lpp dotA,0.465454,0.161989,1.007347915242652,772.5269999999999,11.0,15.3606,1.0,w10_f14_c4,,0
41387,11,Lpp dotA,0.464145,0.157321,1.0102395548530416,668.7460000000001,8.0,17.0897,1.0,w10_f14_c4,,0
41388,12,Lpp dotA,0.451612,0.160334,1.009782980177717,701.273,8.0,19.7706,1.0,w10_f14_c4,,0
41389,13,Lpp dotA,0.457346,0.156874,1.009350435748462,620.555,7.0,18.3647,1.0,w10_f14_c4,,0
41390,14,Lpp dotA,0.461128,0.153913,1.0102395548530416,871.674,6.0,19.1506,1.0,w10_f14_c4,,0
41391,15,Lpp dotA,0.450489,0.166242,1.0060903323650032,813.7460000000001,11.0,11.2738,1.0,w10_f14_c4,,0
41392,16,Lpp dotA,0.460567,0.15728,1.009686859193438,784.8439999999999,7.0,17.6573,1.0,w10_f14_c4,,0
41393,17,Lpp dotA,0.445552,0.188316,1.0104317968215994,814.836,5.0,16.0418,1.0,w10_f14_c4,,0
41394,0,Lpp dotA,0.388161,0.359628,1.0042115648297207,313.088,0.0,0.0,0.0,w10_f14_c5,,0
41395,1,Lpp dotA,0.399335,0.336912,0.9996605287794683,576.814,1.0,1.6068,1.0,w10_f14_c5,,0
41396,2,Lpp dotA,0.401172,0.276864,0.9961279063908108,772.3660000000001,1.0,0.916923,1.0,w10_f14_c5,,0
41397,3,Lpp dotA,0.398998,0.302032,0.9966291568648771,1012.26,0.0,0.0,0.0,w10_f14_c5,,0
41398,4,Lpp dotA,0.392265,0.320705,1.0004641208093206,1142.39,0.0,0.0,0.0,w10_f14_c5,,0
41399,5,Lpp dotA,0.403123,0.301135,1.0061449595154048,1408.91,0.0,0.0,0.0,w10_f14_c5,,0
41400,6,Lpp dotA,0.418138,0.301969,1.0067257735567832,1409.97,0.0,0.0,0.0,w10_f14_c5,,0
41401,7,Lpp dotA,0.438442,0.233908,1.007179285890462,1397.63,0.0,0.0,0.0,w10_f14_c5,,0
41402,8,Lpp dotA,0.466983,0.171675,1.006717817200052,881.946,0.0,0.0,0.0,w10_f14_c5,,0
41403,9,Lpp dotA,0.455945,0.213134,1.0031931511681258,1327.89,0.0,0.0,0.0,w10_f14_c5,,0
41404,10,Lpp dotA,0.450608,0.219822,0.9984829879832492,1269.13,3.0,0.087326,1.0,w10_f14_c5,,0
41405,11,Lpp dotA,0.456885,0.200628,1.0084125211837998,1383.03,0.0,0.0,0.0,w10_f14_c5,,0
41406,12,Lpp dotA,0.461513,0.178768,1.0074577583760544,1361.56,0.0,0.0,0.0,w10_f14_c5,,0
41407,13,Lpp dotA,0.448571,0.194743,1.001649617962271,1371.7,0.0,0.0,0.0,w10_f14_c5,,0
41408,14,Lpp dotA,0.4592989999999999,0.176405,0.9988728494630784,1095.6,0.0,0.0,0.0,w10_f14_c5,,0
41409,15,Lpp dotA,0.441192,0.224038,1.000177691966997,1189.29,2.0,1.08284,1.0,w10_f14_c5,,0
41410,16,Lpp dotA,0.432034,0.235198,1.0002652118910402,1132.3,0.0,0.0,0.0,w10_f14_c5,,0
41411,17,Lpp dotA,0.435435,0.222819,1.0016893997459269,1117.62,0.0,0.0,0.0,w10_f14_c5,,0
41412,0,Lpp dotA,0.362358,0.527003,0.9755650891085752,286.974,8.0,14.9415,1.0,w10_f14_c6,,0
41413,1,Lpp dotA,0.368779,0.539563,1.0121581062520137,423.731,16.0,30.0838,1.0,w10_f14_c6,,0
41414,2,Lpp dotA,0.396555,0.432778,1.0122768046394115,571.382,19.0,44.3267,1.0,w10_f14_c6,,0
41415,3,Lpp dotA,0.384394,0.415426,1.0130059518762826,706.615,15.0,43.4447,1.0,w10_f14_c6,,0
41416,4,Lpp dotA,0.398337,0.405684,1.0149305614433726,760.8589999999999,19.0,51.1905,1.0,w10_f14_c6,,0
41417,5,Lpp dotA,0.401656,0.387734,1.0154477472741765,810.971,18.0,45.29600000000001,1.0,w10_f14_c6,,0
41418,6,Lpp dotA,0.408907,0.377215,1.0198395876078885,855.564,18.0,45.5405,1.0,w10_f14_c6,,0
41419,7,Lpp dotA,0.40535,0.353693,1.012726162820274,898.4780000000001,26.0,51.2778,1.0,w10_f14_c6,,0
41420,8,Lpp dotA,0.420205,0.330348,1.0240449019042615,918.127,20.0,38.1178,1.0,w10_f14_c6,,0
41421,9,Lpp dotA,0.423164,0.313266,1.0109796008342802,959.836,17.0,32.7734,1.0,w10_f14_c6,,0
41422,10,Lpp dotA,0.4215689999999999,0.273708,1.0138707544130365,1076.85,15.0,33.2625,1.0,w10_f14_c6,,0
41423,11,Lpp dotA,0.421202,0.322986,1.0171264816102286,1090.73,15.0,30.8959,1.0,w10_f14_c6,,0
41424,12,Lpp dotA,0.421207,0.279062,1.0235531514421856,1115.85,24.0,33.114000000000004,1.0,w10_f14_c6,,0
41425,13,Lpp dotA,0.405422,0.3346179999999999,1.0236972851983113,1088.94,15.0,30.5379,1.0,w10_f14_c6,,0
41426,14,Lpp dotA,0.4149319999999999,0.300248,1.023917725060621,1105.5,18.0,33.018,1.0,w10_f14_c6,,0
41427,15,Lpp dotA,0.403525,0.33309,1.025791463890255,1154.59,18.0,42.8509,1.0,w10_f14_c6,,0
41428,16,Lpp dotA,0.4022739999999999,0.3496869999999999,1.0265460464958542,1188.4,15.0,26.6606,1.0,w10_f14_c6,,0
41429,17,Lpp dotA,0.411679,0.315949,1.027987384057111,1157.2,14.0,32.6949,1.0,w10_f14_c6,,0
41430,0,Lpp dotA,0.332419,0.688153,0.9951123991540691,241.375,7.0,21.7966,1.0,w10_f14_c7,,0
41431,1,Lpp dotA,0.339396,0.7023,1.0007754366726718,374.275,7.0,24.4251,1.0,w10_f14_c7,,0
41432,2,Lpp dotA,0.344,0.6872090000000001,1.004112164173259,457.274,13.0,23.7003,1.0,w10_f14_c7,,0
41433,3,Lpp dotA,0.329685,0.685653,1.007973682149291,530.712,10.0,21.8053,1.0,w10_f14_c7,,0
41434,4,Lpp dotA,0.34084,0.648421,1.0202788438944153,554.712,5.0,17.9193,1.0,w10_f14_c7,,0
41435,5,Lpp dotA,0.348225,0.624945,1.0267486488603432,546.4159999999999,7.0,21.9188,1.0,w10_f14_c7,,0
41436,6,Lpp dotA,0.352248,0.638857,1.0313307746534033,557.168,7.0,25.0626,1.0,w10_f14_c7,,0
41437,7,Lpp dotA,0.367123,0.56566,1.0351217983864651,584.568,7.0,24.2941,1.0,w10_f14_c7,,0
41438,8,Lpp dotA,0.367315,0.5863689999999999,1.0383645335630922,578.115,9.0,23.5082,1.0,w10_f14_c7,,0
41439,9,Lpp dotA,0.370867,0.553377,1.0510299992167307,592.351,8.0,19.0371,1.0,w10_f14_c7,,0
41440,10,Lpp dotA,0.37751,0.492356,1.0449831597086237,666.212,9.0,15.2559,1.0,w10_f14_c7,,0
41441,11,Lpp dotA,0.3800139999999999,0.541841,1.0619879376517585,625.072,8.0,17.0286,1.0,w10_f14_c7,,0
41442,12,Lpp dotA,0.375521,0.5101479999999999,1.0598261142006735,660.967,6.0,13.7014,1.0,w10_f14_c7,,0
41443,13,Lpp dotA,0.3744099999999999,0.5303680000000001,1.0703610871778804,610.924,7.0,18.8624,1.0,w10_f14_c7,,0
41444,14,Lpp dotA,0.377226,0.488664,1.0680661079345188,710.321,7.0,16.0331,1.0,w10_f14_c7,,0
41445,15,Lpp dotA,0.385525,0.433163,1.0790632098378634,706.173,5.0,16.8277,1.0,w10_f14_c7,,0
41446,16,Lpp dotA,0.384719,0.404264,1.096044489700008,722.872,14.0,18.548,1.0,w10_f14_c7,,0
41447,17,Lpp dotA,0.385659,0.401262,1.1026552831518759,735.51,6.0,18.0503,1.0,w10_f14_c7,,0
41480,0,Lpp dotA,0.318215,0.606796,0.9990860948362978,258.058,2.0,3.4668400000000004,1.0,w10_f15_c1,,1
41481,1,Lpp dotA,0.3388,0.570433,1.0012728407264855,360.882,1.0,0.742271,1.0,w10_f15_c1,,1
41482,2,Lpp dotA,0.302704,0.659834,0.9996410644372167,475.029,1.0,1.74652,1.0,w10_f15_c1,,1
41483,3,Lpp dotA,0.319834,0.634297,1.0043541644808411,629.222,1.0,1.5282,1.0,w10_f15_c1,,1
41484,4,Lpp dotA,0.356129,0.466373,1.0082472348156453,783.062,0.0,0.0,0.0,w10_f15_c1,,1
41485,5,Lpp dotA,0.34034,0.5344979999999999,1.012935485474154,746.2869999999999,0.0,0.0,0.0,w10_f15_c1,,1
41486,6,Lpp dotA,0.345911,0.524399,1.0081064216333224,814.596,0.0,0.0,0.0,w10_f15_c1,,1
41487,7,Lpp dotA,0.348723,0.557027,1.0215582221093262,802.315,1.0,1.86878,1.0,w10_f15_c1,,1
41488,8,Lpp dotA,0.459575,0.154087,1.064787869082395,1316.63,0.0,0.0,0.0,w10_f15_c1,,1
41489,9,Lpp dotA,0.4929939999999999,0.122,3.001167921100441,2631.73,5.0,6.82889,1.0,w10_f15_c1,,1
41490,10,Lpp dotA,0.476797,0.154215,6.075832040244959,1712.14,3.0,4.72434,1.0,w10_f15_c1,,1
41491,11,Lpp dotA,0.484256,0.196012,6.944632808919272,2586.67,4.0,4.91645,1.0,w10_f15_c1,,1
41492,12,Lpp dotA,0.482427,0.1675819999999999,7.097017521577549,2905.22,3.0,4.4187,1.0,w10_f15_c1,,1
41493,13,Lpp dotA,0.481124,0.175604,7.033792402714657,3678.78,3.0,5.48407,1.0,w10_f15_c1,,1
41494,14,Lpp dotA,0.48521,0.128698,6.526964343893402,3786.9,3.0,6.01676,1.0,w10_f15_c1,,1
41495,15,Lpp dotA,0.481358,0.185416,7.861293493326559,4279.65,3.0,5.02124,1.0,w10_f15_c1,,1
41496,16,Lpp dotA,0.4838729999999999,0.187745,7.967690277263917,4269.0,3.0,4.56715,1.0,w10_f15_c1,,1
41497,17,Lpp dotA,0.480989,0.136977,7.186268229785025,4219.39,4.0,7.29172,1.0,w10_f15_c1,,1
41498,0,Lpp dotA,0.382148,0.420556,0.9942951692785952,248.931,1.0,1.27496,1.0,w10_f15_c2,,0
41499,1,Lpp dotA,0.4311069999999999,0.244955,0.999300823969203,342.461,1.0,1.7115900000000002,1.0,w10_f15_c2,,0
41500,2,Lpp dotA,0.4131319999999999,0.291323,1.006404006752202,423.457,3.0,3.88601,1.0,w10_f15_c2,,0
41501,3,Lpp dotA,0.440367,0.231679,0.99817267140955,506.014,3.0,4.44489,1.0,w10_f15_c2,,0
41502,4,Lpp dotA,0.435754,0.250228,1.0005710401845156,529.352,3.0,1.6853900000000002,1.0,w10_f15_c2,,0
41503,5,Lpp dotA,0.442932,0.2073989999999999,1.0127801578856472,556.621,4.0,6.33113,1.0,w10_f15_c2,,0
41504,6,Lpp dotA,0.461174,0.166538,1.0256995938650786,570.998,3.0,5.18716,1.0,w10_f15_c2,,0
41505,7,Lpp dotA,0.4518569999999999,0.175038,1.054087254940194,567.462,3.0,5.5452,1.0,w10_f15_c2,,0
41506,8,Lpp dotA,0.454805,0.166186,1.059711304367204,555.8919999999999,10.0,4.44489,1.0,w10_f15_c2,,0
41507,9,Lpp dotA,0.472583,0.137944,1.065226716881062,591.126,4.0,2.90796,1.0,w10_f15_c2,,0
41508,10,Lpp dotA,0.467425,0.141401,1.0593770369421216,568.069,6.0,4.663209999999999,1.0,w10_f15_c2,,0
41509,11,Lpp dotA,0.475793,0.138348,1.0686111745600206,589.361,4.0,3.70262,1.0,w10_f15_c2,,0
41510,12,Lpp dotA,0.477721,0.137837,1.0363460113539502,602.018,6.0,3.31839,1.0,w10_f15_c2,,0
41511,13,Lpp dotA,0.481275,0.128686,1.023008741093166,605.805,6.0,2.4887900000000003,1.0,w10_f15_c2,,0
41512,14,Lpp dotA,0.500001,0.0968266999999999,1.012320540176159,644.682,0.0,0.0,0.0,w10_f15_c2,,0
41513,15,Lpp dotA,0.4779239999999999,0.125865,1.0306718218131778,661.2539999999999,5.0,4.462359999999999,1.0,w10_f15_c2,,0
41514,16,Lpp dotA,0.478659,0.122924,1.0506944405756085,678.0939999999999,7.0,1.01298,1.0,w10_f15_c2,,0
41515,17,Lpp dotA,0.486488,0.1127859999999999,1.025164765984947,673.822,7.0,1.85131,1.0,w10_f15_c2,,0
41516,0,Lpp dotA,0.296882,0.653519,1.0028298341363817,228.58,0.0,0.0,0.0,w10_f15_c3,,0
41517,1,Lpp dotA,0.3039949999999999,0.599817,1.0013826642509773,255.35,0.0,0.0,0.0,w10_f15_c3,,0
41518,2,Lpp dotA,0.323661,0.568607,0.995787501612641,301.04400000000004,0.0,0.0,0.0,w10_f15_c3,,0
41519,3,Lpp dotA,0.322848,0.51162,0.9961408803055884,309.038,0.0,0.0,0.0,w10_f15_c3,,0
41520,4,Lpp dotA,0.341115,0.497978,1.0017276291655215,307.961,0.0,0.0,0.0,w10_f15_c3,,0
41521,5,Lpp dotA,0.347381,0.4715029999999999,1.0057578290208045,307.027,0.0,0.0,0.0,w10_f15_c3,,0
41522,6,Lpp dotA,0.348968,0.440258,1.0135405740440546,312.065,0.0,0.0,0.0,w10_f15_c3,,0
41523,7,Lpp dotA,0.342353,0.470471,1.021819731993112,289.464,0.0,0.0,0.0,w10_f15_c3,,0
41524,8,Lpp dotA,0.342409,0.490547,1.0359632934894183,297.695,0.0,0.0,0.0,w10_f15_c3,,0
41525,9,Lpp dotA,0.348288,0.44415,1.025639587388307,299.715,0.0,0.0,0.0,w10_f15_c3,,0
41526,10,Lpp dotA,0.3346909999999999,0.492702,1.0338766764453469,274.943,0.0,0.0,0.0,w10_f15_c3,,0
41527,11,Lpp dotA,0.341107,0.4844239999999999,1.029947441930906,283.619,0.0,0.0,0.0,w10_f15_c3,,0
41528,12,Lpp dotA,0.361197,0.426318,1.0204735274485497,310.274,0.0,0.0,0.0,w10_f15_c3,,0
41529,13,Lpp dotA,0.362108,0.418672,1.0184878757453206,324.462,0.0,0.0,0.0,w10_f15_c3,,0
41530,14,Lpp dotA,0.381758,0.366593,1.0141463660891077,339.131,0.0,0.0,0.0,w10_f15_c3,,0
41531,15,Lpp dotA,0.349116,0.4792649999999999,1.020919457703936,320.222,0.0,0.0,0.0,w10_f15_c3,,0
41532,16,Lpp dotA,0.3659139999999999,0.459852,1.0184878757453206,324.611,0.0,0.0,0.0,w10_f15_c3,,0
41533,17,Lpp dotA,0.393836,0.4077909999999999,1.012530920635633,345.39300000000003,0.0,0.0,0.0,w10_f15_c3,,0
41534,0,Lpp dotA,0.325248,0.642325,1.0037766235857792,278.457,0.0,0.0,0.0,w10_f15_c4,,1
41535,1,Lpp dotA,0.364318,0.483573,0.9986713371180095,487.026,0.0,0.0,0.0,w10_f15_c4,,1
41536,2,Lpp dotA,0.349207,0.51444,0.9975520392962114,762.919,0.0,0.0,0.0,w10_f15_c4,,1
41537,3,Lpp dotA,0.3966429999999999,0.488105,1.0056689616298264,781.28,1.0,1.32736,1.0,w10_f15_c4,,1
41538,4,Lpp dotA,0.380256,0.499685,1.0080122398035192,1133.17,1.0,0.8383299999999999,1.0,w10_f15_c4,,1
41539,5,Lpp dotA,0.406595,0.48432,1.0058058541691832,1101.3,0.0,0.0,0.0,w10_f15_c4,,1
41540,6,Lpp dotA,0.420624,0.383509,0.9968192615855378,824.576,1.0,1.12651,1.0,w10_f15_c4,,1
41541,7,Lpp dotA,0.496399,0.121628,1.491339533760116,960.192,0.0,0.0,0.0,w10_f15_c4,,1
41542,8,Lpp dotA,0.504627,0.175179,2.371147884205017,448.116,11.0,10.6974,1.0,w10_f15_c4,,1
41543,9,Lpp dotA,0.498382,0.140549,3.8882232153641745,739.7719999999999,5.0,9.75431,1.0,w10_f15_c4,,1
41544,10,Lpp dotA,0.503112,0.123453,4.101952731811411,1033.78,5.0,10.0512,1.0,w10_f15_c4,,1
41545,11,Lpp dotA,0.501621,0.124333,4.929178242138745,1051.16,5.0,10.2171,1.0,w10_f15_c4,,1
41546,12,Lpp dotA,0.502869,0.102844,6.010194467930911,958.847,5.0,11.1079,1.0,w10_f15_c4,,1
41547,13,Lpp dotA,0.498077,0.119804,6.119104561742563,1274.18,4.0,9.86784,1.0,w10_f15_c4,,1
41548,14,Lpp dotA,0.501556,0.096975,5.7248862584048,1393.95,4.0,11.3873,1.0,w10_f15_c4,,1
41549,15,Lpp dotA,0.504367,0.113348,6.039296211297661,2181.33,3.0,8.08639,1.0,w10_f15_c4,,1
41550,16,Lpp dotA,0.5032909999999999,0.118043,6.019849418206709,2485.35,5.0,9.02078,1.0,w10_f15_c4,,1
41551,17,Lpp dotA,0.5038779999999999,0.0960784,5.659548254620124,2134.4,3.0,8.01653,1.0,w10_f15_c4,,1
41552,0,Lpp dotA,0.362394,0.472409,0.5482812334823678,297.84,6.0,5.24829,1.0,w10_f15_c5,,0
41553,1,Lpp dotA,0.4508189999999999,0.2680909999999999,1.264613246441519,542.235,5.0,7.806939999999999,1.0,w10_f15_c5,,0
41554,2,Lpp dotA,0.454909,0.2308469999999999,1.1871055200761134,704.128,5.0,6.27001,1.0,w10_f15_c5,,0
41555,3,Lpp dotA,0.460988,0.19825,1.2414061674118388,826.398,5.0,7.72835,1.0,w10_f15_c5,,0
41556,4,Lpp dotA,0.481724,0.166026,1.1591740095639036,936.824,4.0,8.13005,1.0,w10_f15_c5,,0
41557,5,Lpp dotA,0.4813159999999999,0.156756,1.1572198765025217,909.756,2.0,1.81638,1.0,w10_f15_c5,,0
41558,6,Lpp dotA,0.48571,0.139103,1.1507838296655122,1049.48,11.0,3.71135,1.0,w10_f15_c5,,0
41559,7,Lpp dotA,0.483656,0.148911,1.1104885799033661,1101.53,2.0,3.16993,1.0,w10_f15_c5,,0
41560,8,Lpp dotA,0.441784,0.248635,1.0155568890574767,1009.06,5.0,5.63253,1.0,w10_f15_c5,,0
41561,9,Lpp dotA,0.483754,0.145283,1.132543699825263,1021.14,4.0,6.401,1.0,w10_f15_c5,,0
41562,10,Lpp dotA,0.464079,0.182194,1.0917167766287552,1116.22,2.0,0.0785934,1.0,w10_f15_c5,,0
41563,11,Lpp dotA,0.474551,0.169619,1.1863220013307383,1053.58,5.0,4.93392,1.0,w10_f15_c5,,0
41564,12,Lpp dotA,0.484077,0.172707,1.2204283857648324,1032.01,9.0,2.39273,1.0,w10_f15_c5,,0
41565,13,Lpp dotA,0.4866319999999999,0.175177,1.2414621330365083,1009.57,8.0,7.72835,1.0,w10_f15_c5,,0
41566,14,Lpp dotA,0.494008,0.162684,1.2517364889654445,971.743,3.0,4.81166,1.0,w10_f15_c5,,0
41567,15,Lpp dotA,0.4828659999999999,0.179055,1.2528791204691165,1085.12,7.0,4.4972900000000005,1.0,w10_f15_c5,,0
41568,16,Lpp dotA,0.481042,0.186394,1.245734175719625,1101.26,7.0,5.7285900000000005,1.0,w10_f15_c5,,0
41569,17,Lpp dotA,0.4932829999999999,0.163139,1.2548845553531123,1060.7,8.0,4.7418,1.0,w10_f15_c5,,0
41571,0,Lpp dotA,0.30453,0.694864,0.9942414380385478,220.917,2.0,2.7420400000000003,1.0,w10_f15_c7,,0
41572,1,Lpp dotA,0.330996,0.6790109999999999,1.0025715393824934,308.654,4.0,7.31792,1.0,w10_f15_c7,,0
41573,2,Lpp dotA,0.340971,0.6073729999999999,1.003187022578959,318.392,3.0,2.86429,1.0,w10_f15_c7,,0
41574,3,Lpp dotA,0.330621,0.556457,1.0075881489975214,319.536,2.0,3.78995,1.0,w10_f15_c7,,0
41575,4,Lpp dotA,0.335402,0.550918,1.0096875368868354,325.516,2.0,5.31815,1.0,w10_f15_c7,,0
41576,5,Lpp dotA,0.358813,0.4616689999999999,1.0083638264506012,329.06699999999995,1.0,1.45834,1.0,w10_f15_c7,,0
41577,6,Lpp dotA,0.357629,0.475768,1.010134394550023,351.659,6.0,5.1784300000000005,1.0,w10_f15_c7,,0
41578,7,Lpp dotA,0.353634,0.474513,1.0041734819486368,343.94,3.0,6.21761,1.0,w10_f15_c7,,0
41579,8,Lpp dotA,0.332636,0.543579,1.0136502369188742,345.216,3.0,5.64126,1.0,w10_f15_c7,,0
41580,9,Lpp dotA,0.331998,0.5320020000000001,1.0139369003254473,337.025,3.0,7.972860000000001,1.0,w10_f15_c7,,0
41581,10,Lpp dotA,0.33324,0.557751,1.0140296443687504,333.372,3.0,4.23531,1.0,w10_f15_c7,,0
41582,11,Lpp dotA,0.332194,0.548233,1.0061295381346644,325.517,2.0,1.78145,1.0,w10_f15_c7,,0
41583,12,Lpp dotA,0.34086,0.492143,1.0060030689847057,314.461,3.0,4.12179,1.0,w10_f15_c7,,0
41584,13,Lpp dotA,0.3321719999999999,0.4783159999999999,1.0067028649478105,306.744,1.0,2.14822,1.0,w10_f15_c7,,0
41585,14,Lpp dotA,0.35318,0.438868,1.0048226902517579,311.322,1.0,0.934388,1.0,w10_f15_c7,,0
41586,15,Lpp dotA,0.344238,0.489326,1.0089455845404112,313.332,1.0,2.29667,1.0,w10_f15_c7,,0
41587,16,Lpp dotA,0.339965,0.512065,1.0114243798796014,309.72,0.0,0.0,0.0,w10_f15_c7,,0
41588,17,Lpp dotA,0.353713,0.455684,1.0123518203126318,313.322,2.0,3.83361,1.0,w10_f15_c7,,0
41631,0,Lpp dotA,0.4170149999999999,0.283919,1.0036188718793948,154.144,2.0,1.9561,1.0,w10_f16_c2,,0
41632,1,Lpp dotA,0.423563,0.242027,0.9964527889499001,271.476,4.0,8.71513,1.0,w10_f16_c2,,0
41633,2,Lpp dotA,0.410361,0.257315,0.9999283391707051,344.321,5.0,7.265519999999999,1.0,w10_f16_c2,,0
41634,3,Lpp dotA,0.4274989999999999,0.217103,1.0171627686161397,358.685,10.0,13.1688,1.0,w10_f16_c2,,0
41635,4,Lpp dotA,0.423327,0.208388,1.0226896100755125,379.535,8.0,13.6229,1.0,w10_f16_c2,,0
41636,5,Lpp dotA,0.440743,0.184796,1.0235316248197281,422.514,11.0,13.0465,1.0,w10_f16_c2,,0
41637,6,Lpp dotA,0.4550329999999999,0.166463,1.0185422395800674,429.815,11.0,7.169460000000001,1.0,w10_f16_c2,,0
41638,7,Lpp dotA,0.47443,0.130197,1.0263174395585692,457.357,12.0,8.56668,1.0,w10_f16_c2,,0
41639,8,Lpp dotA,0.44756,0.158975,1.0207995557028584,433.267,8.0,13.3434,1.0,w10_f16_c2,,0
41640,9,Lpp dotA,0.446582,0.181885,1.1846251690747691,443.267,10.0,13.7189,1.0,w10_f16_c2,,0
41641,10,Lpp dotA,0.457242,0.16832,1.1978645072870107,502.685,11.0,11.2039,1.0,w10_f16_c2,,0
41642,11,Lpp dotA,0.465514,0.159083,1.1900534768938613,479.227,9.0,12.3479,1.0,w10_f16_c2,,0
41643,12,Lpp dotA,0.452967,0.158589,1.0436056146259751,502.937,7.0,6.46212,1.0,w10_f16_c2,,0
41644,13,Lpp dotA,0.461043,0.157018,1.0412139344482565,511.904,5.0,9.61459,1.0,w10_f16_c2,,0
41645,14,Lpp dotA,0.4521739999999999,0.1734119999999999,1.1921405985470768,528.638,5.0,4.26151,1.0,w10_f16_c2,,0
41646,15,Lpp dotA,0.44437,0.196619,1.1765812409864114,517.915,9.0,14.6358,1.0,w10_f16_c2,,0
41647,16,Lpp dotA,0.435706,0.206482,1.1602425719071634,515.875,10.0,15.9283,1.0,w10_f16_c2,,0
41648,17,Lpp dotA,0.458687,0.178291,1.1867660363499557,516.3430000000001,8.0,14.2167,1.0,w10_f16_c2,,0
41897,0,Lpp dotA,0.4873989999999999,0.18413,0.9650787648399327,3788.31,6.0,8.87232,1.0,w10_f19_c5,,0
41898,1,Lpp dotA,0.477524,0.230298,1.0041099025764013,4552.98,9.0,11.3436,1.0,w10_f19_c5,,0
41899,2,Lpp dotA,0.478909,0.2375139999999999,1.0308113325836659,4949.12,11.0,11.396,1.0,w10_f19_c5,,0
41900,3,Lpp dotA,0.487436,0.216255,1.001637990227786,4143.97,5.0,5.13477,1.0,w10_f19_c5,,0
41901,4,Lpp dotA,0.48982,0.2329409999999999,1.0116987929027057,4218.79,8.0,7.36158,1.0,w10_f19_c5,,0
41902,5,Lpp dotA,0.491785,0.218271,0.9899232751843486,4070.41,8.0,8.07765,1.0,w10_f19_c5,,0
41903,6,Lpp dotA,0.473713,0.250167,0.9911652021614308,4245.22,11.0,10.7236,1.0,w10_f19_c5,,0
41904,7,Lpp dotA,0.465257,0.262446,0.9995840340733813,4244.32,9.0,9.9377,1.0,w10_f19_c5,,0
41905,8,Lpp dotA,0.477667,0.199463,1.0335340186488073,4371.73,11.0,10.6712,1.0,w10_f19_c5,,0
41906,9,Lpp dotA,0.4667989999999999,0.24444,1.0014887201584253,4276.24,6.0,5.68492,1.0,w10_f19_c5,,0
41907,10,Lpp dotA,0.438256,0.333257,1.0403168506005633,4639.87,6.0,5.09111,1.0,w10_f19_c5,,0
41908,11,Lpp dotA,0.462266,0.255774,1.015149916906328,4460.99,7.0,8.13005,1.0,w10_f19_c5,,0
41909,12,Lpp dotA,0.434117,0.308209,1.0038053916349055,4183.56,7.0,5.77225,1.0,w10_f19_c5,,0
41910,13,Lpp dotA,0.469479,0.209155,0.9975479903272996,3922.38,5.0,5.84211,1.0,w10_f19_c5,,0
41911,14,Lpp dotA,0.468589,0.176115,0.9907890415866415,3820.38,3.0,3.32712,1.0,w10_f19_c5,,0
41912,15,Lpp dotA,0.461825,0.186945,0.9987839465016072,3782.53,4.0,3.44064,1.0,w10_f19_c5,,0
41913,16,Lpp dotA,0.450085,0.204429,0.9672222830359544,3359.94,4.0,4.21785,1.0,w10_f19_c5,,0
41914,17,Lpp dotA,0.4405199999999999,0.215758,0.9699987063260656,3373.14,5.0,4.15672,1.0,w10_f19_c5,,0
40313,0,Lpp dotA,0.4944949999999999,0.1781609999999999,0.9855535538908342,5058.94,13.0,25.4643,1.0,w10_f1_c6,,0
40314,1,Lpp dotA,0.431893,0.499389,1.0041964762617666,5717.33,15.0,28.1015,1.0,w10_f1_c6,,0
40315,2,Lpp dotA,0.442032,0.377075,1.010249969847399,5847.12,21.0,31.8303,1.0,w10_f1_c6,,0
40316,3,Lpp dotA,0.46757,0.265112,1.0318334887229272,6016.38,13.0,20.4343,1.0,w10_f1_c6,,0
40317,4,Lpp dotA,0.486486,0.179056,1.0226039211782296,5805.07,12.0,16.5395,1.0,w10_f1_c6,,0
40318,5,Lpp dotA,0.48595,0.18245,1.0215816044246788,5842.89,9.0,10.6625,1.0,w10_f1_c6,,0
40319,6,Lpp dotA,0.494568,0.150256,1.0402877036736395,5768.39,13.0,14.8542,1.0,w10_f1_c6,,0
40320,7,Lpp dotA,0.4977859999999999,0.123514,1.0013247999877475,5409.53,10.0,17.2207,1.0,w10_f1_c6,,0
40321,8,Lpp dotA,0.4961569999999999,0.153624,0.9992112462500693,5191.53,13.0,19.334,1.0,w10_f1_c6,,0
