,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,intensity_whole_cell_egfp_mean,number_of_spots-_per_cell_,bacterial__area_[um²]-_sum_per_cell_,infected_cells,non_infected_cells,well_id,cell_lbl,growth
86031,4,8,1,0,3,48,783,1556,_704_1492_869_1628_,-688.9,898.85,N_V_KCl,NI,249.894,0,0.0,0,1,13,w13_f3_c48,0
86301,4,8,1,1,3,48,1078,1420,_1031_1355_1116_1459_,-646.51,920.28,N_V_KCl,NI,234.724,0,0.0,0,1,13,w13_f3_c48,0
89088,4,8,1,2,3,48,698,1482,_620_1400_773_1537_,-702.75,911.93,N_V_KCl,NI,187.272,0,0.0,0,1,13,w13_f3_c48,0
89382,4,8,1,3,3,48,1925,1429,_1839_1380_2016_1481_,-522.91,917.2,N_V_KCl,NI,203.934,0,0.0,0,1,13,w13_f3_c48,0
89678,4,8,1,4,3,48,1075,1421,_1039_1384_1115_1461_,-646.43,918.98,N_V_KCl,NI,188.054,0,0.0,0,1,13,w13_f3_c48,0
89977,4,8,1,5,3,48,676,1477,_615_1396_731_1552_,-705.17,912.36,N_V_KCl,NI,154.176,0,0.0,0,1,13,w13_f3_c48,0
90270,4,8,1,6,3,48,662,1452,_540_1393_738_1572_,-708.97,910.81,N_V_KCl,NI,143.671,0,0.0,0,1,13,w13_f3_c48,0
90565,4,8,1,7,3,48,109,1448,_79_1417_148_1480_,-786.26,915.21,N_V_KCl,NI,159.073,0,0.0,0,1,13,w13_f3_c48,0
90850,4,8,1,8,3,48,1911,1413,_1802_1337_2033_1483_,-524.82,919.35,N_V_KCl,NI,146.642,0,0.0,0,1,13,w13_f3_c48,0
91131,4,8,1,9,3,48,1895,1411,_1813_1330_2040_1477_,-522.99,919.9,N_V_KCl,NI,145.01,0,0.0,0,1,13,w13_f3_c48,0
86587,4,8,1,10,3,48,695,1484,_635_1433_735_1548_,-702.55,908.79,N_V_KCl,NI,154.752,0,0.0,0,1,13,w13_f3_c48,0
86865,4,8,1,11,3,48,25,1483,_1_1454_57_1522_,-799.26,909.23,N_V_KCl,NI,160.2,0,0.0,0,1,13,w13_f3_c48,0
87143,4,8,1,12,3,48,1917,1429,_1804_1334_2037_1486_,-524.35,919.27,N_V_KCl,NI,143.096,0,0.0,0,1,13,w13_f3_c48,0
87420,4,8,1,13,3,48,1916,1436,_1807_1331_2039_1492_,-524.1,918.81,N_V_KCl,NI,139.918,0,0.0,0,1,13,w13_f3_c48,0
87701,4,8,1,14,3,48,98,1445,_62_1413_133_1477_,-788.61,915.77,N_V_KCl,NI,163.903,0,0.0,0,1,13,w13_f3_c48,0
87979,4,8,1,15,3,48,140,1524,_35_1467_257_1574_,-781.1,904.21,N_V_KCl,NI,131.115,0,0.0,0,1,13,w13_f3_c48,0
88252,4,8,1,16,3,48,98,1450,_66_1419_136_1481_,-788.15,915.02,N_V_KCl,NI,168.707,0,0.0,0,1,13,w13_f3_c48,0
88527,4,8,1,17,3,48,1926,1431,_1797_1335_2037_1490_,-524.81,918.94,N_V_KCl,NI,140.006,0,0.0,0,1,13,w13_f3_c48,0
88802,4,8,1,18,3,48,1823,1473,_1738_1436_1887_1645_,-540.74,902.43,N_V_KCl,NI,142.627,0,0.0,0,1,13,w13_f3_c48,0
86032,4,8,1,0,3,49,108,1580,_71_1543_152_1614_,-786.8,896.16,N_V_KCl,NI,407.674,0,0.0,0,1,13,w13_f3_c49,0
86302,4,8,1,1,3,49,682,1471,_625_1418_747_1536_,-703.42,911.58,N_V_KCl,NI,212.164,0,0.0,0,1,13,w13_f3_c49,0
89089,4,8,1,2,3,49,1925,1429,_1838_1361_2018_1486_,-522.7,917.3,N_V_KCl,NI,215.641,0,0.0,0,1,13,w13_f3_c49,0
89383,4,8,1,3,3,49,1834,1467,_1789_1424_1886_1515_,-536.17,911.62,N_V_KCl,NI,139.451,0,0.0,0,1,13,w13_f3_c49,0
89679,4,8,1,4,3,49,674,1467,_599_1395_733_1554_,-705.52,912.52,N_V_KCl,NI,154.187,0,0.0,0,1,13,w13_f3_c49,0
89978,4,8,1,5,3,49,106,1457,_68_1402_163_1502_,-786.17,914.23,N_V_KCl,NI,137.375,0,0.0,0,1,13,w13_f3_c49,0
90271,4,8,1,6,3,49,115,1451,_73_1361_167_1495_,-785.4,915.94,N_V_KCl,NI,139.806,0,0.0,0,1,13,w13_f3_c49,0
90566,4,8,1,7,3,49,1901,1419,_1758_1368_2020_1484_,-525.65,918.66,N_V_KCl,NI,156.732,0,0.0,0,1,13,w13_f3_c49,0
90851,4,8,1,8,3,49,1813,1484,_1674_1421_1865_1615_,-544.07,906.48,N_V_KCl,NI,136.52,0,0.0,0,1,13,w13_f3_c49,0
91132,4,8,1,9,3,49,1833,1464,_1796_1434_1876_1496_,-535.96,913.04,N_V_KCl,NI,179.264,0,0.0,0,1,13,w13_f3_c49,0
86588,4,8,1,10,3,49,27,1486,_1_1455_59_1523_,-799.14,909.16,N_V_KCl,NI,158.816,0,0.0,0,1,13,w13_f3_c49,0
86866,4,8,1,11,3,49,157,1525,_60_1466_271_1584_,-779.36,903.79,N_V_KCl,NI,131.785,0,0.0,0,1,13,w13_f3_c49,0
87144,4,8,1,12,3,49,1826,1470,_1748_1432_1862_1557_,-539.59,908.96,N_V_KCl,NI,155.054,0,0.0,0,1,13,w13_f3_c49,0
87421,4,8,1,13,3,49,1829,1477,_1680_1438_1877_1706_,-543.27,897.95,N_V_KCl,NI,144.052,0,0.0,0,1,13,w13_f3_c49,0
87702,4,8,1,14,3,49,1913,1422,_1801_1331_2020_1475_,-525.81,920.07,N_V_KCl,NI,143.512,0,0.0,0,1,13,w13_f3_c49,0
87980,4,8,1,15,3,49,1002,1581,_954_1546_1038_1620_,-657.46,895.64,N_V_KCl,NI,189.211,0,0.0,0,1,13,w13_f3_c49,0
88253,4,8,1,16,3,49,1921,1430,_1799_1336_2067_1487_,-524.34,918.96,N_V_KCl,NI,138.371,0,0.0,0,1,13,w13_f3_c49,0
88528,4,8,1,17,3,49,1775,1606,_1722_1433_1869_1701_,-542.66,899.95,N_V_KCl,NI,141.187,0,0.0,0,1,13,w13_f3_c49,0
88803,4,8,1,18,3,49,691,1489,_668_1443_716_1523_,-702.37,910.45,N_V_KCl,NI,171.723,0,0.0,0,1,13,w13_f3_c49,0
86033,4,8,1,0,3,5,1191,178,_1100_57_1663_242_,-609.1,1103.07,N_V_KCl,NI,196.113,0,0.0,0,1,13,w13_f3_c5,0
86303,4,8,1,1,3,5,548,40,_453_1_615_83_,-723.84,1120.13,N_V_KCl,NI,140.443,0,0.0,0,1,13,w13_f3_c5,0
89090,4,8,1,2,3,5,549,40,_481_1_726_87_,-717.58,1120.86,N_V_KCl,NI,132.764,0,0.0,0,1,13,w13_f3_c5,0
89384,4,8,1,3,3,5,280,66,_210_1_361_152_,-761.0,1115.3,N_V_KCl,NI,128.305,0,0.0,0,1,13,w13_f3_c5,0
89680,4,8,1,4,3,5,1393,41,_1224_1_1563_98_,-601.97,1118.99,N_V_KCl,NI,141.698,0,0.0,0,1,13,w13_f3_c5,0
89979,4,8,1,5,3,5,1918,36,_1867_1_1969_72_,-523.77,1120.94,N_V_KCl,NI,138.257,0,0.0,0,1,13,w13_f3_c5,0
90272,4,8,1,6,3,5,1097,83,_1014_24_1215_155_,-640.82,1112.95,N_V_KCl,NI,156.955,0,0.0,0,1,13,w13_f3_c5,0
90567,4,8,1,7,3,5,1091,85,_1004_28_1249_153_,-639.9,1113.0,N_V_KCl,NI,151.237,0,0.0,0,1,13,w13_f3_c5,0
90852,4,8,1,8,3,5,1098,85,_1024_7_1233_147_,-640.32,1113.38,N_V_KCl,NI,155.429,0,0.0,0,1,13,w13_f3_c5,0
91133,4,8,1,9,3,5,1097,80,_1012_23_1203_144_,-641.85,1113.57,N_V_KCl,NI,156.449,0,0.0,0,1,13,w13_f3_c5,0
86589,4,8,1,10,3,5,1103,82,_1017_7_1196_150_,-642.5,1113.24,N_V_KCl,NI,139.696,0,0.0,0,1,13,w13_f3_c5,0
86867,4,8,1,11,3,5,1096,91,_1000_9_1201_186_,-642.29,1111.81,N_V_KCl,NI,138.275,0,0.0,0,1,13,w13_f3_c5,0
87145,4,8,1,12,3,5,1085,81,_1003_25_1193_151_,-643.43,1113.23,N_V_KCl,NI,148.553,0,0.0,0,1,13,w13_f3_c5,0
87422,4,8,1,13,3,5,1423,24,_1185_1_1486_105_,-609.17,1118.86,N_V_KCl,NI,155.999,0,0.0,0,1,13,w13_f3_c5,0
87703,4,8,1,14,3,5,1076,80,_1000_23_1185_147_,-644.39,1113.44,N_V_KCl,NI,150.84,0,0.0,0,1,13,w13_f3_c5,0
87981,4,8,1,15,3,5,2080,116,_2024_72_2115_163_,-501.34,1108.04,N_V_KCl,NI,154.503,0,0.0,0,1,13,w13_f3_c5,0
88254,4,8,1,16,3,5,1376,38,_1175_1_1482_108_,-610.07,1118.81,N_V_KCl,NI,156.866,0,0.0,0,1,13,w13_f3_c5,0
88529,4,8,1,17,3,5,1420,23,_1184_1_1480_100_,-608.77,1118.96,N_V_KCl,NI,153.908,0,0.0,0,1,13,w13_f3_c5,0
88804,4,8,1,18,3,5,1278,50,_1197_1_1482_103_,-609.4,1118.91,N_V_KCl,NI,141.793,0,0.0,0,1,13,w13_f3_c5,0
86034,4,8,1,0,3,50,233,1628,_147_1577_291_1675_,-770.35,889.76,N_V_KCl,NI,203.525,0,0.0,0,1,13,w13_f3_c50,0
86304,4,8,1,1,3,50,1902,1422,_1839_1378_2020_1478_,-522.44,917.18,N_V_KCl,NI,245.91,0,0.0,0,1,13,w13_f3_c50,0
89091,4,8,1,2,3,50,113,1452,_50_1396_167_1510_,-786.52,914.58,N_V_KCl,NI,134.791,0,0.0,0,1,13,w13_f3_c50,0
89385,4,8,1,3,3,50,115,1451,_55_1401_166_1513_,-786.36,914.17,N_V_KCl,NI,133.558,0,0.0,0,1,13,w13_f3_c50,0
89681,4,8,1,4,3,50,110,1455,_50_1389_163_1504_,-786.86,915.0,N_V_KCl,NI,133.711,0,0.0,0,1,13,w13_f3_c50,0
89980,4,8,1,5,3,50,1917,1424,_1860_1370_2015_1486_,-522.5,916.79,N_V_KCl,NI,193.293,0,0.0,0,1,13,w13_f3_c50,0
90273,4,8,1,6,3,50,1919,1416,_1841_1362_2026_1479_,-522.44,918.23,N_V_KCl,NI,177.593,0,0.0,0,1,13,w13_f3_c50,0
90568,4,8,1,7,3,50,26,1493,_1_1453_59_1524_,-799.12,909.13,N_V_KCl,NI,171.924,0,0.0,0,1,13,w13_f3_c50,0
90853,4,8,1,8,3,50,25,1482,_1_1451_56_1523_,-799.25,909.3,N_V_KCl,NI,176.392,0,0.0,0,1,13,w13_f3_c50,0
91134,4,8,1,9,3,50,24,1476,_1_1447_56_1519_,-799.29,909.73,N_V_KCl,NI,174.989,0,0.0,0,1,13,w13_f3_c50,0
86590,4,8,1,10,3,50,139,1535,_82_1483_195_1573_,-782.51,903.34,N_V_KCl,NI,139.838,0,0.0,0,1,13,w13_f3_c50,0
86868,4,8,1,11,3,50,1023,1586,_971_1549_1062_1629_,-654.85,894.86,N_V_KCl,NI,192.536,0,0.0,0,1,13,w13_f3_c50,0
87146,4,8,1,12,3,50,20,1480,_1_1455_46_1523_,-800.06,909.11,N_V_KCl,NI,170.208,0,0.0,0,1,13,w13_f3_c50,0
87423,4,8,1,13,3,50,20,1484,_1_1455_49_1525_,-799.98,908.78,N_V_KCl,NI,174.735,0,0.0,0,1,13,w13_f3_c50,0
87704,4,8,1,14,3,50,1825,1471,_1715_1429_1862_1700_,-542.46,899.68,N_V_KCl,NI,143.908,0,0.0,0,1,13,w13_f3_c50,0
87982,4,8,1,15,3,50,68,1598,_1_1558_122_1669_,-793.94,891.49,N_V_KCl,NI,174.701,0,0.0,0,1,13,w13_f3_c50,0
88255,4,8,1,16,3,50,1780,1609,_1671_1435_1873_1690_,-542.95,899.9,N_V_KCl,NI,143.95,0,0.0,0,1,13,w13_f3_c50,0
88530,4,8,1,17,3,50,17,1482,_1_1454_42_1526_,-800.45,908.79,N_V_KCl,NI,172.935,0,0.0,0,1,13,w13_f3_c50,0
88805,4,8,1,18,3,50,18,1484,_1_1458_45_1525_,-800.19,908.7,N_V_KCl,NI,163.298,0,0.0,0,1,13,w13_f3_c50,0
86035,4,8,1,0,3,51,1116,1676,_1072_1644_1151_1717_,-640.59,881.58,N_V_KCl,NI,368.329,0,0.0,0,1,13,w13_f3_c51,0
86305,4,8,1,1,3,51,111,1452,_48_1404_164_1502_,-786.62,914.59,N_V_KCl,NI,152.919,0,0.0,0,1,13,w13_f3_c51,0
89092,4,8,1,2,3,51,26,1489,_1_1458_57_1529_,-799.26,908.5,N_V_KCl,NI,176.763,0,0.0,0,1,13,w13_f3_c51,0
89386,4,8,1,3,3,51,25,1486,_1_1456_56_1527_,-799.35,908.66,N_V_KCl,NI,175.857,0,0.0,0,1,13,w13_f3_c51,0
89682,4,8,1,4,3,51,1917,1424,_1840_1370_2014_1483_,-523.63,917.18,N_V_KCl,NI,203.464,0,0.0,0,1,13,w13_f3_c51,0
89981,4,8,1,5,3,51,25,1491,_1_1461_55_1529_,-799.37,908.19,N_V_KCl,NI,167.748,0,0.0,0,1,13,w13_f3_c51,0
90274,4,8,1,6,3,51,1919,1502,_1857_1462_1963_1546_,-524.73,907.11,N_V_KCl,NI,146.484,0,0.0,0,1,13,w13_f3_c51,0
90569,4,8,1,7,3,51,1825,1502,_1716_1453_1876_1676_,-542.75,900.03,N_V_KCl,NI,130.012,0,0.0,0,1,13,w13_f3_c51,0
90854,4,8,1,8,3,51,135,1535,_79_1485_333_1604_,-775.84,901.76,N_V_KCl,NI,135.049,0,0.0,0,1,13,w13_f3_c51,0
91135,4,8,1,9,3,51,120,1530,_81_1482_220_1584_,-781.72,904.1,N_V_KCl,NI,138.762,0,0.0,0,1,13,w13_f3_c51,0
86591,4,8,1,10,3,51,1021,1586,_979_1552_1058_1627_,-654.55,895.11,N_V_KCl,NI,196.219,0,0.0,0,1,13,w13_f3_c51,0
86869,4,8,1,11,3,51,86,1604,_1_1567_139_1674_,-791.97,890.55,N_V_KCl,NI,169.175,0,0.0,0,1,13,w13_f3_c51,0
87147,4,8,1,12,3,51,130,1532,_49_1475_254_1581_,-780.4,903.4,N_V_KCl,NI,132.263,0,0.0,0,1,13,w13_f3_c51,0
87424,4,8,1,13,3,51,132,1537,_73_1489_211_1582_,-782.98,902.92,N_V_KCl,NI,139.963,0,0.0,0,1,13,w13_f3_c51,0
87705,4,8,1,14,3,51,131,1534,_64_1483_213_1579_,-783.35,903.74,N_V_KCl,NI,136.744,0,0.0,0,1,13,w13_f3_c51,0
87983,4,8,1,15,3,51,1059,1609,_1026_1571_1093_1650_,-648.87,891.9,N_V_KCl,NI,182.632,0,0.0,0,1,13,w13_f3_c51,0
88256,4,8,1,16,3,51,18,1483,_1_1456_45_1524_,-800.19,908.83,N_V_KCl,NI,176.22,0,0.0,0,1,13,w13_f3_c51,0
88531,4,8,1,17,3,51,122,1537,_65_1489_180_1583_,-784.69,902.8,N_V_KCl,NI,141.184,0,0.0,0,1,13,w13_f3_c51,0
88806,4,8,1,18,3,51,124,1538,_63_1487_210_1589_,-783.82,902.87,N_V_KCl,NI,137.587,0,0.0,0,1,13,w13_f3_c51,0
86036,4,8,1,0,3,52,1326,1687,_1296_1661_1355_1746_,-609.96,879.01,N_V_KCl,NI,149.274,0,0.0,0,1,13,w13_f3_c52,0
86306,4,8,1,1,3,52,26,1487,_1_1459_58_1528_,-799.23,908.58,N_V_KCl,NI,213.493,0,0.0,0,1,13,w13_f3_c52,0
89093,4,8,1,2,3,52,134,1539,_81_1492_193_1583_,-783.12,901.53,N_V_KCl,NI,150.893,0,0.0,0,1,13,w13_f3_c52,0
89387,4,8,1,3,3,52,137,1539,_78_1490_192_1587_,-782.44,902.68,N_V_KCl,NI,148.08,0,0.0,0,1,13,w13_f3_c52,0
89683,4,8,1,4,3,52,26,1491,_1_1460_56_1530_,-799.37,908.26,N_V_KCl,NI,169.104,0,0.0,0,1,13,w13_f3_c52,0
89982,4,8,1,5,3,52,134,1541,_79_1501_188_1582_,-783.71,901.52,N_V_KCl,NI,147.456,0,0.0,0,1,13,w13_f3_c52,0
90275,4,8,1,6,3,52,26,1485,_1_1456_59_1525_,-799.15,908.88,N_V_KCl,NI,171.476,0,0.0,0,1,13,w13_f3_c52,0
90570,4,8,1,7,3,52,153,1527,_79_1484_226_1584_,-780.25,902.58,N_V_KCl,NI,140.235,0,0.0,0,1,13,w13_f3_c52,0
90855,4,8,1,8,3,52,1025,1586,_983_1546_1057_1628_,-654.41,895.35,N_V_KCl,NI,183.588,0,0.0,0,1,13,w13_f3_c52,0
91136,4,8,1,9,3,52,1026,1581,_979_1535_1057_1619_,-654.73,896.12,N_V_KCl,NI,183.335,0,0.0,0,1,13,w13_f3_c52,0
86592,4,8,1,10,3,52,104,1598,_1_1564_142_1674_,-791.77,890.48,N_V_KCl,NI,166.18,0,0.0,0,1,13,w13_f3_c52,0
86870,4,8,1,11,3,52,1087,1602,_1024_1563_1141_1667_,-645.42,891.25,N_V_KCl,NI,167.489,0,0.0,0,1,13,w13_f3_c52,0
87148,4,8,1,12,3,52,1010,1585,_967_1551_1047_1623_,-655.93,894.89,N_V_KCl,NI,189.583,0,0.0,0,1,13,w13_f3_c52,0
87425,4,8,1,13,3,52,1010,1591,_970_1556_1047_1644_,-655.9,893.81,N_V_KCl,NI,177.685,0,0.0,0,1,13,w13_f3_c52,0
87706,4,8,1,14,3,52,1003,1584,_965_1551_1042_1643_,-656.8,894.74,N_V_KCl,NI,181.26,0,0.0,0,1,13,w13_f3_c52,0
87984,4,8,1,15,3,52,1098,1655,_1064_1611_1131_1688_,-642.96,885.47,N_V_KCl,NI,188.721,0,0.0,0,1,13,w13_f3_c52,0
88257,4,8,1,16,3,52,127,1539,_69_1488_215_1582_,-783.02,903.24,N_V_KCl,NI,138.532,0,0.0,0,1,13,w13_f3_c52,0
88532,4,8,1,17,3,52,1003,1588,_967_1556_1044_1623_,-656.5,894.78,N_V_KCl,NI,186.495,0,0.0,0,1,13,w13_f3_c52,0
88807,4,8,1,18,3,52,1008,1590,_965_1556_1044_1627_,-656.17,894.47,N_V_KCl,NI,194.736,0,0.0,0,1,13,w13_f3_c52,0
86037,4,8,1,0,3,53,184,1691,_90_1656_247_1760_,-777.17,877.39,N_V_KCl,NI,296.741,0,0.0,0,1,13,w13_f3_c53,0
86307,4,8,1,1,3,53,135,1538,_54_1487_195_1591_,-783.99,902.56,N_V_KCl,NI,154.896,0,0.0,0,1,13,w13_f3_c53,0
89094,4,8,1,2,3,53,1022,1590,_977_1558_1064_1634_,-654.18,894.22,N_V_KCl,NI,224.477,0,0.0,0,1,13,w13_f3_c53,0
89388,4,8,1,3,3,53,1020,1590,_979_1554_1054_1630_,-654.44,894.46,N_V_KCl,NI,200.73,0,0.0,0,1,13,w13_f3_c53,0
89684,4,8,1,4,3,53,132,1539,_78_1486_192_1583_,-783.32,902.74,N_V_KCl,NI,146.123,0,0.0,0,1,13,w13_f3_c53,0
89983,4,8,1,5,3,53,1020,1594,_978_1559_1060_1634_,-654.38,894.05,N_V_KCl,NI,197.171,0,0.0,0,1,13,w13_f3_c53,0
90276,4,8,1,6,3,53,139,1536,_82_1502_176_1582_,-783.53,902.2,N_V_KCl,NI,150.009,0,0.0,0,1,13,w13_f3_c53,0
90571,4,8,1,7,3,53,1576,1556,_1547_1505_1653_1599_,-570.56,900.26,N_V_KCl,NI,128.097,0,0.0,0,1,13,w13_f3_c53,0
90856,4,8,1,8,3,53,93,1601,_1_1566_141_1672_,-791.64,890.61,N_V_KCl,NI,181.577,0,0.0,0,1,13,w13_f3_c53,0
91137,4,8,1,9,3,53,93,1598,_54_1566_140_1629_,-788.64,893.55,N_V_KCl,NI,191.697,0,0.0,0,1,13,w13_f3_c53,0
86593,4,8,1,10,3,53,1076,1620,_1036_1571_1143_1670_,-645.64,890.43,N_V_KCl,NI,182.015,0,0.0,0,1,13,w13_f3_c53,0
86871,4,8,1,11,3,53,1121,1657,_1046_1619_1154_1692_,-641.72,884.36,N_V_KCl,NI,189.22,0,0.0,0,1,13,w13_f3_c53,0
87149,4,8,1,12,3,53,78,1602,_1_1565_129_1673_,-792.94,890.76,N_V_KCl,NI,175.614,0,0.0,0,1,13,w13_f3_c53,0
87426,4,8,1,13,3,53,84,1604,_47_1572_131_1636_,-789.89,892.61,N_V_KCl,NI,189.811,0,0.0,0,1,13,w13_f3_c53,0
87707,4,8,1,14,3,53,75,1600,_1_1565_124_1672_,-793.38,891.09,N_V_KCl,NI,177.599,0,0.0,0,1,13,w13_f3_c53,0
87985,4,8,1,15,3,53,723,1656,_684_1613_759_1695_,-697.41,884.66,N_V_KCl,NI,144.835,0,0.0,0,1,13,w13_f3_c53,0
88258,4,8,1,16,3,53,1010,1588,_968_1556_1044_1624_,-656.14,894.62,N_V_KCl,NI,183.519,0,0.0,0,1,13,w13_f3_c53,0
88533,4,8,1,17,3,53,74,1605,_37_1571_124_1638_,-790.86,892.6,N_V_KCl,NI,181.939,0,0.0,0,1,13,w13_f3_c53,0
88808,4,8,1,18,3,53,88,1604,_1_1568_126_1677_,-793.29,890.28,N_V_KCl,NI,168.742,0,0.0,0,1,13,w13_f3_c53,0
86038,4,8,1,0,3,54,1166,1719,_1124_1672_1203_1761_,-633.42,876.29,N_V_KCl,NI,375.35,0,0.0,0,1,13,w13_f3_c54,0
86308,4,8,1,1,3,54,1028,1592,_978_1558_1066_1626_,-653.93,894.24,N_V_KCl,NI,260.938,0,0.0,0,1,13,w13_f3_c54,0
89095,4,8,1,2,3,54,92,1603,_1_1568_149_1675_,-790.92,890.16,N_V_KCl,NI,179.444,0,0.0,0,1,13,w13_f3_c54,0
89389,4,8,1,3,3,54,88,1605,_1_1569_149_1675_,-791.15,890.1,N_V_KCl,NI,179.509,0,0.0,0,1,13,w13_f3_c54,0
89685,4,8,1,4,3,54,1018,1594,_977_1560_1056_1635_,-654.74,893.89,N_V_KCl,NI,203.545,0,0.0,0,1,13,w13_f3_c54,0
89984,4,8,1,5,3,54,85,1608,_1_1571_147_1681_,-791.29,889.76,N_V_KCl,NI,174.473,0,0.0,0,1,13,w13_f3_c54,0
90277,4,8,1,6,3,54,1631,1572,_1551_1508_1660_1631_,-568.53,897.46,N_V_KCl,NI,129.712,0,0.0,0,1,13,w13_f3_c54,0
90572,4,8,1,7,3,54,1024,1588,_979_1553_1059_1623_,-654.03,894.85,N_V_KCl,NI,197.873,0,0.0,0,1,13,w13_f3_c54,0
90857,4,8,1,8,3,54,1084,1607,_1031_1572_1142_1666_,-645.81,890.79,N_V_KCl,NI,186.99,0,0.0,0,1,13,w13_f3_c54,0
91138,4,8,1,9,3,54,1076,1611,_1032_1571_1141_1661_,-645.7,891.06,N_V_KCl,NI,190.373,0,0.0,0,1,13,w13_f3_c54,0
86594,4,8,1,10,3,54,749,1670,_710_1608_792_1704_,-693.61,884.47,N_V_KCl,NI,140.942,0,0.0,0,1,13,w13_f3_c54,0
86872,4,8,1,11,3,54,788,1728,_703_1590_833_1815_,-690.79,878.0,N_V_KCl,NI,142.547,0,0.0,0,1,13,w13_f3_c54,0
87150,4,8,1,12,3,54,1069,1614,_1033_1574_1102_1654_,-647.49,891.32,N_V_KCl,NI,182.001,0,0.0,0,1,13,w13_f3_c54,0
87427,4,8,1,13,3,54,1071,1614,_1038_1578_1104_1656_,-647.24,890.85,N_V_KCl,NI,183.031,0,0.0,0,1,13,w13_f3_c54,0
87708,4,8,1,14,3,54,1063,1610,_1029_1573_1097_1651_,-648.19,891.58,N_V_KCl,NI,184.48,0,0.0,0,1,13,w13_f3_c54,0
87986,4,8,1,15,3,54,1630,1675,_1585_1556_1797_1721_,-558.03,886.95,N_V_KCl,NI,146.735,0,0.0,0,1,13,w13_f3_c54,0
88259,4,8,1,16,3,54,84,1602,_45_1572_127_1635_,-790.33,892.69,N_V_KCl,NI,185.843,0,0.0,0,1,13,w13_f3_c54,0
88534,4,8,1,17,3,54,1064,1611,_1029_1576_1098_1654_,-648.15,890.97,N_V_KCl,NI,181.339,0,0.0,0,1,13,w13_f3_c54,0
88809,4,8,1,18,3,54,1067,1615,_1031_1575_1127_1658_,-647.04,890.99,N_V_KCl,NI,176.608,0,0.0,0,1,13,w13_f3_c54,0
86039,4,8,1,0,3,55,1209,1750,_1177_1724_1235_1776_,-627.26,871.25,N_V_KCl,NI,330.797,0,0.0,0,1,13,w13_f3_c55,0
86309,4,8,1,1,3,55,90,1605,_1_1568_150_1672_,-790.7,890.26,N_V_KCl,NI,198.557,0,0.0,0,1,13,w13_f3_c55,0
89096,4,8,1,2,3,55,1073,1627,_1012_1572_1140_1674_,-646.42,889.66,N_V_KCl,NI,188.813,0,0.0,0,1,13,w13_f3_c55,0
89390,4,8,1,3,3,55,1075,1621,_1027_1573_1139_1670_,-646.38,890.03,N_V_KCl,NI,196.964,0,0.0,0,1,13,w13_f3_c55,0
89686,4,8,1,4,3,55,85,1608,_1_1573_146_1679_,-791.35,889.85,N_V_KCl,NI,175.829,0,0.0,0,1,13,w13_f3_c55,0
89985,4,8,1,5,3,55,1074,1622,_1032_1570_1138_1673_,-646.17,889.85,N_V_KCl,NI,189.289,0,0.0,0,1,13,w13_f3_c55,0
90278,4,8,1,6,3,55,1024,1588,_984_1556_1058_1626_,-654.01,894.58,N_V_KCl,NI,188.834,0,0.0,0,1,13,w13_f3_c55,0
90573,4,8,1,7,3,55,92,1601,_1_1566_152_1673_,-790.69,890.5,N_V_KCl,NI,177.129,0,0.0,0,1,13,w13_f3_c55,0
90858,4,8,1,8,3,55,1507,1643,_1469_1615_1605_1686_,-579.73,885.44,N_V_KCl,NI,130.686,0,0.0,0,1,13,w13_f3_c55,0
91139,4,8,1,9,3,55,1117,1656,_1082_1627_1152_1684_,-640.63,884.97,N_V_KCl,NI,198.034,0,0.0,0,1,13,w13_f3_c55,0
86595,4,8,1,10,3,55,1127,1657,_1080_1620_1170_1698_,-639.33,884.14,N_V_KCl,NI,183.466,0,0.0,0,1,13,w13_f3_c55,0
86873,4,8,1,11,3,55,1678,1598,_1603_1557_1760_1724_,-559.57,887.13,N_V_KCl,NI,150.801,0,0.0,0,1,13,w13_f3_c55,0
87151,4,8,1,12,3,55,1110,1655,_1058_1624_1162_1710_,-641.47,884.04,N_V_KCl,NI,177.638,0,0.0,0,1,13,w13_f3_c55,0
87428,4,8,1,13,3,55,1105,1666,_1075_1618_1140_1699_,-641.59,884.04,N_V_KCl,NI,180.389,0,0.0,0,1,13,w13_f3_c55,0
87709,4,8,1,14,3,55,727,1661,_692_1630_763_1698_,-696.82,883.93,N_V_KCl,NI,148.404,0,0.0,0,1,13,w13_f3_c55,0
87987,4,8,1,15,3,55,148,1677,_64_1592_213_1731_,-781.89,882.28,N_V_KCl,NI,149.149,0,0.0,0,1,13,w13_f3_c55,0
88260,4,8,1,16,3,55,1066,1612,_1032_1577_1101_1654_,-647.75,890.95,N_V_KCl,NI,182.917,0,0.0,0,1,13,w13_f3_c55,0
88535,4,8,1,17,3,55,728,1607,_670_1555_815_1699_,-695.87,888.82,N_V_KCl,NI,131.946,0,0.0,0,1,13,w13_f3_c55,0
88810,4,8,1,18,3,55,1108,1658,_1049_1616_1160_1712_,-641.08,883.8,N_V_KCl,NI,168.297,0,0.0,0,1,13,w13_f3_c55,0
86040,4,8,1,0,3,56,1741,1780,_1695_1749_1775_1812_,-550.5,866.84,N_V_KCl,NI,285.016,0,0.0,0,1,13,w13_f3_c56,0
