t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl
5.0,Lpp dotA,0.354444,0.47112200000000004,122.479,255.049,1.0,1.1003100000000001,1.0,w10_f4_c6
6.0,Lpp dotA,0.351353,0.402444,121.429,266.535,1.0,0.6287470000000001,1.0,w10_f4_c6
7.0,Lpp dotA,0.367282,0.38525,121.93799999999999,268.318,0.0,0.0,0.0,w10_f4_c6
8.0,Lpp dotA,0.368647,0.395311,122.751,273.96299999999997,1.0,1.33609,1.0,w10_f4_c6
9.0,Lpp dotA,0.35539,0.43283999999999995,122.53200000000001,270.211,1.0,1.3448200000000001,1.0,w10_f4_c6
10.0,Lpp dotA,0.38405300000000003,0.346265,123.491,305.14,0.0,0.0,0.0,w10_f4_c6
11.0,Lpp dotA,0.37504099999999996,0.36022600000000005,123.479,304.426,0.0,0.0,0.0,w10_f4_c6
12.0,Lpp dotA,0.347235,0.427202,123.836,295.83099999999996,0.0,0.0,0.0,w10_f4_c6
13.0,Lpp dotA,0.379822,0.37209699999999996,123.61399999999999,296.753,0.0,0.0,0.0,w10_f4_c6
14.0,Lpp dotA,0.368585,0.399528,123.51299999999999,293.894,1.0,1.03045,1.0,w10_f4_c6
15.0,Lpp dotA,0.395201,0.312328,123.557,303.493,0.0,0.0,0.0,w10_f4_c6
16.0,Lpp dotA,0.395353,0.312813,124.324,295.908,1.0,0.8383299999999999,1.0,w10_f4_c6
17.0,Lpp dotA,0.38069400000000003,0.361125,124.462,292.11400000000003,2.0,0.314374,1.0,w10_f4_c6
15.0,Lpp dotA,0.408358,0.228546,129.69799999999998,947.3960000000001,6.0,7.2131300000000005,1.0,w10_f4_c7
16.0,Lpp dotA,0.46853599999999995,0.113418,121.649,964.6339999999999,0.0,0.0,0.0,w10_f4_c7
17.0,Lpp dotA,0.43724799999999997,0.194715,132.02200000000002,897.875,5.0,6.7241,1.0,w10_f4_c7
0.0,Lpp dotA,0.346536,0.362656,119.09200000000001,213.24400000000003,0.0,0.0,0.0,w10_f5_c1
1.0,Lpp dotA,0.36700900000000003,0.354091,130.204,298.718,2.0,2.8555599999999997,1.0,w10_f5_c1
2.0,Lpp dotA,0.39588,0.29331799999999997,117.352,331.634,0.0,0.0,0.0,w10_f5_c1
3.0,Lpp dotA,0.395162,0.27718000000000004,112.37200000000001,275.655,0.0,0.0,0.0,w10_f5_c1
4.0,Lpp dotA,0.393368,0.27892,211.545,356.506,0.0,0.0,0.0,w10_f5_c1
5.0,Lpp dotA,0.367881,0.302531,134.045,356.89599999999996,0.0,0.0,0.0,w10_f5_c1
6.0,Lpp dotA,0.382759,0.31177699999999997,248.82299999999998,379.42900000000003,0.0,0.0,0.0,w10_f5_c1
7.0,Lpp dotA,0.372726,0.325262,214.62900000000002,387.55300000000005,0.0,0.0,0.0,w10_f5_c1
8.0,Lpp dotA,0.385866,0.35129699999999997,524.776,413.006,5.0,2.89922,1.0,w10_f5_c1
9.0,Lpp dotA,0.39216799999999996,0.296476,192.433,387.121,0.0,0.0,0.0,w10_f5_c1
10.0,Lpp dotA,0.437276,0.230969,246.718,391.066,1.0,0.960586,1.0,w10_f5_c1
11.0,Lpp dotA,0.395384,0.277011,156.636,376.785,0.0,0.0,0.0,w10_f5_c1
12.0,Lpp dotA,0.368954,0.31822,148.781,381.095,1.0,0.5763520000000001,1.0,w10_f5_c1
13.0,Lpp dotA,0.37640999999999997,0.291996,157.71200000000002,345.786,0.0,0.0,0.0,w10_f5_c1
0.0,Lpp dotA,0.41350200000000004,0.398723,217.489,121.925,6.0,6.401,1.0,w10_f5_c2
0.0,Lpp dotA,0.285221,0.584142,122.992,241.138,0.0,0.0,0.0,w10_f5_c3
1.0,Lpp dotA,0.27981,0.641104,122.48,344.725,0.0,0.0,0.0,w10_f5_c3
2.0,Lpp dotA,0.305732,0.570112,122.08200000000001,393.14599999999996,0.0,0.0,0.0,w10_f5_c3
3.0,Lpp dotA,0.280471,0.554561,121.791,381.969,0.0,0.0,0.0,w10_f5_c3
4.0,Lpp dotA,0.29740900000000003,0.552109,123.14299999999999,484.287,0.0,0.0,0.0,w10_f5_c3
5.0,Lpp dotA,0.30044899999999997,0.548784,122.113,458.17,0.0,0.0,0.0,w10_f5_c3
1.0,Lpp dotA,0.34934,0.5529649999999999,142.36700000000002,355.885,7.0,7.8768,1.0,w10_f5_c4
2.0,Lpp dotA,0.37895,0.41955200000000004,169.722,431.13599999999997,9.0,14.077,1.0,w10_f5_c4
3.0,Lpp dotA,0.398805,0.43641800000000003,220.36900000000003,121.539,4.0,2.98655,1.0,w10_f5_c5
4.0,Lpp dotA,0.398905,0.32195999999999997,200.351,535.852,7.0,11.6755,1.0,w10_f5_c6
5.0,Lpp dotA,0.426505,0.259429,207.864,574.655,4.0,5.67619,1.0,w10_f5_c6
6.0,Lpp dotA,0.43626800000000004,0.21866,194.822,590.486,6.0,7.073410000000001,1.0,w10_f5_c6
7.0,Lpp dotA,0.451618,0.196961,201.773,616.952,3.0,5.16097,1.0,w10_f5_c6
8.0,Lpp dotA,0.46099700000000005,0.188477,211.458,593.9019999999999,9.0,6.942419999999999,1.0,w10_f5_c6
9.0,Lpp dotA,0.461131,0.170558,197.78900000000002,607.618,4.0,7.937930000000001,1.0,w10_f5_c6
10.0,Lpp dotA,0.48229399999999994,0.131253,191.838,737.216,4.0,7.440169999999999,1.0,w10_f5_c6
11.0,Lpp dotA,0.455229,0.175758,194.484,734.699,7.0,6.933680000000001,1.0,w10_f5_c6
12.0,Lpp dotA,0.453531,0.192716,210.395,746.586,8.0,6.54945,1.0,w10_f5_c6
13.0,Lpp dotA,0.450991,0.175584,192.014,737.57,6.0,9.36135,1.0,w10_f5_c6
14.0,Lpp dotA,0.473776021627,0.22880587644499997,213.137193614,122.55970203700001,2.0,1.23129655702,1.0,w10_f5_c7
15.0,Lpp dotA,0.456674890436,0.164574830171,187.53609341799998,771.6467964310001,3.0,5.03871002413,1.0,w10_f5_c8
16.0,Lpp dotA,0.471752815633,0.14343227864,177.469808887,743.594730835,4.0,7.894270124460001,1.0,w10_f5_c8
17.0,Lpp dotA,0.458638248648,0.168386226233,183.83151356,770.6149290310001,4.0,7.78074632843,1.0,w10_f5_c8
0.0,Lpp dotA,0.39662600000000003,0.32424200000000003,125.734,242.543,7.0,5.16097,1.0,w10_f6_c1
1.0,Lpp dotA,0.390183,0.304375,121.25399999999999,367.48800000000006,4.0,5.79845,1.0,w10_f6_c1
2.0,Lpp dotA,0.40789000000000003,0.257828,121.775,416.431,9.0,12.5749,1.0,w10_f6_c1
3.0,Lpp dotA,0.43595200000000006,0.186885,121.351,471.74300000000005,5.0,8.7326,1.0,w10_f6_c1
4.0,Lpp dotA,0.42923999999999995,0.198622,121.697,502.905,5.0,10.9681,1.0,w10_f6_c1
5.0,Lpp dotA,0.438065,0.175824,121.52799999999999,494.82599999999996,7.0,9.47487,1.0,w10_f6_c1
6.0,Lpp dotA,0.437325,0.192227,121.726,499.355,3.0,12.9941,1.0,w10_f6_c1
7.0,Lpp dotA,0.43756999999999996,0.213957,121.477,513.956,19.0,6.881289999999999,1.0,w10_f6_c1
8.0,Lpp dotA,0.428011,0.215942,121.485,485.24300000000005,2.0,11.8065,1.0,w10_f6_c1
9.0,Lpp dotA,0.41588500000000006,0.204531,121.20200000000001,506.473,3.0,7.937930000000001,1.0,w10_f6_c1
10.0,Lpp dotA,0.455114,0.15595599999999998,120.46799999999999,463.709,2.0,0.8208639999999999,1.0,w10_f6_c1
11.0,Lpp dotA,0.421807,0.20707899999999999,118.90299999999999,428.972,0.0,0.0,0.0,w10_f6_c1
12.0,Lpp dotA,0.42777600000000005,0.21491500000000002,119.82600000000001,425.23900000000003,1.0,0.0174652,1.0,w10_f6_c1
13.0,Lpp dotA,0.43892200000000003,0.182668,120.515,420.719,2.0,4.0606599999999995,1.0,w10_f6_c1
14.0,Lpp dotA,0.45678500000000005,0.141199,120.42200000000001,415.088,4.0,3.17867,1.0,w10_f6_c1
15.0,Lpp dotA,0.45496800000000004,0.158926,120.42299999999999,401.126,2.0,3.14374,1.0,w10_f6_c1
17.0,Lpp dotA,0.45522399999999996,0.154328,120.541,412.667,11.0,2.384,1.0,w10_f6_c1
0.0,Lpp dotA,0.33884200000000003,0.659334,126.051,398.98,4.0,17.4652,1.0,w10_f6_c2
1.0,Lpp dotA,0.33703099999999997,0.54569,122.79700000000001,676.8530000000001,4.0,16.2863,1.0,w10_f6_c2
2.0,Lpp dotA,0.341776,0.6281939999999999,122.73100000000001,772.49,10.0,16.1291,1.0,w10_f6_c2
3.0,Lpp dotA,0.355795,0.542926,121.964,937.318,10.0,18.4607,1.0,w10_f6_c2
4.0,Lpp dotA,0.351058,0.554741,123.2,918.035,8.0,18.8973,1.0,w10_f6_c2
5.0,Lpp dotA,0.344384,0.563578,120.89299999999999,936.824,11.0,27.499000000000002,1.0,w10_f6_c2
6.0,Lpp dotA,0.354864,0.527252,121.10600000000001,978.6560000000001,9.0,20.1985,1.0,w10_f6_c2
7.0,Lpp dotA,0.364571,0.45944799999999997,121.37299999999999,1093.47,12.0,29.4114,1.0,w10_f6_c2
8.0,Lpp dotA,0.371044,0.474925,122.041,1162.3,8.0,32.3194,1.0,w10_f6_c2
9.0,Lpp dotA,0.37956100000000004,0.47485299999999997,122.314,1126.47,13.0,37.0524,1.0,w10_f6_c2
10.0,Lpp dotA,0.375768,0.37289,121.535,966.607,15.0,37.6462,1.0,w10_f6_c2
11.0,Lpp dotA,0.388202,0.361993,120.67,1203.32,14.0,31.7517,1.0,w10_f6_c2
12.0,Lpp dotA,0.37251300000000004,0.407708,121.929,1134.15,11.0,28.5818,1.0,w10_f6_c2
13.0,Lpp dotA,0.372733,0.455647,135.584,1208.29,15.0,29.4987,1.0,w10_f6_c2
14.0,Lpp dotA,0.39770900000000003,0.310691,127.929,1253.92,8.0,25.08,1.0,w10_f6_c2
15.0,Lpp dotA,0.372442,0.39379000000000003,129.56,1207.28,6.0,18.9235,1.0,w10_f6_c2
16.0,Lpp dotA,0.366732,0.486349,128.099,1155.18,11.0,22.1633,1.0,w10_f6_c2
17.0,Lpp dotA,0.389225,0.33418400000000004,126.383,1217.51,9.0,22.6873,1.0,w10_f6_c2
0.0,Lpp dotA,0.499828,0.197482,611.754,1600.36,7.0,9.815439999999999,1.0,w10_f6_c3
1.0,Lpp dotA,0.499526,0.21449899999999997,742.847,1936.91,6.0,8.26977,1.0,w10_f6_c3
2.0,Lpp dotA,0.496882,0.177796,683.072,2273.72,6.0,9.44867,1.0,w10_f6_c3
3.0,Lpp dotA,0.48934700000000003,0.212416,718.507,2137.09,6.0,7.99033,1.0,w10_f6_c3
4.0,Lpp dotA,0.494716,0.172059,696.505,2236.98,5.0,7.606089999999999,1.0,w10_f6_c3
5.0,Lpp dotA,0.49671800000000005,0.15878599999999998,684.648,2247.33,5.0,7.30045,1.0,w10_f6_c3
6.0,Lpp dotA,0.498039,0.143131,668.14,2202.01,5.0,7.370310000000001,1.0,w10_f6_c3
7.0,Lpp dotA,0.50556,0.105529,627.191,2053.78,4.0,6.33113,1.0,w10_f6_c3
8.0,Lpp dotA,0.5019239999999999,0.130636,652.011,2283.24,4.0,5.911969999999999,1.0,w10_f6_c3
9.0,Lpp dotA,0.501578,0.11716800000000001,642.727,2364.66,5.0,6.79396,1.0,w10_f6_c3
10.0,Lpp dotA,0.5043989999999999,0.0985186,618.702,2281.38,8.0,8.54922,1.0,w10_f6_c3
11.0,Lpp dotA,0.502727,0.10233099999999999,538.879,1894.46,6.0,7.833139999999999,1.0,w10_f6_c3
12.0,Lpp dotA,0.504528,0.105307,577.128,2064.97,5.0,5.64126,1.0,w10_f6_c3
13.0,Lpp dotA,0.5071319999999999,0.09361060000000002,595.007,2176.25,4.0,5.47534,1.0,w10_f6_c3
14.0,Lpp dotA,0.513189,0.07287300000000001,515.257,1917.65,4.0,5.44041,1.0,w10_f6_c3
15.0,Lpp dotA,0.505798,0.0841572,577.684,2105.09,6.0,5.1435,1.0,w10_f6_c3
16.0,Lpp dotA,0.5078199999999999,0.09743439999999999,596.091,2282.8,4.0,5.1173,1.0,w10_f6_c3
17.0,Lpp dotA,0.510302,0.08213530000000001,561.757,2114.79,6.0,5.807180000000001,1.0,w10_f6_c3
0.0,Lpp dotA,0.249756,1.08287,127.307,335.16900000000004,6.0,4.75927,1.0,w10_f6_c4
1.0,Lpp dotA,0.276511,0.8944219999999999,124.81200000000001,638.739,5.0,8.18245,1.0,w10_f6_c4
2.0,Lpp dotA,0.298502,0.8099890000000001,125.47200000000001,751.811,3.0,7.35285,1.0,w10_f6_c4
3.0,Lpp dotA,0.35074099999999997,0.655141,143.548,994.961,3.0,7.047210000000001,1.0,w10_f6_c4
4.0,Lpp dotA,0.33610999999999996,0.5737270000000001,125.571,1119.05,5.0,8.72387,1.0,w10_f6_c4
5.0,Lpp dotA,0.34908,0.5089779999999999,126.738,1070.81,7.0,3.60656,1.0,w10_f6_c4
6.0,Lpp dotA,0.344877,0.531389,127.23100000000001,1005.22,11.0,10.4791,1.0,w10_f6_c4
7.0,Lpp dotA,0.36492399999999997,0.511994,126.811,1061.84,15.0,9.73685,1.0,w10_f6_c4
8.0,Lpp dotA,0.357858,0.527887,127.70200000000001,980.36,4.0,9.640789999999999,1.0,w10_f6_c4
9.0,Lpp dotA,0.37655,0.5207109999999999,127.814,1002.78,12.0,10.6014,1.0,w10_f6_c4
10.0,Lpp dotA,0.37485100000000005,0.438094,127.805,892.992,9.0,10.3831,1.0,w10_f6_c4
11.0,Lpp dotA,0.39402600000000004,0.43526099999999995,144.558,963.8710000000001,7.0,9.60586,1.0,w10_f6_c4
12.0,Lpp dotA,0.37992,0.455451,143.519,959.113,8.0,9.94643,1.0,w10_f6_c4
13.0,Lpp dotA,0.382859,0.463667,127.535,953.385,5.0,8.199910000000001,1.0,w10_f6_c4
14.0,Lpp dotA,0.398049,0.36088000000000003,126.82600000000001,971.193,11.0,6.7503,1.0,w10_f6_c4
15.0,Lpp dotA,0.380704,0.45114,127.119,997.012,8.0,7.78075,1.0,w10_f6_c4
16.0,Lpp dotA,0.36623,0.50095,127.874,932.77,2.0,8.88105,1.0,w10_f6_c4
17.0,Lpp dotA,0.388558,0.42002799999999996,126.884,1009.22,6.0,5.8246400000000005,1.0,w10_f6_c4
0.0,Lpp dotA,0.406382,0.42571099999999995,134.482,121.777,8.0,23.6653,1.0,w10_f7_c1
0.0,Lpp dotA,0.35586100000000004,0.448709,112.413,233.44099999999997,11.0,10.7062,1.0,w10_f7_c2
1.0,Lpp dotA,0.360103,0.386957,115.037,388.68,4.0,34.8081,1.0,w10_f7_c2
2.0,Lpp dotA,0.375592,0.37895100000000004,114.853,480.55199999999996,5.0,35.76,1.0,w10_f7_c2
3.0,Lpp dotA,0.365612,0.357466,115.20100000000001,556.244,2.0,35.1836,1.0,w10_f7_c2
4.0,Lpp dotA,0.38222,0.322714,113.23,611.442,2.0,34.7907,1.0,w10_f7_c2
5.0,Lpp dotA,0.360159,0.389385,113.29299999999999,667.673,6.0,32.5813,1.0,w10_f7_c2
6.0,Lpp dotA,0.35329499999999997,0.397647,113.402,713.553,15.0,28.6342,1.0,w10_f7_c2
7.0,Lpp dotA,0.357274,0.388737,113.694,726.4910000000001,9.0,23.1327,1.0,w10_f7_c2
8.0,Lpp dotA,0.36149499999999996,0.37644,114.287,764.6419999999999,3.0,24.3116,1.0,w10_f7_c2
9.0,Lpp dotA,0.35490700000000003,0.381756,113.429,796.6289999999999,12.0,18.5655,1.0,w10_f7_c2
10.0,Lpp dotA,0.355248,0.376753,114.73299999999999,880.403,11.0,21.5433,1.0,w10_f7_c2
11.0,Lpp dotA,0.35381599999999996,0.388911,114.50200000000001,954.7260000000001,13.0,21.2726,1.0,w10_f7_c2
12.0,Lpp dotA,0.355304,0.410401,116.132,1024.57,8.0,24.1194,1.0,w10_f7_c2
13.0,Lpp dotA,0.35847199999999996,0.382727,114.333,1043.41,8.0,24.6871,1.0,w10_f7_c2
14.0,Lpp dotA,0.389405,0.316589,113.906,943.666,10.0,25.0538,1.0,w10_f7_c2
15.0,Lpp dotA,0.379469,0.339491,114.37799999999999,1098.39,5.0,21.5608,1.0,w10_f7_c2
16.0,Lpp dotA,0.38604099999999997,0.321869,114.575,1137.71,5.0,24.2417,1.0,w10_f7_c2
17.0,Lpp dotA,0.38087600000000005,0.294837,113.363,854.279,7.0,21.7616,1.0,w10_f7_c2
1.0,Lpp dotA,0.350362,0.610901,118.755,226.365,5.0,7.8506100000000005,1.0,w10_f7_c3
2.0,Lpp dotA,0.358435,0.61765,119.443,286.689,3.0,3.37952,1.0,w10_f7_c3
3.0,Lpp dotA,0.366755,0.595716,119.10600000000001,308.8,1.0,4.02573,1.0,w10_f7_c3
1.0,Lpp dotA,0.34883800000000004,0.36865,136.375,254.803,1.0,3.4668400000000004,1.0,w10_f7_c4
2.0,Lpp dotA,0.341177,0.38555,134.234,286.95,0.0,0.0,0.0,w10_f7_c4
3.0,Lpp dotA,0.35230700000000004,0.348686,136.697,312.211,0.0,0.0,0.0,w10_f7_c4
4.0,Lpp dotA,0.37091399999999997,0.299502,136.265,321.779,1.0,2.32287,1.0,w10_f7_c4
5.0,Lpp dotA,0.35185500000000003,0.345918,135.246,317.914,4.0,4.89899,1.0,w10_f7_c4
6.0,Lpp dotA,0.355069,0.33724699999999996,134.697,315.092,3.0,2.6896400000000003,1.0,w10_f7_c4
7.0,Lpp dotA,0.374631,0.297527,133.406,317.59,3.0,4.22658,1.0,w10_f7_c4
8.0,Lpp dotA,0.36898800000000004,0.308168,131.224,306.11,2.0,5.06491,1.0,w10_f7_c4
9.0,Lpp dotA,0.374157,0.300491,132.112,311.001,1.0,2.23555,1.0,w10_f7_c4
10.0,Lpp dotA,0.37424,0.29491999999999996,130.95600000000002,300.035,2.0,2.384,1.0,w10_f7_c4
11.0,Lpp dotA,0.373233,0.309744,133.063,308.264,6.0,0.23578000000000002,1.0,w10_f7_c4
12.0,Lpp dotA,0.369265,0.333005,131.925,303.494,4.0,4.47982,1.0,w10_f7_c4
13.0,Lpp dotA,0.368886,0.323183,130.946,306.41700000000003,1.0,3.34459,1.0,w10_f7_c4
14.0,Lpp dotA,0.38984800000000003,0.27881500000000004,132.295,320.48,3.0,1.38848,1.0,w10_f7_c4
15.0,Lpp dotA,0.359673,0.339952,131.281,324.69599999999997,1.0,4.47109,1.0,w10_f7_c4
16.0,Lpp dotA,0.366107,0.32173,131.989,334.783,1.0,2.13075,1.0,w10_f7_c4
17.0,Lpp dotA,0.388182,0.281414,134.366,347.871,2.0,3.89474,1.0,w10_f7_c4
1.0,Lpp dotA,0.321293,0.482994,122.431,258.372,1.0,0.0349304,1.0,w10_f7_c5
2.0,Lpp dotA,0.32068800000000003,0.539333,122.99600000000001,256.275,0.0,0.0,0.0,w10_f7_c5
3.0,Lpp dotA,0.34795,0.387627,122.844,246.003,2.0,0.12225599999999999,1.0,w10_f7_c5
4.0,Lpp dotA,0.36488000000000004,0.396229,122.764,240.25599999999997,2.0,0.139722,1.0,w10_f7_c5
5.0,Lpp dotA,0.360417,0.396875,122.72,250.935,0.0,0.0,0.0,w10_f7_c5
6.0,Lpp dotA,0.360761,0.39862800000000004,122.7,252.764,1.0,0.707341,1.0,w10_f7_c5
7.0,Lpp dotA,0.373125,0.357191,122.57799999999999,251.47099999999998,0.0,0.0,0.0,w10_f7_c5
8.0,Lpp dotA,0.357414,0.367729,122.463,233.57299999999998,1.0,0.87326,1.0,w10_f7_c5
9.0,Lpp dotA,0.358658,0.372433,122.80799999999999,257.379,1.0,0.978051,1.0,w10_f7_c5
10.0,Lpp dotA,0.34469299999999997,0.402344,126.913,265.222,1.0,1.43215,1.0,w10_f7_c5
11.0,Lpp dotA,0.346051,0.416279,123.245,264.682,0.0,0.0,0.0,w10_f7_c5
12.0,Lpp dotA,0.349898,0.389309,123.249,268.914,0.0,0.0,0.0,w10_f7_c5
13.0,Lpp dotA,0.363811,0.344038,122.772,268.81,2.0,3.8510800000000005,1.0,w10_f7_c5
14.0,Lpp dotA,0.370188,0.35804600000000003,123.785,283.098,1.0,1.2924200000000001,1.0,w10_f7_c5
15.0,Lpp dotA,0.37954699999999997,0.34057,123.29799999999999,284.764,1.0,1.44088,1.0,w10_f7_c5
16.0,Lpp dotA,0.39384,0.310562,123.21,296.783,0.0,0.0,0.0,w10_f7_c5
17.0,Lpp dotA,0.40641700000000003,0.286812,124.443,291.774,0.0,0.0,0.0,w10_f7_c5
7.0,Lpp dotA,0.361969,0.612401,120.735,300.948,5.0,5.70239,1.0,w10_f7_c6
8.0,Lpp dotA,0.373652,0.544697,121.79299999999999,339.61,4.0,5.990559999999999,1.0,w10_f7_c6
9.0,Lpp dotA,0.378637,0.517369,122.65100000000001,343.44199999999995,3.0,4.68067,1.0,w10_f7_c6
10.0,Lpp dotA,0.365971,0.485304,121.619,246.113,6.0,6.83763,1.0,w10_f7_c6
11.0,Lpp dotA,0.38725,0.44999799999999995,123.65799999999999,235.553,9.0,9.34388,1.0,w10_f7_c6
12.0,Lpp dotA,0.378305,0.44941499999999995,125.568,230.72299999999998,7.0,8.3571,1.0,w10_f7_c6
13.0,Lpp dotA,0.376875,0.461392,125.90700000000001,233.794,7.0,10.1647,1.0,w10_f7_c6
14.0,Lpp dotA,0.381668,0.43396599999999996,124.15899999999999,267.496,7.0,7.4139800000000005,1.0,w10_f7_c6
15.0,Lpp dotA,0.366035,0.47132799999999997,127.87200000000001,247.947,9.0,9.012039999999999,1.0,w10_f7_c6
16.0,Lpp dotA,0.372452,0.42826499999999995,127.912,245.391,7.0,13.7975,1.0,w10_f7_c6
17.0,Lpp dotA,0.37511300000000003,0.414847,125.102,256.279,3.0,3.9209400000000003,1.0,w10_f7_c6
0.0,Lpp dotA,0.319248,0.501161,123.185,232.018,0.0,0.0,0.0,w10_f8_c1
1.0,Lpp dotA,0.341206,0.43954,124.79700000000001,265.66,0.0,0.0,0.0,w10_f8_c1
2.0,Lpp dotA,0.34017600000000003,0.46378800000000003,122.271,271.233,1.0,3.1612,1.0,w10_f8_c1
3.0,Lpp dotA,0.351692,0.375373,122.426,257.693,4.0,2.52372,1.0,w10_f8_c1
4.0,Lpp dotA,0.38224600000000003,0.28274,122.04799999999999,257.89,1.0,1.8251099999999998,1.0,w10_f8_c1
5.0,Lpp dotA,0.37541199999999997,0.319314,122.396,267.087,1.0,1.3448200000000001,1.0,w10_f8_c1
6.0,Lpp dotA,0.36540100000000003,0.318721,123.04799999999999,263.49,1.0,1.8513099999999998,1.0,w10_f8_c1
7.0,Lpp dotA,0.370623,0.301487,123.104,260.803,1.0,1.46708,1.0,w10_f8_c1
8.0,Lpp dotA,0.356712,0.32651399999999997,122.31200000000001,269.314,0.0,0.0,0.0,w10_f8_c1
9.0,Lpp dotA,0.342932,0.37859899999999996,126.353,267.487,2.0,2.69837,1.0,w10_f8_c1
10.0,Lpp dotA,0.34358299999999997,0.402634,130.399,258.145,2.0,2.96035,1.0,w10_f8_c1
11.0,Lpp dotA,0.355616,0.361913,133.39,250.18400000000003,2.0,2.62851,1.0,w10_f8_c1
12.0,Lpp dotA,0.35185,0.348699,131.781,253.524,2.0,2.8380900000000002,1.0,w10_f8_c1
13.0,Lpp dotA,0.32910500000000004,0.47735900000000003,132.356,255.108,3.0,1.44961,1.0,w10_f8_c1
14.0,Lpp dotA,0.33899999999999997,0.403287,131.303,254.916,1.0,1.8163799999999999,1.0,w10_f8_c1
15.0,Lpp dotA,0.34257,0.41389799999999993,133.215,247.375,1.0,1.72032,1.0,w10_f8_c1
16.0,Lpp dotA,0.355076,0.390443,134.559,244.54,4.0,1.9910299999999999,1.0,w10_f8_c1
17.0,Lpp dotA,0.342433,0.433543,130.28799999999998,256.505,2.0,3.14374,1.0,w10_f8_c1
0.0,Lpp dotA,0.309078,0.727761,114.18,287.069,4.0,5.55393,1.0,w10_f8_c2
1.0,Lpp dotA,0.313899,0.71713,113.25,540.611,4.0,7.405239999999999,1.0,w10_f8_c2
2.0,Lpp dotA,0.311335,0.640387,115.441,599.46,5.0,7.84187,1.0,w10_f8_c2
3.0,Lpp dotA,0.314969,0.5739529999999999,115.12799999999999,734.9119999999999,4.0,6.43593,1.0,w10_f8_c2
4.0,Lpp dotA,0.336347,0.48377200000000004,114.006,786.9889999999999,4.0,5.5888599999999995,1.0,w10_f8_c2
5.0,Lpp dotA,0.34818000000000005,0.44483500000000004,114.52600000000001,875.3960000000001,4.0,4.2615099999999995,1.0,w10_f8_c2
6.0,Lpp dotA,0.356667,0.44068500000000005,115.965,845.6010000000001,5.0,2.7333,1.0,w10_f8_c2
7.0,Lpp dotA,0.355606,0.405909,115.94,915.048,5.0,6.872560000000001,1.0,w10_f8_c2
8.0,Lpp dotA,0.34536,0.466712,116.36399999999999,907.8989999999999,7.0,9.42248,1.0,w10_f8_c2
9.0,Lpp dotA,0.334853,0.471287,117.92,828.615,7.0,8.846119999999999,1.0,w10_f8_c2
10.0,Lpp dotA,0.35618299999999997,0.45337299999999997,117.72399999999999,860.466,6.0,10.0338,1.0,w10_f8_c2
11.0,Lpp dotA,0.374867,0.41071199999999997,116.74,850.9580000000001,3.0,10.0774,1.0,w10_f8_c2
12.0,Lpp dotA,0.36888899999999997,0.367625,118.506,862.2719999999999,7.0,7.9292,1.0,w10_f8_c2
13.0,Lpp dotA,0.34287199999999995,0.42812100000000003,119.131,779.564,3.0,4.93392,1.0,w10_f8_c2
14.0,Lpp dotA,0.360555,0.394056,120.042,908.456,6.0,9.19543,1.0,w10_f8_c2
15.0,Lpp dotA,0.358028,0.414471,119.84899999999999,913.9169999999999,7.0,9.78924,1.0,w10_f8_c2
16.0,Lpp dotA,0.356204,0.41815699999999995,119.697,820.835,6.0,9.02078,1.0,w10_f8_c2
17.0,Lpp dotA,0.364581,0.399045,120.243,1025.17,6.0,6.11282,1.0,w10_f8_c2
0.0,Lpp dotA,0.36841799999999997,0.44211300000000003,124.17299999999999,224.628,3.0,4.95138,1.0,w10_f8_c3
1.0,Lpp dotA,0.379239,0.375138,122.339,330.777,2.0,3.23106,1.0,w10_f8_c3
2.0,Lpp dotA,0.400779,0.302264,122.564,345.70300000000003,2.0,4.32264,1.0,w10_f8_c3
3.0,Lpp dotA,0.416099,0.260871,122.338,551.484,6.0,2.6547099999999997,1.0,w10_f8_c3
4.0,Lpp dotA,0.42385600000000007,0.24927600000000003,122.625,523.929,1.0,2.06963,1.0,w10_f8_c3
5.0,Lpp dotA,0.41003500000000004,0.284711,125.728,508.361,4.0,2.91669,1.0,w10_f8_c3
6.0,Lpp dotA,0.42990200000000006,0.22530799999999998,122.323,577.555,3.0,4.75927,1.0,w10_f8_c3
7.0,Lpp dotA,0.435647,0.20183299999999998,122.461,501.37199999999996,3.0,4.5060199999999995,1.0,w10_f8_c3
8.0,Lpp dotA,0.43063500000000005,0.206294,122.352,517.783,2.0,3.52797,1.0,w10_f8_c3
9.0,Lpp dotA,0.422993,0.217545,124.006,422.478,1.0,1.3972200000000001,1.0,w10_f8_c3
10.0,Lpp dotA,0.44373199999999996,0.184632,124.70200000000001,389.73400000000004,0.0,0.0,0.0,w10_f8_c3
11.0,Lpp dotA,0.423563,0.217325,124.147,431.585,1.0,1.42341,1.0,w10_f8_c3
12.0,Lpp dotA,0.38715,0.362145,125.251,455.48400000000004,3.0,4.8204,1.0,w10_f8_c3
13.0,Lpp dotA,0.398945,0.31461300000000003,124.829,371.756,2.0,2.96908,1.0,w10_f8_c3
14.0,Lpp dotA,0.404841,0.304291,129.374,397.344,3.0,4.61081,1.0,w10_f8_c3
15.0,Lpp dotA,0.430989,0.20803899999999997,127.07600000000001,344.406,3.0,3.1612,1.0,w10_f8_c3
