rower,coler_name,parameter_1,t,field,N,x,y,bbox,pos_x_um,pos_y_um,Bacteria,age_s,disp_x_um,disp_y_um,track_point_x,track_point_y,speed_um_s,well_id,cell_lbl
4,5,1,13,7,5,639,737,"[504,628,792,922]",158.4,1022.74,Lpp WT,46803.2,-0.934484,-19.8111,646,776,0.000543696,1,w1_f7_c5
4,5,1,14,7,5,629,774,"[496,608,762,924]",156.6,1022.96,Lpp WT,50404.4,-2.71,-20.0914,627,773,0.000422868,1,w1_f7_c5
4,5,1,15,7,5,644,768,"[506,609,783,922]",157.81,1023.29,Lpp WT,54002.3,-1.49517,-20.3717,640,770,0.000289308,1,w1_f7_c5
4,5,1,16,7,5,637,767,"[497,628,777,919]",157.03,1022.91,Lpp WT,57602.9,-2.24276,-19.998,632,774,0.000189495,1,w1_f7_c5
4,5,1,17,7,5,625,773,"[485,616,765,916]",156.7,1023.28,Lpp WT,61202.7,-2.61655,-20.3717,628,770,0.000146846,1,w1_f7_c5
4,5,1,2,7,5,653,961,"[503,806,789,1076]",159.12,1006.37,Lpp WT,7200.91,-0.186897,-3.45759,654,951,0.00131272,1,w1_f7_c5
4,5,1,3,7,5,637,914,"[499,774,741,1020]",156.28,1010.16,Lpp WT,10800.8,-2.99035,-7.28897,624,910,0.000725733,1,w1_f7_c5
4,5,1,4,7,5,629,904,"[493,767,767,1043]",156.42,1010.69,Lpp WT,14399.2,-2.8969,-7.75622,625,905,6.6186e-05,1,w1_f7_c5
4,5,1,5,7,5,617,901,"[473,755,777,1065]",156.37,1010.68,Lpp WT,18000.1,-2.8969,-7.75622,625,905,0.000183559,1,w1_f7_c5
4,5,1,6,7,5,646,903,"[484,745,764,1043]",156.23,1011.94,Lpp WT,21598.8,-3.0838,-9.06449,623,891,0.000424858,1,w1_f7_c5
4,5,1,7,7,5,664,936,"[501,755,756,1033]",157.64,1010.9,Lpp WT,25202.0,-1.68207,-8.03656,638,902,0.00038461,1,w1_f7_c5
4,5,1,8,7,5,682,903,"[498,753,815,1016]",157.67,1012.0,Lpp WT,28802.0,-1.58862,-9.06449,639,891,0.000216781,1,w1_f7_c5
4,5,1,9,7,5,673,899,"[506,753,780,1018]",158.08,1012.37,Lpp WT,32401.9,-1.21483,-9.43829,643,887,0.0015202,1,w1_f7_c5
4,5,1,0,7,6,1128,1095,"[931,857,1284,1367]",202.1,990.82,Lpp WT,0.0,0.0,0.0,1114,1117,0.00141371,1,w1_f7_c6
4,5,1,1,7,6,1084,1062,"[916,849,1234,1289]",198.5,994.46,Lpp WT,3599.36,-3.55104,-3.64449,1076,1078,0.000780048,1,w1_f7_c6
4,5,1,10,7,6,1067,928,"[920,755,1224,1110]",197.84,1006.63,Lpp WT,36084.0,-4.20518,-15.7928,1069,948,0.00167408,1,w1_f7_c6
4,5,1,11,7,6,1065,965,"[925,789,1236,1116]",198.47,1005.69,Lpp WT,39605.6,-3.64449,-14.8583,1075,958,0.000339711,1,w1_f7_c6
4,5,1,12,7,6,1073,933,"[923,775,1215,1107]",197.47,1006.55,Lpp WT,43201.6,-4.67242,-15.6993,1064,949,0.000307013,1,w1_f7_c6
4,5,1,13,7,6,1074,939,"[925,767,1220,1117]",197.89,1005.84,Lpp WT,46803.2,-4.20518,-14.9517,1069,957,0.000175888,1,w1_f7_c6
4,5,1,14,7,6,1081,955,"[914,778,1233,1122]",197.97,1005.41,Lpp WT,50404.4,-4.11173,-14.5779,1070,961,0.000280587,1,w1_f7_c6
4,5,1,15,7,6,1066,958,"[923,815,1217,1135]",197.17,1004.05,Lpp WT,54002.3,-4.95276,-13.1762,1061,976,0.000273892,1,w1_f7_c6
4,5,1,16,7,6,1072,956,"[943,833,1201,1122]",197.46,1003.86,Lpp WT,57602.9,-4.67242,-12.9893,1064,978,0.000977243,1,w1_f7_c6
4,5,1,17,7,6,1109,920,"[810,555,1370,1175]",200.8,1009.67,Lpp WT,61202.7,-1.30828,-18.7831,1100,916,0.0018611,1,w1_f7_c6
4,5,1,2,7,6,1088,1053,"[866,799,1254,1296]",198.16,994.85,Lpp WT,7200.91,-3.92483,-4.01828,1072,1074,0.000126909,1,w1_f7_c6
4,5,1,3,7,6,1074,1061,"[914,852,1227,1288]",197.77,994.98,Lpp WT,10800.8,-4.29863,-4.11173,1068,1073,0.000132494,1,w1_f7_c6
4,5,1,4,7,6,1072,1063,"[907,844,1224,1265]",197.68,995.53,Lpp WT,14399.2,-4.39207,-4.67242,1067,1067,0.000353999,1,w1_f7_c6
4,5,1,5,7,6,1069,1033,"[905,854,1209,1226]",197.05,997.36,Lpp WT,18000.1,-5.04621,-6.54139,1060,1047,0.000502083,1,w1_f7_c6
4,5,1,6,7,6,1073,1015,"[904,765,1223,1239]",197.9,998.77,Lpp WT,21598.8,-4.20518,-7.94311,1069,1032,0.000505572,1,w1_f7_c6
4,5,1,7,7,6,1061,1042,"[916,862,1205,1229]",196.95,997.03,Lpp WT,25202.0,-5.13966,-6.16759,1059,1051,0.000400936,1,w1_f7_c6
4,5,1,8,7,6,1056,1027,"[906,805,1202,1213]",196.45,997.79,Lpp WT,28802.0,-5.6069,-6.91518,1054,1043,0.000421248,1,w1_f7_c6
4,5,1,9,7,6,1045,1034,"[895,894,1186,1203]",195.23,995.97,Lpp WT,32401.9,-6.82173,-5.13966,1041,1062,0.00180185,1,w1_f7_c6
4,5,1,0,7,7,378,1298,"[304,1237,442,1365]",133.09,973.09,Lpp WT,0.0,0.0,0.0,376,1307,0.00157924,1,w1_f7_c7
4,5,1,1,7,7,335,1266,"[272,1192,389,1325]",129.01,976.99,Lpp WT,3599.36,-4.11173,-3.92483,332,1265,0.000932128,1,w1_f7_c7
4,5,1,2,7,7,331,1256,"[270,1159,389,1319]",128.98,978.08,Lpp WT,7200.91,-4.11173,-4.95276,332,1254,0.000340816,1,w1_f7_c7
4,5,1,3,7,7,325,1249,"[262,1149,381,1303]",128.27,979.25,Lpp WT,10800.8,-4.85932,-6.16759,324,1241,0.000253242,1,w1_f7_c7
4,5,1,4,7,7,323,1243,"[269,1188,375,1297]",127.94,979.01,Lpp WT,14399.2,-5.13966,-5.88725,321,1244,0.000203066,1,w1_f7_c7
4,5,1,5,7,7,317,1249,"[257,1195,372,1305]",127.16,978.36,Lpp WT,18000.1,-5.9807,-5.23311,312,1251,0.000784388,1,w1_f7_c7
4,5,1,6,7,7,287,1266,"[107,1159,381,1369]",122.62,977.39,Lpp WT,21598.8,-10.4662,-4.29863,264,1261,0.000764644,1,w1_f7_c7
4,5,1,7,7,7,321,1241,"[112,1160,382,1348]",123.35,978.09,Lpp WT,25202.0,-9.81208,-4.95276,271,1254,0.000193294,1,w1_f7_c7
4,5,1,8,7,7,295,1242,"[103,1152,412,1341]",123.68,978.33,Lpp WT,28802.0,-9.43829,-5.23311,275,1251,0.00037882,1,w1_f7_c7
4,5,1,9,7,7,309,1236,"[192,1185,439,1310]",125.98,978.63,Lpp WT,32401.9,-7.19553,-5.51345,299,1248,0.000627844,1,w1_f7_c7
4,5,1,0,7,8,139,1367,"[19,1234,258,1571]",110.76,965.34,Lpp WT,0.0,0.0,0.0,137,1390,0.0016149,1,w1_f7_c8
4,5,1,1,7,8,104,1357,"[1,1187,207,1582]",106.08,968.79,Lpp WT,3599.36,-4.67242,-3.45759,87,1353,0.00106283,1,w1_f7_c8
4,5,1,10,7,8,148,1178,"[1,1005,296,1410]",110.28,981.49,Lpp WT,36084.0,-0.56069,-16.1666,131,1217,0.00154436,1,w1_f7_c8
4,5,1,11,7,8,156,1207,"[1,1006,311,1412]",110.75,981.45,Lpp WT,39605.6,-0.0934484,-16.0731,136,1218,0.000108464,1,w1_f7_c8
4,5,1,12,7,8,153,1201,"[1,1011,306,1408]",110.38,981.54,Lpp WT,43201.6,-0.373794,-16.1666,133,1217,0.00014246,1,w1_f7_c8
4,5,1,13,7,8,150,1247,"[1,1009,302,1412]",109.92,980.92,Lpp WT,46803.2,-0.841035,-15.6059,128,1223,0.00013034,1,w1_f7_c8
4,5,1,14,7,8,148,1245,"[1,1008,298,1410]",109.77,981.07,Lpp WT,50404.4,-1.02793,-15.6993,126,1222,8.25456e-05,1,w1_f7_c8
4,5,1,15,7,8,149,1243,"[1,1006,299,1407]",109.66,981.41,Lpp WT,54002.3,-1.12138,-16.0731,125,1218,5.35246e-05,1,w1_f7_c8
4,5,1,16,7,8,149,1243,"[1,1005,299,1406]",109.64,981.4,Lpp WT,57602.9,-1.12138,-16.0731,125,1218,1.83538e-05,1,w1_f7_c8
4,5,1,17,7,8,149,1243,"[1,1003,300,1409]",109.78,981.29,Lpp WT,61202.7,-1.02793,-15.9797,126,1219,3.67116e-05,1,w1_f7_c8
4,5,1,2,7,8,84,1357,"[1,1220,169,1588]",105.33,967.15,Lpp WT,7200.91,-5.42001,-1.77552,79,1371,0.000983325,1,w1_f7_c8
4,5,1,3,7,8,76,1343,"[1,1213,136,1604]",103.44,962.22,Lpp WT,10800.8,-7.38242,3.0838,58,1423,0.00140311,1,w1_f7_c8
4,5,1,4,7,8,93,1390,"[1,1202,185,1546]",105.31,966.73,Lpp WT,14399.2,-5.51345,-1.40173,78,1375,0.000904976,1,w1_f7_c8
4,5,1,5,7,8,85,1375,"[1,1227,174,1473]",105.73,968.32,Lpp WT,18000.1,-5.04621,-2.99035,83,1358,0.000558616,1,w1_f7_c8
4,5,1,6,7,8,132,1387,"[1,1136,270,1526]",108.1,968.67,Lpp WT,21598.8,-2.71,-3.36414,108,1354,0.000365212,1,w1_f7_c8
4,5,1,7,7,8,134,1373,"[1,1128,272,1530]",108.23,968.89,Lpp WT,25202.0,-2.52311,-3.55104,110,1352,0.000141287,1,w1_f7_c8
4,5,1,8,7,8,130,1374,"[1,1121,262,1521]",107.87,969.56,Lpp WT,28802.0,-2.8969,-4.20518,106,1345,0.000318699,1,w1_f7_c8
4,5,1,9,7,8,131,1338,"[1,1115,262,1514]",108.25,971.07,Lpp WT,32401.9,-2.52311,-5.70035,110,1329,0.00167397,1,w1_f7_c8
4,5,1,0,7,9,612,1512,"[434,1368,812,1708]",158.24,953.72,Lpp WT,0.0,0.0,0.0,645,1514,0.00218841,1,w1_f7_c9
4,5,1,1,7,9,585,1467,"[405,1330,742,1613]",152.35,958.96,Lpp WT,3599.36,-5.88725,-5.23311,582,1458,0.00129658,1,w1_f7_c9
4,5,1,10,7,9,649,1440,"[314,1130,749,1556]",147.49,968.14,Lpp WT,36084.0,-10.7466,-14.3911,530,1360,0.00205906,1,w1_f7_c9
4,5,1,11,7,9,455,1368,"[319,1126,632,1531]",142.01,971.7,Lpp WT,39605.6,-16.26,-17.9421,471,1322,0.000988328,1,w1_f7_c9
4,5,1,12,7,9,450,1366,"[319,1123,626,1527]",141.52,971.8,Lpp WT,43201.6,-16.7273,-18.0355,466,1321,0.000222003,1,w1_f7_c9
4,5,1,13,7,9,454,1369,"[317,1132,629,1541]",141.55,970.68,Lpp WT,46803.2,-16.7273,-16.9142,466,1333,0.000285426,1,w1_f7_c9
4,5,1,14,7,9,452,1370,"[353,1127,598,1491]",141.53,971.64,Lpp WT,50404.4,-16.7273,-17.8486,466,1323,0.000148163,1,w1_f7_c9
4,5,1,15,7,9,455,1366,"[357,1127,602,1488]",141.67,971.69,Lpp WT,54002.3,-16.6338,-17.9421,467,1322,4.73866e-05,1,w1_f7_c9
4,5,1,16,7,9,454,1366,"[357,1128,599,1487]",141.46,971.56,Lpp WT,57602.9,-16.8207,-17.8486,465,1323,4.1998e-05,1,w1_f7_c9
4,5,1,17,7,9,454,1364,"[356,1124,598,1486]",141.47,971.69,Lpp WT,61202.7,-16.8207,-17.9421,465,1322,2.5959e-05,1,w1_f7_c9
4,5,1,2,7,9,592,1456,"[450,1324,726,1591]",153.52,959.9,Lpp WT,7200.91,-4.76587,-6.16759,594,1448,0.000597359,1,w1_f7_c9
4,5,1,3,7,9,561,1425,"[426,1294,702,1576]",150.96,961.2,Lpp WT,10800.8,-7.28897,-7.47587,567,1434,0.000433782,1,w1_f7_c9
4,5,1,4,7,9,562,1436,"[444,1317,689,1558]",150.97,960.91,Lpp WT,14399.2,-7.28897,-7.19553,567,1437,0.00014359,1,w1_f7_c9
4,5,1,5,7,9,544,1425,"[485,1370,664,1498]",151.76,961.08,Lpp WT,18000.1,-6.54139,-7.28897,575,1436,0.00027338,1,w1_f7_c9
4,5,1,6,7,9,601,1447,"[499,1381,667,1506]",152.89,960.59,Lpp WT,21598.8,-5.42001,-6.82173,587,1441,0.000197695,1,w1_f7_c9
4,5,1,7,7,9,584,1432,"[516,1380,673,1539]",152.96,960.38,Lpp WT,25202.0,-5.32656,-6.63483,588,1443,0.000268223,1,w1_f7_c9
4,5,1,8,7,9,537,1425,"[486,1371,656,1544]",151.26,960.74,Lpp WT,28802.0,-7.00863,-7.00863,570,1439,0.000239324,1,w1_f7_c9
4,5,1,9,7,9,537,1425,"[486,1371,656,1544]",151.26,960.74,Lpp WT,32401.9,-7.00863,-7.00863,570,1439,0.00113634,1,w1_f7_c9
4,5,1,0,8,1,393,98,"[294,1,554,208]",-62.01,1086.94,Lpp WT,0.0,0.0,0.0,416,89,0.00129136,1,w1_f8_c1
4,5,1,1,8,1,333,66,"[261,1,497,143]",-66.03,1089.25,Lpp WT,3599.36,-4.01828,-2.33621,373,64,0.000711653,1,w1_f8_c1
4,5,1,2,8,1,337,69,"[253,1,498,138]",-66.15,1089.75,Lpp WT,7200.91,-4.11173,-2.80345,372,59,0.000189272,1,w1_f8_c1
4,5,1,3,8,1,349,63,"[258,1,517,127]",-65.25,1089.96,Lpp WT,10800.8,-3.27069,-3.0838,381,56,0.000224552,1,w1_f8_c1
4,5,1,4,8,1,323,53,"[266,1,499,119]",-65.82,1090.46,Lpp WT,14399.2,-3.83138,-3.55104,375,51,0.000138091,1,w1_f8_c1
4,5,1,5,8,1,336,54,"[262,1,504,133]",-65.67,1090.3,Lpp WT,18000.1,-3.64449,-3.36414,377,53,0.000156378,1,w1_f8_c1
4,5,1,6,8,1,372,74,"[214,1,518,164]",-66.32,1089.69,Lpp WT,21598.8,-4.29863,-2.80345,370,59,0.000210456,1,w1_f8_c1
4,5,1,7,8,1,341,63,"[241,1,505,162]",-65.63,1089.69,Lpp WT,25202.0,-3.64449,-2.80345,377,59,0.000311738,1,w1_f8_c1
4,5,1,8,8,1,430,78,"[242,1,543,188]",-64.47,1088.64,Lpp WT,28802.0,-2.42966,-1.77552,390,70,0.00040458,1,w1_f8_c1
4,5,1,9,8,1,372,79,"[203,1,533,158]",-65.76,1088.85,Lpp WT,32401.9,-3.73794,-1.96242,376,68,0.000367104,1,w1_f8_c1
4,5,1,0,8,10,164,914,"[80,839,270,989]",-85.46,1009.26,Lpp WT,0.0,0.0,0.0,165,920,0.00110699,1,w1_f8_c10
4,5,1,1,8,10,134,892,"[58,815,216,970]",-88.54,1011.79,Lpp WT,3599.36,-3.0838,-2.52311,132,893,0.0010066,1,w1_f8_c10
4,5,1,10,8,10,116,748,"[1,607,301,864]",-89.59,1025.37,Lpp WT,36084.0,-4.11173,-16.1666,121,747,0.00156101,1,w1_f8_c10
4,5,1,11,8,10,119,744,"[1,609,310,867]",-89.19,1025.31,Lpp WT,39605.6,-3.73794,-16.0731,125,748,0.000121079,1,w1_f8_c10
4,5,1,12,8,10,116,752,"[1,614,309,870]",-89.12,1024.87,Lpp WT,43201.6,-3.64449,-15.6059,126,753,0.000113015,1,w1_f8_c10
4,5,1,13,8,10,112,756,"[1,614,306,871]",-89.31,1024.59,Lpp WT,46803.2,-3.83138,-15.3255,124,756,8.78051e-05,1,w1_f8_c10
4,5,1,14,8,10,112,753,"[1,618,307,866]",-89.35,1024.82,Lpp WT,50404.4,-3.92483,-15.6059,123,753,0.000132835,1,w1_f8_c10
4,5,1,15,8,10,131,753,"[1,626,304,865]",-88.72,1024.98,Lpp WT,54002.3,-3.27069,-15.6993,130,752,0.000170758,1,w1_f8_c10
4,5,1,16,8,10,110,748,"[1,620,306,861]",-89.28,1025.06,Lpp WT,57602.9,-3.83138,-15.7928,124,751,7.89427e-05,1,w1_f8_c10
4,5,1,17,8,10,132,751,"[1,625,306,861]",-89.26,1025.0,Lpp WT,61202.7,-3.83138,-15.7928,124,751,0.0,1,w1_f8_c10
4,5,1,2,8,10,120,877,"[40,801,318,966]",-85.33,1012.51,Lpp WT,7200.91,0.0934484,-3.27069,166,885,0.00111707,1,w1_f8_c10
4,5,1,3,8,10,102,882,"[3,796,250,968]",-90.09,1012.92,Lpp WT,10800.8,-4.67242,-3.64449,115,881,0.00115073,1,w1_f8_c10
4,5,1,4,8,10,111,865,"[1,768,320,965]",-86.7,1013.43,Lpp WT,14399.2,-1.21483,-4.20518,152,875,0.000578322,1,w1_f8_c10
4,5,1,5,8,10,118,865,"[1,754,318,971]",-87.35,1013.37,Lpp WT,18000.1,-1.86897,-4.11173,145,876,0.000488879,1,w1_f8_c10
4,5,1,6,8,10,110,874,"[1,728,271,989]",-90.1,1013.88,Lpp WT,21598.8,-4.67242,-4.67242,115,870,0.000513028,1,w1_f8_c10
4,5,1,7,8,10,109,869,"[1,712,273,979]",-90.52,1014.66,Lpp WT,25202.0,-5.04621,-5.42001,111,862,0.000256363,1,w1_f8_c10
4,5,1,8,8,10,112,875,"[1,724,280,992]",-89.92,1013.88,Lpp WT,28802.0,-4.48552,-4.57897,117,871,0.000251285,1,w1_f8_c10
4,5,1,9,8,10,111,870,"[1,715,276,981]",-90.2,1014.63,Lpp WT,32401.9,-4.76587,-5.32656,114,863,0.00160096,1,w1_f8_c10
4,5,1,0,8,11,523,1067,"[401,900,762,1192]",-47.39,995.85,Lpp WT,0.0,0.0,0.0,572,1063,0.00152473,1,w1_f8_c11
4,5,1,1,8,11,476,1030,"[335,858,740,1158]",-51.14,999.92,Lpp WT,3599.36,-3.73794,-4.01828,532,1020,0.00094566,1,w1_f8_c11
4,5,1,10,8,11,580,859,"[369,682,748,1042]",-48.92,1014.85,Lpp WT,36084.0,-1.49517,-18.97,556,860,0.00178746,1,w1_f8_c11
4,5,1,11,8,11,593,842,"[407,681,749,1010]",-47.36,1015.83,Lpp WT,39605.6,0.0934484,-19.9045,573,850,0.000443224,1,w1_f8_c11
4,5,1,12,8,11,583,836,"[440,732,705,967]",-47.39,1017.12,Lpp WT,43201.6,0.0,-21.2128,572,836,0.000364746,1,w1_f8_c11
4,5,1,2,8,11,509,1012,"[347,853,716,1148]",-50.95,1001.21,Lpp WT,7200.91,-3.55104,-5.32656,534,1006,0.000313278,1,w1_f8_c11
4,5,1,3,8,11,544,994,"[338,835,716,1138]",-51.74,1001.76,Lpp WT,10800.8,-4.29863,-5.88725,526,1000,0.000432891,1,w1_f8_c11
4,5,1,4,8,11,511,989,"[338,785,700,1144]",-51.33,1003.89,Lpp WT,14399.2,-3.92483,-8.03656,530,977,0.000349825,1,w1_f8_c11
4,5,1,5,8,11,554,979,"[331,787,718,1134]",-51.56,1003.69,Lpp WT,18000.1,-4.11173,-7.75622,528,980,0.000169248,1,w1_f8_c11
4,5,1,6,8,11,495,977,"[350,777,722,1129]",-51.04,1004.43,Lpp WT,21598.8,-3.64449,-8.5038,533,972,0.000291589,1,w1_f8_c11
4,5,1,7,8,11,550,947,"[345,772,718,1123]",-51.12,1005.59,Lpp WT,25202.0,-3.73794,-9.71863,532,959,0.000377127,1,w1_f8_c11
4,5,1,8,8,11,556,959,"[340,780,721,1153]",-51.21,1004.15,Lpp WT,28802.0,-3.83138,-8.22346,531,975,0.000249115,1,w1_f8_c11
4,5,1,9,8,11,513,993,"[350,791,722,1154]",-51.0,1003.98,Lpp WT,32401.9,-3.55104,-8.13001,534,976,0.00155572,1,w1_f8_c11
4,5,1,0,8,12,1344,1377,"[1120,1210,1503,1598]",21.54,966.59,Lpp WT,0.0,0.0,0.0,1310,1377,0.000994063,1,w1_f8_c12
4,5,1,1,8,12,1303,1334,"[1060,1182,1490,1560]",18.85,968.88,Lpp WT,3599.36,-2.71,-2.33621,1281,1352,0.000964783,1,w1_f8_c12
4,5,1,10,8,12,1522,1104,"[1094,958,1675,1346]",27.63,987.74,Lpp WT,36084.0,6.07414,-21.2128,1375,1150,0.00188565,1,w1_f8_c12
4,5,1,11,8,12,1521,1112,"[1110,960,1682,1336]",28.91,987.51,Lpp WT,39605.6,7.38242,-20.9324,1389,1153,0.000309026,1,w1_f8_c12
4,5,1,12,8,12,1507,1123,"[1117,980,1676,1332]",29.79,987.69,Lpp WT,43201.6,8.22346,-21.1193,1398,1151,0.000276041,1,w1_f8_c12
4,5,1,13,8,12,1521,1118,"[1109,968,1680,1347]",28.91,986.9,Lpp WT,46803.2,7.38242,-20.3717,1389,1159,0.000379438,1,w1_f8_c12
4,5,1,14,8,12,1517,1112,"[1087,961,1671,1335]",27.65,987.89,Lpp WT,50404.4,6.07414,-21.3062,1375,1149,0.00042189,1,w1_f8_c12
4,5,1,15,8,12,1512,1118,"[1114,975,1674,1334]",28.98,987.59,Lpp WT,54002.3,7.47587,-21.0259,1390,1152,0.000478815,1,w1_f8_c12
4,5,1,16,8,12,1507,1119,"[1084,978,1670,1333]",27.02,988.04,Lpp WT,57602.9,5.51345,-21.4931,1369,1147,0.000298513,1,w1_f8_c12
4,5,1,17,8,12,1294,1174,"[1094,985,1670,1331]",27.19,987.96,Lpp WT,61202.7,5.6069,-21.3997,1370,1148,3.67116e-05,1,w1_f8_c12
4,5,1,2,8,12,1257,1322,"[1066,1180,1429,1548]",16.0,970.72,Lpp WT,7200.91,-5.51345,-4.20518,1251,1332,0.000790198,1,w1_f8_c12
4,5,1,3,8,12,1252,1320,"[1071,1149,1423,1462]",14.5,972.53,Lpp WT,10800.8,-7.00863,-5.9807,1235,1313,0.00129569,1,w1_f8_c12
4,5,1,4,8,12,1244,1319,"[1079,1144,1598,1542]",21.44,973.62,Lpp WT,14399.2,-0.0934484,-7.10208,1309,1301,0.00118597,1,w1_f8_c12
4,5,1,5,8,12,1244,1311,"[1070,1111,1612,1464]",22.4,974.88,Lpp WT,18000.1,0.841035,-8.31691,1319,1288,0.000410581,1,w1_f8_c12
4,5,1,6,8,12,1441,1257,"[1086,1108,1624,1532]",23.74,974.33,Lpp WT,21598.8,2.14931,-7.75622,1333,1294,0.000361764,1,w1_f8_c12
4,5,1,7,8,12,1236,1305,"[1077,1105,1629,1497]",24.06,975.45,Lpp WT,25202.0,2.52311,-8.8776,1337,1282,0.00023025,1,w1_f8_c12
4,5,1,8,8,12,1246,1310,"[1057,1107,1635,1503]",24.12,974.96,Lpp WT,28802.0,2.61655,-8.41035,1338,1287,0.00020954,1,w1_f8_c12
4,5,1,9,8,12,1223,1305,"[1063,1085,1645,1456]",24.28,976.01,Lpp WT,32401.9,2.71,-9.43829,1339,1276,0.00182338,1,w1_f8_c12
4,5,1,0,8,13,1136,1610,"[1013,1457,1299,1701]",5.85,946.42,Lpp WT,0.0,0.0,0.0,1142,1592,0.00159284,1,w1_f8_c13
4,5,1,1,8,13,1090,1570,"[963,1473,1205,1710]",0.38,948.31,Lpp WT,3599.36,-5.42001,-1.86897,1084,1572,0.000862347,1,w1_f8_c13
4,5,1,10,8,13,1116,1439,"[923,1240,1508,1643]",10.95,958.55,Lpp WT,36084.0,5.13966,-12.0548,1197,1463,0.00171639,1,w1_f8_c13
4,5,1,11,8,13,1238,1481,"[932,1238,1506,1638]",11.95,958.64,Lpp WT,39605.6,6.07414,-12.1483,1207,1462,0.000435056,1,w1_f8_c13
4,5,1,12,8,13,1241,1467,"[938,1252,1527,1642]",14.04,958.78,Lpp WT,43201.6,8.22346,-12.3352,1230,1460,0.00054368,1,w1_f8_c13
4,5,1,13,8,13,1210,1488,"[931,1248,1506,1641]",12.44,958.01,Lpp WT,46803.2,6.63483,-11.5876,1213,1468,0.000366153,1,w1_f8_c13
4,5,1,14,8,13,1247,1487,"[931,1253,1487,1629]",11.77,958.56,Lpp WT,50404.4,5.88725,-12.0548,1205,1463,0.000436416,1,w1_f8_c13
4,5,1,15,8,13,1244,1470,"[938,1256,1516,1641]",13.99,958.79,Lpp WT,54002.3,8.13001,-12.3352,1229,1460,0.00056369,1,w1_f8_c13
4,5,1,16,8,13,1273,1477,"[931,1272,1481,1622]",12.22,958.52,Lpp WT,57602.9,6.35449,-12.0548,1210,1463,0.00033172,1,w1_f8_c13
4,5,1,17,8,13,1246,1476,"[930,1270,1495,1628]",12.75,958.3,Lpp WT,61202.7,6.91518,-11.8679,1216,1465,0.000164179,1,w1_f8_c13
4,5,1,2,8,13,1086,1569,"[968,1474,1195,1717]",-0.04,948.2,Lpp WT,7200.91,-5.88725,-1.77552,1079,1573,0.000246441,1,w1_f8_c13
4,5,1,3,8,13,1092,1566,"[971,1469,1206,1663]",1.11,948.84,Lpp WT,10800.8,-4.76587,-2.42966,1091,1566,0.000271228,1,w1_f8_c13
4,5,1,4,8,13,1079,1564,"[964,1465,1213,1671]",0.39,948.85,Lpp WT,14399.2,-5.42001,-2.42966,1084,1566,0.000379067,1,w1_f8_c13
4,5,1,5,8,13,1097,1580,"[974,1475,1227,1687]",2.07,947.64,Lpp WT,18000.1,-3.73794,-1.21483,1102,1579,0.00163807,1,w1_f8_c13
4,5,1,6,8,13,1212,1578,"[1025,1440,1359,1713]",11.84,947.65,Lpp WT,21598.8,5.9807,-1.21483,1206,1579,0.00157937,1,w1_f8_c13
4,5,1,7,8,13,1217,1585,"[1028,1395,1366,1684]",11.33,949.3,Lpp WT,25202.0,5.51345,-2.80345,1201,1562,0.000381178,1,w1_f8_c13
4,5,1,8,8,13,1163,1571,"[1051,1387,1355,1705]",10.43,948.73,Lpp WT,28802.0,4.57897,-2.24276,1191,1568,0.000528651,1,w1_f8_c13
4,5,1,9,8,13,1081,1553,"[898,1352,1451,1757]",7.96,947.48,Lpp WT,32401.9,2.14931,-1.02793,1165,1581,0.001942,1,w1_f8_c13
4,5,1,0,8,14,524,1724,"[389,1593,696,1843]",-50.34,934.99,Lpp WT,0.0,0.0,0.0,541,1715,0.00239883,1,w1_f8_c14
4,5,1,1,8,14,553,1593,"[331,1474,710,1776]",-51.82,943.45,Lpp WT,3599.36,-1.49517,-8.5038,525,1624,0.00137219,1,w1_f8_c14
4,5,1,10,8,14,540,1504,"[350,1252,872,1703]",-45.67,956.84,Lpp WT,36084.0,4.67242,-21.8669,591,1481,0.00179267,1,w1_f8_c14
4,5,1,11,8,14,549,1506,"[360,1247,866,1705]",-44.49,956.47,Lpp WT,39605.6,5.7938,-21.4931,603,1485,0.000308086,1,w1_f8_c14
4,5,1,12,8,14,544,1511,"[337,1264,879,1707]",-45.32,955.9,Lpp WT,43201.6,4.95276,-20.9324,594,1491,0.000206639,1,w1_f8_c14
4,5,1,13,8,14,546,1511,"[354,1261,881,1711]",-44.91,955.81,Lpp WT,46803.2,5.42001,-20.839,599,1492,0.00021801,1,w1_f8_c14
4,5,1,14,8,14,564,1492,"[368,1255,840,1704]",-45.93,956.19,Lpp WT,50404.4,4.39207,-21.2128,588,1488,0.000666756,1,w1_f8_c14
4,5,1,15,8,14,545,1505,"[335,1309,791,1706]",-49.02,954.1,Lpp WT,54002.3,1.30828,-19.1569,555,1510,0.00056839,1,w1_f8_c14
4,5,1,16,8,14,558,1490,"[358,1310,793,1701]",-48.89,954.48,Lpp WT,57602.9,1.40173,-19.5307,556,1506,0.000118401,1,w1_f8_c14
4,5,1,17,8,14,545,1502,"[350,1309,753,1701]",-49.4,954.47,Lpp WT,61202.7,0.934484,-19.5307,551,1506,0.000129795,1,w1_f8_c14
4,5,1,2,8,14,527,1634,"[415,1529,675,1735]",-50.58,943.22,Lpp WT,7200.91,-0.280345,-8.22346,538,1627,0.000337267,1,w1_f8_c14
