Database Name	Opera_Phenix_1
Database Link	http://157.99.122.161/ODA/OdaService.asmx
Evaluation Signature	e740a9c8-6ba9-4899-a4ca-d0a2745e5893
Plate Name	EP149
Measurement	Measurement 1
Evaluation	Evaluation10
Population	Population - Tracked Real_Nuclei

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Bacteria	Tracked Real_Nuclei - Age [s]	Tracked Real_Nuclei - Current Displacement X [µm]	Tracked Real_Nuclei - Current Displacement Y [µm]	Tracked Real_Nuclei - Track Point X	Tracked Real_Nuclei - Track Point Y	Tracked Real_Nuclei - Current Speed [µm/s]	
5	7	1	6	18	6	871	1788	[674,1613,1054,2060]	-18.2	527.36	Lpp dotA	21607.1	-3.36414	-8.6907	885	1821	0.000563312	
5	7	1	6	18	7	247	1707	[145,1607,338,1814]	-78.71	537.87	Lpp dotA	18007.7	-1.96242	-5.04621	237	1708	0.000193139	
5	7	1	6	18	9	1700	2071	[1485,1953,1872,2158]	58.06	502.24	Lpp dotA	3606.91	0	0	1701	2089	9.15869E-05	
5	7	1	6	18	11	824	2134	[784,2110,1006,2158]	-17.49	497.76	Lpp dotA	0	0	0	892	2137	NaN	
5	7	1	7	18	1	199	516	[82,433,282,593]	-83.62	650.03	Lpp dotA	25214.9	-3.83138	-1.49517	185	508	0.000666367	
5	7	1	7	18	4	1590	1654	[1387,1402,1780,1826]	46.65	546.34	Lpp dotA	25214.9	0.0934484	-7.75622	1579	1617	0.000935963	
5	7	1	7	18	5	1298	1910	[1133,1759,1467,2113]	21.63	517.57	Lpp dotA	25214.9	-2.14931	-1.12138	1311	1925	0.000375952	
5	7	1	7	18	6	894	1821	[669,1576,1098,2101]	-17.02	526.59	Lpp dotA	25214.9	-2.24276	-7.94311	897	1829	0.000251748	
5	7	1	7	18	7	239	1704	[142,1609,342,1810]	-78.57	537.73	Lpp dotA	21615.6	-1.77552	-4.85932	239	1710	0.000159629	
5	7	1	7	18	9	1741	2089	[1502,1964,1837,2158]	57.58	501.77	Lpp dotA	7214.78	-0.467242	0.467242	1696	2094	0.000146647	
5	7	1	7	18	12	864	1113	[737,973,971,1207]	-20.69	594.86	Lpp dotA	0	0	0	858	1098	0.000610704	
5	7	1	8	18	1	198	500	[50,365,321,646]	-82.36	651.72	Lpp dotA	28816.6	-2.61655	-3.17724	198	490	0.000288195	
5	7	1	8	18	4	1564	1652	[1367,1417,1760,1818]	44.13	545.42	Lpp dotA	28816.6	-2.42966	-6.82173	1552	1627	0.000690589	
5	7	1	8	18	5	1298	1915	[1121,1767,1453,2074]	19.88	517.81	Lpp dotA	28816.6	-3.92483	-1.30828	1292	1923	0.000375811	
5	7	1	8	18	6	882	1834	[715,1599,1056,2059]	-17.01	527.06	Lpp dotA	28816.6	-2.24276	-8.41035	897	1824	0.000131082	
5	7	1	8	18	7	226	1716	[128,1605,325,1809]	-79.42	537.39	Lpp dotA	25217.2	-2.61655	-4.57897	230	1713	0.000221986	
5	7	1	8	18	9	1735	2085	[1504,1970,1828,2158]	57.3	501.56	Lpp dotA	10816.4	-0.747587	0.747587	1693	2097	5.5068E-05	
5	7	1	8	18	12	857	1133	[696,970,1008,1256]	-21.12	592.76	Lpp dotA	3601.6	-0.467242	2.14931	853	1121	0.000775648	
5	7	1	8	18	13	1161	2128	[1105,2067,1221,2158]	7.56	498.91	Lpp dotA	0	0	0	1160	2125	0.000311668	
5	7	1	9	18	1	198	500	[50,365,321,646]	-82.36	651.72	Lpp dotA	32414.5	-2.61655	-3.17724	198	490	0.00102389	
5	7	1	9	18	4	1528	1613	[1362,1403,1763,1814]	42.33	546.74	Lpp dotA	32414.5	-4.29863	-8.13001	1532	1613	0.00133608	
5	7	1	9	18	5	1292	1908	[1127,1753,1476,2083]	20.27	518.59	Lpp dotA	32414.5	-3.55104	-2.14931	1296	1914	0.000941841	
5	7	1	9	18	6	890	1836	[727,1583,1087,2043]	-16.96	527.49	Lpp dotA	32414.5	-2.14931	-8.8776	898	1819	0.00121907	
5	7	1	9	18	7	233	1698	[130,1602,325,1806]	-79.62	538.07	Lpp dotA	28815.2	-2.8969	-5.23311	227	1706	0.00123935	
5	7	1	9	18	9	1735	2085	[1504,1970,1828,2158]	57.3	501.56	Lpp dotA	14414.4	-0.747587	0.747587	1693	2097	0.00056915	
5	7	1	9	18	12	861	1099	[733,961,953,1189]	-21.55	596.09	Lpp dotA	7199.6	-0.841035	-1.21483	849	1085	0.00157377	
5	7	1	9	18	13	1158	2131	[1094,2105,1221,2158]	7.48	497.78	Lpp dotA	3598	0	1.12138	1160	2137	0.000767032	
5	7	1	10	18	1	189	423	[73,295,328,527]	-83.72	659.05	Lpp dotA	36139.1	-3.92483	-10.5597	184	411	0.00171238	
5	7	1	10	18	4	1518	1504	[1379,1336,1742,1717]	44.04	554.01	Lpp dotA	36139.1	-2.52311	-15.419	1551	1535	0.001263	
5	7	1	10	18	5	1313	1864	[1110,1699,1501,2009]	21.23	524.5	Lpp dotA	36139.1	-2.52311	-8.03656	1307	1851	0.00112322	
5	7	1	10	18	6	904	1737	[730,1524,1097,1959]	-15.47	535.8	Lpp dotA	36139.1	-0.654139	-17.1945	914	1730	0.00125715	
5	7	1	10	18	7	233	1621	[153,1523,345,1704]	-77.68	546.2	Lpp dotA	32539.8	-0.934484	-13.3631	248	1619	0.00131	
5	7	1	10	18	9	1716	2031	[1479,1904,1848,2158]	55.97	505.46	Lpp dotA	18138.9	-2.14931	-3.17724	1678	2055	0.00073536	
5	7	1	10	18	12	878	1020	[742,848,985,1117]	-19.78	604.07	Lpp dotA	10924.2	0.934484	-9.15794	868	1000	0.00125049	
5	7	1	10	18	13	1169	2089	[1090,1995,1259,2158]	9.13	502.02	Lpp dotA	7322.55	1.58862	-3.0838	1177	2092	0.000787217	
5	7	1	10	18	14	100	2058	[1,1872,258,2158]	-92	505.55	Lpp dotA	0	0	0	95	2054	0.000469892	
5	7	1	10	18	15	865	2090	[779,2022,1030,2158]	-16.19	502.07	Lpp dotA	0	0	0	906	2091	0.000195878	
5	7	1	11	18	1	238	429	[143,257,321,515]	-78.96	660.26	Lpp dotA	39612.3	0.747587	-11.7745	234	398	0.00139002	
5	7	1	11	18	4	1547	1490	[1409,1330,1736,1714]	45.49	554.78	Lpp dotA	39612.3	-1.12138	-16.1666	1566	1527	0.000342787	
5	7	1	11	18	5	1276	1811	[1111,1602,1529,1980]	21.77	526.58	Lpp dotA	39612.3	-2.05586	-10.0924	1312	1829	0.000503199	
5	7	1	11	18	6	898	1747	[697,1506,1078,1958]	-15.9	535.4	Lpp dotA	39612.3	-1.12138	-16.8207	909	1734	0.000132239	
5	7	1	11	18	7	235	1616	[141,1517,338,1710]	-78.36	547.06	Lpp dotA	36012.9	-1.58862	-14.2042	241	1610	0.00030129	
5	7	1	11	18	9	1707	2026	[1474,1874,1891,2158]	57.09	505.54	Lpp dotA	21612.1	-1.02793	-3.27069	1690	2054	0.000439999	
5	7	1	11	18	12	877	1004	[729,857,972,1107]	-20.35	604.74	Lpp dotA	14397.3	0.373794	-9.81208	862	993	0.000187875	
5	7	1	11	18	13	1164	2082	[1066,1987,1248,2158]	8.11	502.53	Lpp dotA	10795.7	0.56069	-3.64449	1166	2086	0.000403742	
5	7	1	11	18	14	82	2075	[1,1928,277,2158]	-90.54	504.86	Lpp dotA	3473.15	1.49517	0.654139	111	2061	0.000975463	
5	7	1	11	18	15	886	2086	[777,2014,1012,2158]	-16.83	502.25	Lpp dotA	3473.15	-0.654139	-0.186897	899	2089	0.000170929	
5	7	1	12	18	4	1567	1518	[1412,1325,1786,1725]	45.84	554.06	Lpp dotA	43211.9	-0.747587	-15.419	1570	1535	0.000440735	
5	7	1	12	18	5	1318	1833	[1112,1674,1492,1999]	22.13	525.16	Lpp dotA	43211.9	-1.68207	-8.6907	1316	1844	0.000513725	
5	7	1	12	18	6	897	1720	[728,1494,1063,1954]	-15.65	535.63	Lpp dotA	43211.9	-0.841035	-17.0076	912	1732	9.36295E-05	
5	7	1	12	18	7	275	1594	[154,1528,349,1715]	-77.67	546.19	Lpp dotA	39612.5	-0.934484	-13.3631	248	1619	0.000194856	
5	7	1	12	18	9	1706	2021	[1524,1861,1875,2158]	58.39	507.08	Lpp dotA	25211.7	0.280345	-4.76587	1704	2038	0.000503174	
5	7	1	12	18	12	880	1018	[743,847,987,1116]	-19.98	604.4	Lpp dotA	17996.9	0.747587	-9.53173	866	996	8.32826E-05	
5	7	1	12	18	13	1160	2075	[1062,1917,1249,2158]	7.19	503.93	Lpp dotA	14395.3	-0.373794	-5.04621	1156	2071	0.000511641	
5	7	1	12	18	14	63	2095	[1,1954,164,2158]	-95.26	502.69	Lpp dotA	7072.76	-3.27069	2.8969	60	2085	0.000875259	
5	7	1	12	18	15	847	2089	[779,2021,1007,2158]	-17.21	501.86	Lpp dotA	7072.76	-1.02793	0.186897	895	2093	0.000863239	
5	7	1	12	18	16	2130	676	[2101,601,2158,730]	98.52	634.59	Lpp dotA	0	0	0	2134	673	0	
5	7	1	13	18	4	1596	1576	[1412,1347,1783,1757]	47.24	552.2	Lpp dotA	46809.4	0.654139	-13.55	1585	1555	0.000563069	
5	7	1	13	18	5	1300	1831	[1121,1615,1487,1992]	21.41	527.27	Lpp dotA	46809.4	-2.33621	-10.84	1309	1821	0.000422913	
5	7	1	13	18	6	907	1714	[744,1534,1077,1959]	-15.42	535.85	Lpp dotA	46809.4	-0.56069	-17.1945	915	1730	0.000163601	
5	7	1	13	18	7	240	1611	[148,1522,349,1717]	-78.01	546.35	Lpp dotA	43210.1	-1.21483	-13.55	245	1617	0.000186577	
5	7	1	13	18	9	1734	2032	[1485,1905,1877,2158]	56.97	506.2	Lpp dotA	28809.2	-1.12138	-3.92483	1689	2047	0.000356816	
5	7	1	13	18	12	872	1010	[736,848,984,1114]	-19.82	604.29	Lpp dotA	21594.5	0.841035	-9.43829	867	997	8.32469E-05	
5	7	1	13	18	13	1172	2082	[1063,2007,1250,2158]	7.54	502.01	Lpp dotA	17992.9	0	-3.0838	1160	2092	0.00033096	
5	7	1	13	18	14	56	2078	[1,1949,147,2158]	-95.21	503.64	Lpp dotA	10670.3	-3.17724	1.86897	61	2074	0.000190147	
5	7	1	13	18	15	820	2086	[581,2014,1041,2158]	-22.85	502.85	Lpp dotA	10670.3	-6.63483	-0.747587	835	2083	0.000867322	
5	7	1	13	18	16	2130	676	[2101,601,2158,730]	98.52	634.59	Lpp dotA	3597.55	0	0	2134	673	0.000284641	
5	7	1	14	18	4	1587	1556	[1385,1370,1738,1733]	45.61	552.79	Lpp dotA	50412.1	-0.934484	-14.2042	1568	1548	0.000508105	
5	7	1	14	18	5	1305	1824	[1114,1647,1465,1992]	20.69	527.04	Lpp dotA	50412.1	-3.0838	-10.5597	1301	1824	0.000499902	
5	7	1	14	18	6	907	1727	[702,1530,1085,1934]	-14.5	535.81	Lpp dotA	50412.1	0.280345	-17.1945	924	1730	0.000273322	
5	7	1	14	18	7	220	1621	[136,1527,338,1706]	-78.91	546.74	Lpp dotA	46812.8	-2.14931	-13.9238	235	1613	0.000204447	
5	7	1	14	18	9	1702	2028	[1470,1898,1871,2158]	56.24	505.63	Lpp dotA	32411.9	-1.86897	-3.36414	1681	2053	0.00023416	
5	7	1	14	18	12	873	1017	[744,845,984,1112]	-20.12	604.7	Lpp dotA	25197.2	0.56069	-9.81208	864	993	0.000134634	
5	7	1	14	18	13	1167	2085	[1075,2012,1240,2158]	7.89	501.92	Lpp dotA	21595.5	0.373794	-2.99035	1164	2093	0.000106947	
5	7	1	14	18	14	59	2076	[1,1942,154,2158]	-94.93	503.88	Lpp dotA	14273	-2.8969	1.68207	64	2072	0.000111563	
5	7	1	14	18	15	799	2075	[576,1978,1077,2158]	-23.41	502.82	Lpp dotA	14273	-7.19553	-0.747587	829	2083	0.00054467	
5	7	1	14	18	16	2114	682	[2068,581,2158,793]	97.68	632.77	Lpp dotA	7200.24	-0.841035	1.86897	2125	693	0.000331066	
5	7	1	15	18	4	1558	1517	[1415,1362,1785,1727]	47.22	551.71	Lpp dotA	54017.7	0.654139	-13.0828	1585	1560	0.000269798	
5	7	1	15	18	5	1282	1835	[1111,1685,1514,2021]	20.83	524.23	Lpp dotA	54017.7	-2.99035	-7.75622	1302	1854	0.000594191	
5	7	1	15	18	6	916	1744	[707,1534,1119,1944]	-15.02	534.83	Lpp dotA	54017.7	-0.186897	-16.1666	919	1741	0.000175001	
5	7	1	15	18	7	249	1598	[112,1522,346,1709]	-79.18	547.16	Lpp dotA	50418.3	-2.42966	-14.2976	232	1609	0.000140431	
5	7	1	15	18	9	1681	2023	[1453,1864,1873,2158]	55.55	506.05	Lpp dotA	36017.5	-2.52311	-3.73794	1674	2049	0.000215311	
5	7	1	15	18	12	877	1016	[732,869,984,1115]	-19.98	604.21	Lpp dotA	28802.7	0.747587	-9.34484	866	998	0.000163319	
5	7	1	15	18	14	59	2065	[1,1937,165,2158]	-94.6	504.21	Lpp dotA	17878.6	-2.61655	1.30828	67	2068	0.000103725	
5	7	1	15	18	15	855	2080	[747,1936,988,2158]	-20.05	502.91	Lpp dotA	17878.6	-3.83138	-0.841035	865	2082	0.000578479	
5	7	1	15	18	16	2122	669	[2085,589,2158,776]	97.97	632.89	Lpp dotA	10805.8	-0.56069	1.68207	2128	691	0.000209208	
5	7	1	15	18	17	1018	2050	[928,1967,1097,2158]	-6.15	505.17	Lpp dotA	0	0	0	1014	2058	0.00310582	
5	7	1	16	18	4	1558	1517	[1415,1362,1785,1727]	47.22	551.71	Lpp dotA	57619.5	0.654139	-13.0828	1585	1560	0.000101441	
5	7	1	16	18	5	1323	1825	[1140,1707,1472,1983]	21.63	525.47	Lpp dotA	57619.5	-2.14931	-8.97104	1311	1841	0.000335243	
5	7	1	16	18	6	929	1749	[715,1528,1090,1928]	-15.06	534.66	Lpp dotA	57619.5	-0.280345	-16.0731	918	1742	0.000123082	
5	7	1	16	18	7	229	1624	[123,1517,344,1714]	-78.71	546.82	Lpp dotA	54020.1	-1.96242	-14.0173	237	1612	0.000203652	
5	7	1	16	18	9	1669	2037	[1486,1909,1861,2158]	55.83	505.29	Lpp dotA	39619.3	-2.24276	-2.99035	1677	2057	0.000152043	
5	7	1	16	18	12	880	1008	[742,871,971,1111]	-20.33	604.76	Lpp dotA	32404.5	0.373794	-9.90553	862	992	0.000628545	
5	7	1	16	18	14	59	2070	[1,1942,164,2158]	-94.62	504	Lpp dotA	21480.4	-2.61655	1.58862	67	2071	0.000108908	
5	7	1	16	18	15	825	2085	[752,2012,955,2158]	-20.69	502.43	Lpp dotA	21480.4	-4.48552	-0.373794	858	2087	0.000865715	
5	7	1	16	18	16	2123	700	[2077,585,2158,817]	98.5	631.85	Lpp dotA	14407.6	0	2.71	2134	702	0.000245906	
5	7	1	16	18	17	1131	2039	[950,1918,1365,2158]	4.96	503.98	Lpp dotA	3601.79	11.1204	1.21483	1133	2071	0.00310582	
5	7	1	17	18	4	1573	1568	[1425,1347,1769,1747]	47.81	551.2	Lpp dotA	61212.6	1.21483	-12.6155	1591	1565	0.000203128	
5	7	1	17	18	5	1302	1835	[1139,1696,1461,2006]	20.89	524.93	Lpp dotA	61212.6	-2.8969	-8.41035	1303	1847	0.000260078	
5	7	1	17	18	6	921	1735	[721,1537,1113,1932]	-14.38	534.57	Lpp dotA	61212.6	0.467242	-15.9797	926	1743	0.000209682	
5	7	1	17	18	7	222	1597	[123,1509,336,1709]	-79.07	547.66	Lpp dotA	57613.2	-2.33621	-14.8583	233	1603	0.000256147	
5	7	1	17	18	9	1698	2035	[1486,1913,1863,2158]	56.08	505.2	Lpp dotA	43212.4	-1.96242	-2.8969	1680	2058	8.2244E-05	
5	7	1	17	18	12	884	1021	[719,843,1040,1227]	-18.49	601.39	Lpp dotA	35997.6	2.24276	-6.54139	882	1028	0.00107107	
5	7	1	17	18	14	59	2065	[1,1937,167,2158]	-94.44	504.4	Lpp dotA	25073.5	-2.42966	1.12138	69	2066	0.000140056	
5	7	1	17	18	15	999	2068	[720,1947,1122,2158]	-15.33	503.52	Lpp dotA	25073.5	0.841035	-1.40173	915	2076	0.0015098	
5	7	1	17	18	16	2124	736	[2077,590,2158,795]	98.18	631.44	Lpp dotA	18000.7	-0.373794	3.17724	2130	707	0.000166531	
5	7	1	17	18	18	217	347	[61,208,338,522]	-81.73	662.94	Lpp dotA	0	0	0	205	370	NaN	
5	7	1	0	19	1	1981	530	[1871,418,2110,693]	-113.86	645.48	Lpp dotA	0	0	0	1989	556	0.00096377	
5	7	1	0	19	2	1466	188	[1236,1,1659,391]	-164.44	680.41	Lpp dotA	0	0	0	1448	183	0.00108734	
5	7	1	0	19	3	388	553	[213,381,649,734]	-261.31	645.54	Lpp dotA	0	0	0	411	556	0.00115	
5	7	1	0	19	4	625	1177	[447,944,798,1334]	-241.12	590.89	Lpp dotA	0	0	0	627	1141	0.00133651	
5	7	1	0	19	5	318	1247	[124,1059,511,1411]	-268.8	581.44	Lpp dotA	0	0	0	331	1242	0.00118522	
5	7	1	1	19	1	1991	535	[1830,393,2103,654]	-115.43	648.62	Lpp dotA	3599.34	-1.58862	-3.0838	1972	523	0.000585596	
5	7	1	1	19	2	1419	208	[1190,1,1626,462]	-167.72	678.21	Lpp dotA	3599.34	-3.27069	2.14931	1413	206	0.000911077	
5	7	1	1	19	3	367	507	[198,341,602,690]	-263.31	649.21	Lpp dotA	3599.34	-1.96242	-3.64449	390	517	0.000705293	
5	7	1	1	19	4	629	1117	[376,913,779,1293]	-243.15	595.29	Lpp dotA	3599.34	-1.96242	-4.39207	606	1094	0.000807875	
5	7	1	1	19	5	309	1218	[74,1020,475,1399]	-272.52	583.51	Lpp dotA	3599.34	-3.73794	-2.05586	291	1220	0.000888985	
5	7	1	2	19	1	1989	519	[1812,358,2105,685]	-114.74	648.62	Lpp dotA	7200.4	-0.841035	-3.0838	1980	523	0.000413353	
5	7	1	2	19	2	1422	244	[1232,1,1627,477]	-165.93	676.25	Lpp dotA	7200.4	-1.49517	4.11173	1432	227	0.000570608	
5	7	1	2	19	3	427	503	[202,349,613,668]	-262.35	649.24	Lpp dotA	7200.4	-1.02793	-3.73794	400	516	0.000368632	
5	7	1	2	19	4	618	1101	[470,928,771,1281]	-242.17	594.88	Lpp dotA	7200.4	-1.02793	-4.01828	616	1098	0.000413504	
5	7	1	2	19	5	282	1207	[89,976,479,1383]	-271.71	585.44	Lpp dotA	7200.4	-2.8969	-4.01828	300	1199	0.000472981	
5	7	1	3	19	1	1951	508	[1790,338,2099,700]	-116.61	649.87	Lpp dotA	10800.6	-2.71	-4.29863	1960	510	0.000541893	
5	7	1	3	19	2	1429	187	[1208,1,1622,460]	-166.59	677.59	Lpp dotA	10800.6	-2.14931	2.80345	1425	213	0.000458912	
5	7	1	3	19	3	386	515	[198,342,578,674]	-263.89	650.12	Lpp dotA	10800.6	-2.52311	-4.57897	384	507	0.000462418	
5	7	1	3	19	4	611	1029	[474,881,754,1293]	-242.35	596.83	Lpp dotA	10800.6	-1.21483	-5.9807	614	1077	0.000314905	
5	7	1	3	19	5	282	1200	[95,988,449,1427]	-272.05	584.27	Lpp dotA	10800.6	-3.27069	-2.80345	296	1212	0.000205601	
5	7	1	4	19	1	1971	530	[1778,342,2101,699]	-115.84	648.36	Lpp dotA	14398.8	-1.96242	-2.80345	1968	526	0.000533254	
5	7	1	4	19	2	1440	250	[1210,1,1637,437]	-165.88	679.3	Lpp dotA	14398.8	-1.40173	1.12138	1433	195	0.00042441	
5	7	1	4	19	3	352	517	[205,385,578,674]	-264.19	648.51	Lpp dotA	14398.8	-2.80345	-2.99035	381	524	0.000328713	
5	7	1	4	19	4	611	1054	[474,892,746,1277]	-242.1	596.97	Lpp dotA	14398.8	-0.934484	-6.07414	617	1076	0.000174681	
5	7	1	4	19	5	289	1234	[95,990,470,1421]	-272.01	584.03	Lpp dotA	14398.8	-3.17724	-2.61655	297	1214	0.000293761	
5	7	1	5	19	1	1988	541	[1841,366,2104,716]	-113.69	648.04	Lpp dotA	18000.2	0.186897	-2.52311	1991	529	0.000769198	
5	7	1	5	19	2	1439	225	[1223,1,1645,450]	-165.84	678.02	Lpp dotA	18000.2	-1.40173	2.33621	1433	208	0.000344861	
5	7	1	5	19	3	415	527	[195,366,599,673]	-263.73	649.19	Lpp dotA	18000.2	-2.42966	-3.64449	385	517	0.00027748	
5	7	1	5	19	4	608	1075	[468,918,758,1258]	-242.58	596.07	Lpp dotA	18000.2	-1.40173	-5.23311	612	1085	0.000199576	
5	7	1	5	19	5	278	1241	[88,1015,450,1432]	-273.84	583.69	Lpp dotA	18000.2	-5.04621	-2.24276	277	1218	0.000526915	
5	7	1	6	19	1	1941	520	[1781,354,2098,691]	-116.96	648.91	Lpp dotA	21607.1	-3.0838	-3.36414	1956	520	0.00103102	
5	7	1	6	19	2	1403	189	[1199,1,1618,451]	-166.83	678.76	Lpp dotA	21607.1	-2.42966	1.58862	1422	200	0.000485133	
5	7	1	6	19	3	365	515	[199,358,578,671]	-265	649.43	Lpp dotA	21607.1	-3.64449	-3.92483	372	514	0.000411635	
5	7	1	6	19	4	600	1071	[476,925,739,1263]	-242.98	596	Lpp dotA	21607.1	-1.86897	-5.13966	607	1086	0.000332749	
5	7	1	6	19	5	284	1200	[129,997,438,1385]	-273.16	585.41	Lpp dotA	21607.1	-4.39207	-4.01828	284	1199	0.000453504	
5	7	1	7	19	1	1987	531	[1884,434,2085,650]	-113.24	647.35	Lpp dotA	25214.9	0.654139	-1.77552	1996	537	0.000563357	
5	7	1	7	19	2	1437	217	[1223,1,1655,461]	-164.99	677.63	Lpp dotA	25214.9	-0.56069	2.80345	1442	213	0.0007162	
5	7	1	7	19	3	374	527	[214,365,588,678]	-263.33	649.08	Lpp dotA	25214.9	-1.96242	-3.55104	390	518	0.000435154	
5	7	1	7	19	4	607	1055	[484,874,782,1268]	-242.08	597.71	Lpp dotA	25214.9	-0.934484	-6.82173	617	1068	0.000437388	
5	7	1	7	19	5	281	1202	[139,1013,443,1408]	-271.95	584.82	Lpp dotA	25214.9	-3.17724	-3.36414	297	1206	0.00055639	
5	7	1	8	19	1	1987	531	[1884,434,2085,650]	-113.24	647.35	Lpp dotA	28816.6	0.654139	-1.77552	1996	537	0.000267583	
5	7	1	8	19	2	1425	207	[1193,1,1646,426]	-167.35	679.39	Lpp dotA	28816.6	-2.8969	1.02793	1417	194	0.000483253	
5	7	1	8	19	3	414	510	[206,356,598,655]	-263.15	650.45	Lpp dotA	28816.6	-1.77552	-4.95276	392	503	0.000334394	
5	7	1	8	19	4	602	1032	[477,893,734,1298]	-243.29	597.45	Lpp dotA	28816.6	-2.14931	-6.63483	604	1070	0.000252811	
5	7	1	8	19	5	251	1201	[96,1030,434,1392]	-274.61	584.5	Lpp dotA	28816.6	-5.7938	-3.0838	269	1209	0.000574801	
5	7	1	9	19	1	1961	530	[1761,313,2151,746]	-115.13	647.77	Lpp dotA	32414.5	-1.21483	-2.24276	1976	532	0.00146378	
5	7	1	9	19	2	1428	208	[1214,1,1624,433]	-166.9	679.05	Lpp dotA	32414.5	-2.42966	1.30828	1422	197	0.000637233	
5	7	1	9	19	3	417	515	[230,348,577,655]	-262.44	649.75	Lpp dotA	32414.5	-1.12138	-4.20518	399	511	0.00110589	
5	7	1	9	19	4	609	1094	[477,878,737,1246]	-242.73	597.7	Lpp dotA	32414.5	-1.58862	-6.82173	610	1068	0.0012145	
5	7	1	9	19	5	259	1208	[87,1023,441,1398]	-274.39	583	Lpp dotA	32414.5	-5.6069	-1.58862	271	1225	0.00139324	
5	7	1	10	19	1	1965	453	[1765,231,2158,647]	-114.72	656.53	Lpp dotA	36139.1	-0.841035	-11.0269	1980	438	0.00151183	
5	7	1	10	19	2	1458	179	[1230,1,1638,366]	-164.61	682.56	Lpp dotA	36139.1	-0.186897	-2.14931	1446	160	0.000846461	
5	7	1	10	19	3	406	429	[245,290,548,570]	-262.26	656.82	Lpp dotA	36139.1	-0.934484	-11.3073	401	435	0.00126308	
5	7	1	10	19	4	619	977	[488,810,763,1163]	-241.02	605.81	Lpp dotA	36139.1	0.0934484	-14.9517	628	981	0.00125812	
5	7	1	10	19	5	260	1130	[103,949,429,1308]	-274.12	591.75	Lpp dotA	36139.1	-5.32656	-10.2793	274	1132	0.00150779	
5	7	1	11	19	1	1944	362	[1742,143,2158,665]	-115.1	658.57	Lpp dotA	39612.3	-1.21483	-13.0828	1976	416	0.000601635	
5	7	1	11	19	2	1382	131	[1214,1,1614,347]	-165.61	684.18	Lpp dotA	39612.3	-1.21483	-3.83138	1435	142	0.00036228	
5	7	1	11	19	3	401	417	[239,257,607,565]	-260.92	658.32	Lpp dotA	39612.3	0.373794	-12.8024	415	419	0.00054316	
5	7	1	11	19	4	624	969	[500,784,749,1157]	-241.47	606.47	Lpp dotA	39612.3	-0.280345	-15.6059	624	974	0.000319566	
5	7	1	11	19	5	253	1092	[100,894,423,1294]	-274.34	593.82	Lpp dotA	39612.3	-5.51345	-12.4286	272	1109	0.000535778	
5	7	1	12	19	2	1451	173	[1210,1,1643,354]	-165.13	684.38	Lpp dotA	43211.9	-0.654139	-4.01828	1441	140	9.51025E-05	
5	7	1	12	19	3	426	424	[264,250,615,567]	-259.6	659.59	Lpp dotA	43211.9	1.77552	-14.0173	430	406	0.000416217	
5	7	1	12	19	4	636	957	[517,807,758,1164]	-241.21	605.02	Lpp dotA	43211.9	-0.0934484	-14.1107	626	990	0.000274282	
5	7	1	12	19	5	277	1110	[105,934,452,1275]	-273.65	592.39	Lpp dotA	43211.9	-4.85932	-10.9335	279	1125	0.000284824	
5	7	1	13	19	2	1445	172	[1223,1,1640,349]	-165.09	684.35	Lpp dotA	46809.4	-0.654139	-3.92483	1441	141	0.000143411	
5	7	1	13	19	3	442	411	[248,265,576,567]	-260.19	658.61	Lpp dotA	46809.4	1.12138	-13.0828	423	416	0.000223315	
5	7	1	13	19	4	630	984	[511,807,749,1177]	-241.01	604.64	Lpp dotA	46809.4	0.186897	-13.7369	629	994	0.000158482	
5	7	1	13	19	5	276	1105	[108,936,451,1303]	-273.85	592.74	Lpp dotA	46809.4	-5.04621	-11.3073	277	1121	0.000152527	
5	7	1	14	19	2	1449	158	[1235,1,1626,333]	-165.18	685.24	Lpp dotA	50412.1	-0.747587	-4.85932	1440	131	0.000275229	
5	7	1	14	19	3	386	403	[155,170,677,642]	-260.66	658.65	Lpp dotA	50412.1	0.654139	-13.0828	418	416	0.000105816	
5	7	1	14	19	4	625	969	[506,815,748,1175]	-241.56	604.97	Lpp dotA	50412.1	-0.373794	-14.1107	623	990	0.000225693	
5	7	1	14	19	5	269	1109	[100,951,434,1301]	-274.52	592.57	Lpp dotA	50412.1	-5.70035	-11.1204	270	1123	0.000310144	
5	7	1	15	19	2	1443	168	[1225,1,1620,345]	-165.34	684.22	Lpp dotA	54017.7	-0.934484	-3.83138	1438	142	0.000209789	
5	7	1	15	19	3	391	396	[154,170,677,636]	-260.6	658.93	Lpp dotA	54017.7	0.747587	-13.3631	419	413	6.69324E-05	
5	7	1	15	19	4	622	987	[506,830,737,1165]	-241.67	604.02	Lpp dotA	54017.7	-0.56069	-13.1762	621	1000	0.000161217	
5	7	1	15	19	5	279	1124	[104,935,444,1302]	-273.17	591.75	Lpp dotA	54017.7	-4.39207	-10.2793	284	1132	0.000345448	
5	7	1	16	19	2	1444	172	[1230,1,1629,348]	-165.01	683.95	Lpp dotA	57619.5	-0.56069	-3.55104	1442	145	0.000129882	
5	7	1	16	19	3	379	405	[143,172,677,638]	-260.82	658.93	Lpp dotA	57619.5	0.56069	-13.3631	417	413	7.9528E-05	
