row,col,plane,t,field,N,x,y,bbox,pos_x_um,pos_y_um,Compound,bact,Tracked Track Point X,Tracked Track Point Y,Tracked Bacteria Area [um²]- Sum per Cell ,Tracked IF,Tracked NI,Tracked Intensity Tracked cell region dsRed Mean,Tracked Intensity Tracked cell region dsRed StdDev,Tracked red sdmean,well_id,cell_lbl
3,3,1,3,3,58,1140,1733,"[988,1611,1287,1863]",204.28,933.13,NT,NI,1162,1724,0,0,1,228.925,168.26,0.735004,1,w1_f3_c58
3,3,1,4,3,58,1138,1738,"[976,1610,1295,1851]",204.23,933.17,NT,NI,1163,1723,0,0,1,246.685,175.814,0.712706,1,w1_f3_c58
3,3,1,5,3,58,1115,1718,"[948,1595,1299,1845]",203.53,934.02,NT,NI,1150,1723,0,0,1,225.381,168.176,0.746186,1,w1_f3_c58
3,3,1,6,3,58,1123,1736,"[944,1612,1303,1857]",202.93,933.59,NT,NI,1166,1730,0,0,1,252.491,160.358,0.635101,1,w1_f3_c58
3,3,1,7,3,58,1111,1725,"[999,1630,1303,1830]",203.86,933.61,NT,NI,1157,1735,0,0,1,271.865,185.643,0.68285,1,w1_f3_c58
3,3,1,8,3,58,1115,1724,"[962,1611,1298,1845]",203.72,932.82,NT,NI,1153,1736,0,0,1,262.153,173.537,0.66197,1,w1_f3_c58
3,3,1,9,3,58,1146,1741,"[953,1627,1291,1857]",202.9,932.94,NT,NI,1156,1740,0,0,1,255.453,168.825,0.660885,1,w1_f3_c58
3,3,1,10,3,59,572,117,"[418,6,683,286]",149.69,1082.72,NT,NI,542,149,0,0,1,172.028,86.1445,0.500758,1,w1_f3_c59
3,3,1,11,3,59,564,124,"[415,1,684,250]",149.83,1082.92,NT,NI,537,158,0,0,1,167.623,72.083,0.43003,1,w1_f3_c59
3,3,1,5,3,59,534,134,"[443,33,721,234]",149.81,1081.81,NT,NI,504,155,0,0,1,155.01,66.2913,0.427657,1,w1_f3_c59
3,3,1,6,3,59,547,120,"[424,7,745,260]",150.35,1082.36,NT,NI,508,150,0,0,1,153.518,47.9667,0.312449,1,w1_f3_c59
3,3,1,7,3,59,559,129,"[436,4,822,262]",153.14,1082.19,NT,NI,523,147,0,0,1,162.516,69.8379,0.42973,1,w1_f3_c59
3,3,1,8,3,59,570,125,"[420,1,716,277]",150.63,1082.89,NT,NI,536,145,0,0,1,163.253,72.9198,0.446667,1,w1_f3_c59
3,3,1,9,3,59,570,120,"[416,7,697,290]",150.07,1082.59,NT,NI,540,152,0,0,1,170.692,83.4486,0.488883,1,w1_f3_c59
3,3,1,-1,3,6,103,362,"[1,163,239,544]",108.26,1061.68,NT,NI,119,370,0,0,1,361.639,317.796,0.878766,1,w1_f3_c6
3,3,1,-2,3,6,100,352,"[1,177,235,511]",107.65,1062.9,NT,NI,117,353,0,0,1,482.114,482.726,1.00127,1,w1_f3_c6
3,3,1,-3,3,6,100,326,"[1,162,236,510]",108.17,1063.24,NT,NI,123,340,0,0,1,427.874,388.082,0.907001,1,w1_f3_c6
3,3,1,-4,3,6,111,322,"[1,148,254,507]",109.13,1063.95,NT,NI,133,335,0,0,1,453.304,423.447,0.934136,1,w1_f3_c6
3,3,1,0,3,6,202,453,"[22,268,391,621]",115.89,1054.41,NT,NI,224,465,0,0,1,396.931,359.356,0.905338,1,w1_f3_c6
3,3,1,1,3,6,118,433,"[1,266,279,580]",109.5,1054.48,NT,NI,150,456,0,0,1,454.446,387.497,0.85268,1,w1_f3_c6
3,3,1,10,3,6,95,421,"[1,280,215,591]",107.18,1054.98,NT,NI,101,430,0,0,1,358.374,323.8,0.903524,1,w1_f3_c6
3,3,1,11,3,6,92,413,"[1,286,326,574]",108.2,1055.09,NT,NI,98,433,0,0,1,320.143,280.145,0.875061,1,w1_f3_c6
3,3,1,2,3,6,104,436,"[1,273,248,602]",108.35,1054.06,NT,NI,123,450,0,0,1,375.182,301.43,0.803422,1,w1_f3_c6
3,3,1,3,3,6,102,435,"[1,276,221,591]",107.41,1053.89,NT,NI,114,453,0,0,1,448.588,426.653,0.951102,1,w1_f3_c6
3,3,1,4,3,6,102,459,"[1,258,216,585]",106.71,1054.14,NT,NI,96,446,0,0,1,414.047,352.435,0.851195,1,w1_f3_c6
3,3,1,5,3,6,94,455,"[1,255,216,600]",106.61,1054.39,NT,NI,95,443,0,0,1,434.762,391.464,0.90041,1,w1_f3_c6
3,3,1,6,3,6,97,454,"[1,251,214,590]",107.13,1054.63,NT,NI,98,444,0,0,1,345.45,263.399,0.762481,1,w1_f3_c6
3,3,1,7,3,6,93,442,"[1,253,207,583]",106.68,1055.54,NT,NI,95,435,0,0,1,373.87,325.288,0.870055,1,w1_f3_c6
3,3,1,8,3,6,108,431,"[1,251,309,584]",108.51,1055.91,NT,NI,102,431,0,0,1,305.079,271.648,0.890418,1,w1_f3_c6
3,3,1,9,3,6,92,411,"[1,260,250,591]",107.35,1055.06,NT,NI,97,431,0,0,1,346.375,302.966,0.874675,1,w1_f3_c6
3,3,1,10,3,60,349,2073,"[260,1968,453,2158]",131.36,900.57,NT,NI,369,2110,0,0,1,219.398,157.019,0.715682,1,w1_f3_c60
3,3,1,11,3,60,354,2069,"[253,1953,469,2158]",131.26,900.98,NT,NI,364,2110,0,0,1,207.47,152.562,0.735345,1,w1_f3_c60
3,3,1,6,3,60,355,2084,"[271,2000,459,2158]",132.14,899.57,NT,NI,371,2127,0,0,1,208.251,122.903,0.590166,1,w1_f3_c60
3,3,1,7,3,60,356,2070,"[258,1971,467,2158]",132.16,901.02,NT,NI,374,2111,0,0,1,197.19,113.987,0.578058,1,w1_f3_c60
3,3,1,8,3,60,358,2060,"[253,1930,476,2158]",132.2,902.34,NT,NI,377,2111,0,0,1,195.095,131.662,0.674862,1,w1_f3_c60
3,3,1,9,3,60,356,2068,"[254,1964,451,2158]",131.51,900.87,NT,NI,374,2112,0,0,1,212.807,146.974,0.690648,1,w1_f3_c60
3,3,1,10,3,61,2086,1730,"[1911,1600,2158,1858]",292.01,933.13,NT,NI,2119,1765,0,0,1,253.631,200.123,0.789033,1,w1_f3_c61
3,3,1,11,3,61,2084,1723,"[1921,1611,2158,1892]",292.41,932.53,NT,NI,2116,1768,0,0,1,267.069,192.148,0.719471,1,w1_f3_c61
3,3,1,7,3,61,2100,1702,"[1984,1559,2158,1940]",292.93,931.82,NT,NI,2126,1769,0,0,1,330.175,264.974,0.802528,1,w1_f3_c61
3,3,1,8,3,61,2099,1724,"[1976,1586,2158,1844]",293.13,934.57,NT,NI,2123,1761,0,0,1,288.66,220.591,0.764188,1,w1_f3_c61
3,3,1,9,3,61,2089,1719,"[1956,1599,2158,1840]",293.02,933.81,NT,NI,2120,1765,0,0,1,267.779,208.11,0.777172,1,w1_f3_c61
3,3,1,-1,3,7,867,411,"[601,133,1050,575]",174.99,1059.83,NT,NI,835,407,0,0,1,247.363,150.368,0.607885,1,w1_f3_c7
3,3,1,-2,3,7,807,341,"[593,156,1012,557]",174.76,1061.53,NT,NI,841,402,0,0,1,286.344,210.303,0.734443,1,w1_f3_c7
3,3,1,-3,3,7,821,352,"[614,82,1036,564]",174.96,1062.54,NT,NI,843,398,0,0,1,256.794,168.94,0.65788,1,w1_f3_c7
3,3,1,-4,3,7,834,342,"[627,93,1033,495]",174.32,1066.32,NT,NI,857,392,0,0,1,283.953,198.265,0.698232,1,w1_f3_c7
3,3,1,0,3,7,930,460,"[699,159,1159,660]",184.73,1052.69,NT,NI,931,490,0,0,1,263.714,168.673,0.639606,1,w1_f3_c7
3,3,1,1,3,7,858,446,"[638,243,1059,656]",177.45,1052.98,NT,NI,870,477,0,0,1,276.348,183.423,0.66374,1,w1_f3_c7
3,3,1,10,3,7,811,419,"[612,148,1020,565]",171.43,1058.24,NT,NI,819,448,0,0,1,245.011,138.291,0.564428,1,w1_f3_c7
3,3,1,11,3,7,822,419,"[628,154,1052,614]",175.03,1055.34,NT,NI,814,449,0,0,1,230.881,118.076,0.511417,1,w1_f3_c7
3,3,1,2,3,7,838,431,"[678,217,1048,608]",176.72,1055.69,NT,NI,841,461,0,0,1,257.623,145.938,0.566478,1,w1_f3_c7
3,3,1,3,3,7,850,429,"[632,259,1043,574]",176.06,1054.05,NT,NI,832,457,0,0,1,277.006,190.782,0.68873,1,w1_f3_c7
3,3,1,4,3,7,812,422,"[652,168,998,567]",173.16,1057.6,NT,NI,827,449,0,0,1,266.146,154.104,0.57902,1,w1_f3_c7
3,3,1,5,3,7,814,418,"[634,206,1051,587]",175.33,1055.96,NT,NI,827,445,0,0,1,277.462,168.636,0.607781,1,w1_f3_c7
3,3,1,6,3,7,816,424,"[577,243,1079,590]",175.91,1055.25,NT,NI,826,452,0,0,1,240.322,113.621,0.472785,1,w1_f3_c7
3,3,1,7,3,7,824,420,"[601,218,1016,580]",174.25,1056.8,NT,NI,824,454,0,0,1,251.872,137.892,0.547468,1,w1_f3_c7
3,3,1,8,3,7,823,417,"[579,223,1000,568]",173.05,1057.78,NT,NI,822,452,0,0,1,243.58,129.121,0.530098,1,w1_f3_c7
3,3,1,9,3,7,823,420,"[602,224,1022,573]",172.89,1057.18,NT,NI,819,454,0,0,1,248.527,138.993,0.559264,1,w1_f3_c7
3,3,1,-1,3,8,1269,379,"[1095,245,1560,576]",222.47,1056.84,NT,NI,1463,478,0,0,1,293.489,226.628,0.772186,1,w1_f3_c8
3,3,1,-2,3,8,1268,372,"[1090,218,1576,552]",222.32,1057.7,NT,NI,1464,450,0,0,1,385.92,386.078,1.00041,1,w1_f3_c8
3,3,1,-3,3,8,1459,489,"[1379,316,1537,578]",235.05,1051.74,NT,NI,1460,490,0,0,1,199.505,88.4567,0.443381,1,w1_f3_c8
3,3,1,-4,3,8,1483,447,"[1392,288,1586,553]",237.08,1054.97,NT,NI,1483,452,0,0,1,199.339,93.6891,0.469999,1,w1_f3_c8
3,3,1,-1,3,9,607,518,"[243,379,790,675]",151.08,1047.76,NT,NI,526,485,0,0,1,245.858,196.099,0.797611,1,w1_f3_c9
3,3,1,-2,3,9,605,515,"[268,384,801,648]",151.61,1048.59,NT,NI,522,477,0,0,1,295.884,278.881,0.942535,1,w1_f3_c9
3,3,1,-3,3,9,615,491,"[279,378,783,636]",152.58,1049.69,NT,NI,537,469,0,0,1,278.69,230.367,0.826607,1,w1_f3_c9
3,3,1,-4,3,9,627,490,"[256,333,877,668]",156.27,1049.35,NT,NI,566,474,0,0,1,265.65,236.154,0.888968,1,w1_f3_c9
3,3,1,0,3,9,717,601,"[404,458,899,778]",161.73,1039.47,NT,NI,623,575,0,0,1,277.846,219.697,0.790713,1,w1_f3_c9
3,3,1,1,3,9,641,595,"[316,467,805,736]",154.53,1040.85,NT,NI,562,563,0,0,1,287.243,249.231,0.867666,1,w1_f3_c9
3,3,1,10,3,9,577,584,"[209,402,1120,728]",165.39,1042.21,NT,NI,558,570,0,0,1,218.113,142.127,0.651621,1,w1_f3_c9
3,3,1,11,3,9,626,582,"[348,467,819,763]",154.08,1040.13,NT,NI,544,581,0,0,1,220.242,138.724,0.629868,1,w1_f3_c9
3,3,1,2,3,9,620,581,"[285,435,828,739]",153.34,1041.39,NT,NI,549,559,0,0,1,253.658,188.411,0.742777,1,w1_f3_c9
3,3,1,3,3,9,579,569,"[400,462,1024,700]",159.26,1040.93,NT,NI,543,558,0,0,1,312.467,266.658,0.853397,1,w1_f3_c9
3,3,1,4,3,9,568,563,"[372,450,1039,691]",161.54,1042.25,NT,NI,548,552,0,0,1,259.253,180.087,0.694638,1,w1_f3_c9
3,3,1,5,3,9,575,573,"[391,460,963,683]",158.91,1041.41,NT,NI,559,562,0,0,1,272.787,218.025,0.79925,1,w1_f3_c9
3,3,1,6,3,9,594,580,"[386,437,906,709]",158.52,1040.75,NT,NI,562,575,0,0,1,227.647,155.765,0.684238,1,w1_f3_c9
3,3,1,7,3,9,597,593,"[342,435,972,731]",158.41,1040.85,NT,NI,544,570,0,0,1,252.507,177.454,0.702768,1,w1_f3_c9
3,3,1,8,3,9,592,590,"[423,438,1041,699]",162.49,1041.55,NT,NI,548,575,0,0,1,248.967,149.791,0.60165,1,w1_f3_c9
3,3,1,9,3,9,598,585,"[345,446,1051,701]",163.14,1041.43,NT,NI,553,576,0,0,1,240.775,154.755,0.642736,1,w1_f3_c9
3,3,1,-1,4,1,1100,89,"[1010,1,1191,401]",202.03,880.91,NT,NI,1101,81,0,0,1,223.828,139.988,0.625425,1,w1_f4_c1
3,3,1,-2,4,1,1101,82,"[1001,1,1184,476]",201.81,881.01,NT,NI,1100,64,0,0,1,245.103,176.684,0.720854,1,w1_f4_c1
3,3,1,-3,4,1,1100,90,"[1010,1,1188,494]",202.04,880.4,NT,NI,1102,67,0,0,1,209.194,124.958,0.59733,1,w1_f4_c1
3,3,1,-4,4,1,1115,101,"[1006,1,1245,412]",203.84,877.95,NT,NI,1119,104,0,0,1,193.562,118.481,0.61211,1,w1_f4_c1
3,3,1,0,4,1,1196,177,"[1104,49,1288,605]",210.73,871.14,NT,NI,1203,189,0,0,1,275.046,234.656,0.853152,1,w1_f4_c1
3,3,1,1,4,1,1126,152,"[1045,48,1225,572]",204.58,872.53,NT,NI,1133,182,0,0,1,292.47,257.244,0.879559,1,w1_f4_c1
3,3,1,10,4,1,1079,198,"[992,14,1163,549]",199.22,872.93,NT,NI,1077,203,0,0,1,267.795,217.764,0.813175,1,w1_f4_c1
3,3,1,11,4,1,1077,192,"[995,20,1158,555]",198.92,873.16,NT,NI,1077,204,0,0,1,284.22,234.875,0.826386,1,w1_f4_c1
3,3,1,2,4,1,1102,167,"[1011,31,1203,571]",201.91,872.1,NT,NI,1102,180,0,0,1,291.415,267.616,0.918332,1,w1_f4_c1
3,3,1,3,4,1,1087,159,"[997,17,1184,569]",200.55,873.33,NT,NI,1088,176,0,0,1,319.772,302.93,0.947332,1,w1_f4_c1
3,3,1,4,4,1,1077,166,"[991,22,1182,551]",199.8,873.69,NT,NI,1077,178,0,0,1,314.374,294.473,0.936698,1,w1_f4_c1
3,3,1,5,4,1,1079,177,"[995,16,1177,571]",199.66,872.44,NT,NI,1079,184,0,0,1,260.86,195.931,0.751098,1,w1_f4_c1
3,3,1,6,4,1,1083,201,"[994,16,1175,611]",199.65,871.76,NT,NI,1082,200,0,0,1,274.969,210.165,0.764324,1,w1_f4_c1
3,3,1,7,4,1,1084,222,"[991,13,1175,619]",199.4,871.99,NT,NI,1084,210,0,0,1,254.176,192.369,0.756835,1,w1_f4_c1
3,3,1,8,4,1,1080,192,"[996,28,1171,586]",199.29,871.77,NT,NI,1080,199,0,0,1,259.733,217.687,0.838118,1,w1_f4_c1
3,3,1,9,4,1,1081,193,"[996,28,1161,559]",199.51,872.51,NT,NI,1082,204,0,0,1,262.796,205.982,0.783808,1,w1_f4_c1
3,3,1,-1,4,10,1938,621,"[1705,465,2108,852]",275.57,835.14,NT,NI,1933,637,0,0,1,201.892,125.772,0.622966,1,w1_f4_c10
3,3,1,-2,4,10,1879,673,"[1671,541,2052,831]",271.16,832.55,NT,NI,1867,678,0,0,1,235.082,194.19,0.826053,1,w1_f4_c10
3,3,1,-3,4,10,1805,752,"[1676,512,1968,899]",268.25,829.68,NT,NI,1826,724,0,0,1,208.073,186.326,0.895487,1,w1_f4_c10
3,3,1,-4,4,10,1796,729,"[1577,563,1946,1077]",262.48,822.28,NT,NI,1805,745,0,0,1,193.178,182.063,0.942461,1,w1_f4_c10
3,3,1,0,4,10,2057,685,"[1837,507,2158,899]",287.61,829.67,NT,NI,2076,690,0,0,1,230.028,156.264,0.679325,1,w1_f4_c10
3,3,1,1,4,10,2024,647,"[1779,488,2158,889]",283.32,832.36,NT,NI,2011,662,0,0,1,223.193,149.953,0.671852,1,w1_f4_c10
3,3,1,10,4,10,1941,638,"[1711,455,2115,864]",277.97,833.8,NT,NI,1962,643,0,0,1,209.516,134.965,0.644176,1,w1_f4_c10
3,3,1,11,4,10,1966,625,"[1722,456,2137,852]",278.78,835.25,NT,NI,1977,620,0,0,1,226.015,151.482,0.670231,1,w1_f4_c10
3,3,1,2,4,10,1989,638,"[1716,488,2136,913]",278.34,831.9,NT,NI,1966,659,0,0,1,210.488,144.275,0.685428,1,w1_f4_c10
3,3,1,3,4,10,1898,707,"[1707,490,2091,910]",275.61,830.42,NT,NI,1940,688,0,0,1,212.423,150.643,0.709165,1,w1_f4_c10
3,3,1,4,4,10,1861,734,"[1675,542,2057,910]",272.18,828.95,NT,NI,1895,707,0,0,1,214.66,158.242,0.737173,1,w1_f4_c10
3,3,1,5,4,10,1854,754,"[1687,529,2078,919]",272.77,827.68,NT,NI,1880,732,0,0,1,212.34,132.479,0.623902,1,w1_f4_c10
3,3,1,6,4,10,1851,755,"[1680,527,2078,943]",272.5,827.48,NT,NI,1888,733,0,0,1,217.146,147.829,0.680785,1,w1_f4_c10
3,3,1,7,4,10,1880,724,"[1709,527,2073,905]",274.26,828.64,NT,NI,1897,723,0,0,1,229.562,158.346,0.689772,1,w1_f4_c10
3,3,1,8,4,10,1878,725,"[1673,522,2107,899]",273.92,829.36,NT,NI,1909,703,0,0,1,216.544,147.16,0.679584,1,w1_f4_c10
3,3,1,9,4,10,1940,666,"[1716,486,2116,886]",276.57,831.6,NT,NI,1945,668,0,0,1,210.155,142.037,0.675869,1,w1_f4_c10
3,3,1,-1,4,11,907,939,"[675,736,1166,1163]",185.48,805.48,NT,NI,880,933,0,0,1,158.746,50.3351,0.317079,1,w1_f4_c11
3,3,1,-2,4,11,899,944,"[738,818,1137,1135]",185.71,805.81,NT,NI,886,932,0,0,1,170.162,64.7822,0.380708,1,w1_f4_c11
3,3,1,-3,4,11,895,944,"[717,800,1155,1145]",186.09,805.42,NT,NI,868,930,0,0,1,164.509,64.1131,0.389725,1,w1_f4_c11
3,3,1,-4,4,11,865,924,"[715,777,1115,1077]",183.38,808.55,NT,NI,857,919,0,0,1,171.258,75.3401,0.43992,1,w1_f4_c11
3,3,1,0,4,11,997,1041,"[757,809,1258,1255]",192.34,797.62,NT,NI,956,1019,0,0,1,163.82,57.3003,0.349776,1,w1_f4_c11
3,3,1,1,4,11,935,1034,"[701,787,1164,1206]",186.29,799.04,NT,NI,901,1016,0,0,1,162.452,54.5662,0.335892,1,w1_f4_c11
3,3,1,10,4,11,1032,1054,"[690,865,1165,1155]",187.66,800.31,NT,NI,901,1013,0,0,1,253.3,191.046,0.754226,1,w1_f4_c11
3,3,1,11,4,11,1032,1051,"[675,847,1160,1153]",186.78,800.74,NT,NI,897,1011,0,0,1,252.144,193.014,0.765488,1,w1_f4_c11
3,3,1,2,4,11,1033,1076,"[708,844,1165,1233]",187.58,799.53,NT,NI,909,1011,0,0,1,166.739,57.1148,0.342539,1,w1_f4_c11
3,3,1,3,4,11,1053,1075,"[697,861,1173,1197]",189.71,799.06,NT,NI,936,1017,0,0,1,186.564,84.4582,0.452703,1,w1_f4_c11
3,3,1,4,4,11,979,1028,"[701,880,1154,1173]",188.54,800.12,NT,NI,937,1014,0,0,1,216.012,110.203,0.510172,1,w1_f4_c11
3,3,1,5,4,11,924,1016,"[805,930,1103,1135]",187.63,800.42,NT,NI,932,1015,0,0,1,239.792,121.999,0.50877,1,w1_f4_c11
3,3,1,6,4,11,1008,1049,"[692,863,1166,1168]",188.28,800.4,NT,NI,925,1013,0,0,1,230.697,145.049,0.628742,1,w1_f4_c11
3,3,1,7,4,11,1018,1049,"[693,864,1167,1176]",188.13,800.33,NT,NI,919,1016,0,0,1,246.248,161.336,0.655175,1,w1_f4_c11
3,3,1,8,4,11,1039,1049,"[686,858,1176,1172]",188.18,800.59,NT,NI,912,1013,0,0,1,248.358,171.323,0.689822,1,w1_f4_c11
3,3,1,9,4,11,1042,1057,"[718,903,1164,1152]",188.44,799.96,NT,NI,911,1016,0,0,1,262.013,200.633,0.765738,1,w1_f4_c11
3,3,1,-1,4,12,832,1166,"[686,1013,996,1321]",175.88,787.22,NT,NI,794,1208,0,0,1,172.103,59.9128,0.348122,1,w1_f4_c12
3,3,1,-2,4,12,848,1151,"[700,1008,1024,1306]",177.37,788.28,NT,NI,805,1196,0,0,1,177.147,71.7988,0.405307,1,w1_f4_c12
3,3,1,-3,4,12,842,1151,"[701,1009,997,1301]",177.56,788,NT,NI,810,1195,0,0,1,178.953,74.4012,0.415758,1,w1_f4_c12
3,3,1,-4,4,12,854,1161,"[717,1025,1021,1293]",179.77,787.65,NT,NI,828,1187,0,0,1,181.97,83.8633,0.460864,1,w1_f4_c12
3,3,1,0,4,12,927,1266,"[763,1107,1094,1412]",184,778.7,NT,NI,890,1297,0,0,1,191.023,87.7015,0.459114,1,w1_f4_c12
3,3,1,1,4,12,869,1238,"[703,1103,1045,1398]",179.17,779.38,NT,NI,830,1293,0,0,1,179.28,83.1393,0.463739,1,w1_f4_c12
3,3,1,-1,4,13,1184,1259,"[1011,1115,1326,1446]",208.03,779.03,NT,NI,1204,1217,0,0,1,186.425,84.1086,0.451167,1,w1_f4_c13
3,3,1,-2,4,13,1167,1244,"[998,1107,1322,1389]",206.9,780.47,NT,NI,1196,1207,0,0,1,184.718,85.1256,0.46084,1,w1_f4_c13
3,3,1,-3,4,13,1175,1216,"[985,1035,1318,1384]",206.14,782.1,NT,NI,1185,1203,0,0,1,177.804,74.6798,0.420011,1,w1_f4_c13
3,3,1,-4,4,13,1197,1225,"[1019,994,1329,1353]",208.06,784.79,NT,NI,1210,1202,0,0,1,174.996,76.9165,0.439532,1,w1_f4_c13
3,3,1,0,4,13,1280,1346,"[1094,1219,1429,1480]",216.37,770.77,NT,NI,1294,1316,0,0,1,216.955,128.137,0.590613,1,w1_f4_c13
3,3,1,1,4,13,1214,1332,"[1044,1205,1368,1458]",210.76,771.92,NT,NI,1229,1307,0,0,1,216.153,130.516,0.603812,1,w1_f4_c13
3,3,1,10,4,13,1152,1317,"[985,1197,1303,1454]",205.08,773.97,NT,NI,1168,1286,0,0,1,224.986,152.527,0.67794,1,w1_f4_c13
3,3,1,11,4,13,1144,1312,"[981,1183,1305,1459]",204.52,773.89,NT,NI,1159,1283,0,0,1,219.315,136.506,0.622417,1,w1_f4_c13
3,3,1,2,4,13,1198,1323,"[1010,1188,1328,1456]",207.8,772.71,NT,NI,1203,1299,0,0,1,218.728,140.539,0.64253,1,w1_f4_c13
3,3,1,3,4,13,1176,1318,"[994,1189,1323,1452]",206.5,772.93,NT,NI,1181,1298,0,0,1,222.976,153.774,0.689645,1,w1_f4_c13
3,3,1,4,4,13,1155,1317,"[1007,1195,1304,1450]",205.83,773.11,NT,NI,1167,1295,0,0,1,225.773,149.754,0.663297,1,w1_f4_c13
3,3,1,5,4,13,1162,1324,"[991,1199,1308,1450]",205.54,773.33,NT,NI,1168,1292,0,0,1,217.878,127.423,0.584839,1,w1_f4_c13
3,3,1,6,4,13,1151,1314,"[983,1178,1306,1452]",204.95,773.47,NT,NI,1161,1294,0,0,1,229.421,153.609,0.66955,1,w1_f4_c13
3,3,1,7,4,13,1147,1313,"[987,1187,1298,1436]",205.05,773.68,NT,NI,1159,1286,0,0,1,232.808,153.204,0.65807,1,w1_f4_c13
3,3,1,8,4,13,1140,1315,"[985,1179,1302,1452]",205.02,773.7,NT,NI,1157,1285,0,0,1,235.773,158.389,0.671784,1,w1_f4_c13
3,3,1,9,4,13,1164,1311,"[991,1188,1300,1443]",205.18,773.91,NT,NI,1164,1288,0,0,1,232.367,162.875,0.700936,1,w1_f4_c13
3,3,1,-1,4,14,1929,1241,"[1826,1130,2066,1327]",280.11,781.04,NT,NI,1925,1237,0,0,1,289.204,254.74,0.88083,1,w1_f4_c14
3,3,1,-2,4,14,1953,1229,"[1840,1136,2047,1324]",279.99,781.21,NT,NI,1940,1219,0,0,1,302.992,287.429,0.948636,1,w1_f4_c14
3,3,1,-3,4,14,1940,1231,"[1785,1135,2044,1322]",278.1,780.83,NT,NI,1937,1215,0,0,1,269.322,254.123,0.943567,1,w1_f4_c14
3,3,1,-4,4,14,1938,1227,"[1828,1145,2037,1317]",279.11,781.07,NT,NI,1936,1216,0,0,1,288.115,250.619,0.869857,1,w1_f4_c14
3,3,1,0,4,14,2027,1338,"[1945,1223,2144,1422]",289.12,772.29,NT,NI,2023,1330,0,0,1,352.938,340.579,0.964981,1,w1_f4_c14
3,3,1,1,4,14,1973,1325,"[1879,1227,2078,1413]",283.15,772.87,NT,NI,1964,1320,0,0,1,360.023,353.905,0.983008,1,w1_f4_c14
3,3,1,10,4,14,1945,1289,"[1818,1216,2016,1385]",277.99,775.25,NT,NI,1920,1280,0,0,1,445.946,511.512,1.14703,1,w1_f4_c14
3,3,1,11,4,14,1907,1292,"[1831,1214,2009,1381]",277.65,775.27,NT,NI,1915,1278,0,0,1,475.173,534.793,1.12547,1,w1_f4_c14
3,3,1,2,4,14,1932,1315,"[1816,1233,2042,1395]",279.8,773.47,NT,NI,1938,1309,0,0,1,389.851,405.079,1.03906,1,w1_f4_c14
3,3,1,3,4,14,1939,1306,"[1845,1225,2039,1385]",279.58,774.65,NT,NI,1932,1298,0,0,1,365.57,368.197,1.00719,1,w1_f4_c14
3,3,1,4,4,14,1931,1299,"[1837,1212,2040,1378]",279.28,775.28,NT,NI,1931,1290,0,0,1,398.311,425.063,1.06716,1,w1_f4_c14
3,3,1,5,4,14,1931,1292,"[1818,1211,2029,1374]",278.22,775.6,NT,NI,1926,1282,0,0,1,396.504,429.929,1.0843,1,w1_f4_c14
3,3,1,6,4,14,1931,1292,"[1830,1203,2027,1370]",278.38,775.7,NT,NI,1923,1282,0,0,1,415.204,477.674,1.15046,1,w1_f4_c14
3,3,1,7,4,14,1922,1291,"[1801,1212,2027,1379]",278.12,775.43,NT,NI,1918,1283,0,0,1,409.653,444.138,1.08418,1,w1_f4_c14
3,3,1,8,4,14,1924,1288,"[1821,1208,2024,1377]",278.28,775.65,NT,NI,1922,1278,0,0,1,456.86,500.069,1.09458,1,w1_f4_c14
3,3,1,9,4,14,1942,1284,"[1830,1205,2029,1367]",278.52,776,NT,NI,1923,1274,0,0,1,421.399,481.16,1.14182,1,w1_f4_c14
3,3,1,-1,4,15,461,1379,"[100,1200,609,1679]",136.18,762.02,NT,NI,460,1379,0,0,1,444.832,445.288,1.00102,1,w1_f4_c15
3,3,1,-2,4,15,448,1379,"[84,1203,597,1667]",135.74,762.86,NT,NI,450,1371,0,0,1,462.385,504.05,1.09011,1,w1_f4_c15
3,3,1,-3,4,15,453,1389,"[106,1219,598,1640]",136.62,763.03,NT,NI,455,1386,0,0,1,454.839,479.763,1.0548,1,w1_f4_c15
3,3,1,-4,4,15,491,1379,"[277,1198,642,1641]",141.58,764.27,NT,NI,495,1375,0,0,1,408.765,446.395,1.09206,1,w1_f4_c15
3,3,1,0,4,15,555,1465,"[315,1331,681,1670]",147.02,755.12,NT,NI,556,1457,0,0,1,513.508,537.525,1.04677,1,w1_f4_c15
3,3,1,1,4,15,498,1454,"[143,1290,644,1743]",140.17,755.65,NT,NI,495,1441,0,0,1,455.037,484.621,1.06502,1,w1_f4_c15
3,3,1,10,4,15,453,1411,"[83,1283,566,1766]",136.15,751.93,NT,NI,450,1418,0,0,1,405.389,422.119,1.04127,1,w1_f4_c15
3,3,1,11,4,15,445,1419,"[112,1281,569,1739]",134.15,754.4,NT,NI,442,1423,0,0,1,412.596,416.686,1.00991,1,w1_f4_c15
3,3,1,2,4,15,483,1467,"[201,1297,607,1674]",140.05,756.68,NT,NI,481,1446,0,0,1,455.317,503.337,1.10547,1,w1_f4_c15
3,3,1,3,4,15,482,1442,"[97,1315,598,1712]",138.48,756.3,NT,NI,474,1437,0,0,1,436.389,497.009,1.13891,1,w1_f4_c15
3,3,1,4,4,15,463,1423,"[100,1291,594,1705]",136.68,756.91,NT,NI,461,1425,0,0,1,441.936,508.901,1.15153,1,w1_f4_c15
