Database Name	Opera_Phenix_1
Database Location	http://157.99.122.161/ODA/OdaService.asmx
Evaluation Signature	542866a6-6db8-4296-aaba-f38b4574b780
Plate Name	EP128-TMRM
Measurement	Measurement 1
Evaluation	Evaluation10

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Bacteria - Number of Objects	Bacteria - Bacteria Area [µm²] - Mean per Well	Tracked Cells - Number of Objects	Tracked Cells - Bacteria Area [µm²]- Sum per Cell  - Mean per Well	Tracked Cells - IF - Mean per Well	Tracked Cells - NI - Mean per Well	Tracked Cells - Intensity Tracked cell region dsRed Mean - Mean per Well	Tracked Cells - Intensity Tracked cell region dsRed StdDev - Mean per Well	Tracked Cells - red sdmean - Mean per Well	% IF cells	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Bacteria	
6	10	1	7	142	789	0.78904154705	87	7.15579058187	0.781609195402	0.218390804598	132.185911964	18.0887210672	0.131131158473	78.1609195402	4	0	2103.4739999999997	0	37	0	5	FCCP	Lpp WT	
6	11	1	7	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2105.813	0	37	0	5			
7	3	1	7	101	610	0.919597473695	57	9.84130629744	0.789473684211	0.210526315789	195.335003376	115.966766563	0.506371573291	78.9473684211	4	0	2101.634	0	37	0	5	NT	Lpp WT	
7	4	1	7	155	709	0.892212020197	109	5.80347084697	0.834862385321	0.165137614679	225.429624223	170.406834482	0.639837365186	83.4862385321	4	0	2101.837	0	37	0	5	Oligomycin	Lpp WT	
7	5	1	7	126	550	0.964983409391	72	7.37140104396	0.791666666667	0.208333333333	202.790885395	135.889979175	0.560124391246	79.1666666667	4	0	2102.0499999999997	0	37	0	5	DCCD	Lpp WT	
7	6	1	7	210	661	0.883224604711	125	4.67049170971	0.704	0.296	193.81958556	116.62536493	0.532824134607	70.4	4	0	2101.79	0	37	0	5	Rotenone	Lpp WT	
7	7	1	7	165	554	0.994110963985	108	5.099421056	0.712962962963	0.287037037037	166.928594468	73.5749804912	0.314781009325	71.2962962963	4	0	2101.4159999999997	0	37	0	5	TTFA	Lpp WT	
7	8	1	7	144	717	0.849402404565	87	7.00024740314	0.827586206897	0.172413793103	178.240771558	83.5109040611	0.407377044282	82.7586206897	4	0	2101.554	0	37	0	5	Antimycin A	Lpp WT	
7	9	1	7	142	831	0.852762784989	103	6.88005703229	0.796116504854	0.203883495146	196.60177156	122.153443463	0.550543485232	79.6116504854	4	0	2101.74	0	37	0	5	NaCN	Lpp WT	
7	10	1	7	91	442	0.816161860642	52	6.93737581545	0.807692307692	0.192307692308	132.699352791	14.695388785	0.105670098664	80.7692307692	4	0	2104.064	0	37	0	5	FCCP	Lpp WT	
7	11	1	7	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2105.5969999999998	0	37	0	5			
8	3	1	7	88	633	1.06715742927	62	10.8953331085	0.854838709677	0.145161290323	216.236740942	149.75564313	0.585177185148	85.4838709677	4	0	2101.5699999999997	0	37	0	5	NT	Lpp WT	
8	4	1	7	145	574	0.933398329008	100	5.35770640851	0.75	0.25	226.89294216	168.995642235	0.653476372007	75	4	0	2102.067	0	37	0	5	Oligomycin	Lpp WT	
8	5	1	7	173	610	1.0022534093	103	5.9356755308	0.78640776699	0.21359223301	229.168582769	163.026006555	0.608517053544	78.640776699	4	0	2102.0699999999997	0	37	0	5	DCCD	Lpp WT	
8	6	1	7	104	455	0.94349080094	62	6.92400507142	0.790322580645	0.209677419355	181.788338618	96.1828725936	0.454151208303	79.0322580645	4	0	2101.68	0	37	0	5	Rotenone	Lpp WT	
8	7	1	7	103	445	0.919560092941	75	5.45605655145	0.773333333333	0.226666666667	153.440803217	59.603700416	0.30790246921	77.3333333333	4	0	2101.68	0	37	0	5	TTFA	Lpp WT	
8	8	1	7	128	605	0.869984997714	78	6.74796055919	0.794871794872	0.205128205128	170.430257116	79.2907874168	0.408384250485	79.4871794872	4	0	2101.477	0	37	0	5	Antimycin A	Lpp WT	
8	9	1	7	134	697	0.953531376147	89	7.46754347387	0.730337078652	0.269662921348	198.352087088	121.414308833	0.536928667067	73.0337078652	4	0	2101.553	0	37	0	5	NaCN	Lpp WT	
8	10	1	7	110	443	0.890558296967	67	5.88831829189	0.820895522388	0.179104477612	131.502668919	17.1278083941	0.126247246122	82.0895522388	4	0	2104.47	0	37	0	5	FCCP	Lpp WT	
8	11	1	7	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2104.83	0	37	0	5			
3	3	1	8	133	0	NaN	122	0	0	1	238.501548928	161.257354949	0.61665537822	0	4	0	2402.37	0	37	0	5	NT	NI	
3	4	1	8	145	0	NaN	132	0	0	1	317.09383348	275.968602368	0.815792946571	0	4	0	2402.604	0	37	0	5	Oligomycin	NI	
3	5	1	8	145	0	NaN	133	0	0	1	339.652403084	307.952166139	0.837178601484	0	4	0	2402.476	0	37	0	5	DCCD	NI	
3	6	1	8	124	0	NaN	81	0	0	1	202.25774481	124.21530731	0.532643762937	0	4	0	2402.276	0	37	0	5	Rotenone	NI	
3	7	1	8	148	0	NaN	132	0	0	1	237.754037646	163.71558656	0.654691534721	0	4	0	2402.0099999999998	0	37	0	5	TTFA	NI	
3	8	1	8	145	0	NaN	131	0	0	1	222.067332937	140.764910478	0.54853580917	0	4	0	2401.9629999999997	0	37	0	5	Antimycin A	NI	
3	9	1	8	104	0	NaN	91	0	0	1	239.141798908	164.123073724	0.615275858838	0	4	0	2402.417	0	37	0	5	NaCN	NI	
3	10	1	8	99	0	NaN	89	0	0	1	138.019856039	20.6537044184	0.140151548979	0	4	0	2402.1659999999997	0	37	0	5	FCCP	NI	
3	11	1	8	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2405.834	0	37	0	5			
4	3	1	8	113	0	NaN	109	0	0	1	247.893861151	173.160185387	0.638759098482	0	4	0	2401.9	0	37	0	5	NT	NI	
4	4	1	8	131	0	NaN	112	0	0	1	334.536474783	309.483749726	0.86760989652	0	4	0	2402.93	0	37	0	5	Oligomycin	NI	
4	5	1	8	144	0	NaN	134	0	0	1	311.211238261	279.337568201	0.814821149057	0	4	0	2402.5099999999998	0	37	0	5	DCCD	NI	
4	6	1	8	117	0	NaN	80	0	0	1	208.279659571	141.674776524	0.576462675497	0	4	0	2402.4139999999998	0	37	0	5	Rotenone	NI	
4	7	1	8	154	0	NaN	135	0	0	1	221.235970866	137.63185883	0.577618834437	0	4	0	2401.7599999999998	0	37	0	5	TTFA	NI	
4	8	1	8	142	0	NaN	125	0	0	1	221.166798547	139.76728561	0.566615095674	0	4	0	2402.62	0	37	0	5	Antimycin A	NI	
4	9	1	8	129	0	NaN	119	0	0	1	231.244246752	148.912448527	0.571822564418	0	4	0	2402.8399999999997	0	37	0	5	NaCN	NI	
4	10	1	8	72	0	NaN	69	0	0	1	139.313796967	24.2756502272	0.164879141335	0	4	0	2402.7599999999998	0	37	0	5	FCCP	NI	
4	11	1	8	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2405.487	0	37	0	5			
5	3	1	8	67	0	NaN	61	0	0	1	233.270489389	172.586338309	0.644660727886	0	4	0	2401.777	0	37	0	5	NT	NI	
5	4	1	8	85	0	NaN	77	0	0	1	310.373756962	284.765473705	0.878291368687	0	4	0	2402.9139999999998	0	37	0	5	Oligomycin	NI	
5	5	1	8	109	0	NaN	98	0	0	1	309.643866204	267.779575521	0.80854033958	0	4	0	2402.663	0	37	0	5	DCCD	NI	
5	6	1	8	113	0	NaN	70	0	0	1	194.736115067	119.313921302	0.548391422683	0	4	0	2402.353	0	37	0	5	Rotenone	NI	
5	7	1	8	144	0	NaN	121	0	0	1	240.694468043	170.146637497	0.661534039464	0	4	0	2401.527	0	37	0	5	TTFA	NI	
5	8	1	8	109	0	NaN	101	0	0	1	212.712984791	120.246128822	0.506754382928	0	4	0	2402.4159999999997	0	37	0	5	Antimycin A	NI	
5	9	1	8	77	0	NaN	75	0	0	1	217.732623274	139.954053244	0.570630288752	0	4	0	2402.9139999999998	0	37	0	5	NaCN	NI	
5	10	1	8	75	0	NaN	67	0	0	1	137.35865284	23.697238418	0.16561416514	0	4	0	2403.43	0	37	0	5	FCCP	NI	
5	11	1	8	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2405.3669999999997	0	37	0	5			
6	3	1	8	101	565	0.809174924411	59	7.74887851342	0.779661016949	0.220338983051	202.239193202	136.174066306	0.578235820915	77.9661016949	4	0	2401.8199999999997	0	37	0	5	NT	Lpp WT	
6	4	1	8	158	753	0.922068529463	99	7.01330911803	0.858585858586	0.141414141414	227.478006912	171.877584317	0.634567324997	85.8585858586	4	0	2402.96	0	37	0	5	Oligomycin	Lpp WT	
6	5	1	8	164	654	0.873417707879	102	5.60014883287	0.754901960784	0.245098039216	199.620246073	138.925773442	0.594192461142	75.4901960784	4	0	2402.853	0	37	0	5	DCCD	Lpp WT	
6	6	1	8	235	755	0.851465614776	138	4.65838071852	0.775362318841	0.224637681159	188.748234543	111.204303444	0.534755524058	77.5362318841	4	0	2402.306	0	37	0	5	Rotenone	Lpp WT	
6	7	1	8	175	622	0.775904466424	127	3.80009904028	0.653543307087	0.346456692913	169.102616111	83.8495788402	0.36463273569	65.3543307087	4	0	2401.87	0	37	0	5	TTFA	Lpp WT	
6	8	1	8	116	653	0.85171458038	63	8.82808922204	0.873015873016	0.126984126984	157.69363304	59.1950387461	0.331428918848	87.3015873016	4	0	2402.477	0	37	0	5	Antimycin A	Lpp WT	
6	9	1	8	163	860	0.912996557578	98	8.01201060732	0.857142857143	0.142857142857	186.008904216	100.304756831	0.481571818161	85.7142857143	4	0	2402.947	0	37	0	5	NaCN	Lpp WT	
6	10	1	8	148	720	0.862349682071	86	7.21967175688	0.802325581395	0.197674418605	132.548208999	17.8928751643	0.129334225833	80.2325581395	4	0	2403.694	0	37	0	5	FCCP	Lpp WT	
6	11	1	8	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2405.02	0	37	0	5			
7	3	1	8	103	589	0.922414547116	59	9.2085113263	0.796610169492	0.203389830508	196.661936607	123.155339456	0.533118883568	79.6610169492	4	0	2401.73	0	37	0	5	NT	Lpp WT	
7	4	1	8	148	601	1.00430844781	107	5.64102221619	0.822429906542	0.177570093458	233.320807986	181.203913108	0.655914392902	82.2429906542	4	0	2402.8869999999997	0	37	0	5	Oligomycin	Lpp WT	
7	5	1	8	124	553	0.906251547041	72	6.96051535436	0.847222222222	0.152777777778	198.069478057	128.421794286	0.537558122412	84.7222222222	4	0	2402.85	0	37	0	5	DCCD	Lpp WT	
7	6	1	8	217	605	0.890443836221	128	4.20873844464	0.671875	0.328125	186.399043218	107.944902674	0.506969724931	67.1875	4	0	2402.277	0	37	0	5	Rotenone	Lpp WT	
7	7	1	8	164	633	0.878334794942	108	5.14801782591	0.712962962963	0.287037037037	168.255103826	84.7726015178	0.377529507243	71.2962962963	4	0	2402.0099999999998	0	37	0	5	TTFA	Lpp WT	
7	8	1	8	152	714	0.844579190956	88	6.85260843571	0.852272727273	0.147727272727	180.116519486	89.1478551637	0.433855005346	85.2272727273	4	0	2402.4939999999997	0	37	0	5	Antimycin A	Lpp WT	
7	9	1	8	148	740	0.96287801105	101	7.05474978393	0.841584158416	0.158415841584	203.336348841	129.090292715	0.560671874331	84.1584158416	4	0	2402.884	0	37	0	5	NaCN	Lpp WT	
7	10	1	8	91	469	0.756194752813	54	6.56769146424	0.740740740741	0.259259259259	134.354963024	15.7852094457	0.110140757458	74.0740740741	4	0	2403.71	0	37	0	5	FCCP	Lpp WT	
7	11	1	8	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2404.5229999999997	0	37	0	5			
8	3	1	8	89	572	1.06730740877	61	10.0081940625	0.852459016393	0.147540983607	221.25279261	167.816730936	0.649037117484	85.2459016393	4	0	2401.7129999999997	0	37	0	5	NT	Lpp WT	
8	4	1	8	151	571	0.935621440628	102	5.23764551567	0.803921568627	0.196078431373	225.419615994	173.228788184	0.67062550632	80.3921568627	4	0	2402.913	0	37	0	5	Oligomycin	Lpp WT	
8	5	1	8	172	606	1.00498601332	100	6.09021524073	0.79	0.21	227.479006947	158.910644436	0.590603732673	79	4	0	2402.9	0	37	0	5	DCCD	Lpp WT	
8	6	1	8	110	540	0.870513939416	65	7.23196195823	0.846153846154	0.153846153846	177.244516807	95.16366007	0.46242950493	84.6153846154	4	0	2402.276	0	37	0	5	Rotenone	Lpp WT	
8	7	1	8	107	452	0.902454919045	72	5.66541143623	0.777777777778	0.222222222222	154.025726804	61.3923830289	0.303213224525	77.7777777778	4	0	2402.2599999999998	0	37	0	5	TTFA	Lpp WT	
8	8	1	8	129	603	0.923628758279	78	7.14036078516	0.794871794872	0.205128205128	167.417442391	73.1255454317	0.386288146921	79.4871794872	4	0	2402.43	0	37	0	5	Antimycin A	Lpp WT	
8	9	1	8	135	669	0.98118839755	88	7.45926179501	0.761363636364	0.238636363636	200.773852167	125.347291975	0.547233668857	76.1363636364	4	0	2402.5099999999998	0	37	0	5	NaCN	Lpp WT	
8	10	1	8	108	422	0.916012262192	65	5.94703345608	0.8	0.2	131.304796504	16.9253325326	0.125041021334	80	4	0	2403.85	0	37	0	5	FCCP	Lpp WT	
8	11	1	8	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2404.3669999999997	0	37	0	5			
3	3	1	9	135	0	NaN	121	0	0	1	244.282193918	173.191180765	0.647021980024	0	4	0	2702.67	0	37	0	5	NT	NI	
3	4	1	9	144	0	NaN	133	0	0	1	331.477746743	307.676368592	0.877540097098	0	4	0	2703.044	0	37	0	5	Oligomycin	NI	
3	5	1	9	145	0	NaN	134	0	0	1	330.817421073	301.379856961	0.839459850229	0	4	0	2703.633	0	37	0	5	DCCD	NI	
3	6	1	9	126	0	NaN	84	0	0	1	194.555326085	112.015392268	0.49448769601	0	4	0	2703.5299999999997	0	37	0	5	Rotenone	NI	
3	7	1	9	146	0	NaN	132	0	0	1	239.012097555	164.603282934	0.647216612252	0	4	0	2704.323	0	37	0	5	TTFA	NI	
3	8	1	9	146	0	NaN	134	0	0	1	217.869856041	133.641397276	0.534696879501	0	4	0	2704.2129999999997	0	37	0	5	Antimycin A	NI	
3	9	1	9	106	0	NaN	93	0	0	1	241.171172051	169.749882091	0.63212247185	0	4	0	2704.79	0	37	0	5	NaCN	NI	
3	10	1	9	99	0	NaN	90	0	0	1	138.589757731	20.8378536045	0.141493761863	0	4	0	2704.5099999999998	0	37	0	5	FCCP	NI	
3	11	1	9	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2708.614	0	37	0	5			
4	3	1	9	112	0	NaN	107	0	0	1	248.375194256	172.709032455	0.635153326102	0	4	0	2702.2929999999997	0	37	0	5	NT	NI	
4	4	1	9	128	0	NaN	113	0	0	1	327.001968002	294.468042958	0.843429004929	0	4	0	2703.1059999999998	0	37	0	5	Oligomycin	NI	
4	5	1	9	148	0	NaN	134	0	0	1	310.826135966	279.0326481	0.813610220955	0	4	0	2703.777	0	37	0	5	DCCD	NI	
4	6	1	9	115	0	NaN	80	0	0	1	211.351557123	145.12643272	0.592165722657	0	4	0	2703.65	0	37	0	5	Rotenone	NI	
4	7	1	9	152	0	NaN	134	0	0	1	225.168455203	143.684025459	0.588104004975	0	4	0	2704.4159999999997	0	37	0	5	TTFA	NI	
4	8	1	9	139	0	NaN	125	0	0	1	222.44366109	137.551906775	0.548487913892	0	4	0	2704.4939999999997	0	37	0	5	Antimycin A	NI	
4	9	1	9	128	0	NaN	117	0	0	1	234.88563257	155.812059975	0.591287033261	0	4	0	2705.15	0	37	0	5	NaCN	NI	
4	10	1	9	72	0	NaN	69	0	0	1	139.012585528	26.6860781981	0.181619783823	0	4	0	2705.073	0	37	0	5	FCCP	NI	
4	11	1	9	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2708.58	0	37	0	5			
5	3	1	9	68	0	NaN	61	0	0	1	238.837947361	175.935093537	0.634235617859	0	4	0	2702.047	0	37	0	5	NT	NI	
5	4	1	9	86	0	NaN	77	0	0	1	308.630775884	277.998860316	0.864756340675	0	4	0	2703.2639999999997	0	37	0	5	Oligomycin	NI	
5	5	1	9	111	0	NaN	97	0	0	1	307.811440563	262.152364828	0.788668149429	0	4	0	2703.633	0	37	0	5	DCCD	NI	
5	6	1	9	119	0	NaN	74	0	0	1	189.267930462	111.510413383	0.524832502697	0	4	0	2703.68	0	37	0	5	Rotenone	NI	
5	7	1	9	145	0	NaN	121	0	0	1	242.455216548	169.907352569	0.65564839818	0	4	0	2704.29	0	37	0	5	TTFA	NI	
5	8	1	9	108	0	NaN	101	0	0	1	216.196234769	126.758265237	0.530548694	0	4	0	2704.633	0	37	0	5	Antimycin A	NI	
5	9	1	9	77	0	NaN	74	0	0	1	213.536283089	129.719056241	0.541728975239	0	4	0	2705.104	0	37	0	5	NaCN	NI	
5	10	1	9	75	0	NaN	67	0	0	1	137.827946717	22.7143730587	0.158892403611	0	4	0	2705.836	0	37	0	5	FCCP	NI	
5	11	1	9	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2708.6769999999997	0	37	0	5			
6	3	1	9	99	509	0.85887964356	57	7.66964453635	0.824561403509	0.175438596491	199.513873091	131.604143585	0.572172664754	82.4561403509	4	0	2701.966	0	37	0	5	NT	Lpp WT	
6	4	1	9	156	806	0.890370000782	100	7.1763822063	0.87	0.13	224.121256793	169.058505952	0.632711955934	87	4	0	2703.2599999999998	0	37	0	5	Oligomycin	Lpp WT	
6	5	1	9	161	579	1.02918893989	102	5.84216074703	0.754901960784	0.245098039216	195.052680674	127.911474093	0.56100783894	75.4901960784	4	0	2703.3869999999997	0	37	0	5	DCCD	Lpp WT	
6	6	1	9	235	663	0.935406459679	134	4.62816778185	0.753731343284	0.246268656716	188.313659506	110.813824242	0.530661586923	75.3731343284	4	0	2703.73	0	37	0	5	Rotenone	Lpp WT	
6	7	1	9	175	635	0.769703958079	127	3.8485197904	0.653543307087	0.346456692913	180.437682753	98.8177415975	0.380106107196	65.3543307087	4	0	2704.12	0	37	0	5	TTFA	Lpp WT	
6	8	1	9	114	649	0.80477598803	63	8.29047009891	0.825396825397	0.174603174603	156.521622414	55.1575132048	0.312290635988	82.5396825397	4	0	2704.524	0	37	0	5	Antimycin A	Lpp WT	
6	9	1	9	172	847	0.908337316077	100	7.69361706717	0.82	0.18	188.536308296	102.277533441	0.485069201468	82	4	0	2704.79	0	37	0	5	NaCN	Lpp WT	
6	10	1	9	146	724	0.863070578907	86	7.26584998987	0.790697674419	0.209302325581	133.150955991	16.908435266	0.122872856897	79.0697674419	4	0	2706.35	0	37	0	5	FCCP	Lpp WT	
6	11	1	9	1	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2708.223	0	37	0	5			
7	3	1	9	105	663	0.836335017527	59	9.39813756984	0.813559322034	0.186440677966	193.505726256	119.340745534	0.526023337794	81.3559322034	4	0	2701.92	0	37	0	5	NT	Lpp WT	
7	4	1	9	148	622	0.972088532737	104	5.81383718618	0.807692307692	0.192307692308	231.631613881	180.256914577	0.6533489242	80.7692307692	4	0	2703.263	0	37	0	5	Oligomycin	Lpp WT	
7	5	1	9	126	525	0.98006077815	74	6.95313389904	0.797297297297	0.202702702703	196.274402614	123.516787509	0.511410700358	79.7297297297	4	0	2703.37	0	37	0	5	DCCD	Lpp WT	
7	6	1	9	219	661	0.864737246524	127	4.50071905474	0.661417322835	0.338582677165	183.306267579	99.7260399834	0.476115135957	66.1417322835	4	0	2703.747	0	37	0	5	Rotenone	Lpp WT	
7	7	1	9	167	582	0.946314379527	107	5.14724269986	0.719626168224	0.280373831776	177.945846695	105.151123821	0.384104128369	71.9626168224	4	0	2703.966	0	37	0	5	TTFA	Lpp WT	
7	8	1	9	147	771	0.809641095967	89	7.01385713472	0.887640449438	0.112359550562	180.499037526	92.181764896	0.449121312106	88.7640449438	4	0	2704.4939999999997	0	37	0	5	Antimycin A	Lpp WT	
7	9	1	9	144	727	0.978988948649	98	7.26249964967	0.84693877551	0.15306122449	199.700708479	121.258059303	0.543661357745	84.693877551	4	0	2704.68	0	37	0	5	NaCN	Lpp WT	
7	10	1	9	91	456	0.832635314995	54	7.03114265996	0.759259259259	0.240740740741	134.668399909	15.6318414292	0.110317157411	75.9259259259	4	0	2706.694	0	37	0	5	FCCP	Lpp WT	
7	11	1	9	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2707.787	0	37	0	5			
8	3	1	9	91	575	1.0878137622	62	10.0885953753	0.806451612903	0.193548387097	224.78650945	166.633092275	0.631548753962	80.6451612903	4	0	2701.873	0	37	0	5	NT	Lpp WT	
8	4	1	9	154	573	0.949591061396	100	5.4411567818	0.81	0.19	230.293600006	177.769195756	0.671467475489	81	4	0	2703.323	0	37	0	5	Oligomycin	Lpp WT	
8	5	1	9	156	678	0.945043752004	92	6.96456156368	0.826086956522	0.173913043478	219.941208901	143.163856486	0.556200805241	82.6086956522	4	0	2703.3399999999997	0	37	0	5	DCCD	Lpp WT	
8	6	1	9	107	523	0.850205600153	64	6.94777388875	0.84375	0.15625	180.541504553	96.0341621255	0.454033977967	84.375	4	0	2703.95	0	37	0	5	Rotenone	Lpp WT	
8	7	1	9	105	436	0.912139079134	72	5.52350886809	0.819444444444	0.180555555556	152.104645646	59.097308064	0.316435452018	81.9444444444	4	0	2704.15	0	37	0	5	TTFA	Lpp WT	
8	8	1	9	126	606	0.894445202239	80	6.77542240696	0.825	0.175	167.257272571	73.4866166691	0.386714913742	82.5	4	0	2704.4469999999997	0	37	0	5	Antimycin A	Lpp WT	
8	9	1	9	135	618	1.04789262141	88	7.35906409123	0.784090909091	0.215909090909	201.586926673	130.431932724	0.569227166166	78.4090909091	4	0	2704.247	0	37	0	5	NaCN	Lpp WT	
8	10	1	9	110	403	0.922754984721	64	5.81047279441	0.828125	0.171875	131.826334727	17.1054080961	0.12621834931	82.8125	4	0	2707.084	0	37	0	5	FCCP	Lpp WT	
8	11	1	9	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2707.3799999999997	0	37	0	5			
3	3	1	10	136	0	NaN	117	0	0	1	239.676276091	165.949833915	0.630380317225	0	4	0	3002.114	0	37	0	5	NT	NI	
3	4	1	10	146	0	NaN	135	0	0	1	326.084816536	294.616464149	0.852465528635	0	4	0	3002.25	0	37	0	5	Oligomycin	NI	
3	5	1	10	148	0	NaN	133	0	0	1	337.81912905	312.511006892	0.843583450167	0	4	0	3002.593	0	37	0	5	DCCD	NI	
3	6	1	10	131	0	NaN	82	0	0	1	200.725612895	123.643301282	0.53192261407	0	4	0	3002.5499999999997	0	37	0	5	Rotenone	NI	
3	7	1	10	146	0	NaN	133	0	0	1	239.404037898	166.81844463	0.657245476683	0	4	0	3002.643	0	37	0	5	TTFA	NI	
3	8	1	10	147	0	NaN	134	0	0	1	218.798232506	135.474183942	0.543605241146	0	4	0	3002.47	0	37	0	5	Antimycin A	NI	
3	9	1	10	104	0	NaN	96	0	0	1	243.491313195	174.297466488	0.641389339932	0	4	0	3001.567	0	37	0	5	NaCN	NI	
3	10	1	10	100	0	NaN	91	0	0	1	137.822146947	21.3127216154	0.146327246959	0	4	0	3001.41	0	37	0	5	FCCP	NI	
3	11	1	10	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3006.7439999999997	0	37	0	5			
4	3	1	10	115	0	NaN	106	0	0	1	247.669838281	175.876646815	0.652833594556	0	4	0	3002	0	37	0	5	NT	NI	
4	4	1	10	127	0	NaN	112	0	0	1	332.006447772	309.188117777	0.873867714766	0	4	0	3002.33	0	37	0	5	Oligomycin	NI	
4	5	1	10	148	0	NaN	134	0	0	1	310.539901014	276.652281922	0.806920196035	0	4	0	3002.687	0	37	0	5	DCCD	NI	
4	6	1	10	121	0	NaN	85	0	0	1	206.050413257	136.268600406	0.572539306042	0	4	0	3002.734	0	37	0	5	Rotenone	NI	
4	7	1	10	153	0	NaN	134	0	0	1	228.121260436	148.089001175	0.597199367007	0	4	0	3002.673	0	37	0	5	TTFA	NI	
4	8	1	10	144	0	NaN	130	0	0	1	230.187260779	149.467183871	0.579485023421	0	4	0	3002.877	0	37	0	5	Antimycin A	NI	
4	9	1	10	127	0	NaN	117	0	0	1	242.295136497	168.131856318	0.615064415856	0	4	0	3001.91	0	37	0	5	NaCN	NI	
4	10	1	10	71	0	NaN	69	0	0	1	138.860220133	26.2695285074	0.179720940635	0	4	0	3001.9269999999997	0	37	0	5	FCCP	NI	
4	11	1	10	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3006.353	0	37	0	5			
5	3	1	10	70	0	NaN	60	0	0	1	238.086508249	171.762735174	0.625703564895	0	4	0	3001.94	0	37	0	5	NT	NI	
5	4	1	10	89	0	NaN	78	0	0	1	308.922519877	275.985379978	0.855142501153	0	4	0	3002.22	0	37	0	5	Oligomycin	NI	
5	5	1	10	113	0	NaN	98	0	0	1	308.949132511	263.518395199	0.790135395972	0	4	0	3002.546	0	37	0	5	DCCD	NI	
5	6	1	10	121	0	NaN	74	0	0	1	194.397395745	127.924092791	0.587234352272	0	4	0	3002.843	0	37	0	5	Rotenone	NI	
5	7	1	10	144	0	NaN	121	0	0	1	241.633985411	167.433849523	0.645701411606	0	4	0	3002.423	0	37	0	5	TTFA	NI	
5	8	1	10	107	0	NaN	100	0	0	1	216.97824045	128.565385513	0.539837848762	0	4	0	3002.83	0	37	0	5	Antimycin A	NI	
5	9	1	10	78	0	NaN	75	0	0	1	215.258651791	135.20040394	0.557605836801	0	4	0	3001.97	0	37	0	5	NaCN	NI	
5	10	1	10	76	0	NaN	68	0	0	1	137.934292171	22.5562802626	0.157665479071	0	4	0	3002.72	0	37	0	5	FCCP	NI	
5	11	1	10	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3006.027	0	37	0	5			
6	3	1	10	100	514	0.821559595607	55	7.67784785713	0.909090909091	0.0909090909091	198.057392599	129.403720342	0.573385138175	90.9090909091	4	0	3001.923	0	37	0	5	NT	Lpp WT	
6	4	1	10	149	729	0.954632548292	99	7.02956694651	0.818181818182	0.181818181818	221.991346413	159.615993862	0.602612426749	81.8181818182	4	0	3002.3129999999996	0	37	0	5	Oligomycin	Lpp WT	
6	5	1	10	163	561	0.971945793252	98	5.56389377566	0.765306122449	0.234693877551	197.469345676	136.579574897	0.582336473088	76.5306122449	4	0	3002.643	0	37	0	5	DCCD	Lpp WT	
6	6	1	10	234	754	0.82744315075	140	4.45637239761	0.742857142857	0.257142857143	183.165658195	104.770449879	0.515746668059	74.2857142857	4	0	3002.906	0	37	0	5	Rotenone	Lpp WT	
6	7	1	10	173	637	0.778273074172	125	3.96607958598	0.648	0.352	179.240810065	86.2409557163	0.342326787153	64.8	4	0	3002.58	0	37	0	5	TTFA	Lpp WT	
6	8	1	10	114	625	0.856911120357	64	8.36827265974	0.796875	0.203125	157.126668962	57.5380532036	0.325221875916	79.6875	4	0	3002.767	0	37	0	5	Antimycin A	Lpp WT	
6	9	1	10	170	832	0.939790270393	99	7.89803540371	0.828282828283	0.171717171717	187.435423096	103.438144911	0.48917338557	82.8282828283	4	0	3002.017	0	37	0	5	NaCN	Lpp WT	
